"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"25","telekom","polen","erneuerbare","vw","donald","beispiel","mieter","fordert","geschichte","quartal","reisen","rezession","firmen","bundestagswahl"
"26","beispiel","johnson","anlagen","aktionaere","uspraesident","brauchen","renditen","betriebe","zeit","woche","euro","finanzmaerkte","bip","opposition"
"27","unternehmer","landes","bauern","verkauf","xi","denken","bafin","vorschlag","schule","leitindex","hotels","zinssenkung","befragten","berlin"
"28","geschaeft","praesident","foerderung","lufthansa","afghanistan","sicherheit","sparer","duerfen","sohn","maerkte","koeln","kredite","anstieg","liberalen"
"29","chef","union","klimawandel","ersten","demokraten","verantwortung","mieten","bahn","kindern","wall","sport","oekonomen","kommenden","gabriel"
"30","amazon","austritt","liter","dollar","sanktionen","wissenschaft","wirecard","regelungen","macht","zinsen","touristen","krise","rechnet","merkels"
"31","berater","koenigreich","ausbau","konzernchef","amerikanischen","politische","risiko","verfahren","hause","renditen","mark","leitzinsen","verbraucher","amt"
"32","markt","italien","wasserstoff","bmw","new","recht","institute","entwurf","alt","plus","hotel","maerkte","plus","linken"
"33","facebook","premierminister","kosten","ergebnis","welt","wohlstand","frankfurt","regierung","job","morgan","klubs","anleihen","vorjahr","bayern"
"34","familienunternehmen","berlusconi","jahr","sap","republikaner","zeit","private","handelsblatt","arbeit","gewinne","veranstalter","staaten","prognosen","gerhard"
"35","deutschland","ukraine","nachfrage","thyssenkrupp","westen","gerade","kaeufer","betroffenen","uhr","street","fans","wachstum","rechnen","politik"
"36","geschaeftsfuehrer","sarkozy","wasser","operative","ukraine","bildung","anleihen","urteil","sitzt","usnotenbank","bundesliga","wirtschaft","monaten","gruene"
"37","mittelstand","cameron","oelpreis","branche","soldaten","herr","immobilienfonds","sprecher","alten","markt","universitaeten","waehrungsfonds","zahl","regierung"
"38","management","grossbritanniens","deutschland","konkurrenten","dollar","macht","deutschen","bundestag","bisschen","dow","geschaeftsfuehrer","leitzins","gestiegen","mehrheit"
"39","informationen","insel","cent","hersteller","chinesen","system","finanzkrise","kosten","gibt","anlegern","hochschule","regierung","umfrage","soeder"
"40","nutzer","europaeische","energieversorgung","vorjahr","nato","geht","versicherungen","gesetzentwurf","liebe","freitag","tourismus","geld","exporte","linke"
"41","intelligenz","russlands","bau","kunden","biden","glaube","investieren","koalition","kirche","boersianer","universitaet","finanzmaerkten","erwarten","westerwelle"
"42","nutzen","argentinien","grad","operativen","hongkong","verstehen","banker","massnahmen","konnte","staatsanleihen","quadratmeter","europa","zweiten","ministerpraesidenten"
"43","computer","ungarn","wind","boersengang","york","arbeit","branche","bundes","film","aktienkurse","veranstaltungen","japan","bruttoinlandsprodukt","umfragen"
"44","technik","kommission","branche","vergangenen","amerikanische","richtig","vermieter","mindestlohn","stunden","fiel","hannover","finanzminister","china","lindner"
"45","gibt","frankreichs","emissionen","boerse","george","angst","allianz","deutschland","frueher","haendler","aussteller","yen","duerfte","merz"
"46","apple","politische","umwelt","autos","amerikas","buch","investment","forderung","alte","fondsmanager","spiele","konjunktur","stark","bundeskanzler"
"47","microsoft","verhandlungen","dollar","zahlen","region","politiker","hedgefonds","union","haus","aktienmaerkten","wm","trichet","vergleich","kohl"
"48","innovationen","paris","gold","basf","russischen","gesellschaftlichen","anbieter","gesetzgeber","beruf","aktienindex","klub","bank","minus","bundeskanzlerin"
"49","technologie","eustaaten","netz","unternehmens","russische","vertrauen","kredit","geplante","geht","vergangenen","  ","risiken","stimmung","muentefering"
"50","berger","eukommission","hersteller","ag","landes","autor","investiert","laender","gut","titel","flughafen","weltwirtschaft","vergangenen","macron"
"51","business","erdogan","bp","aufsichtsrat","volksrepublik","generation","ertraege","milliarden","lebt","notierte","dortmund","notenbanker","halbjahr","stimmen"
"52","technologien","konservativen","rohstoffe","halbjahr","syrien","rolle","darlehen","forderte","kunst","commerzbank","senat","inflationsrate","lage","laschet"
"53","netz","praesidenten","rund","porsche","vereinigten","entscheidungen","investmentbanking","gericht","gefuehl","erwartet","hoeness","spanien","arbeitslosigkeit","kanzleramt"
"54","gerade","abkommen","bundesregierung","vorstand","europaeer","kapitalismus","eigentuemer","gesetzliche","gerne","mdax","kuenstler","bernanke","wirtschaftsforschung","schaeuble"
"55","werbung","brasilien","gruene","hauptversammlung","barack","geschichte","kfw","rentenversicherung","ging","analyst","bachelor","greenspan","ersten","minister"
"56","neuen","franzosen","nord","fusion","indien","braucht","jahren","bundesrat","kopf","verlor","hansestadt","regierungen","wirtschaftswachstum","politischen"
"57","partner","theresa","erdoel","bank","moskau","grenzen","kaufen","regeln","mensch","euro","urlauber","finanzkrise","wirtschaftsleistung","fraktion"
"58","beratung","regierungschef","tonne","verlust","armee","darf","preise","bundesfinanzminister","fragt","jones","bremen","milliarden","branchen","gewaehlt"
"59","industrie","mehrheit","erde","mitarbeiter","beziehungen","jahrhundert","privaten","oeffentlichen","angst","zaehler","tui","bundesbank","steigen","steinbrueck"
"60","beispielsweise","premierministerin","millionen","dividende","arabischen","aufgabe","finanzaufsicht","vorschlaege","strasse","erholung","gmbh","chefvolkswirt","institut","schulz"
"61","deutschen","hollande","kohlendioxid","air","clinton","handeln","bieten","patienten","bilder","kurs","spielen","usnotenbank","eurozone","sonntag"
"62","konzerne","politischen","markt","airbus","europa","lernen","immobilienmarkt","kassen","erinnert","goldman","muenchner","zinssenkungen","trotz","parteichef"
"63","online","regierungschefs","megawatt","aktienkurs","militaerische","oekonomischen","privatanleger","heisst","namen","deutlich","absolventen","duisenberg","rund","parteitag"
"64","deutsche","franzoesischen","stream","autobauer","gewalt","begriff","institut","arbeitsplaetze","lang","rund","vereine","zentralbanken","jahres","horst"
"65","unternehmensberatung","chirac","benzin","markt","westlichen","kultur","geldhaeuser","koenne","tod","maerkten","league","griechischen","niveau","linkspartei"
"66","cloud","europas","kernenergie","gesamtjahr","weissen","debatte","geschaeft","kritisierte","essen","donnerstag","master","preisstabilitaet","insgesamt","landtag"
"67","siemens","sozialisten","jahren","sparte","fuehrung","gefuehl","lebensversicherung","einfuehrung","karriere","konjunkturdaten","schueler","waehrungshueter","punkte","wahlen"
"68","startup","wladimir","versorger","kaeser","nordkorea","veraenderungen","beispielsweise","bdi","wissen","notenbanken","zwei","lagarde","usa","edmund"
"69","kommunikation","spanien","atomkraftwerke","opel","nahen","institutionen","kapitalmarkt","umsetzung","geboren","unternehmen","sommer","griechenlands","preise","landtagswahl"
"70","studie","partei","winter","tochter","w","gesellschaftliche","ackermann","arbeitsmarkt","maedchen","jp","hsv","griechische","gesunken","koalitionspartner"
"71","ag","boris","mengen","management","politische","integration","anlegern","erhalten","glueck","bundesanleihen","stuttgart","ezbpraesident","aussichten","bundesregierung"
"72","silicon","de","autos","knapp","taliban","ordnung","geldanlage","gutachten","musik","goldpreis","team","ezbrat","folge","kandidaten"
"73","job","beitritt","eeg","abschreibungen","terror","laesst","transaktionen","eukommission","roman","dienstag","platz","deflation","wirtschaftliche","abgeordneten"
"74","haeufig","tuerkische","erwaermung","uebernahmen","jinping","falsch","wertpapiere","darf","all","stimmung","rund","athen","volkswirtschaft","buendnis"
"75","thema","londoner","gruenen","analyst","terroristen","ueberhaupt","finanzierung","wirtschaftsminister","kennt","verluste","uni","geldpolitischen","produktion","politiker"
"76","sap","franzoesische","energiepolitik","stieg","frieden","jahrhunderts","investments","geplanten","reden","verloren","urlaub","laender","steigende","politische"
"77","bereich","bruesseler","lebensmittel","finanzvorstand","militaer","interessen","quadratmeter","rechtsunsicherheit","gesagt","erwarten","frankfurt","portugal","konjunkturelle","steinmeier"
"78","kollegen","wahlen","landwirte","gm","westliche","schaffen","deutsche","finanzminister","geld","stieg","stadion","mario","export","rotgruen"
"79","arbeitgeber","aussenminister","tiere","erwartet","militaerischen","finden","miete","kritik","freunde","wert","olympischen","federal","einbruch","regieren"
"80","heute","iwf","stromerzeugung","fahrzeuge","osten","gerechtigkeit","wert","vorgaben","schueler","bonds","bau","euros","haushalte","helmut"
"81","kunde","tories","kohlekraftwerke","weltweit","regime","wissenschaftler","wohnung","cdu","the","duerfte","sponsoren","liquiditaet","einzelhandel","kabinett"
"82","produkt","tuerkischen","kilometer","kosten","kongress","weise","verkauf","mrd","kleine","duerften","schalke","zinserhoehung","studie","wirtschaftsminister"
"83","maschinen","binnenmarkt","investitionen","finanzchef","taiwan","fuehrt","unternehmen","hartz","gern","new","nuernberg","massnahmen","staerker","rede"
"84","wettbewerb","madrid","energietraeger","verkauft","terrorismus","herausforderungen","produkte","beitraege","lesen","mittwoch","drei","eurolaender","erwartungen","debatte"
"85","valley","opposition","atomkraft","insgesamt","politischen","forschung","milliarden","millionen","gesicht","zehnjaehrigen","veranstaltung","irland","wachsen","buergermeister"
"86","chefs","neuwahlen","shell","manager","wto","probleme","ikb","ministerium","art","unsicherheit","wohnungen","erholung","konsumenten","konservativen"
"87","innovation","juncker","erneuerbarer","marken","truppen","dinge","makler","fall","wort","oelpreis","semester","eurostaaten","volkswirte","themen"
"88","digital","italiens","versorgungssicherheit","gestern","mexiko","glauben","kosten","fordern","gemacht","stand","thomas","senken","einschaetzung","berliner"
"89","mittelstaendische","england","energiewirtschaft","gut","partei","fortschritt","portfolio","aerzte","erzaehlen","geldpolitik","galerien","reformen","zuwachs","fischer"
"90","vorstand","wirtschaft","betreiber","teilte","teheran","oekonomische","landesbanken","minister","augen","marke","schulen","weidmann","zahlen","nordrheinwestfalen"
"91","media","le","klima","laufenden","usregierung","ungleichheit","jain","kuendigungsschutz","draussen","zaehlern","duesseldorf","schaeuble","leicht","buerger"
"92","geschaeftsmodelle","reformen","fleisch","produktion","konflikt","problem","bonitaet","bundesagentur","arbeiten","knapp","meter","unsicherheit","oecd","wolfgang"
"93","kuenstliche","kontinent","betrieb","muenchener","demokratie","politisch","laufzeit","hans","los","gestiegen","galerie","uswirtschaft","steigenden","parlament"
"94","buero","nordirland","strompreise","steuern","kim","neue","kauf","kritisiert","familien","indizes","studierenden","griechen","laut","habeck"
"95","it","russen","kernkraftwerke","audi","nationen","werte","hohe","forderungen","stolz","vermoegensverwalter","spiel","notenbankchef","diw","wulff"
"96","stellen","mitgliedstaaten","kuenast","marke","krieges","wandel","konditionen","behoerde","maennern","markets","leipzig","anleihekaeufe","milliarden","muesse"
"97","arbeitet","irland","weltweit","wettbewerber","saudiarabien","mag","krediten","beschlossen","irgendwann","uswirtschaft","polizei","reserve","krise","ruettgers"
"98","anbieten","stimmen","fossilen","loescher","suedkorea","idee","regel","behoerden","lehrer","montag","borussia","glaeubiger","sank","bundespraesident"
"99","fragen","auslaendische","e","monaten","verbuendeten","mensch","aktienfonds","zusaetzliche","wusste","strategen","pro","geldmenge","bruttoinlandsprodukts","olaf"
"100","gut","parteien","produzieren","absatz","asien","fehler","wohnen","staat","alter","sachs","tuerkei","finanzsystem","ausgaben","schroeders"
"101","geraete","monti","gigawatt","milliarde","pakistan","bundesrepublik","beispiel","rentner","zwei","kursen","champions","gefahr","optimismus","finanzminister"
"102","bertelsmann","korruption","stromversorgung","drei","russlands","einzelnen","muenchen","klage","buero","s","abgesagt","verschuldung","instituts","franz"
"103","gmbh","europaeer","emissionshandel","airlines","islamischen","sinne","grossbanken","solle","schoen","stark","berlins","oekonom","privaten","mueller"
"104","gute","finanzminister","rohoel","deutlich","japan","moderne","haeuser","arbeitslosen","generation","p","hauptstadt","vertrauen","vormonat","kritik"
"105","aufsichtsrat","brown","kupfer","prognose","internationale","art","zehn","steuer","jahren","steigende","barcelona","japans","experten","spdchef"
"106","geht","putins","iea","ebit","saddam","aengste","landesbank","foerderung","ddr","kursgewinne","stattfinden","maerkten","ausland","pds"
"107","weltweit","abstimmung","fukushima","chrysler","obamas","antwort","gibt","vorhaben","publikum","stanley","kunstmarkt","esm","dritten","waehlen"
"108","ki","ministerpraesident","kilowattstunde","bilanz","aussenpolitik","bedeutet","kunde","industrie","abend","usdollar","hamburgs","italienischen","lag","koch"
"109","umsatz","kreml","mill","umsatzes","waffen","realitaet","gebuehren","beschaeftigung","schriftsteller","fonds","bundesweit","staatsverschuldung","dihk","csuchef"
"110","belegschaft","verfassung","stahl","fluggesellschaft","internationalen","sozialer","hohen","vorliegt","heimat","konjunktur","gebaeude","italienische","naechsten","wolle"
"111","geschaeftsmodell","konservative","diesel","rechnet","afrika","entwicklung","kreditinstitute","beschaeftigte","ersten","china","a","italiens","abschwung","landtagswahlen"
"112","technischen","beziehungen","energieagentur","aktionaeren","nation","leute","lebensversicherungen","hoehe","mag","inflation","sammler","euroland","beschaeftigung","roesler"
"113","branchen","mrd","windkraft","erwirtschaftet","aegypten","medien","verluste","richter","arbeitet","nasdaq","zuschauer","investoren","durchschnitt","rotgruenen"
"114","arbeit","deal","fass","autoindustrie","kampf","umgang","westlb","haushalt","tun","stoxx","professoren","volkswirte","konjunkturellen","fraktionschef"
"115","netzwerk","ankara","teuer","minus","iranischen","strukturen","verkaufen","zahlen","freund","york","studiengaenge","preise","prozentpunkte","abgeordnete"
"116","homeoffice","schottland","teurer","belegschaft","russen","wirklichkeit","einlagen","vorschriften","laesst","hsbc","ausbildung","wirtschaftsleistung","branche","thema"
"117","betrieb","staaten","pflanzen","marktfuehrer","li","eigene","dresdner","staatliche","gerade","rezession","spanien","billionen","gegenueber","lafontaine"
"118","schnell","blair","teyssen","henkel","westens","oekonomie","verkauft","koalitionsvertrag","sitzen","steigen","reiseveranstalter","wechselkurs","laufenden","gegner"
"119","plattform","einigung","jaehrlich","nettogewinn","john","oeffentlichkeit","basel","krankenkassen","minuten","anstieg","st","finanzpolitik","kurzarbeit","sigmar"
"120","mittelstaendischen","gazprom","fossile","vorjahreszeitraum","vereinten","bedeutung","haus","iv","dinge","steigenden","besuchern","basispunkte","trend","beck"
"121","team","umfragen","reaktoren","zukaeufe","wladimir","fuehren","versicherungswirtschaft","lohn","gott","kursverluste","teams","waehrungen","unsicherheiten","kandidat"
"122","post","slowakei","verbrauch","laufende","pekings","geworden","rating","bundesverband","polizei","nachmittag","deutschen","zinsschritt","vierten","koehler"
"123","angebote","staatspraesident","klimawandels","wegen","auslaendische","sinn","estate","bundeswirtschaftsminister","welt","deutsche","buergermeister","eurokrise","prognostiziert","legislaturperiode"
"124","datenschutz","tschechien","fahrzeuge","general","demokratischen","zeiten","mrd","wolfgang","leuten","investment","studieren","washington","stieg","reformen"
"125","wirtschaftspruefer","labour","anlage","steigern","putins","diskussion","finanzbranche","gesetzlich","journalisten","lag","angebot","institute","hohen","ruecktritt"
"126","wissen","  ","saudiarabien","anteile","iranische","fluechtlinge","lebensversicherer","steuern","tochter","gestern","branche","geldpolitische","zulegen","frau"
"127","kleine","david","meter","monsanto","abkommen","genau","geldhaus","arbeitslose","kurz","asset","lesen","amerikanische","ifoinstitut","baerbock"
"128","meist","kiew","preisen","erloese","uspraesidenten","weit","jahr","pruefen","fernsehen","legte","teilnehmer","amerikanischen","angesichts","aussenminister"
"129","erfolg","abgeordneten","produkte","kuendigte","volk","all","jahre","bundeslaender","deutsch","monaten","koelner","erhoehen","bundesregierung","runde"
"130","konkurrenz","lateinamerika","sonne","autohersteller","bevoelkerung","ideen","equity","arbeitslosengeld","steht","zugelegt","ort","of","zeigt","vorsitzenden"
"131","entwickeln","moskauer","pipeline","marktanteil","israels","erfolg","anteil","verdi","kollegen","merrill","airlines","steigen","ausfuhren","badenwuerttemberg"
"132","verlage","barroso","habeck","mercedes","reich","erleben","anlage","klagen","lieber","dz","premiere","schuldenkrise","sechs","land"
"133","qualitaet","griechenland","russland","mitarbeitern","chinesischer","antworten","investmentfonds","steuerreform","lebens","schwellenlaendern","staedte","niedrigen","optimistisch","waehlern"
"134","ideen","rumaenien","hektar","umsaetze","strafzoelle","besteht","erwirtschaften","aenderungen","klingt","fielen","zahl","wirtschaftswachstum","duerften","innenminister"
"135","hersteller","nationalen","energiekonzerne","winterkorn","weisse","herausforderung","anlegen","hundt","fand","stiegen","bewerber","sitzung","maschinenbau","gesagt"
"136","knowhow","spanischen","energy","continental","anschlaege","chance","hoehere","schmidt","nacht","meint","vereins","jeanclaude","auswirkungen","grosse"
"137","bietet","medwedjew","gebaut","kapitalerhoehung","zoelle","mittelschicht","niedrigen","wirtschaft","tage","notiert","start","ezbchef","weltkonjunktur","bund"
"138","service","wahl","produzenten","dritten","september","reformen","vermoegensverwaltung","gelten","lange","wochen","angaben","japanische","einkommen","christian"
"139","befragten","rom","wald","konzerne","amerikanern","verhalten","objekte","antrag","findet","lynch","mio","tsipras","knapp","generalsekretaer"
"140","produkten","parlamentswahlen","china","verkaufen","angriff","gegenteil","verbraucherzentrale","streit","geworden","nachrichten","ausstellungen","land","institute","links"
"141","gegruendet","schweiz","technologien","bosch","kalten","fehlt","rund","buerger","dorf","gemeinschaftswaehrung","plaetze","kreditvergabe","unsicherheit","guido"
"142","investieren","pen","erderwaermung","geplant","joe","erkennen","verbraucherschuetzer","zahl","bruder","bundesanleihe","kiel","niedrig","statistische","nrw"
"143","sat","brexits","kraftwerken","angaben","sicherheit","loesen","ubs","gesetzes","bild","finanzmaerkten","flaeche","gesenkt","laendern","regiert"
"144","rtl","euaustritt","schiffe","zweiten","bushs","vielmehr","frankfurter","verordnung","buecher","talfahrt","gebaut","folgen","laufende","reihen"
"145","eigene","josé","vattenfall","metro","sieg","geben","papiere","loesung","begann","positive","berichtet","japanischen","wachstums","niederlage"
"146","entwickelt","vereinigte","autofahrer","neun","laender","sozial","liquiditaet","hiess","kultur","juengsten","jahr","lage","gewachsen","regierungschef"
"147","standort","unterhaus","windraeder","angekuendigt","haus","wettbewerb","hoehe","dihk","verlag","unten","oesterreich","volkswirtschaften","daten","christdemokraten"
"148","roland","investoren","umweltminister","kerngeschaeft","hauptstadt","form","versicherung","altmaier","hoert","waehrungen","region","null","bundesamt","juergen"
"149","erfahrung","vertrag","oekologischen","hiess","anschlaegen","thema","real","recht","studiert","schwankungen","arena","stabilitaet","hohe","volkspartei"
"150","beschaeftigten","waehrung","region","ende","schanghai","wahrheit","erzielen","erklaerte","kennen","waehrung","reise","strukturreformen","sinken","hessen"
"151","konkurrenten","minister","zehn","plus","demokratische","land","laut","erbschaftsteuer","geschrieben","depot","fifa","alan","iw","friedrich"
"152","plattformen","la","atomausstieg","konnte","fuehrer","solidaritaet","zins","zeitarbeit","auto","investmentbank","winter","schuldenschnitt","arbeitslosenquote","sachsen"
"153","dienstleistungen","italienische","windparks","boeing","kabul","themen","riesterrente","moeglich","wohnung","yen","werder","internationalen","iwf","fluechtlinge"
"154","genau","zollunion","gefoerdert","groessten","treffen","generationen","vermoegensverwalter","kompromiss","erste","unternehmensanleihen","museen","hoehere","april","bayerische"
"155","erfolgreich","silvio","gentechnik","trotz","hussein","natur","wohnimmobilien","erhoehung","jugend","rechnen","ag","staatsschulden","binnennachfrage","vorsitzende"
"156","taetig","polnischen","produziert","lag","korruption","grosse","angebot","arbeitnehmern","dachte","management","samstag","stark","gfk","reden"
"157","vertrieb","warschau","kanada","sank","bagdad","armut","beteiligungen","betrieben","erlebt","schwellenlaender","buchungen","defizit","belebung","frage"
"158","konzern","nicolas","nordsee","groesste","israelischen","oeffentlichen","gesellschaften","betonte","fotos","bewertet","projekt","bundesbankpraesident","wegen","bundeswehr"
"159","marketing","verbleib","stadtwerke","abgelaufenen","pekinger","laendern","geschaeftsfuehrer","gefordert","sprache","feinunze","fliegen","fedchef","positive","krampkarrenbauer"
"160","prozesse","vereinigten","bauen","geschaefte","polizei","fuehlen","aktionaere","bundesverfassungsgericht","ort","handel","arbeiten","zins","statistischen","liberale"
"161","bitkom","italiener","windenergie","ebitda","yuan","politischer","summe","gebe","faehrt","kletterte","flughaefen","anstieg","handelsblatt","anhaenger"
"162","ingenieure","unabhaengigkeit","bundesnetzagentur","legte","aussenminister","funktioniert","kreditvergabe","einnahmen","ziemlich","bewertungen","flaechen","spielraum","aktuelle","wowereit"
"163","beschaeftigt","italienischen","atomenergie","group","bedrohung","parteien","anlagen","vorstoss","herum","positiv","stiftung","fiskalpolitik","aktuellen","verantwortung"
"164","finden","woche","eegumlage","handelsblatt","irakischen","lassen","alter","sprecherin","gehoert","notenbank","restaurants","prozentpunkt","stagnation","kurt"
"165","handelsblatt","waehrungsfonds","hohen","holding","kerry","professor","postbank","arbeiten","morgen","kgv","vertrag","inflationsraten","unten","huber"
"166","managern","bulgarien","anteil","beteiligung","republikanischen","stimmt","langfristig","praxis","gelernt","landesbank","museum","efsf","wachstumsraten","agenda"
"167","dienstleister","françois","netzbetreiber","fuenf","globalen","loesungen","aufseher","warnte","spricht","quartalszahlen","olympia","verhindern","kraeftig","niedersachsen"
"168","innovative","sanktionen","verbraucht","kauf","sowjetunion","entwickeln","anleihe","faellen","moechte","capital","fach","zinserhoehungen","jahren","fluechtlingspolitik"
"169","unternehmensberater","westen","klimapolitik","konkurrent","amerikanischer","perspektive","meist","pflicht","machte","erwartungen","abitur","probleme","handel","neuwahlen"
"170","app","mexiko","milch","konkurrenz","konflikte","erfahrungen","ey","arbeitgebern","wirkt","edelmetall","reisebueros","erwartet","wachstumsprognose","sozialdemokratischen"
"171","zukunft","osteuropa","kapazitaeten","erklaerte","weltkrieg","jahrzehnte","fuenf","einkommen","sah","tecdax","coronavirus","pleite","schwache","stimme"
"172","bieten","polens","ausstoss","allianz","diktator","theorie","privatkundengeschaeft","ausgaben","lernen","zehnjaehrige","qualitaet","rom","gewerbe","konservative"
"173","consulting","harten","energieversorger","zulieferer","wall","vergangenheit","mietendeckel","beschluss","spass","vortag","tage","politik","gesamtjahr","volksparteien"
"174","fuehrungskraeften","auslaendischen","opel","eads","shanghai","diejenigen","aufsicht","plaene","schrieb","marktteilnehmer","halle","donnerstag","september","nachfolger"
"175","angestellten","unsicherheit","gaskraftwerke","oracle","eskalation","letztlich","raet","entscheidung","leser","gefallen","gaesten","schwellenlaender","jahreshaelfte","guttenberg"
"176","lieferanten","waehler","energieeffizienz","jahres","demonstranten","wirtschaftlichen","experten","abschaffung","stunde","groessten","dfb","lira","positiven","zustimmung"
"177","personal","laender","afrika","margen","islamisten","richtige","vergangenen","ba","hoeren","zentralbank","woche","volkswirtschaft","zew","bayerischen"
"178","kirch","athen","menge","werk","transatlantischen","gesellschaften","depot","mitarbeiter","fahren","eurozone","bewerbung","kurs","zuversicht","genossen"
"179","brauchen","politisch","ziele","telekom","uhr","these","gewinne","leistungen","morgens","hoeher","schleswigholstein","chefoekonom","anteil","schwarzgelb"
"180","springer","istanbul","oekostrom","eon","indonesien","modernen","risikovorsorge","bruessel","geschichten","stratege","oktober","risiko","hoehere","spahn"
"181","marken","mays","oekologisch","kurs","militaerisch","erkenntnis","deutlich","geben","abends","ubs","spielern","krediten","juli","bayerns"
"182","mckinsey","eugipfel","mais","airline","tuerkei","entsteht","pro","verbaende","satz","niveau","business","lockerung","positiv","streit"
"183","systeme","sieg","studie","gewinnwarnung","millionen","sprache","sparkasse","steuereinnahmen","wollten","europaeischen","uldall","sparer","bundesbank","roettgen"
"184","schneller","amt","nutzung","chef","irans","verstaendnis","kreditwirtschaft","kraft","liess","legten","van","vereinigten","drei","beust"
"185","krise","rubel","bse","aufsichtsratschef","vietnam","funktionieren","gerade","csu","literatur","gaben","bvb","prozentpunkte","januar","kanzlerkandidat"
"186","suchen","koenigreichs","rohstoffen","groesster","handelskrieg","scheint","vorstand","ii","stimme","ausblick","kostet","kapital","zurueckgegangen","republik"
"187","muenchen","berlusconis","meer","zetsche","buergerkrieg","stellen","fall","grundsaetzlich","schaut","kaufen","pandemie","franken","betriebe","clement"
"188","lernen","eumitgliedschaft","energiebranche","verluste","hillary","krisen","policen","zustaendigen","traegt","volatilitaet","dresden","bip","drittel","demokratie"
