"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"18","neue","pfund","preis","analysten","amerikaner","staat","kredite","muesse","spaeter","fed","gaeste","europaeischen","rezession","ministerpraesident"
"19","gruender","moskau","wasserstoff","uebernahme","staaten","frage","markt","kommission","jahre","minus","mannschaft","euro","prognose","wahl"
"20","unternehmens","may","rwe","geschaeftsjahr","praesidenten","politischen","altersvorsorge","regelung","buch","papiere","verein","europaeische","erwartet","sozialdemokraten"
"21","mittelstaendler","russischen","kraftwerke","konzerns","putin","wissen","vermoegen","rente","junge","rendite","messen","schulden","nachfrage","scholz"
"22","arbeiten","europa","produktion","daimler","trumps","bevoelkerung","commerzbank","gewerkschaft","tag","index","kunst","usa","oekonomen","wahlkampf"
"23","anbieter","russische","opec","volkswagen","regierung","fragen","risiken","gesetzlichen","jungen","aktienmaerkte","reisen","waehrung","weltwirtschaft","seehofer"
"24","produkte","referendum","erdgas","vw","ukraine","marktwirtschaft","mieter","fordert","kind","experten","sport","rezession","erholung","bundestag"
"25","beispiel","polen","erneuerbare","bayer","xi","brauchen","kapital","clement","schule","zinsen","besucher","waehrungsunion","firmen","bundestagswahl"
"26","unternehmer","johnson","anlagen","verkauf","israel","beispiel","mieten","betriebe","zeit","quartal","liga","finanzmaerkte","befragten","opposition"
"27","telekom","landes","landwirtschaft","aktionaere","uspraesident","verantwortung","bafin","regelungen","sohn","maerkte","hotels","oekonomen","bip","berlin"
"28","geschaeft","praesident","foerderung","lufthansa","donald","denken","renditen","duerfen","geschichte","woche","euro","krise","anstieg","liberalen"
"29","amazon","union","bauern","ersten","sanktionen","sicherheit","sparer","bahn","kindern","leitindex","koeln","kredite","kommenden","gruene"
"30","berater","koenigreich","klimawandel","dollar","afghanistan","wissenschaft","kaeufer","vorschlag","macht","renditen","touristen","zinssenkung","rechnet","amt"
"31","chef","austritt","ausbau","bmw","demokraten","politische","institute","entwurf","alt","morgan","fans","maerkte","verbraucher","linken"
"32","intelligenz","premierminister","liter","konzernchef","westen","gerade","frankfurt","verfahren","hause","wall","hotel","anleihen","plus","gabriel"
"33","markt","italien","kosten","ergebnis","welt","zeit","private","sprecher","uhr","plus","mark","leitzinsen","vorjahr","regierung"
"34","facebook","berlusconi","deutschland","sap","republikaner","wohlstand","wirecard","gesetzentwurf","job","gewinne","klubs","staaten","prognosen","merkels"
"35","familienunternehmen","sarkozy","wasser","operative","amerikanischen","recht","risiko","handelsblatt","sitzt","usnotenbank","veranstalter","leitzins","rechnen","lindner"
"36","ki","ukraine","jahr","thyssenkrupp","biden","herr","anleihen","betroffenen","arbeit","street","bundesliga","wachstum","zahl","bayern"
"37","deutschland","cameron","nachfrage","branche","new","macht","deutschen","urteil","alten","markt","geschaeftsfuehrer","wirtschaft","monaten","politik"
"38","management","grossbritanniens","cent","kunden","chinesen","bildung","finanzkrise","regierung","bisschen","anlegern","universitaeten","waehrungsfonds","gestiegen","soeder"
"39","mittelstand","insel","wind","hersteller","soldaten","geht","immobilienfonds","massnahmen","gibt","dow","tourismus","regierung","umfrage","gerhard"
"40","geschaeftsfuehrer","europaeische","grad","konkurrenten","dollar","system","branche","kosten","liebe","freitag","hochschule","europa","erwarten","merz"
"41","informationen","ungarn","bau","vorjahr","nato","glaube","versicherungen","bundes","konnte","boersianer","wm","finanzmaerkten","china","mehrheit"
"42","nutzer","kommission","energieversorgung","operativen","russischen","verstehen","banker","bundestag","stunden","staatsanleihen","universitaet","geld","zweiten","linke"
"43","nutzen","russlands","emissionen","boersengang","russische","richtig","investieren","koalition","kirche","fondsmanager","klub","japan","duerfte","umfragen"
"44","technologie","argentinien","gruene","basf","hongkong","buch","vermieter","forderung","film","aktienkurse","aussteller","finanzminister","stark","westerwelle"
"45","computer","frankreichs","oelpreis","vergangenen","region","angst","allianz","laender","frueher","aktienmaerkten","veranstaltungen","yen","exporte","ministerpraesidenten"
"46","microsoft","verhandlungen","bundesregierung","boerse","york","arbeit","kredit","deutschland","haus","fiel","quadratmeter","bank","vergleich","bundeskanzler"
"47","technik","politische","branche","autos","amerikanische","gesellschaftlichen","investment","mindestlohn","alte","haendler","hannover","konjunktur","bruttoinlandsprodukt","stimmen"
"48","gibt","paris","umwelt","zahlen","volksrepublik","politiker","eigentuemer","union","beruf","vergangenen","spiele","risiken","minus","kohl"
"49","innovationen","eustaaten","netz","aufsichtsrat","george","vertrauen","anbieter","gesetzgeber","geht","aktienindex","  ","notenbanker","stimmung","bundeskanzlerin"
"50","apple","eukommission","dollar","unternehmens","amerikas","autor","darlehen","forderte","gut","titel","flughafen","trichet","vergangenen","macron"
"51","technologien","konservativen","hersteller","porsche","indien","entscheidungen","hedgefonds","geplante","lebt","notierte","dortmund","weltwirtschaft","lage","kanzleramt"
"52","berger","abkommen","gold","vorstand","landes","generation","kfw","gericht","mensch","erwartet","kuenstler","inflationsrate","halbjahr","muentefering"
"53","business","franzosen","winter","ag","moskau","rolle","immobilienmarkt","regeln","ging","commerzbank","senat","spanien","ersten","minister"
"54","gerade","praesidenten","rohstoffe","halbjahr","vereinigten","braucht","investiert","gesetzliche","kopf","analyst","hoeness","bernanke","arbeitslosigkeit","laschet"
"55","partner","erdogan","bp","hauptversammlung","syrien","geschichte","preise","rentenversicherung","gerne","mdax","urlauber","finanzkrise","wirtschaftsforschung","schaeuble"
"56","werbung","mehrheit","gruenen","fusion","europaeer","kapitalismus","investmentbanking","heisst","kunst","verlor","hansestadt","regierungen","wirtschaftswachstum","fraktion"
"57","netz","brasilien","rund","verlust","armee","darf","ertraege","milliarden","gefuehl","euro","tui","greenspan","wirtschaftsleistung","politischen"
"58","beispielsweise","regierungschef","tonne","dividende","barack","grenzen","kaufen","oeffentlichen","angst","jones","bachelor","lagarde","branchen","gewaehlt"
"59","startup","premierministerin","nord","bank","beziehungen","aufgabe","jahren","bundesfinanzminister","strasse","goldman","gmbh","chefvolkswirt","steigen","sonntag"
"60","neuen","theresa","versorger","mitarbeiter","europa","jahrhundert","finanzaufsicht","bundesrat","fragt","erholung","bremen","usnotenbank","institut","parteichef"
"61","beratung","franzoesischen","erdoel","aktienkurs","militaerische","begriff","institut","vorschlaege","bilder","deutlich","league","zinssenkungen","preise","steinbrueck"
"62","cloud","politischen","kohlendioxid","air","westlichen","gefuehl","geldhaeuser","patienten","erinnert","notenbanken","muenchner","zentralbanken","trotz","parteitag"
"63","online","hollande","markt","markt","gewalt","lernen","quadratmeter","arbeitsplaetze","wissen","kurs","spielen","bundesbank","rund","schulz"
"64","industrie","europas","mengen","airbus","taiwan","handeln","privaten","kassen","essen","zaehler","absolventen","milliarden","niveau","horst"
"65","unternehmensberatung","regierungschefs","benzin","autobauer","arabischen","debatte","geschaeft","umsetzung","lang","rund","vereine","duisenberg","eurozone","linkspartei"
"66","sap","chirac","megawatt","gesamtjahr","clinton","oekonomischen","wohnung","einfuehrung","namen","maerkten","master","griechischen","jahres","habeck"
"67","konzerne","sozialisten","atomkraftwerke","sparte","jinping","gesellschaftliche","bieten","kritisierte","tod","jp","zwei","waehrungshueter","insgesamt","landtag"
"68","deutschen","spanien","millionen","tochter","fuehrung","veraenderungen","transaktionen","koenne","karriere","unternehmen","team","preisstabilitaet","gesunken","koalitionspartner"
"69","studie","boris","jahren","management","weissen","kultur","beispielsweise","erhalten","maedchen","donnerstag","sommer","griechenlands","punkte","landtagswahl"
"70","kuenstliche","franzoesische","erde","kaeser","nordkorea","falsch","lebensversicherung","darf","all","konjunkturdaten","schueler","griechische","aussichten","bundesregierung"
"71","job","wladimir","kernenergie","knapp","politische","laesst","miete","bdi","geboren","goldpreis","rund","ezbrat","volkswirtschaft","buendnis"
"72","kommunikation","partei","landwirte","opel","westliche","ordnung","privatanleger","kritik","kennt","wert","hsv","ezbpraesident","folge","abgeordneten"
"73","deutsche","de","stream","uebernahmen","nahen","ueberhaupt","kapitalmarkt","wirtschaftsminister","glueck","bundesanleihen","stuttgart","geldpolitischen","usa","wahlen"
"74","haeufig","beitritt","investitionen","abschreibungen","w","institutionen","finanzierung","geplanten","gesagt","stimmung","platz","deflation","produktion","edmund"
"75","bereich","londoner","autos","stieg","militaerischen","integration","geldanlage","eukommission","musik","verluste","urlaub","athen","steigende","kandidaten"
"76","thema","tories","habeck","analyst","militaer","interessen","milliarden","rechtsunsicherheit","geld","dienstag","frankfurt","federal","wirtschaftliche","politiker"
"77","siemens","tuerkische","eeg","finanzvorstand","terror","jahrhunderts","wertpapiere","vorgaben","roman","verloren","stadion","laender","einbruch","wirtschaftsminister"
"78","maschinen","wahlen","kohlekraftwerke","weltweit","regime","schaffen","ackermann","gutachten","reden","erwarten","uni","mario","konjunkturelle","olaf"
"79","silicon","bruesseler","stromerzeugung","fahrzeuge","taliban","wissenschaftler","anlegern","arbeitsmarkt","kleine","stieg","drei","portugal","haushalte","politische"
"80","ag","aussenminister","erwaermung","gm","frieden","finden","makler","ministerium","schueler","bonds","lesen","zinserhoehung","wachsen","steinmeier"
"81","heute","iwf","energiepolitik","erwartet","partei","weise","wert","cdu","freunde","duerfte","nuernberg","euros","einzelhandel","kabinett"
"82","kollegen","le","tiere","kosten","kongress","gerechtigkeit","verkauf","finanzminister","erzaehlen","duerften","schalke","liquiditaet","staerker","rede"
"83","arbeitgeber","tuerkischen","energietraeger","verkauft","terroristen","herausforderungen","kosten","millionen","irgendwann","new","olympischen","eurolaender","studie","debatte"
"84","digital","binnenmarkt","klima","manager","osten","forschung","investments","mrd","arbeiten","mittwoch","bau","massnahmen","konsumenten","regieren"
"85","produkt","neuwahlen","erneuerbarer","finanzchef","politischen","dinge","deutsche","hartz","draussen","unsicherheit","sponsoren","senken","export","helmut"
"86","wettbewerb","england","lebensmittel","insgesamt","truppen","glauben","kauf","fall","wort","zehnjaehrigen","veranstaltung","irland","erwartungen","konservativen"
"87","kunde","wirtschaft","fleisch","marken","russlands","fuehrt","haeuser","minister","gesicht","oelpreis","duesseldorf","reformen","zahlen","rotgruen"
"88","innovation","italiens","kilometer","gut","usregierung","probleme","wohnen","beitraege","the","gestiegen","wohnungen","eurostaaten","einschaetzung","themen"
"89","chefs","madrid","atomkraft","produktion","konflikt","fortschritt","unternehmen","fordern","gemacht","marke","semester","notenbankchef","zuwachs","buerger"
"90","valley","opposition","betrieb","marke","terrorismus","oekonomische","einlagen","beschlossen","los","stand","thomas","erholung","volkswirte","buergermeister"
"91","geschaeftsmodelle","juncker","fossilen","steuern","demokratie","ungleichheit","produkte","kritisiert","gern","knapp","meter","uswirtschaft","leicht","berliner"
"92","mittelstaendische","nordirland","versorgungssicherheit","wettbewerber","wto","politisch","ikb","aerzte","art","geldpolitik","borussia","unsicherheit","steigenden","nordrheinwestfalen"
"93","media","mitgliedstaaten","energiewirtschaft","teilte","mexiko","problem","krediten","forderungen","augen","vermoegensverwalter","spiel","weidmann","laut","finanzminister"
"94","stellen","reformen","betreiber","gestern","nationen","mag","konditionen","kuendigungsschutz","zwei","indizes","champions","griechen","krise","fischer"
"95","vorstand","kontinent","gigawatt","laufenden","teheran","wandel","portfolio","behoerde","familien","uswirtschaft","galerien","schaeuble","oecd","parlament"
"96","it","irland","shell","milliarde","internationale","werte","laufzeit","bundesagentur","lesen","fonds","schulen","anleihekaeufe","sank","wolfgang"
"97","gut","russen","produzieren","muenchener","japan","neue","landesbanken","behoerden","maennern","sachs","leipzig","finanzsystem","instituts","muesse"
"98","fragen","korruption","strompreise","absatz","verbuendeten","mensch","bonitaet","zusaetzliche","schoen","strategen","galerie","reserve","diw","kritik"
"99","buero","parteien","fossile","audi","krieges","bundesrepublik","grossbanken","hans","buero","zaehlern","tuerkei","gefahr","milliarden","baerbock"
"100","arbeitet","stimmen","kernkraftwerke","drei","suedkorea","sinne","jain","staat","jahren","s","polizei","verschuldung","ausgaben","wulff"
"101","geraete","ministerpraesident","stahl","monaten","kim","fehler","hohe","klage","stolz","p","pro","geldmenge","experten","bundespraesident"
"102","anbieten","monti","kilowattstunde","loescher","asien","idee","muenchen","solle","wusste","markets","studierenden","glaeubiger","vormonat","ruettgers"
"103","belegschaft","konservative","teurer","aktionaeren","saudiarabien","art","beispiel","steuer","alter","rezession","berlins","oekonom","optimismus","spdchef"
"104","gute","auslaendische","weltweit","deutlich","li","moderne","zehn","foerderung","lehrer","stark","abgesagt","esm","bruttoinlandsprodukts","schroeders"
"105","bertelsmann","finanzminister","diesel","nettogewinn","waffen","antwort","regel","vorliegt","generation","kursen","hauptstadt","maerkten","privaten","wolle"
"106","branchen","abstimmung","emissionshandel","ebit","pakistan","einzelnen","aktienfonds","rentner","ddr","montag","barcelona","vertrauen","lag","fraktionschef"
"107","gmbh","deal","windkraft","bilanz","aussenpolitik","medien","haus","vorhaben","heimat","inflation","stattfinden","staatsverschuldung","ausland","franz"
"108","umsatz","europaeer","verbrauch","mercedes","islamischen","aengste","gibt","koalitionsvertrag","publikum","steigende","zuschauer","japans","dritten","pds"
"109","geschaeftsmodell","brown","kuenast","autoindustrie","internationalen","realitaet","kunde","arbeitslosen","ersten","konjunktur","kunstmarkt","italienische","durchschnitt","mueller"
"110","aufsichtsrat","putins","teuer","airlines","afrika","umgang","landesbank","vorschriften","abend","usdollar","hamburgs","italienischen","abschwung","landtagswahlen"
"111","geht","beziehungen","stromversorgung","umsatzes","wladimir","sozialer","ubs","beschaeftigte","tun","stanley","bundesweit","italiens","naechsten","csuchef"
"112","arbeit","einigung","e","chrysler","nation","leute","kreditinstitute","beschaeftigung","welt","kursgewinne","a","preise","gegenueber","waehlen"
"113","weltweit","kreml","windraeder","erwirtschaftet","saddam","zeiten","lebensversicherungen","industrie","arbeitet","nasdaq","gebaeude","billionen","laufenden","abgeordnete"
"114","technischen","verfassung","rohoel","belegschaft","obamas","bedeutet","gebuehren","zahlen","schriftsteller","stoxx","sammler","wirtschaftsleistung","hohen","koch"
"115","plattform","mrd","uniper","prognose","russen","entwicklung","verkauft","richter","mag","investment","spanien","basispunkte","dihk","thema"
"116","team","labour","kupfer","fluggesellschaft","westens","oekonomie","hohen","staatliche","kurz","china","reiseveranstalter","zinsschritt","konjunkturellen","roesler"
"117","netzwerk","ankara","energieagentur","rechnet","pekings","sinn","verluste","hoehe","dinge","steigen","deutschen","euroland","prozentpunkte","christian"
"118","homeoffice","schottland","anlage","minus","auslaendische","antworten","verkaufen","krankenkassen","polizei","steigenden","professoren","volkswirte","beschaeftigung","lafontaine"
"119","investieren","staaten","fukushima","marktfuehrer","aegypten","oeffentlichkeit","westlb","bundesverband","minuten","anstieg","st","investoren","branche","gegner"
"120","entwickeln","blair","bundesnetzagentur","steigern","putins","all","finanzbranche","haushalt","gerade","york","studiengaenge","finanzpolitik","prognostiziert","rotgruenen"
"121","datenschutz","slowakei","iea","laufende","kampf","diskussion","credit","lohn","sitzen","kursverluste","teams","eurokrise","trend","sigmar"
"122","angebote","umfragen","mill","zukaeufe","iranischen","wirklichkeit","estate","gesetzlich","freund","asset","besuchern","erhoehen","vierten","ruecktritt"
"123","bietet","tschechien","reaktoren","henkel","vereinten","eigene","jahr","iv","gott","hsbc","branche","steigen","kurzarbeit","legislaturperiode"
"124","konkurrenz","gazprom","pflanzen","anteile","john","fuehren","dresdner","bundeslaender","laesst","lag","ausbildung","waehrungen","unsicherheiten","kandidat"
"125","kleine","  ","preisen","vorjahreszeitraum","bevoelkerung","genau","basel","pruefen","leuten","nachmittag","angaben","geldpolitische","stieg","reformen"
"126","entwickelt","staatspraesident","klimawandels","konzerne","demokratischen","geworden","jahre","wolfgang","steht","deutsche","zahl","wechselkurs","ifoinstitut","beck"
"127","qualitaet","lateinamerika","waermepumpen","erloese","joe","strukturen","geldhaus","gelten","tochter","monaten","samstag","institute","zeigt","friedrich"
"128","schnell","david","technologien","wegen","laender","bedeutung","versicherungswirtschaft","steuern","lebens","zugelegt","ort","sitzung","angesichts","land"
"129","erfolg","nationalen","fass","kuendigte","chinesischer","weit","lebensversicherer","bundeswirtschaftsminister","deutsch","gestern","buergermeister","washington","zulegen","koehler"
"130","knowhow","abgeordneten","jaehrlich","autohersteller","angriff","erleben","hoehere","verdi","fernsehen","legte","angebot","niedrigen","sechs","ampel"
"131","eigene","kiew","gebaut","marktanteil","sicherheit","fluechtlinge","rating","aenderungen","journalisten","dz","studieren","amerikanische","duerften","bund"
"132","mittelstaendischen","griechenland","sonne","monsanto","volk","mittelschicht","objekte","gesetzes","lange","meint","premiere","amerikanischen","bundesregierung","runde"
"133","meist","rumaenien","produzenten","general","uspraesidenten","ideen","mrd","arbeitslose","lieber","schwellenlaendern","airlines","zinserhoehungen","unsicherheit","waehlern"
"134","betrieb","spanischen","russland","umsaetze","iranische","erfolg","verbraucherzentrale","antrag","tage","merrill","koelner","of","hohe","frau"
"135","wissen","barroso","produkte","mitarbeitern","abkommen","gegenteil","anteil","arbeitslosengeld","geworden","stiegen","start","schuldenkrise","iwf","links"
"136","hersteller","moskauer","energy","verkaufen","reich","sozial","rund","klagen","fand","notiert","teilnehmer","wirtschaftswachstum","einkommen","aussenminister"
"137","befragten","parlamentswahlen","teyssen","abgelaufenen","weisse","herausforderung","equity","wirtschaft","klingt","fielen","oesterreich","jeanclaude","auswirkungen","vorsitzenden"
"138","service","pen","stadtwerke","zweiten","israels","verhalten","verbraucherschuetzer","buerger","dorf","wochen","museen","ezbchef","statistische","innenminister"
"139","standort","wahl","meter","kapitalerhoehung","strafzoelle","erkennen","investmentfonds","steuerreform","findet","bewertungen","staedte","japanische","optimistisch","gesagt"
"140","wirtschaftspruefer","schweiz","pipeline","continental","anschlaege","besteht","anlage","zahl","kollegen","juengsten","pandemie","tsipras","ausfuhren","generalsekretaer"
"141","erfahrung","medwedjew","fahrzeuge","kerngeschaeft","kalten","chance","erwirtschaften","erklaerte","begann","lynch","berichtet","niedrig","institute","nrw"
"142","gegruendet","euaustritt","energiekonzerne","angekuendigt","amerikanern","geben","anlegen","hundt","nacht","nachrichten","bewerber","land","laufende","badenwuerttemberg"
"143","post","rom","netzbetreiber","dritten","sieg","reformen","wohnimmobilien","streit","bild","finanzmaerkten","tage","folgen","daten","regiert"
"144","ideen","brexits","saudiarabien","winterkorn","zoelle","vielmehr","niedrigen","schmidt","hoert","bundesanleihe","vereins","kreditvergabe","knapp","bundeswehr"
"145","produkten","unterhaus","schiffe","neun","hauptstadt","fehlt","vermoegensverwaltung","verordnung","bruder","gemeinschaftswaehrung","mio","hoehere","bundesamt","regierungschef"
"146","verlage","vereinigte","erderwaermung","konnte","september","themen","zins","loesung","auto","management","restaurants","volkswirtschaften","maschinenbau","niederlage"
"147","beschaeftigten","vertrag","produziert","ende","demokratische","loesen","liquiditaet","moeglich","dachte","unten","fliegen","null","weltkonjunktur","guido"
"148","rtl","josé","gefoerdert","trotz","bushs","wahrheit","hoehe","dihk","studiert","positive","reise","gesenkt","gewachsen","christdemokraten"
"149","sat","la","kapazitaeten","bosch","haus","thema","laut","hiess","erste","talfahrt","fifa","stabilitaet","iw","grosse"
"150","plattformen","investoren","kraftwerken","groessten","treffen","fuehlen","papiere","erhoehung","kultur","bewertet","kiel","lage","arbeitslosenquote","reihen"
"151","roland","italienische","wald","sank","aussenminister","grosse","frankfurter","altmaier","buecher","waehrungen","region","japanischen","wachstums","volkspartei"
"152","finden","waehrung","hektar","angaben","fuehrer","krisen","geschaeftsfuehrer","betrieben","ort","depot","ausstellungen","stark","laendern","liberale"
"153","prozesse","minister","autofahrer","plus","anschlaegen","armut","versicherung","erbschaftsteuer","jugend","schwankungen","plaetze","internationalen","sinken","sachsen"
"154","dienstleistungen","vereinigten","bauen","geplant","korruption","form","kreditvergabe","gebe","kennen","rechnen","gebaut","strukturreformen","aktuelle","hessen"
"155","konkurrenten","polnischen","anteil","lag","schanghai","lassen","aktionaere","recht","geschrieben","waehrung","buchungen","staatsschulden","inflation","vorsitzende"
"156","taetig","zollunion","oekologischen","hiess","yuan","oeffentlichen","real","bundesverfassungsgericht","verlag","unternehmensanleihen","flaeche","zins","statistischen","streit"
"157","erfolgreich","silvio","china","geschaefte","kabul","land","angebot","kompromiss","fotos","kgv","hertha","schuldenschnitt","april","zustimmung"
"158","bitkom","warschau","ausstoss","boeing","globalen","generationen","beteiligungen","arbeitnehmern","faehrt","investmentbank","arena","alan","handelsblatt","juergen"
"159","genau","woche","hohen","ebitda","hussein","natur","aufsicht","praxis","wohnung","positiv","flughaefen","inflationsraten","aktuellen","frage"
"160","marketing","nicolas","verbraucht","groesste","bedrohung","loesungen","summe","zeitarbeit","erlebt","yen","museum","fedchef","wegen","bayerische"
"161","vertrieb","bulgarien","windparks","metro","pekinger","wettbewerb","erzielen","gefordert","herum","schwellenlaender","jahr","prozentpunkt","schwache","anhaenger"
"162","mckinsey","italienischen","kanada","beteiligung","bagdad","politischer","meist","betonte","gehoert","capital","vertrag","bundesbankpraesident","positive","reden"
"163","beschaeftigt","italiener","windenergie","group","polizei","solidaritaet","gesellschaften","vorstoss","morgen","feinunze","stiftung","defizit","binnennachfrage","fluechtlinge"
"164","handelsblatt","verbleib","subventionen","telekom","israelischen","professor","suisse","sprecherin","meter","erwartungen","winter","anstieg","stagnation","niedersachsen"
"165","systeme","waehrungsfonds","vattenfall","fuenf","staatsfuehrung","funktioniert","pro","faellen","sah","groessten","paris","spielraum","wachstumsraten","verantwortung"
"166","ingenieure","unabhaengigkeit","atomausstieg","konkurrenz","eskalation","richtige","riesterrente","arbeiten","ziemlich","kletterte","werder","fiskalpolitik","gesamtjahr","konservative"
"167","app","françois","umweltminister","konkurrent","militaerisch","stimmt","vermoegensverwalter","einnahmen","gelernt","quartalszahlen","arbeiten","erwartet","belebung","agenda"
"168","konzern","mexiko","zehn","handelsblatt","kerry","laendern","privatkundengeschaeft","geben","sprache","notenbank","reisebueros","verhindern","gfk","krampkarrenbauer"
"169","lieferanten","sanktionen","region","holding","irakischen","theorie","aufseher","pflicht","spricht","ubs","coronavirus","pleite","juli","wowereit"
"170","managern","westen","klimapolitik","erklaerte","weltkrieg","jahrzehnte","alter","entscheidung","machte","edelmetall","dfb","chefoekonom","gewerbe","sozialdemokratischen"
"171","zukunft","polens","ziele","legte","konflikte","perspektive","experten","arbeitgebern","fahren","landesbank","projekt","lira","zurueckgegangen","kurt"
"172","bieten","waehler","energieversorger","kauf","sowjetunion","parteien","schweizer","einkommen","wirkt","marktteilnehmer","ag","efsf","hoehere","bayerns"
"173","gefragt","unsicherheit","waerme","margen","shanghai","entwickeln","deutlich","beschluss","lernen","handel","olympia","rom","handel","huber"
"174","lernen","auslaendischen","nordsee","zulieferer","republikanischen","these","postbank","verbaende","morgens","niveau","qualitaet","kurs","unten","neuwahlen"
"175","innovative","harten","menge","jahres","amerikanischer","letztlich","anlagen","mitarbeiter","moechte","zehnjaehrige","staatsanwaltschaft","politik","betriebe","demokratie"
"176","dienstleister","laender","gentechnik","werk","demonstranten","erfahrungen","neugeschaeft","zustaendigen","spass","gefallen","woche","donnerstag","anteil","stimme"
"177","consulting","politisch","energieeffizienz","allianz","wall","erkenntnis","risikovorsorge","leistungen","schrieb","hoeher","gaesten","prozentpunkte","jahreshaelfte","nachfolger"
"178","angestellten","osteuropa","atomenergie","eads","diktator","sprache","immobilienpreise","vereinbart","abends","tecdax","flaechen","probleme","kraeftig","fluechtlingspolitik"
"179","brauchen","eugipfel","gaskraftwerke","oracle","tuerkei","entsteht","anleihe","warnte","wasser","vortag","pink","schwellenlaender","wachstumsprognose","bayerischen"
"180","fuehrungskraeften","athen","eegumlage","eon","indonesien","modernen","langfristig","grundsaetzlich","hoeren","eurozone","abitur","volkswirtschaft","drittel","republik"
"181","nachhaltigkeit","seite","rohstoffen","kurs","eu","vergangenheit","vergangenen","kraft","stunde","dividenden","corona","teuerung","zuversicht","volksparteien"
"182","besten","istanbul","oekostrom","firma","transatlantischen","krise","depot","ba","geschichten","zentralbank","kostet","krediten","januar","guttenberg"
"183","personal","sieg","milch","chef","vietnam","gesellschaften","raet","ausgaben","liess","stratege","fach","risiko","zew","ampelkoalition"
"184","schneller","amt","klimaziele","nachfrage","islamisten","verstaendnis","fuenf","einigung","leser","europaeischen","business","lockerung","positiven","genossen"
"185","unternehmensberater","mays","nutzung","gewinnwarnung","spannungen","erklaeren","ey","plaene","schaut","rally","halle","kapital","september","spahn"
"186","ibm","streit","oekologisch","verluste","millionen","stellen","mietendeckel","abschaffung","satz","kaufen","oktober","vereinigten","ausfallen","lager"
"187","marken","koenigreichs","netze","airline","kommunistischen","veraendern","sparkasse","anfrage","wollten","volatilitaet","spielern","sparer","hierzulande","schwarzgelb"
"188","einsatz","rubel","opel","aufsichtsratschef","uhr","diejenigen","verkaeufer","bruessel","tuer","erneut","madrid","bip","hoeheren","koalitionsverhandlungen"
