"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"53","business","franzosen","rohstoffe","halbjahr","moskau","rolle","investiert","gesetzliche","mensch","commerzbank","senat","spanien","ersten","minister"
"54","gerade","erdogan","bp","vorstand","vereinigten","braucht","preise","regeln","kopf","analyst","hoeness","bernanke","wirtschaftsforschung","laschet"
"55","partner","praesidenten","winter","fusion","syrien","geschichte","investmentbanking","rentenversicherung","ging","mdax","hansestadt","finanzkrise","arbeitslosigkeit","schaeuble"
"56","werbung","brasilien","rund","hauptversammlung","europaeer","kapitalismus","ertraege","milliarden","kunst","verlor","urlauber","regierungen","wirtschaftswachstum","fraktion"
"57","netz","mehrheit","gruenen","verlust","barack","darf","immobilienmarkt","bundesfinanzminister","gefuehl","euro","tui","greenspan","wirtschaftsleistung","politischen"
"58","beispielsweise","theresa","nord","bank","armee","grenzen","kaufen","oeffentlichen","strasse","jones","bachelor","chefvolkswirt","branchen","gewaehlt"
"59","neuen","premierministerin","tonne","mitarbeiter","beziehungen","aufgabe","jahren","heisst","angst","erholung","gmbh","zinssenkungen","steigen","sonntag"
"60","beratung","regierungschef","versorger","dividende","europa","jahrhundert","finanzaufsicht","bundesrat","fragt","goldman","bremen","usnotenbank","institut","steinbrueck"
"61","online","franzoesischen","erdoel","air","militaerische","begriff","institut","vorschlaege","bilder","deutlich","muenchner","bundesbank","preise","parteichef"
"62","startup","politischen","kohlendioxid","airbus","westlichen","lernen","geldhaeuser","patienten","erinnert","kurs","league","milliarden","trotz","parteitag"
"63","cloud","hollande","benzin","aktienkurs","gewalt","gefuehl","privaten","arbeitsplaetze","wissen","notenbanken","spielen","zentralbanken","eurozone","schulz"
"64","industrie","europas","markt","markt","arabischen","handeln","geschaeft","kassen","lang","zaehler","absolventen","duisenberg","rund","horst"
"65","unternehmensberatung","regierungschefs","mengen","autobauer","clinton","oekonomischen","bieten","koenne","essen","maerkten","vereine","lagarde","niveau","linkspartei"
"66","konzerne","chirac","megawatt","gesamtjahr","taiwan","debatte","beispielsweise","einfuehrung","namen","rund","master","griechischen","jahres","landtag"
"67","sap","sozialisten","millionen","sparte","fuehrung","gesellschaftliche","transaktionen","umsetzung","karriere","jp","zwei","waehrungshueter","insgesamt","koalitionspartner"
"68","deutschen","boris","atomkraftwerke","tochter","weissen","kultur","lebensversicherung","kritisierte","tod","unternehmen","team","preisstabilitaet","gesunken","habeck"
"69","studie","spanien","erde","kaeser","nordkorea","ordnung","privatanleger","erhalten","maedchen","donnerstag","sommer","griechenlands","punkte","landtagswahl"
"70","deutsche","wladimir","kernenergie","management","jinping","veraenderungen","quadratmeter","bdi","all","konjunkturdaten","schueler","griechische","aussichten","bundesregierung"
"71","kommunikation","partei","jahren","knapp","politische","falsch","kapitalmarkt","darf","geboren","goldpreis","rund","ezbrat","usa","buendnis"
"72","kuenstliche","franzoesische","stream","opel","nahen","laesst","miete","kritik","kennt","bundesanleihen","stuttgart","ezbpraesident","folge","wahlen"
"73","job","de","landwirte","uebernahmen","westliche","institutionen","geldanlage","eukommission","glueck","wert","hsv","geldpolitischen","volkswirtschaft","abgeordneten"
"74","siemens","beitritt","autos","abschreibungen","w","integration","finanzierung","gutachten","gesagt","verluste","platz","deflation","produktion","edmund"
"75","haeufig","londoner","investitionen","stieg","terror","ueberhaupt","ackermann","wirtschaftsminister","musik","stimmung","urlaub","athen","wirtschaftliche","kandidaten"
"76","thema","tuerkische","eeg","analyst","militaerischen","jahrhunderts","wertpapiere","rechtsunsicherheit","roman","dienstag","frankfurt","federal","steigende","politiker"
"77","bereich","tories","kohlekraftwerke","finanzvorstand","taliban","interessen","anlegern","geplanten","geld","verloren","stadion","laender","konjunkturelle","wirtschaftsminister"
"78","ag","bruesseler","stromerzeugung","fahrzeuge","militaer","schaffen","wohnung","arbeitsmarkt","reden","erwarten","uni","mario","einbruch","politische"
"79","silicon","wahlen","erwaermung","weltweit","frieden","wissenschaftler","milliarden","vorgaben","schueler","stieg","olympischen","portugal","haushalte","steinmeier"
"80","maschinen","aussenminister","energiepolitik","gm","regime","finden","wert","ministerium","kleine","bonds","drei","euros","einzelhandel","kabinett"
"81","kollegen","iwf","tiere","erwartet","kongress","weise","makler","finanzminister","freunde","duerfte","schalke","liquiditaet","export","rede"
"82","heute","tuerkischen","lebensmittel","kosten","terroristen","gerechtigkeit","investments","cdu","irgendwann","duerften","bau","zinserhoehung","wachsen","debatte"
"83","arbeitgeber","binnenmarkt","habeck","finanzchef","osten","forschung","verkauf","mrd","draussen","new","nuernberg","eurolaender","studie","regieren"
"84","produkt","le","energietraeger","verkauft","partei","herausforderungen","kosten","hartz","erzaehlen","mittwoch","lesen","massnahmen","staerker","helmut"
"85","wettbewerb","england","fleisch","manager","politischen","dinge","deutsche","millionen","gesicht","unsicherheit","sponsoren","irland","konsumenten","rotgruen"
"86","digital","wirtschaft","erneuerbarer","insgesamt","truppen","fuehrt","unternehmen","fall","the","zehnjaehrigen","veranstaltung","senken","erwartungen","themen"
"87","kunde","madrid","kilometer","marken","terrorismus","glauben","kauf","minister","arbeiten","oelpreis","duesseldorf","reformen","zahlen","konservativen"
"88","innovation","neuwahlen","klima","gut","usregierung","probleme","produkte","beitraege","wort","stand","wohnungen","eurostaaten","einschaetzung","olaf"
"89","chefs","opposition","atomkraft","produktion","konflikt","fortschritt","ikb","fordern","gern","marke","semester","erholung","volkswirte","buergermeister"
"90","valley","italiens","versorgungssicherheit","wettbewerber","russlands","oekonomische","haeuser","aerzte","art","knapp","thomas","notenbankchef","zuwachs","buerger"
"91","geschaeftsmodelle","juncker","energiewirtschaft","steuern","wto","ungleichheit","konditionen","beschlossen","gemacht","geldpolitik","meter","uswirtschaft","leicht","berliner"
"92","mittelstaendische","nordirland","betreiber","marke","demokratie","politisch","krediten","forderungen","los","gestiegen","spiel","unsicherheit","steigenden","nordrheinwestfalen"
"93","vorstand","mitgliedstaaten","betrieb","gestern","mexiko","problem","einlagen","kuendigungsschutz","augen","vermoegensverwalter","galerien","weidmann","laut","fischer"
"94","media","reformen","shell","teilte","teheran","mag","laufzeit","kritisiert","zwei","zaehlern","borussia","schaeuble","oecd","finanzminister"
"95","stellen","kontinent","fossilen","laufenden","nationen","neue","landesbanken","behoerde","lesen","indizes","schulen","griechen","krise","parlament"
"96","it","irland","strompreise","absatz","verbuendeten","wandel","portfolio","bundesagentur","familien","uswirtschaft","champions","anleihekaeufe","sank","wolfgang"
"97","gut","russen","produzieren","muenchener","suedkorea","werte","bonitaet","hans","maennern","s","leipzig","finanzsystem","diw","muesse"
"98","fragen","korruption","gigawatt","milliarde","krieges","mensch","jain","behoerden","buero","fonds","galerie","reserve","instituts","kritik"
"99","arbeitet","parteien","kernkraftwerke","audi","kim","fehler","wohnen","zusaetzliche","stolz","strategen","polizei","gefahr","milliarden","wulff"
"100","buero","stimmen","fossile","drei","japan","art","hohe","klage","wusste","sachs","tuerkei","verschuldung","ausgaben","bundespraesident"
"101","geraete","auslaendische","stahl","monaten","internationale","bundesrepublik","grossbanken","staat","schoen","p","studierenden","glaeubiger","optimismus","ruettgers"
"102","anbieten","monti","diesel","loescher","asien","sinne","regel","solle","lehrer","markets","pro","geldmenge","experten","baerbock"
"103","belegschaft","ministerpraesident","weltweit","deutlich","saudiarabien","idee","beispiel","steuer","alter","rezession","berlins","oekonom","vormonat","schroeders"
"104","gute","konservative","emissionshandel","aktionaeren","waffen","moderne","aktienfonds","rentner","jahren","montag","abgesagt","esm","bruttoinlandsprodukts","spdchef"
"105","bertelsmann","finanzminister","teurer","ebit","pakistan","antwort","muenchen","vorliegt","generation","stark","barcelona","maerkten","privaten","mueller"
"106","branchen","abstimmung","kuenast","nettogewinn","aussenpolitik","einzelnen","zehn","foerderung","ddr","kursen","hauptstadt","vertrauen","lag","wolle"
"107","gmbh","brown","windkraft","bilanz","li","medien","gibt","arbeitslosen","heimat","inflation","stattfinden","staatsverschuldung","dritten","franz"
"108","umsatz","europaeer","verbrauch","airlines","islamischen","aengste","kunde","vorhaben","publikum","steigende","kunstmarkt","japans","abschwung","fraktionschef"
"109","aufsichtsrat","deal","stromversorgung","chrysler","internationalen","realitaet","landesbank","koalitionsvertrag","ersten","konjunktur","zuschauer","italienischen","ausland","pds"
"110","geht","putins","kilowattstunde","autoindustrie","saddam","sozialer","haus","industrie","abend","stanley","hamburgs","italienische","durchschnitt","waehlen"
"111","geschaeftsmodell","kreml","e","umsatzes","obamas","umgang","kreditinstitute","beschaeftigung","tun","usdollar","bundesweit","italiens","laufenden","landtagswahlen"
"112","arbeit","beziehungen","teuer","erwirtschaftet","afrika","entwicklung","gebuehren","beschaeftigte","schriftsteller","kursgewinne","gebaeude","preise","naechsten","csuchef"
"113","weltweit","verfassung","windraeder","belegschaft","nation","bedeutet","ubs","vorschriften","arbeitet","nasdaq","a","billionen","gegenueber","koch"
"114","technischen","mrd","rohoel","mercedes","russen","leute","hohen","zahlen","welt","stoxx","sammler","wirtschaftsleistung","dihk","abgeordnete"
"115","plattform","einigung","energieagentur","fluggesellschaft","wladimir","sinn","lebensversicherungen","staatliche","mag","china","reiseveranstalter","euroland","konjunkturellen","thema"
"116","netzwerk","ankara","uniper","rechnet","westens","oekonomie","verluste","hoehe","gerade","investment","deutschen","basispunkte","prozentpunkte","roesler"
"117","entwickeln","schottland","kupfer","prognose","aegypten","zeiten","westlb","richter","freund","steigen","professoren","volkswirte","beschaeftigung","gegner"
"118","team","staaten","fukushima","minus","kampf","genau","finanzbranche","krankenkassen","polizei","york","spanien","investoren","hohen","rotgruenen"
"119","homeoffice","labour","bundesnetzagentur","steigern","iranischen","oeffentlichkeit","verkauft","haushalt","dinge","steigenden","st","zinsschritt","branche","lafontaine"
"120","datenschutz","blair","iea","marktfuehrer","auslaendische","eigene","verkaufen","bundesverband","minuten","anstieg","studiengaenge","finanzpolitik","vierten","christian"
"121","investieren","slowakei","mill","laufende","pekings","wirklichkeit","estate","iv","sitzen","kursverluste","besuchern","eurokrise","trend","sigmar"
"122","bietet","tschechien","anlage","zukaeufe","putins","fuehren","dresdner","lohn","gott","asset","ausbildung","erhoehen","prognostiziert","ruecktritt"
"123","angebote","gazprom","reaktoren","henkel","vereinten","diskussion","jahr","gesetzlich","kurz","hsbc","teams","geldpolitische","kurzarbeit","kandidat"
"124","konkurrenz","staatspraesident","preisen","vorjahreszeitraum","john","antworten","credit","bundeslaender","laesst","nachmittag","branche","waehrungen","unsicherheiten","legislaturperiode"
"125","schnell","umfragen","fass","anteile","demokratischen","all","basel","wolfgang","leuten","lag","zahl","wechselkurs","stieg","reformen"
"126","kleine","  ","klimawandels","wegen","bevoelkerung","geworden","versicherungswirtschaft","bundeswirtschaftsminister","tochter","deutsche","angaben","steigen","ifoinstitut","beck"
"127","qualitaet","david","jaehrlich","erloese","chinesischer","bedeutung","lebensversicherer","pruefen","steht","monaten","ort","institute","angesichts","koehler"
"128","entwickelt","lateinamerika","pflanzen","monsanto","volk","weit","geldhaus","verdi","lebens","zugelegt","buergermeister","washington","zulegen","land"
"129","knowhow","nationalen","technologien","general","joe","strukturen","rating","steuern","fernsehen","gestern","samstag","sitzung","zeigt","runde"
"130","betrieb","abgeordneten","russland","konzerne","angriff","fluechtlinge","hoehere","gelten","deutsch","legte","angebot","amerikanische","sechs","bund"
"131","erfolg","kiew","teyssen","marktanteil","laender","erleben","mrd","aenderungen","lieber","dz","studieren","niedrigen","bundesregierung","frau"
"132","mittelstaendischen","griechenland","produkte","autohersteller","iranische","ideen","jahre","arbeitslose","lange","meint","airlines","amerikanischen","duerften","aussenminister"
"133","meist","moskauer","sonne","kuendigte","uspraesidenten","erfolg","objekte","arbeitslosengeld","tage","merrill","premiere","of","iwf","vorsitzenden"
"134","wissen","barroso","meter","umsaetze","sicherheit","gegenteil","anteil","klagen","journalisten","schwellenlaendern","koelner","schuldenkrise","unsicherheit","waehlern"
"135","eigene","rumaenien","stadtwerke","mitarbeitern","abkommen","herausforderung","equity","gesetzes","dorf","notiert","teilnehmer","wirtschaftswachstum","ausfuhren","innenminister"
"136","befragten","spanischen","gebaut","verkaufen","reich","mittelschicht","rund","antrag","kollegen","fielen","start","jeanclaude","optimistisch","links"
"137","hersteller","parlamentswahlen","produzenten","abgelaufenen","israels","erkennen","verbraucherzentrale","steuerreform","klingt","stiegen","oesterreich","ezbchef","institute","gesagt"
"138","ideen","schweiz","fahrzeuge","zweiten","strafzoelle","verhalten","anlage","wirtschaft","geworden","wochen","staedte","japanische","auswirkungen","generalsekretaer"
"139","wirtschaftspruefer","wahl","energy","continental","weisse","chance","investmentfonds","zahl","fand","juengsten","bewerber","tsipras","laufende","badenwuerttemberg"
"140","service","medwedjew","netzbetreiber","kapitalerhoehung","anschlaege","besteht","erwirtschaften","buerger","findet","lynch","pandemie","zinserhoehungen","einkommen","nrw"
"141","post","pen","energiekonzerne","angekuendigt","kalten","reformen","anlegen","hundt","nacht","bewertungen","vereins","niedrig","statistische","bundeswehr"
"142","produkten","brexits","pipeline","winterkorn","zoelle","sozial","niedrigen","schmidt","begann","nachrichten","berichtet","land","hohe","friedrich"
"143","gegruendet","rom","saudiarabien","dritten","amerikanern","geben","wohnimmobilien","streit","bild","finanzmaerkten","mio","kreditvergabe","knapp","regierungschef"
"144","verlage","euaustritt","erderwaermung","kerngeschaeft","sieg","fehlt","zins","erklaerte","hoert","bundesanleihe","tage","folgen","maschinenbau","guido"
"145","erfahrung","unterhaus","produziert","neun","september","loesen","vermoegensverwaltung","verordnung","bruder","gemeinschaftswaehrung","kiel","hoehere","weltkonjunktur","regiert"
"146","standort","vereinigte","schiffe","bosch","hauptstadt","vielmehr","verbraucherschuetzer","loesung","kultur","talfahrt","fifa","null","gewachsen","niederlage"
"147","rtl","josé","hektar","ende","bushs","wahrheit","liquiditaet","moeglich","buecher","positive","region","gesenkt","bundesamt","grosse"
"148","sat","vertrag","wald","angaben","haus","themen","papiere","hiess","auto","unten","restaurants","lage","daten","reihen"
"149","beschaeftigten","la","gefoerdert","plus","demokratische","thema","frankfurter","dihk","studiert","management","reise","volkswirtschaften","iw","ampel"
"150","roland","investoren","kraftwerken","geplant","treffen","form","laut","altmaier","erste","waehrungen","ausstellungen","stabilitaet","arbeitslosenquote","christdemokraten"
"151","plattformen","minister","anteil","sank","anschlaegen","armut","hoehe","betrieben","dachte","depot","fliegen","japanischen","wachstums","volkspartei"
"152","dienstleistungen","waehrung","china","groessten","fuehrer","fuehlen","angebot","recht","ort","bewertet","museen","stark","laendern","juergen"
"153","finden","italienische","autofahrer","konnte","aussenminister","oeffentlichen","aktionaere","erbschaftsteuer","kennen","schwankungen","plaetze","internationalen","sinken","sachsen"
"154","konkurrenten","vereinigten","bauen","trotz","korruption","wettbewerb","real","erhoehung","verlag","waehrung","gebaut","strukturreformen","statistischen","liberale"
"155","erfolgreich","zollunion","kapazitaeten","lag","schanghai","land","kreditvergabe","kompromiss","jugend","rechnen","buchungen","staatsschulden","april","hessen"
"156","bitkom","silvio","verbraucht","hiess","yuan","lassen","versicherung","arbeitnehmern","geschrieben","unternehmensanleihen","flaeche","schuldenschnitt","aktuelle","frage"
"157","taetig","polnischen","windparks","geschaefte","kabul","grosse","beteiligungen","gebe","fotos","kgv","jahr","alan","handelsblatt","vorsitzende"
"158","genau","woche","oekologischen","boeing","hussein","natur","geschaeftsfuehrer","zeitarbeit","wohnung","yen","arena","zins","binnennachfrage","zustimmung"
"159","prozesse","warschau","vattenfall","ebitda","bedrohung","generationen","erzielen","bundesverfassungsgericht","erlebt","investmentbank","flughaefen","inflationsraten","inflation","bayerische"
"160","marketing","nicolas","umweltminister","metro","bagdad","politischer","summe","betonte","faehrt","positiv","vertrag","fedchef","positive","streit"
"161","vertrieb","verbleib","ausstoss","groesste","pekinger","krisen","gesellschaften","gefordert","herum","schwellenlaender","museum","prozentpunkt","wegen","reden"
"162","beschaeftigt","italienischen","windenergie","beteiligung","globalen","solidaritaet","aufsicht","vorstoss","morgen","feinunze","stiftung","bundesbankpraesident","stagnation","fluechtlinge"
"163","mckinsey","italiener","kanada","fuenf","polizei","professor","riesterrente","praxis","sah","capital","winter","defizit","aktuellen","niedersachsen"
"164","ingenieure","bulgarien","waermepumpen","group","israelischen","funktioniert","vermoegensverwalter","arbeiten","ziemlich","erwartungen","arbeiten","anstieg","gfk","anhaenger"
"165","handelsblatt","waehrungsfonds","hohen","telekom","eskalation","laendern","aufseher","faellen","gehoert","kletterte","werder","fiskalpolitik","belebung","verantwortung"
"166","systeme","unabhaengigkeit","atomausstieg","konkurrenz","irakischen","stimmt","alter","einnahmen","gelernt","groessten","reisebueros","spielraum","schwache","krampkarrenbauer"
"167","konzern","françois","zehn","legte","kerry","perspektive","meist","sprecherin","meter","edelmetall","paris","erwartet","gesamtjahr","agenda"
"168","app","mexiko","region","konkurrent","konflikte","richtige","deutlich","pflicht","sprache","quartalszahlen","projekt","pleite","gewerbe","wowereit"
"169","managern","sanktionen","energieversorger","erklaerte","weltkrieg","loesungen","experten","arbeitgebern","spricht","ubs","dfb","verhindern","wachstumsraten","kurt"
"170","lieferanten","westen","klimapolitik","handelsblatt","sowjetunion","entwickeln","privatkundengeschaeft","beschluss","machte","notenbank","coronavirus","lira","handel","huber"
"171","zukunft","unsicherheit","ziele","holding","militaerisch","jahrzehnte","postbank","einkommen","wirkt","handel","ag","efsf","unten","bayerns"
"172","bieten","polens","gentechnik","kauf","shanghai","theorie","pro","geben","fahren","landesbank","hertha","chefoekonom","zurueckgegangen","neuwahlen"
"173","dienstleister","harten","nordsee","margen","demonstranten","these","suisse","entscheidung","lernen","marktteilnehmer","staatsanwaltschaft","rom","hoehere","sozialdemokratischen"
"174","innovative","auslaendischen","menge","zulieferer","republikanischen","parteien","schweizer","verbaende","moechte","gefallen","olympia","kurs","wachstumsprognose","stimme"
"175","gefragt","politisch","atomenergie","jahres","amerikanischer","erfahrungen","anlagen","mitarbeiter","spass","zehnjaehrige","qualitaet","politik","kraeftig","nachfolger"
"176","lernen","waehler","energieeffizienz","allianz","wall","letztlich","langfristig","kraft","morgens","niveau","woche","donnerstag","betriebe","fluechtlingspolitik"
"177","consulting","osteuropa","gaskraftwerke","werk","diktator","modernen","anleihe","leistungen","schrieb","hoeher","gaesten","probleme","jahreshaelfte","konservative"
"178","brauchen","laender","eegumlage","eads","transatlantischen","sprache","depot","warnte","hoeren","tecdax","flaechen","prozentpunkte","anteil","volksparteien"
"179","fuehrungskraeften","eugipfel","milch","oracle","indonesien","erkenntnis","vergangenen","vereinbart","abends","vortag","pink","schwellenlaender","januar","demokratie"
"180","angestellten","athen","subventionen","eon","vietnam","krise","immobilienpreise","ba","stunde","eurozone","abitur","volkswirtschaft","zew","guttenberg"
"181","personal","sieg","waerme","kurs","tuerkei","vergangenheit","neugeschaeft","zustaendigen","leser","zentralbank","corona","krediten","zuversicht","bayerischen"
"182","unternehmensberater","istanbul","oekostrom","chef","islamisten","gesellschaften","risikovorsorge","plaene","wasser","stratege","fach","risiko","positiven","republik"
"183","ibm","mays","nutzung","airline","eu","entsteht","raet","abschaffung","liess","europaeischen","kostet","lockerung","drittel","spahn"
"184","suchen","amt","rohstoffen","firma","uhr","verstaendnis","ey","ausgaben","satz","rally","business","teuerung","juli","genossen"
"185","einsatz","rubel","oekologisch","verluste","irans","diejenigen","fuenf","grundsaetzlich","geschichten","dividenden","halle","kapital","september","schwarzgelb"
"186","nachhaltigkeit","koenigreichs","afrika","aufsichtsratschef","millionen","erklaeren","mietendeckel","bruessel","schaut","kaufen","oktober","vereinigten","jahren","koalitionsverhandlungen"
"187","besten","eumitgliedschaft","opel","gewinnwarnung","spannungen","scheint","sparkasse","vorgesehen","wollten","legten","spielern","sparer","bundesbank","roettgen"
"188","muenchen","streit","netze","groesster","handel","wirtschaftlichen","kreditwirtschaft","einigung","literatur","volatilitaet","bewerbung","bip","ausfallen","beust"
