"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"22","telekom","europa","industrie","daimler","israel","fragen","immobilie","clement","tag","aktienmaerkte","kunst","waehrung","nachfrage","afd"
"23","arbeiten","russische","landwirtschaft","bayer","regierung","marktwirtschaft","kapital","gesetzlichen","kind","rendite","liga","schulden","erholung","bundestag"
"24","gruender","referendum","bauern","volkswagen","donald","bevoelkerung","commerzbank","gewerkschaft","jungen","experten","euro","waehrungsunion","weltwirtschaft","bundestagswahl"
"25","produkte","polen","foerderung","vw","uspraesident","beispiel","renditen","fordert","geschichte","woche","hotels","finanzmaerkte","firmen","opposition"
"26","unternehmer","johnson","anlagen","aktionaere","afghanistan","brauchen","mieter","duerfen","zeit","quartal","besucher","zinssenkung","bip","berlin"
"27","geschaeft","praesident","klimawandel","verkauf","demokraten","sicherheit","sparer","vorschlag","schule","leitindex","koeln","rezession","befragten","scholz"
"28","chef","landes","erneuerbare","lufthansa","putin","denken","bafin","betriebe","sohn","maerkte","reisen","kredite","anstieg","gabriel"
"29","beispiel","union","liter","dollar","amerikanischen","verantwortung","mieten","bahn","kindern","wall","mark","krise","kommenden","liberalen"
"30","berater","austritt","erdgas","ersten","new","wissenschaft","wirecard","regelungen","macht","plus","touristen","oekonomen","rechnet","merkels"
"31","markt","italien","jahr","konzernchef","republikaner","recht","risiko","verfahren","hause","morgan","sport","maerkte","verbraucher","amt"
"32","facebook","koenigreich","nachfrage","ergebnis","welt","politische","institute","entwurf","alt","gewinne","veranstalter","wachstum","plus","linken"
"33","amazon","ukraine","ausbau","sap","sanktionen","wohlstand","anleihen","regierung","job","dow","klubs","staaten","vorjahr","bayern"
"34","geschaeftsfuehrer","berlusconi","kosten","thyssenkrupp","xi","zeit","private","handelsblatt","uhr","street","hotel","leitzinsen","prognosen","gerhard"
"35","deutschland","premierminister","oelpreis","bmw","dollar","bildung","frankfurt","bundestag","arbeit","freitag","fans","wirtschaft","rechnen","politik"
"36","mittelstand","sarkozy","wasser","operative","westen","gerade","kaeufer","betroffenen","sitzt","renditen","universitaeten","anleihen","zahl","mehrheit"
"37","familienunternehmen","cameron","wasserstoff","branche","soldaten","macht","immobilienfonds","urteil","alten","markt","bundesliga","waehrungsfonds","gestiegen","gruene"
"38","management","russlands","branche","konkurrenten","chinesen","herr","deutschen","deutschland","bisschen","anlegern","geschaeftsfuehrer","leitzins","umfrage","regierung"
"39","nutzer","grossbritanniens","dollar","hersteller","nato","system","versicherungen","sprecher","gibt","usnotenbank","hochschule","geld","monaten","westerwelle"
"40","informationen","insel","bau","vorjahr","hongkong","arbeit","finanzkrise","kosten","liebe","zinsen","universitaet","regierung","exporte","soeder"
"41","intelligenz","europaeische","cent","kunden","york","glaube","investieren","koalition","kirche","boersianer","quadratmeter","finanzmaerkten","erwarten","linke"
"42","nutzen","argentinien","umwelt","operativen","amerikanische","geht","banker","gesetzentwurf","konnte","staatsanleihen","tourismus","japan","bruttoinlandsprodukt","ministerpraesidenten"
"43","computer","ungarn","emissionen","boersengang","george","verstehen","branche","bundes","film","haendler","aussteller","europa","china","umfragen"
"44","technik","politische","gold","autos","amerikas","buch","investment","union","stunden","aktienkurse","veranstaltungen","yen","zweiten","kohl"
"45","apple","frankreichs","energieversorgung","boerse","ukraine","angst","allianz","massnahmen","frueher","fiel","hannover","finanzminister","stark","bundeskanzler"
"46","gibt","verhandlungen","wind","vergangenen","region","politiker","vermieter","mindestlohn","alte","fondsmanager","  ","konjunktur","duerfte","bundeskanzlerin"
"47","microsoft","kommission","grad","zahlen","biden","vertrauen","hedgefonds","geplante","haus","aktienindex","klub","trichet","stimmung","muentefering"
"48","berger","eustaaten","bp","ag","landes","gesellschaftlichen","anbieter","milliarden","beruf","aktienmaerkten","senat","bank","minus","macron"
"49","innovationen","paris","hersteller","unternehmens","syrien","richtig","investiert","forderung","geht","titel","spiele","risiken","vergleich","stimmen"
"50","netz","eukommission","rund","basf","vereinigten","rolle","ertraege","gesetzgeber","kunst","vergangenen","dortmund","weltwirtschaft","vergangenen","laschet"
"51","business","erdogan","rohstoffe","aufsichtsrat","europaeer","generation","kredit","forderte","gut","notierte","flughafen","notenbanker","lage","schaeuble"
"52","technologie","brasilien","deutschland","vorstand","russischen","autor","investmentbanking","gericht","lebt","commerzbank","bachelor","bernanke","arbeitslosigkeit","merz"
"53","neuen","praesidenten","netz","hauptversammlung","barack","entscheidungen","jahren","bundesrat","gefuehl","erwartet","hoeness","spanien","halbjahr","lindner"
"54","werbung","konservativen","millionen","fusion","volksrepublik","kapitalismus","kaufen","laender","kopf","mdax","hansestadt","inflationsrate","wirtschaftsforschung","kanzleramt"
"55","gerade","theresa","erdoel","bank","indien","darf","kfw","gesetzliche","gerne","euro","bremen","greenspan","ersten","minister"
"56","technologien","regierungschef","tonne","verlust","clinton","aufgabe","privaten","bundesfinanzminister","angst","analyst","kuenstler","regierungen","wirtschaftswachstum","politischen"
"57","partner","franzosen","erde","mitarbeiter","arabischen","braucht","eigentuemer","rentenversicherung","fragt","verlor","gmbh","finanzkrise","wirtschaftsleistung","fraktion"
"58","industrie","abkommen","kohlendioxid","halbjahr","russische","grenzen","darlehen","regeln","mensch","jones","urlauber","milliarden","eurozone","steinbrueck"
"59","deutschen","hollande","markt","dividende","beziehungen","geschichte","privatanleger","vorschlaege","ging","zaehler","tui","duisenberg","steigen","schulz"
"60","beratung","mehrheit","megawatt","air","armee","jahrhundert","bieten","patienten","bilder","erholung","absolventen","usnotenbank","branchen","gewaehlt"
"61","deutsche","politischen","jahren","airbus","moskau","oekonomischen","beispielsweise","kassen","strasse","donnerstag","spielen","chefvolkswirt","institut","horst"
"62","konzerne","regierungschefs","kernenergie","porsche","europa","handeln","preise","heisst","namen","kurs","vereine","zinssenkungen","jahres","parteichef"
"63","online","chirac","versorger","aktienkurs","weissen","lernen","finanzaufsicht","oeffentlichen","erinnert","konjunkturdaten","muenchner","griechischen","rund","sonntag"
"64","siemens","premierministerin","benzin","autobauer","gewalt","kultur","anlegern","arbeitsplaetze","lang","goldman","wm","bundesbank","trotz","parteitag"
"65","unternehmensberatung","sozialisten","gruene","markt","militaerische","begriff","ackermann","kritisierte","tod","deutlich","league","zentralbanken","usa","linkspartei"
"66","ag","franzoesischen","autos","kaeser","fuehrung","integration","kapitalmarkt","koenne","maedchen","rund","master","preisstabilitaet","punkte","edmund"
"67","beispielsweise","europas","eeg","opel","nordkorea","debatte","geschaeft","arbeitsmarkt","karriere","maerkten","schueler","griechenlands","insgesamt","landtag"
"68","kommunikation","wladimir","bundesregierung","gesamtjahr","westlichen","institutionen","lebensversicherung","umsetzung","essen","unternehmen","hsv","waehrungshueter","niveau","wahlen"
"69","cloud","spanien","erwaermung","sparte","nahen","veraenderungen","geldanlage","eukommission","geboren","bundesanleihen","stuttgart","griechische","gesunken","landtagswahl"
"70","studie","beitritt","mengen","tochter","w","ordnung","institut","einfuehrung","wissen","jp","zwei","ezbpraesident","aussichten","kandidaten"
"71","job","tuerkische","tiere","management","politische","laesst","wertpapiere","bdi","musik","notenbanken","uni","lagarde","folge","koalitionspartner"
"72","silicon","partei","lebensmittel","knapp","terror","gefuehl","transaktionen","finanzminister","roman","goldpreis","sommer","ezbrat","wirtschaftliche","buendnis"
"73","haeufig","de","kilometer","abschreibungen","terroristen","gesellschaftliche","deutsche","geplanten","all","dienstag","platz","deflation","export","abgeordneten"
"74","kollegen","wahlen","energiepolitik","analyst","taliban","interessen","investments","erhalten","kennt","stimmung","team","athen","konjunkturelle","bundesregierung"
"75","thema","bruesseler","landwirte","uebernahmen","frieden","finden","unternehmen","cdu","reden","erwarten","urlaub","portugal","produktion","steinmeier"
"76","sap","londoner","atomkraftwerke","stieg","militaer","falsch","geldhaeuser","mrd","lesen","verluste","bau","laender","volkswirtschaft","politiker"
"77","bereich","boris","shell","gm","osten","ueberhaupt","wert","darf","geld","stieg","rund","geldpolitischen","einbruch","politische"
"78","kunde","franzoesische","kohlekraftwerke","finanzvorstand","regime","jahrhunderts","produkte","rechtsunsicherheit","gesagt","verloren","olympischen","euros","einzelhandel","rotgruen"
"79","heute","aussenminister","gruenen","erwartet","kongress","schaffen","miete","wirtschaftsminister","gern","new","sponsoren","federal","preise","helmut"
"80","arbeitgeber","iwf","stromerzeugung","weltweit","westliche","wissenschaftler","verkauf","gutachten","glueck","bonds","stadion","liquiditaet","studie","regieren"
"81","wettbewerb","tuerkischen","investitionen","kosten","militaerischen","gerechtigkeit","immobilienmarkt","kritik","freunde","duerften","frankfurt","mario","steigende","kabinett"
"82","chefs","binnenmarkt","energiewirtschaft","fahrzeuge","terrorismus","fuehrt","ikb","vorgaben","the","duerfte","nuernberg","massnahmen","erwartungen","debatte"
"83","maschinen","madrid","fleisch","insgesamt","jinping","probleme","finanzierung","hartz","kleine","mittwoch","wohnungen","irland","haushalte","rede"
"84","produkt","opposition","energietraeger","finanzchef","wto","weise","portfolio","beitraege","schueler","unsicherheit","semester","eurolaender","wachsen","buergermeister"
"85","valley","italiens","erneuerbarer","verkauft","teheran","forschung","laufzeit","millionen","wort","oelpreis","drei","zinserhoehung","volkswirte","wirtschaftsminister"
"86","startup","juncker","nord","gestern","mexiko","herausforderungen","jain","aerzte","art","wert","galerien","erholung","konsumenten","berliner"
"87","mittelstaendische","wirtschaft","klima","teilte","politischen","dinge","bonitaet","kuendigungsschutz","augen","zehnjaehrigen","schulen","schaeuble","staerker","themen"
"88","vorstand","tories","kuenast","manager","kim","oekonomische","landesbanken","fordern","gesicht","geldpolitik","veranstaltung","weidmann","zuwachs","konservativen"
"89","media","reformen","weltweit","gut","truppen","glauben","milliarden","minister","erzaehlen","zaehlern","schalke","senken","einschaetzung","fischer"
"90","innovation","neuwahlen","e","marken","usregierung","fortschritt","wohnung","ministerium","gemacht","stand","thomas","eurostaaten","oecd","nordrheinwestfalen"
"91","buero","england","betreiber","audi","demokratie","problem","quadratmeter","fall","arbeiten","marke","galerie","uswirtschaft","diw","wolfgang"
"92","it","le","versorgungssicherheit","loescher","saudiarabien","ungleichheit","hohe","hans","familien","knapp","duesseldorf","griechen","leicht","buerger"
"93","arbeitet","nordirland","stream","laufenden","konflikt","neue","makler","forderungen","lehrer","gestiegen","studierenden","reformen","zahlen","ruettgers"
"94","digital","russen","atomkraft","steuern","krieges","werte","kosten","kritisiert","stolz","indizes","meter","anleihekaeufe","sank","wulff"
"95","anbieten","kontinent","emissionshandel","marke","suedkorea","idee","kauf","behoerden","los","uswirtschaft","pro","unsicherheit","bruttoinlandsprodukts","parlament"
"96","bertelsmann","irland","fossilen","muenchener","nationen","wandel","aktienfonds","bundesagentur","irgendwann","markets","berlins","notenbankchef","optimismus","schroeders"
"97","fragen","mitgliedstaaten","kernkraftwerke","airlines","verbuendeten","einzelnen","regel","klage","draussen","vermoegensverwalter","polizei","geldmenge","ausgaben","muesse"
"98","geschaeftsmodelle","stimmen","iea","monaten","asien","politisch","beispiel","rentner","ddr","montag","champions","reserve","vormonat","mueller"
"99","stellen","auslaendische","kupfer","chrysler","partei","mensch","konditionen","beschlossen","maennern","strategen","spiel","glaeubiger","milliarden","franz"
"100","aufsichtsrat","monti","mill","fluggesellschaft","obamas","mag","grossbanken","behoerde","wusste","kursen","leipzig","finanzsystem","krise","bundespraesident"
"101","geraete","korruption","fukushima","produktion","saddam","moderne","krediten","staat","buero","sachs","kunstmarkt","gefahr","privaten","pds"
"102","gmbh","parteien","energieagentur","drei","islamischen","fehler","wohnen","arbeitslosen","generation","kursgewinne","abgesagt","japans","laut","spdchef"
"103","kuenstliche","europaeer","stromversorgung","wettbewerber","taiwan","bundesrepublik","muenchen","zusaetzliche","schoen","stark","tuerkei","verschuldung","steigenden","koch"
"104","gut","brown","betrieb","absatz","pakistan","bedeutet","zehn","solle","zwei","china","hamburgs","oekonom","instituts","waehlen"
"105","geht","putins","rohoel","bilanz","afrika","aengste","gibt","industrie","alter","stanley","hauptstadt","vertrauen","ausland","csuchef"
"106","gute","abstimmung","produzieren","deutlich","japan","sinne","kunde","vorhaben","jahren","konjunktur","borussia","esm","dihk","kritik"
"107","umsatz","kreml","fass","prognose","aegypten","antwort","haeuser","foerderung","publikum","s","gebaeude","maerkten","durchschnitt","roesler"
"108","weltweit","finanzminister","strompreise","belegschaft","internationale","entwicklung","landesbank","beschaeftigung","arbeitet","usdollar","sammler","euroland","beschaeftigung","landtagswahlen"
"109","technischen","verfassung","stahl","ebit","aussenpolitik","art","verluste","haushalt","schriftsteller","stoxx","professoren","investoren","abschwung","rotgruenen"
"110","belegschaft","ministerpraesident","teyssen","erwirtschaftet","nation","realitaet","gebuehren","steuer","abend","york","stattfinden","volkswirte","experten","finanzminister"
"111","geschaeftsmodell","konservative","pflanzen","rechnet","kampf","sozialer","westlb","vorliegt","mag","nasdaq","bundesweit","wechselkurs","konjunkturellen","wolle"
"112","schnell","mrd","klimawandels","aktionaeren","iranischen","umgang","hohen","krankenkassen","ersten","p","a","staatsverschuldung","dritten","lafontaine"
"113","betrieb","beziehungen","meter","umsatzes","internationalen","leute","lebensversicherungen","staatliche","heimat","hsbc","studiengaenge","wirtschaftsleistung","gegenueber","abgeordnete"
"114","post","deal","jaehrlich","minus","waffen","strukturen","dresdner","hoehe","freund","steigende","ausbildung","billionen","naechsten","gegner"
"115","ki","ankara","fahrzeuge","marktfuehrer","john","eigene","kreditinstitute","vorschriften","tun","nachmittag","barcelona","waehrungen","prozentpunkte","fraktionschef"
"116","netzwerk","schottland","saudiarabien","general","li","bedeutung","verkaufen","zahlen","sitzen","deutsche","st","italiens","branche","thema"
"117","mittelstaendischen","gazprom","teurer","autoindustrie","vereinten","fuehren","basel","iv","laesst","anstieg","zuschauer","washington","laufenden","sigmar"
"118","branchen","blair","anlage","wegen","russlands","wirklichkeit","rating","koalitionsvertrag","gott","gestern","reiseveranstalter","italienische","lag","beck"
"119","wirtschaftspruefer","umfragen","kilowattstunde","monsanto","pekings","fluechtlinge","versicherungswirtschaft","richter","gerade","inflation","spanien","italienischen","kurzarbeit","koehler"
"120","wissen","staaten","teuer","henkel","westens","geworden","verkauft","beschaeftigte","dinge","steigen","besuchern","amerikanische","trend","reformen"
"121","arbeit","staatspraesident","china","laufende","iranische","oekonomie","mrd","wolfgang","minuten","kursverluste","studieren","basispunkte","vierten","kandidat"
"122","datenschutz","einigung","windkraft","milliarde","demokratischen","diskussion","lebensversicherer","bundeswirtschaftsminister","tochter","lag","teams","finanzpolitik","stieg","legislaturperiode"
"123","homeoffice","kiew","hektar","zukaeufe","russen","sinn","einlagen","arbeitslosengeld","kollegen","investment","buergermeister","preise","unsicherheiten","olaf"
"124","meist","david","diesel","vorjahreszeitraum","auslaendische","medien","estate","gesetzlich","journalisten","fonds","deutschen","institute","zulegen","ruecktritt"
"125","angebote","abgeordneten","produkte","nettogewinn","abkommen","zeiten","equity","arbeitslose","kurz","asset","bewerber","amerikanischen","prognostiziert","frau"
"126","kleine","lateinamerika","gigawatt","kuendigte","volk","weit","jahre","bundesverband","steht","steigenden","teilnehmer","geldpolitische","ausfuhren","grosse"
"127","verlage","labour","reaktoren","erloese","israels","besteht","anlage","lohn","welt","zugelegt","koelner","eurokrise","ifoinstitut","vorsitzenden"
"128","team","  ","sonne","anteile","uspraesidenten","oeffentlichkeit","investmentfonds","pruefen","fernsehen","merrill","vereins","japanische","maschinenbau","waehlern"
"129","ideen","moskauer","energiekonzerne","marktanteil","wladimir","erfolg","anteil","steuerreform","lebens","monaten","angebot","wirtschaftswachstum","bundesregierung","aussenminister"
"130","sat","barroso","winter","steigern","strafzoelle","all","finanzbranche","aenderungen","polizei","legte","staedte","ezbchef","sechs","runde"
"131","rtl","slowakei","fossile","mitarbeitern","chinesischer","genau","anlegen","steuern","lieber","lynch","ort","zinsschritt","zeigt","land"
"132","hersteller","griechenland","vattenfall","autohersteller","weisse","ideen","erwirtschaften","schmidt","findet","dz","mio","jeanclaude","optimistisch","badenwuerttemberg"
"133","erfolg","rumaenien","gebaut","winterkorn","anschlaege","mittelschicht","jahr","bundeslaender","leuten","fielen","premiere","of","weltkonjunktur","gesagt"
"134","produkten","medwedjew","autofahrer","kapitalerhoehung","september","antworten","haus","hundt","deutsch","stiegen","kiel","schuldenkrise","angesichts","guido"
"135","konkurrenz","spanischen","zehn","continental","reich","reformen","geldhaus","klagen","nacht","schwellenlaendern","flaeche","tsipras","duerften","innenminister"
"136","service","rom","produzenten","angaben","zoelle","chance","vermoegensverwaltung","streit","fand","rezession","gebaut","erhoehen","laendern","generalsekretaer"
"137","knowhow","nationalen","schiffe","metro","bevoelkerung","erleben","niedrigen","verdi","tage","nachrichten","plaetze","niedrigen","knapp","nrw"
"138","plattform","wahl","wald","bosch","amerikanern","fehlt","hoehere","buerger","klingt","wochen","zahl","sitzung","wachstums","reihen"
"139","bietet","tschechien","technologien","verkaufen","bushs","herausforderung","verbraucherzentrale","antrag","buecher","notiert","arena","land","einkommen","niederlage"
"140","qualitaet","parlamentswahlen","umweltminister","hiess","haus","verhalten","verbraucherschuetzer","wirtschaft","bild","meint","branche","kreditvergabe","binnennachfrage","regiert"
"141","standort","brexits","region","geplant","anschlaegen","gegenteil","ubs","altmaier","geworden","finanzmaerkten","ausstellungen","gesenkt","daten","links"
"142","befragten","schweiz","oekologischen","dritten","kalten","wettbewerb","papiere","erbschaftsteuer","bruder","bundesanleihe","werder","japanischen","auswirkungen","bund"
"143","roland","euaustritt","gentechnik","umsaetze","hauptstadt","loesen","liquiditaet","hiess","dorf","gemeinschaftswaehrung","ag","folgen","statistische","christdemokraten"
"144","gegruendet","pen","kraftwerken","boeing","sicherheit","sozial","objekte","zeitarbeit","lange","talfahrt","projekt","steigen","unsicherheit","hessen"
"145","genau","josé","verbrauch","groessten","sieg","vielmehr","erzielen","gesetzes","kultur","positive","flaechen","lage","gewachsen","juergen"
"146","konkurrenten","vereinigte","preisen","sank","demokratische","erkennen","riesterrente","recht","verlag","unten","jahr","niedrig","laufende","regierungschef"
"147","entwickeln","investoren","energy","groesste","hussein","form","versicherung","kompromiss","hoert","juengsten","start","schuldenschnitt","hohen","habeck"
"148","investieren","waehrung","windparks","angekuendigt","angriff","geben","gesellschaften","gelten","studiert","waehrungen","stiftung","alan","sinken","volkspartei"
"149","dienstleistungen","italienische","erderwaermung","plus","putins","solidaritaet","real","zahl","jugend","yen","oesterreich","volkswirtschaften","belebung","bayerische"
"150","eigene","vertrag","atomausstieg","neun","bagdad","generationen","vermoegensverwalter","loesung","geschrieben","handel","angaben","strukturreformen","bundesamt","fluechtlinge"
"151","beschaeftigten","minister","gefoerdert","kerngeschaeft","laender","land","aktionaere","verordnung","begann","investmentbank","berichtet","internationalen","arbeitslosenquote","baerbock"
"152","vertrieb","unterhaus","anteil","konzerne","schanghai","funktioniert","beteiligungen","moeglich","kennen","schwankungen","buchungen","stabilitaet","iw","sachsen"
"153","konzern","zollunion","klimapolitik","lag","kabul","grosse","rund","arbeitnehmern","wohnung","feinunze","olympia","null","jahren","vorsitzende"
"154","plattformen","polnischen","atomenergie","ende","korruption","laendern","frankfurter","gefordert","auto","unternehmensanleihen","fach","staatsschulden","institute","frage"
"155","erfolgreich","nicolas","pipeline","trotz","polizei","fuehlen","summe","betonte","erlebt","kletterte","abitur","hoehere","april","reden"
"156","taetig","la","produziert","zweiten","israelischen","parteien","anlagen","einnahmen","erste","waehrung","arbeiten","defizit","gfk","huber"
"157","entwickelt","verbleib","milch","konnte","joe","politischer","langfristig","gebe","sprache","rechnen","reisebueros","stark","positive","wowereit"
"158","erfahrung","unabhaengigkeit","windraeder","abgelaufenen","pekinger","natur","hoehe","erklaerte","dachte","notenbank","halle","bundesbankpraesident","hohe","liberale"
"159","marketing","woche","nordsee","legte","treffen","oeffentlichen","zins","dihk","ort","management","region","fedchef","stagnation","krampkarrenbauer"
"160","ingenieure","waehrungsfonds","eegumlage","holding","aussenminister","entwickeln","postbank","ausgaben","faehrt","schwellenlaender","museen","probleme","wachstumsraten","kurt"
"161","beschaeftigt","italiener","windenergie","geschaefte","bedrohung","themen","geschaeftsfuehrer","warnte","moechte","landesbank","bewerbung","zins","unten","verantwortung"
"162","prozesse","sanktionen","bauen","allianz","yuan","professor","angebot","plaene","ziemlich","tecdax","qualitaet","spielraum","aktuelle","anhaenger"
"163","bitkom","bulgarien","opel","handelsblatt","fuehrer","armut","anleihe","erhoehung","fotos","bewertet","fifa","efsf","statistischen","friedrich"
"164","managern","warschau","energieversorger","kauf","republikanischen","stimmt","fuenf","betrieben","herum","depot","museum","pleite","handelsblatt","christian"
"165","dienstleister","westen","afrika","konkurrenz","irakischen","wahrheit","kreditvergabe","entscheidung","morgen","vortag","vertrag","anstieg","kraeftig","agenda"
"166","unternehmensberater","françois","studie","beteiligung","kerry","erfahrungen","mietendeckel","abschaffung","spricht","kgv","business","politik","iwf","fluechtlingspolitik"
"167","springer","mexiko","stadtwerke","fuenf","amerikanischer","thema","alter","bundesverfassungsgericht","wirkt","quartalszahlen","coronavirus","prozentpunkt","september","volksparteien"
"168","kirch","italienischen","bse","group","konflikte","diejenigen","meist","beschluss","gehoert","marktteilnehmer","schleswigholstein","donnerstag","wachstumsprognose","stimme"
"169","handelsblatt","silvio","mais","ebitda","diktator","lassen","wohnimmobilien","vorstoss","gelernt","positiv","reise","fiskalpolitik","wegen","bundeswehr"
"170","bieten","vereinigten","ausstoss","eads","islamisten","wirtschaftlichen","ey","einkommen","machte","bewertungen","van","schwellenlaender","positiven","sozialdemokratischen"
"171","fuehrungskraeften","harten","oekostrom","konkurrent","uhr","perspektive","aufseher","sprecherin","sah","edelmetall","uldall","lira","zew","guttenberg"
"172","personal","osteuropa","nutzung","erklaerte","wall","jahrzehnte","laut","bruessel","leser","capital","cook","volkswirtschaft","zuversicht","konservative"
"173","zukunft","unsicherheit","meer","oracle","globalen","loesungen","raet","ba","schrieb","erwartungen","reisewarnung","verhindern","schwache","neuwahlen"
"174","krise","auslaendischen","kapazitaeten","werk","demonstranten","theorie","depot","mitarbeiter","lernen","zentralbank","gaesten","chefoekonom","gesamtjahr","nachfolger"
"175","innovative","athen","kanada","mercedes","transatlantischen","letztlich","gewinne","arbeiten","spass","stratege","fliegen","krediten","drei","bayerischen"
"176","finden","laender","netzbetreiber","eon","millionen","vergangenheit","privatkundengeschaeft","steuereinnahmen","stunde","zehnjaehrige","bvb","kurs","aktuellen","genossen"
"177","mckinsey","waehler","kunden","gewinnwarnung","sowjetunion","these","experten","pflicht","satz","groessten","kostet","lockerung","positiv","spahn"
"178","consulting","polens","rohstoffen","kurs","weltkrieg","verstaendnis","vorstand","praxis","fahren","eurozone","studiums","erwartet","gewerbe","schwarzgelb"
"179","muenchen","mays","golf","margen","eskalation","entsteht","gerade","faellen","morgens","hoeher","geld","vereinigten","handel","roettgen"
"180","marken","politisch","automobilindustrie","zulieferer","indonesien","modernen","sparkasse","csu","abends","legten","samstag","zinserhoehungen","januar","beust"
"181","technische","eugipfel","oekologisch","jahres","shanghai","gesellschaften","fall","leistungen","literatur","europaeischen","dresden","sparer","jahreshaelfte","kanzlerkandidat"
"182","moeglichkeiten","istanbul","kueste","zetsche","tuerkei","funktionieren","kreditwirtschaft","arbeitgebern","hoeren","gefallen","madrid","risiko","anteil","clement"
"183","brauchen","rubel","energieeffizienz","aufsichtsratschef","irans","sprache","vergangenen","verbaende","liess","gaben","winter","rom","bundesbank","nahles"
"184","schneller","amt","hohen","motors","militaerisch","richtige","policen","steinbrueck","stimme","usboersen","studierende","inflationsraten","liegt","streit"
"185","arbeitsplatz","eumitgliedschaft","projekt","groesster","hillary","erkenntnis","deutlich","geben","geschichten","niveau","oktober","franken","zurueckgegangen","niedersachsen"
"186","dienste","sieg","welt","toyota","buergerkrieg","stellen","zertifikate","schaeuble","wollten","ausblick","professor","kapital","oelpreis","delegierten"
"187","app","berlusconis","mio","umbau","handelskrieg","gehoert","aufsicht","vorsitzende","traegt","ubs","spielern","issing","hoehere","zustimmung"
"188","lieferanten","parlaments","energiebranche","airline","scharon","scheint","emittenten","kraft","her","emerging","stadien","lehman","index","wahlergebnis"
