"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"39","management","europaeische","wind","konkurrenten","russischen","geht","immobilienfonds","kosten","gibt","dow","tourismus","europa","umfrage","politik"
"40","mittelstand","ungarn","jahr","branche","soldaten","buch","deutschen","bundes","stunden","freitag","geschaeftsfuehrer","regierung","erwarten","linke"
"41","nutzer","grossbritanniens","bundesregierung","basf","nato","glaube","banker","bundestag","liebe","staatsanleihen","spiele","finanzmaerkten","stark","mehrheit"
"42","geschaeftsfuehrer","insel","gruene","vorjahr","dollar","verstehen","versicherungen","regierung","konnte","fondsmanager","universitaeten","japan","vergleich","gerhard"
"43","informationen","frankreichs","grad","operativen","russische","system","investieren","laender","kirche","boersianer","klub","geld","china","umfragen"
"44","microsoft","argentinien","energieversorgung","boersengang","volksrepublik","richtig","vermieter","koalition","haus","aktienkurse","hannover","finanzminister","bruttoinlandsprodukt","bundeskanzler"
"45","nutzen","russlands","bau","vergangenen","indien","angst","eigentuemer","regeln","frueher","aktienmaerkten","hochschule","notenbanker","duerfte","ministerpraesidenten"
"46","innovationen","verhandlungen","umwelt","autos","hongkong","gesellschaftlichen","allianz","deutschland","film","fiel","universitaet","yen","zweiten","westerwelle"
"47","technik","paris","branche","boerse","region","politiker","immobilienmarkt","gericht","alte","vergangenen","veranstaltungen","bank","minus","stimmen"
"48","computer","politische","netz","zahlen","amerikanische","braucht","darlehen","forderung","beruf","haendler","aussteller","konjunktur","exporte","habeck"
"49","gibt","abkommen","oelpreis","aufsichtsrat","york","entscheidungen","kredit","heisst","lebt","aktienindex","kuenstler","risiken","lage","kanzleramt"
"50","technologien","eustaaten","hersteller","unternehmens","moskau","arbeit","anbieter","geplante","mensch","titel","quadratmeter","inflationsrate","stimmung","kohl"
"51","apple","eukommission","gruenen","vorstand","landes","generation","kfw","union","gut","erwartet","flughafen","weltwirtschaft","vergangenen","bundeskanzlerin"
"52","kuenstliche","konservativen","habeck","porsche","amerikas","autor","investment","forderte","kopf","notierte","  ","trichet","ersten","minister"
"53","startup","franzosen","winter","halbjahr","taiwan","vertrauen","preise","rentenversicherung","geht","commerzbank","dortmund","spanien","halbjahr","macron"
"54","berger","mehrheit","rohstoffe","ag","george","geschichte","hedgefonds","gesetzliche","ging","analyst","hoeness","lagarde","wirtschaftsforschung","muentefering"
"55","beispielsweise","praesidenten","dollar","hauptversammlung","europaeer","rolle","quadratmeter","gesetzgeber","gefuehl","mdax","senat","finanzkrise","arbeitslosigkeit","fraktion"
"56","gerade","erdogan","gold","dividende","armee","gefuehl","wohnung","mindestlohn","angst","verlor","league","regierungen","wirtschaftsleistung","laschet"
"57","business","franzoesischen","investitionen","verlust","vereinigten","grenzen","kaufen","oeffentlichen","gerne","goldman","urlauber","bernanke","wirtschaftswachstum","schaeuble"
"58","partner","brasilien","tonne","fusion","europa","darf","investiert","milliarden","fragt","jones","hansestadt","zinssenkungen","preise","politischen"
"59","werbung","regierungschef","bp","mitarbeiter","beziehungen","kapitalismus","finanzaufsicht","vorschlaege","strasse","euro","tui","zentralbanken","branchen","gewaehlt"
"60","beratung","premierministerin","rund","markt","syrien","aufgabe","investmentbanking","bundesfinanzminister","kunst","notenbanken","spielen","usnotenbank","steigen","sonntag"
"61","cloud","theresa","mengen","bank","militaerische","jahrhundert","ertraege","patienten","lang","deutlich","bachelor","greenspan","institut","parteitag"
"62","netz","politischen","versorger","autobauer","westlichen","begriff","jahren","erhalten","erinnert","kurs","team","chefvolkswirt","niveau","olaf"
"63","sap","spanien","landwirte","aktienkurs","barack","lernen","institut","umsetzung","essen","erholung","muenchner","bundesbank","trotz","parteichef"
"64","neuen","hollande","markt","air","jinping","falsch","geldhaeuser","arbeitsplaetze","bilder","maerkten","bremen","waehrungshueter","rund","bundesregierung"
"65","job","europas","kohlendioxid","airbus","gewalt","debatte","privaten","einfuehrung","gesagt","rund","gmbh","duisenberg","insgesamt","steinbrueck"
"66","industrie","sozialisten","nord","sparte","arabischen","gesellschaftliche","geschaeft","bundesrat","tod","unternehmen","absolventen","griechischen","jahres","schulz"
"67","unternehmensberatung","franzoesische","atomkraftwerke","gesamtjahr","westliche","handeln","transaktionen","kritik","wissen","jp","vereine","milliarden","gesunken","landtag"
"68","online","boris","benzin","knapp","weissen","ueberhaupt","bieten","kassen","namen","zaehler","zwei","preisstabilitaet","eurozone","koalitionspartner"
"69","maschinen","regierungschefs","megawatt","management","fuehrung","veraenderungen","miete","geplanten","all","wert","sommer","griechenlands","aussichten","horst"
"70","studie","chirac","erdoel","tochter","clinton","laesst","makler","darf","karriere","goldpreis","stuttgart","ezbrat","volkswirtschaft","linkspartei"
"71","thema","tories","jahren","kaeser","militaerischen","ordnung","beispielsweise","kritisierte","geboren","donnerstag","rund","griechische","punkte","landtagswahl"
"72","bereich","de","stahl","opel","politische","oekonomischen","finanzierung","vorgaben","kennt","konjunkturdaten","master","geldpolitischen","steigende","abgeordneten"
"73","innovation","wladimir","klima","uebernahmen","nordkorea","schaffen","privatanleger","bdi","glueck","bundesanleihen","hsv","ezbpraesident","folge","buendnis"
"74","kollegen","wahlen","kernenergie","stieg","militaer","kultur","wertpapiere","ministerium","maedchen","verluste","schueler","athen","konjunkturelle","wahlen"
"75","konzerne","le","millionen","weltweit","nahen","interessen","wert","koenne","geld","stimmung","frankfurt","federal","haushalte","wirtschaftsminister"
"76","kommunikation","partei","autos","abschreibungen","frieden","institutionen","lebensversicherung","rechtsunsicherheit","zwei","stieg","platz","zinserhoehung","wirtschaftliche","ampel"
"77","arbeitgeber","londoner","erde","analyst","partei","integration","kapitalmarkt","gutachten","musik","dienstag","urlaub","deflation","einbruch","politiker"
"78","deutschen","beitritt","fleisch","fahrzeuge","russlands","jahrhunderts","milliarden","beschlossen","arbeiten","erwarten","schalke","laender","produktion","kandidaten"
"79","produkt","tuerkische","energiepolitik","finanzvorstand","regime","weise","haeuser","eukommission","reden","verloren","nuernberg","mario","wachsen","edmund"
"80","haeufig","bruesseler","kohlekraftwerke","marken","kongress","wissenschaftler","ackermann","wirtschaftsminister","roman","bonds","drei","portugal","usa","buerger"
"81","digital","aussenminister","stream","verkauft","terror","glauben","kosten","arbeitsmarkt","draussen","duerften","stadion","euros","konsumenten","politische"
"82","silicon","iwf","erneuerbarer","manager","w","dinge","geldanlage","kritisiert","generation","duerfte","olympischen","liquiditaet","einzelhandel","finanzminister"
"83","heute","england","energietraeger","gm","taliban","herausforderungen","anlegern","millionen","erzaehlen","fonds","uni","senken","zahlen","steinmeier"
"84","deutsche","binnenmarkt","fossilen","mercedes","osten","finden","wohnen","minister","kleine","new","bau","notenbankchef","staerker","regieren"
"85","ag","italiens","stromerzeugung","kosten","politischen","forschung","verkauf","finanzminister","schueler","zehnjaehrigen","meter","eurolaender","studie","rede"
"86","wettbewerb","mitgliedstaaten","tiere","finanzchef","usregierung","fuehrt","kauf","cdu","freunde","unsicherheit","sponsoren","massnahmen","laut","debatte"
"87","siemens","wirtschaft","eeg","erwartet","li","probleme","investments","fordern","gemacht","gestiegen","veranstaltung","reformen","erwartungen","themen"
"88","kunde","neuwahlen","erwaermung","insgesamt","konflikt","politisch","krediten","mrd","gesicht","oelpreis","polizei","unsicherheit","zuwachs","kabinett"
"89","chefs","tuerkischen","kilometer","marke","terroristen","gerechtigkeit","einlagen","fall","los","mittwoch","spiel","eurostaaten","einschaetzung","helmut"
"90","geschaeftsmodelle","madrid","produzieren","produktion","internationale","problem","laufzeit","hartz","irgendwann","rezession","wohnungen","irland","steigenden","konservativen"
"91","valley","opposition","betrieb","wettbewerber","truppen","fortschritt","deutsche","forderungen","wort","marke","borussia","uswirtschaft","leicht","berliner"
"92","fragen","juncker","atomkraft","gut","verbuendeten","mag","konditionen","behoerde","jahren","vermoegensverwalter","duesseldorf","erholung","export","buergermeister"
"93","gut","nordirland","versorgungssicherheit","milliarde","japan","oekonomische","landesbanken","beitraege","schoen","sachs","leipzig","weidmann","krise","rotgruen"
"94","stellen","reformen","gigawatt","steuern","krieges","wandel","ikb","aerzte","maennern","stand","champions","griechen","volkswirte","parlament"
"95","media","kontinent","lebensmittel","absatz","waffen","ungleichheit","portfolio","haushalt","the","knapp","thomas","reserve","instituts","muesse"
"96","it","russen","strompreise","laufenden","terrorismus","art","muenchen","behoerden","augen","uswirtschaft","semester","anleihekaeufe","sank","baerbock"
"97","mittelstaendische","korruption","waermepumpen","nettogewinn","kim","fehler","unternehmen","zusaetzliche","buero","indizes","tuerkei","schaeuble","experten","nordrheinwestfalen"
"98","buero","konservative","teurer","autoindustrie","mexiko","werte","grossbanken","foerderung","art","markets","galerien","finanzsystem","oecd","kritik"
"99","vorstand","parteien","fossile","muenchener","nationen","mensch","produkte","klage","stolz","geldpolitik","zuschauer","gefahr","diw","fischer"
"100","arbeitet","irland","energiewirtschaft","teilte","suedkorea","sinne","zehn","staat","gern","strategen","schulen","verschuldung","vormonat","wolfgang"
"101","geraete","stimmen","betreiber","drei","wladimir","medien","bonitaet","steuer","wusste","stark","berlins","oekonom","ausgaben","christian"
"102","belegschaft","ministerpraesident","shell","gestern","teheran","bundesrepublik","jain","vorliegt","lehrer","s","galerie","staatsverschuldung","lag","landtagswahlen"
"103","arbeit","deal","kilowattstunde","monaten","demokratie","antwort","regel","kuendigungsschutz","alter","kursen","abgesagt","geldmenge","milliarden","bundespraesident"
"104","branchen","einigung","teuer","umsatzes","wto","idee","hohe","vorhaben","familien","zaehlern","kultur","glaeubiger","privaten","wolle"
"105","anbieten","labour","kernkraftwerke","audi","putins","moderne","haus","bundesagentur","lesen","steigende","studierenden","maerkten","hohen","wulff"
"106","team","monti","emissionshandel","aktionaeren","saudiarabien","neue","beispiel","solle","ddr","p","hauptstadt","esm","dritten","abgeordnete"
"107","gute","auslaendische","windkraft","belegschaft","aussenpolitik","realitaet","aktienfonds","hans","tun","inflation","angaben","vertrauen","durchschnitt","spdchef"
"108","plattform","finanzminister","diesel","ebit","russen","leute","verkauft","koalitionsvertrag","abend","montag","barcelona","preise","gegenueber","friedrich"
"109","entwickeln","abstimmung","weltweit","marktfuehrer","asien","einzelnen","landesbank","rentner","heimat","konjunktur","pro","sitzung","optimismus","schroeders"
"110","geschaeftsmodell","europaeer","technologien","bilanz","afrika","all","gibt","vorschriften","ersten","usdollar","hamburgs","italienischen","bruttoinlandsprodukts","ruettgers"
"111","investieren","beziehungen","subventionen","konzerne","internationalen","antworten","ubs","hoehe","publikum","steigen","teams","italiens","ausland","fraktionschef"
"112","umsatz","brown","verbrauch","deutlich","angriff","aengste","kreditinstitute","richter","kurz","stanley","adidas","italienische","laufenden","waehlen"
"113","entwickelt","putins","windraeder","steigern","auslaendische","sinn","kunde","bundesverband","welt","investment","stattfinden","japans","naechsten","csuchef"
"114","bertelsmann","slowakei","stromversorgung","loescher","westens","sozialer","hohen","beschaeftigte","minuten","kursgewinne","sammler","wirtschaftsleistung","abschwung","pds"
"115","weltweit","kreml","energieagentur","chrysler","islamischen","zeiten","verkaufen","gelten","sitzen","nasdaq","bundesweit","billionen","konjunkturellen","mueller"
"116","geht","mrd","anlage","rechnet","pakistan","diskussion","gebuehren","arbeitslosen","arbeitet","stoxx","st","zinserhoehungen","beschaeftigung","thema"
"117","technischen","verfassung","kuenast","erwirtschaftet","nation","oeffentlichkeit","credit","gesetzlich","gerade","steigenden","gebaeude","zinsschritt","prognostiziert","land"
"118","datenschutz","umfragen","bundesnetzagentur","autohersteller","joe","entwicklung","lebensversicherungen","beschaeftigung","polizei","china","kunstmarkt","steigen","prozentpunkte","franz"
"119","aufsichtsrat","lateinamerika","kupfer","airlines","pekings","oekonomie","jahre","zahlen","schriftsteller","asset","a","erhoehen","dihk","gegner"
"120","gmbh","tschechien","rohoel","prognose","saddam","umgang","verluste","bundeslaender","dinge","anstieg","spanien","finanzpolitik","inflation","koch"
"121","erfolg","schottland","uniper","laufende","obamas","erleben","objekte","staatliche","freund","york","zahl","basispunkte","trend","roesler"
"122","homeoffice","staaten","energy","henkel","laender","eigene","estate","krankenkassen","mag","kursverluste","samstag","eurokrise","vierten","lafontaine"
"123","bietet","david","reaktoren","anteile","vereinten","wirklichkeit","finanzbranche","pruefen","leuten","monaten","deutschen","volkswirte","stieg","waehlern"
"124","netzwerk","ankara","preisen","umsaetze","sicherheit","genau","westlb","industrie","gott","hsbc","reiseveranstalter","euroland","branche","rotgruenen"
"125","beschaeftigten","  ","e","fluggesellschaft","aegypten","bedeutet","jahr","erklaerte","lebens","lag","branche","geldpolitische","kurzarbeit","bund"
"126","standort","blair","gebaut","minus","chinesischer","geworden","geldhaus","lohn","tage","zugelegt","ort","investoren","unsicherheiten","ruecktritt"
"127","qualitaet","staatspraesident","produkte","vorjahreszeitraum","iranischen","fuehren","wohnimmobilien","steuern","tochter","nachmittag","studiengaenge","washington","ifoinstitut","reformen"
"128","eigene","gazprom","stadtwerke","zukaeufe","kampf","krisen","verbraucherzentrale","iv","laesst","dz","airlines","waehrungen","zeigt","legislaturperiode"
"129","angebote","parlamentswahlen","sonne","erloese","bevoelkerung","ideen","hoehere","bundeswirtschaftsminister","steht","deutsche","professoren","wechselkurs","unsicherheit","kandidat"
"130","knowhow","nationalen","produziert","kuendigte","john","themen","lebensversicherer","gesetzes","lieber","legte","besuchern","niedrigen","hohe","sigmar"
"131","prozesse","kiew","produzenten","marktanteil","uspraesidenten","strukturen","rund","wolfgang","journalisten","gestern","staatsanwaltschaft","institute","angesichts","bundeswehr"
"132","gegruendet","rumaenien","klimawandels","wegen","demokratischen","geben","basel","aenderungen","deutsch","meint","tage","amerikanische","duerften","beck"
"133","erfahrung","spanischen","fukushima","monsanto","staatsfuehrung","bedeutung","dresdner","antrag","fernsehen","schwellenlaendern","premiere","amerikanischen","sechs","runde"
"134","schnell","griechenland","kapazitaeten","verkaufen","reich","weit","zins","verdi","lange","stiegen","ausbildung","schuldenkrise","iwf","koehler"
"135","konkurrenz","pen","bauen","bosch","volk","mittelschicht","versicherungswirtschaft","klagen","fand","bewertet","restaurants","of","institute","hessen"
"136","service","abgeordneten","fass","abgelaufenen","sieg","erfolg","mrd","buerger","dorf","notiert","koelner","hoehere","bundesregierung","links"
"137","kleine","barroso","mill","general","weisse","thema","rating","arbeitslose","findet","bewertungen","dfb","wirtschaftswachstum","einkommen","streit"
"138","wissen","unterhaus","netzbetreiber","continental","strafzoelle","gegenteil","anteil","verordnung","geworden","wochen","start","niedrig","daten","zustimmung"
"139","hersteller","moskauer","jaehrlich","kerngeschaeft","iranische","sozial","verbraucherschuetzer","loesung","begann","fielen","buergermeister","folgen","statistische","sachsen"
"140","mittelstaendischen","wahl","pflanzen","mitarbeitern","zoelle","wahrheit","liquiditaet","moeglich","hoert","kgv","angebot","jeanclaude","zulegen","ampelkoalition"
"141","meist","euaustritt","russland","geschaefte","israels","generationen","erwirtschaften","arbeitslosengeld","auto","merrill","studieren","ezbchef","optimistisch","innenminister"
"142","befragten","schweiz","iea","neun","abkommen","erkennen","anlage","wirtschaft","klingt","juengsten","pandemie","japanische","laufende","vorsitzenden"
"143","plattformen","polnischen","gefoerdert","zweiten","kalten","land","equity","steuerreform","bild","management","oesterreich","tsipras","auswirkungen","niederlage"
"144","betrieb","brexits","waerme","konnte","aussenminister","lassen","investmentfonds","zahl","fotos","nachrichten","museen","volkswirtschaften","bundesamt","generalsekretaer"
"145","produkten","medwedjew","meter","zulieferer","haus","fuehlen","niedrigen","sprecherin","kollegen","finanzmaerkten","berichtet","land","iw","aussenminister"
"146","systeme","rom","pipeline","kapitalerhoehung","hauptstadt","fluechtlinge","anlegen","kompromiss","nacht","depot","teilnehmer","staatsschulden","knapp","volkspartei"
"147","ideen","josé","schiffe","angekuendigt","amerikanern","grosse","vermoegensverwaltung","streit","ort","rechnen","paris","null","aktuelle","vorsitzende"
"148","mckinsey","la","kraftwerken","sank","demokratische","herausforderung","laut","hundt","studiert","bundesanleihe","staedte","stark","schwache","gesagt"
"149","wirtschaftspruefer","vertrag","erderwaermung","groessten","anschlaege","verhalten","hoehe","vorstoss","bruder","waehrungen","kiel","inflationsraten","ausfuhren","regiert"
"150","post","vereinigten","teyssen","trotz","korruption","vielmehr","geschaeftsfuehrer","gebe","dachte","positive","vereins","gesenkt","weltkonjunktur","frau"
"151","finden","sunak","ausstoss","dritten","treffen","chance","versicherung","bundesverfassungsgericht","erlebt","unten","fifa","kreditvergabe","sinken","nrw"
"152","erfolgreich","vereinigte","fahrzeuge","konkurrenz","globalen","besteht","kreditvergabe","betrieben","meter","lynch","fliegen","stabilitaet","gewachsen","liberale"
"153","verlage","italienische","energiekonzerne","group","yuan","loesen","pro","schmidt","verlag","gemeinschaftswaehrung","amoc","lage","laendern","regierungschef"
"154","roland","seite","verbraucht","lag","bedrohung","armut","frankfurter","einigung","moechte","schwankungen","stiftung","prozentpunkt","aktuellen","christdemokraten"
"155","handelsblatt","warschau","anteil","plus","eskalation","richtige","real","hiess","geschrieben","talfahrt","region","japanischen","arbeitslosenquote","frage"
"156","marketing","macron","hohen","beteiligung","bushs","reformen","angebot","arbeiten","herum","unternehmensanleihen","hertha","internationalen","stagnation","reihen"
"157","dienstleistungen","minister","oekologischen","geplant","fuehrer","politischer","papiere","erhoehung","jugend","waehrung","plaetze","strukturreformen","maschinenbau","guido"
"158","bieten","waehrung","gaskraftwerke","winterkorn","militaerisch","loesungen","immobilienpreise","geben","morgen","groessten","reise","zins","wachstums","badenwuerttemberg"
"159","transformation","investoren","klimaziele","telekom","eu","fehlt","schweizer","dihk","gehoert","ubs","bewerber","defizit","handelsblatt","grosse"
"160","beschaeftigt","italienischen","saudiarabien","ende","september","natur","suisse","erbschaftsteuer","erste","schwellenlaender","mio","fedchef","statistischen","demokratie"
"161","rtl","zollunion","ziele","angaben","tuerkei","oeffentlichen","aufsicht","grundsaetzlich","faehrt","positiv","museum","alan","gewerbe","agenda"
"162","sat","françois","windparks","ebitda","anschlaegen","professor","aktionaere","gefordert","kennen","erwartungen","vertrag","erwartet","april","bayerische"
"163","genau","silvio","menge","boeing","shanghai","stimmt","summe","leistungen","buecher","investmentbank","gebaut","bundesbankpraesident","positive","rechten"
"164","gefragt","bulgarien","windenergie","fuenf","schanghai","form","postbank","recht","kultur","yen","ausstellungen","schuldenschnitt","zurueckgegangen","anhaenger"
"165","taetig","nicolas","klimapolitik","hiess","kreml","erkenntnis","beteiligungen","einnahmen","gelernt","capital","winter","anstieg","anteil","niedersachsen"
"166","zukunft","mexiko","gruener","groesste","spannungen","reden","erzielen","altmaier","wohnung","edelmetall","flughaefen","teuerung","wachstumsraten","juergen"
"167","nachhaltigkeit","waehler","atomausstieg","kauf","pekinger","erklaeren","gesellschaften","vereinbart","schaut","zehnjaehrige","buchungen","chefoekonom","handel","reden"
"168","app","polens","autofahrer","erklaerte","kabul","solidaritaet","aufseher","schutz","sah","kletterte","corona","fiskalpolitik","belebung","konservative"
"169","konkurrenten","waehrungsfonds","energieversorger","metro","israelischen","jahrzehnte","meist","faellen","morgens","quartalszahlen","arena","spielraum","hoehere","bayerns"
"170","bitkom","italiener","oekostrom","holding","hussein","wettbewerb","privatkundengeschaeft","praxis","fahren","hoeher","olympia","donnerstag","betriebe","verantwortung"
"171","lernen","unabhaengigkeit","china","margen","bagdad","laendern","risikovorsorge","entscheidung","stunde","feinunze","mitarbeiter","verhindern","wegen","neuwahlen"
"172","vertrieb","laender","atomenergie","legte","hamas","funktioniert","neugeschaeft","betonte","ziemlich","dividenden","oktober","prozentpunkte","binnennachfrage","fluechtlinge"
"173","lieferanten","woche","hektar","handelsblatt","polizei","krise","riesterrente","verbaende","machte","marktteilnehmer","werder","pleite","juli","republik"
"174","einsatz","verbleib","zehn","konkurrent","republikanischen","verstaendnis","deutlich","einkommen","geschichten","niveau","madrid","lira","unten","markus"
"175","consulting","polnische","kanada","werk","weltkrieg","sprache","vermoegensverwalter","pflicht","wirkt","landesbank","coronavirus","kurs","drittel","krampkarrenbauer"
"176","brauchen","europaparlament","vattenfall","nachfrage","konflikte","veraendern","alter","arbeitnehmern","wasser","gefallen","gaesten","rom","gesamtjahr","bayerischen"
"177","ingenieure","sanktionen","region","firma","sowjetunion","entsteht","experten","zeitarbeit","abends","handel","sonntag","politik","gfk","sozialdemokratischen"
"178","fuehrungskraeften","westen","wald","elektroautos","kommunistischen","letztlich","wohnungsmarkt","arbeitgebern","hoeren","notenbank","spielern","efsf","wachstumsprognose","vizekanzler"
"179","konzern","politisch","elektroautos","jahres","ukrainischen","perspektive","verkaeufer","beschluss","spass","rally","ausstellung","schwellenlaender","kraeftig","nachfolger"
"180","schneller","harten","umweltminister","chef","vietnam","entwickeln","vergangenen","zustaendigen","spricht","eurozone","menschen","volkswirtschaft","hierzulande","abstimmung"
"181","managern","streit","solaranlagen","gewinne","kerry","gesellschaften","raet","anfrage","sprache","risiken","reisebueros","risiko","ausfallen","lager"
"182","innovative","amt","nordsee","ceo","irakischen","theorie","depot","verpflichtet","wollten","zentralbank","pink","christine","gestiegenen","wowereit"
"183","angestellten","osteuropa","energieeffizienz","allianz","amerikanischer","parteien","fuenf","heil","lernen","tecdax","flaeche","krediten","januar","kurt"
"184","anwendungen","istanbul","eu","marge","indonesien","these","anlagen","vorsitzende","schrieb","stratege","seite","probleme","zuversicht","stimme"
"185","besten","eugipfel","netze","eads","wall","stellen","sparkasse","ausgaben","hand","vortag","arbeiten","bip","jahreshaelfte","huber"
"186","forschung","auslaendischen","rohstoffen","kurs","verteidigung","vergangenheit","anleihe","kraft","liess","kaufen","woche","vereinigten","zew","delegierten"
"187","muenchen","unsicherheit","gentechnik","strategie","handel","erfahrungen","insgesamt","vorgesehen","stimme","sp","projekt","lockerung","hoeheren","bundesrat"
"188","personal","of","kernkraft","oracle","transatlantischen","forscher","kreditwirtschaft","fdp","tuer","europaeischen","qualitaet","turbulenzen","bundesbank","schuldenbremse"
