"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"42","technologie","kommission","energieversorgung","basf","nato","glaube","banker","bundestag","konnte","boersianer","klub","geld","stark","mehrheit"
"43","nutzer","russlands","bau","operativen","russische","buch","investieren","koalition","kirche","fondsmanager","universitaet","japan","zweiten","umfragen"
"44","microsoft","argentinien","gruene","boersengang","region","richtig","vermieter","laender","frueher","aktienkurse","spiele","finanzminister","duerfte","westerwelle"
"45","nutzen","frankreichs","bundesregierung","vergangenen","hongkong","angst","allianz","forderung","haus","aktienmaerkten","hannover","yen","vergleich","ministerpraesidenten"
"46","computer","verhandlungen","oelpreis","boerse","amerikanische","gesellschaftlichen","eigentuemer","deutschland","film","fiel","aussteller","bank","bruttoinlandsprodukt","bundeskanzler"
"47","innovationen","paris","umwelt","autos","york","politiker","darlehen","gericht","alte","vergangenen","veranstaltungen","konjunktur","exporte","stimmen"
"48","technik","politische","branche","zahlen","volksrepublik","arbeit","anbieter","regeln","beruf","haendler","quadratmeter","notenbanker","minus","kanzleramt"
"49","gibt","eustaaten","netz","aufsichtsrat","indien","entscheidungen","kredit","union","geht","aktienindex","flughafen","risiken","stimmung","kohl"
"50","apple","abkommen","hersteller","unternehmens","amerikas","vertrauen","investment","gesetzgeber","gut","titel","  ","weltwirtschaft","lage","bundeskanzlerin"
"51","technologien","eukommission","dollar","porsche","george","autor","hedgefonds","forderte","lebt","erwartet","kuenstler","inflationsrate","halbjahr","macron"
"52","berger","konservativen","winter","vorstand","landes","generation","kfw","mindestlohn","mensch","notierte","dortmund","trichet","vergangenen","muentefering"
"53","business","franzosen","gold","ag","moskau","braucht","immobilienmarkt","geplante","kopf","commerzbank","senat","spanien","ersten","minister"
"54","kuenstliche","praesidenten","gruenen","halbjahr","europaeer","rolle","preise","gesetzliche","ging","analyst","hoeness","finanzkrise","arbeitslosigkeit","laschet"
"55","beispielsweise","mehrheit","rohstoffe","hauptversammlung","vereinigten","geschichte","investiert","rentenversicherung","gefuehl","mdax","urlauber","bernanke","wirtschaftsforschung","fraktion"
"56","gerade","erdogan","bp","fusion","syrien","kapitalismus","kaufen","heisst","gerne","verlor","hansestadt","regierungen","wirtschaftswachstum","schaeuble"
"57","startup","brasilien","habeck","dividende","armee","darf","wohnung","oeffentlichen","angst","euro","tui","lagarde","wirtschaftsleistung","politischen"
"58","partner","regierungschef","rund","verlust","beziehungen","grenzen","investmentbanking","bundesfinanzminister","fragt","jones","bachelor","greenspan","branchen","habeck"
"59","werbung","franzoesischen","tonne","bank","barack","aufgabe","quadratmeter","milliarden","kunst","goldman","lesen","chefvolkswirt","steigen","gewaehlt"
"60","netz","theresa","versorger","mitarbeiter","europa","jahrhundert","ertraege","patienten","strasse","deutlich","league","usnotenbank","preise","sonntag"
"61","beratung","premierministerin","kohlendioxid","markt","westlichen","gefuehl","jahren","vorschlaege","lang","notenbanken","gmbh","zentralbanken","institut","parteitag"
"62","neuen","politischen","mengen","autobauer","militaerische","begriff","finanzaufsicht","bundesrat","bilder","kurs","bremen","zinssenkungen","trotz","parteichef"
"63","cloud","hollande","nord","aktienkurs","taiwan","lernen","institut","arbeitsplaetze","erinnert","erholung","muenchner","bundesbank","niveau","steinbrueck"
"64","sap","europas","markt","air","gewalt","debatte","geldhaeuser","einfuehrung","essen","zaehler","spielen","milliarden","rund","schulz"
"65","online","sozialisten","investitionen","airbus","arabischen","handeln","privaten","umsetzung","wissen","maerkten","absolventen","duisenberg","eurozone","horst"
"66","industrie","regierungschefs","erdoel","sparte","jinping","gesellschaftliche","geschaeft","kassen","tod","rund","vereine","griechischen","jahres","landtag"
"67","unternehmensberatung","spanien","benzin","gesamtjahr","clinton","veraenderungen","bieten","erhalten","namen","unternehmen","zwei","waehrungshueter","insgesamt","linkspartei"
"68","studie","chirac","atomkraftwerke","tochter","weissen","oekonomischen","transaktionen","kritisierte","karriere","jp","team","preisstabilitaet","gesunken","bundesregierung"
"69","konzerne","boris","megawatt","management","fuehrung","falsch","beispielsweise","darf","gesagt","donnerstag","master","griechenlands","aussichten","koalitionspartner"
"70","job","franzoesische","millionen","knapp","nordkorea","ueberhaupt","privatanleger","koenne","all","wert","rund","griechische","punkte","landtagswahl"
"71","thema","wladimir","jahren","kaeser","politische","laesst","miete","bdi","maedchen","konjunkturdaten","sommer","ezbrat","volkswirtschaft","buendnis"
"72","deutschen","de","erde","opel","westliche","kultur","finanzierung","kritik","kennt","goldpreis","stuttgart","ezbpraesident","folge","abgeordneten"
"73","kommunikation","partei","kernenergie","uebernahmen","nahen","ordnung","lebensversicherung","geplanten","geboren","bundesanleihen","schueler","geldpolitischen","steigende","olaf"
"74","maschinen","beitritt","autos","abschreibungen","militaerischen","interessen","kapitalmarkt","vorgaben","glueck","verluste","hsv","athen","konjunkturelle","wahlen"
"75","bereich","tories","landwirte","stieg","militaer","institutionen","wertpapiere","rechtsunsicherheit","geld","stimmung","platz","deflation","einbruch","edmund"
"76","kollegen","londoner","klima","analyst","terror","integration","milliarden","ministerium","musik","dienstag","frankfurt","zinserhoehung","wirtschaftliche","kandidaten"
"77","deutsche","wahlen","stream","weltweit","w","schaffen","geldanlage","eukommission","reden","verloren","urlaub","federal","usa","wirtschaftsminister"
"78","haeufig","tuerkische","energiepolitik","fahrzeuge","frieden","jahrhunderts","ackermann","gutachten","roman","erwarten","drei","laender","produktion","politiker"
"79","silicon","bruesseler","kohlekraftwerke","finanzvorstand","regime","wissenschaftler","anlegern","wirtschaftsminister","kleine","stieg","schalke","mario","haushalte","politische"
"80","heute","le","eeg","gm","taliban","weise","makler","arbeitsmarkt","zwei","bonds","stadion","portugal","wachsen","steinmeier"
"81","produkt","aussenminister","erwaermung","marken","partei","finden","wert","cdu","schueler","duerfte","olympischen","euros","einzelhandel","kabinett"
"82","arbeitgeber","iwf","energietraeger","kosten","kongress","herausforderungen","verkauf","beschlossen","irgendwann","duerften","nuernberg","liquiditaet","staerker","buerger"
"83","ag","england","stromerzeugung","verkauft","osten","forschung","kosten","finanzminister","freunde","new","uni","eurolaender","studie","debatte"
"84","siemens","binnenmarkt","tiere","erwartet","terroristen","gerechtigkeit","haeuser","millionen","erzaehlen","mittwoch","bau","senken","konsumenten","regieren"
"85","digital","neuwahlen","erneuerbarer","manager","politischen","glauben","kauf","minister","arbeiten","unsicherheit","sponsoren","massnahmen","erwartungen","rede"
"86","innovation","wirtschaft","kilometer","finanzchef","russlands","dinge","investments","mrd","draussen","zehnjaehrigen","veranstaltung","reformen","export","helmut"
"87","wettbewerb","italiens","lebensmittel","insgesamt","usregierung","fuehrt","wohnen","hartz","wort","oelpreis","polizei","notenbankchef","zahlen","konservativen"
"88","kunde","tuerkischen","atomkraft","marke","konflikt","probleme","deutsche","fall","gesicht","marke","borussia","irland","einschaetzung","themen"
"89","valley","madrid","fossilen","produktion","truppen","fortschritt","einlagen","fordern","the","gestiegen","duesseldorf","eurostaaten","zuwachs","rotgruen"
"90","geschaeftsmodelle","opposition","betrieb","gut","terrorismus","politisch","krediten","kritisiert","gemacht","fonds","wohnungen","unsicherheit","steigenden","berliner"
"91","chefs","juncker","fleisch","wettbewerber","internationale","oekonomische","konditionen","beitraege","los","vermoegensverwalter","spiel","erholung","leicht","buergermeister"
"92","media","nordirland","stahl","steuern","nationen","ungleichheit","laufzeit","aerzte","gern","stand","leipzig","uswirtschaft","volkswirte","finanzminister"
"93","mittelstaendische","mitgliedstaaten","produzieren","milliarde","demokratie","problem","unternehmen","forderungen","augen","knapp","semester","weidmann","laut","parlament"
"94","gut","reformen","versorgungssicherheit","absatz","wto","mag","ikb","behoerde","jahren","sachs","thomas","griechen","krise","nordrheinwestfalen"
"95","it","kontinent","energiewirtschaft","teilte","mexiko","wandel","produkte","kuendigungsschutz","art","rezession","meter","schaeuble","sank","fischer"
"96","stellen","russen","strompreise","laufenden","verbuendeten","werte","portfolio","staat","buero","geldpolitik","champions","anleihekaeufe","oecd","baerbock"
"97","fragen","irland","gigawatt","gestern","teheran","sinne","landesbanken","behoerden","schoen","uswirtschaft","tuerkei","finanzsystem","instituts","muesse"
"98","vorstand","korruption","betreiber","muenchener","krieges","art","grossbanken","bundesagentur","generation","indizes","galerien","reserve","experten","wolfgang"
"99","geraete","parteien","shell","nettogewinn","japan","mensch","bonitaet","zusaetzliche","wusste","strategen","schulen","gefahr","vormonat","kritik"
"100","buero","stimmen","fossile","mercedes","li","bundesrepublik","jain","hans","maennern","zaehlern","galerie","verschuldung","diw","ampel"
"101","arbeitet","konservative","teurer","autoindustrie","suedkorea","medien","zehn","klage","lehrer","markets","berlins","geldmenge","milliarden","bundespraesident"
"102","belegschaft","ministerpraesident","kilowattstunde","drei","waffen","neue","hohe","foerderung","familien","s","studierenden","glaeubiger","ausgaben","wolle"
"103","anbieten","deal","kernkraftwerke","audi","kim","fehler","muenchen","solle","stolz","stark","pro","oekonom","lag","wulff"
"104","gute","auslaendische","emissionshandel","monaten","asien","idee","regel","steuer","lesen","p","abgesagt","staatsverschuldung","optimismus","landtagswahlen"
"105","branchen","monti","teuer","aktionaeren","saudiarabien","antwort","beispiel","vorliegt","alter","kursen","hauptstadt","esm","dritten","spdchef"
"106","arbeit","finanzminister","windkraft","deutlich","aussenpolitik","moderne","aktienfonds","vorhaben","ddr","inflation","zuschauer","maerkten","privaten","ruettgers"
"107","bertelsmann","einigung","diesel","bilanz","wladimir","einzelnen","haus","rentner","heimat","montag","barcelona","vertrauen","bruttoinlandsprodukts","schroeders"
"108","umsatz","abstimmung","weltweit","loescher","pakistan","realitaet","gibt","koalitionsvertrag","abend","steigende","stattfinden","italienische","durchschnitt","fraktionschef"
"109","team","europaeer","verbrauch","ebit","afrika","aengste","ubs","haushalt","publikum","konjunktur","adidas","japans","abschwung","abgeordnete"
"110","geschaeftsmodell","beziehungen","waermepumpen","umsatzes","internationalen","sozialer","landesbank","vorschriften","tun","stanley","hamburgs","italienischen","naechsten","waehlen"
"111","entwickeln","brown","kuenast","belegschaft","islamischen","leute","kunde","arbeitslosen","ersten","usdollar","bundesweit","italiens","gegenueber","christian"
"112","geht","putins","stromversorgung","chrysler","nation","umgang","kreditinstitute","richter","welt","steigen","kunstmarkt","preise","ausland","csuchef"
"113","gmbh","kreml","anlage","erwirtschaftet","russen","sinn","verkauft","bundesverband","kurz","kursgewinne","gebaeude","wirtschaftsleistung","hohen","pds"
"114","investieren","verfassung","windraeder","airlines","saddam","zeiten","lebensversicherungen","beschaeftigte","arbeitet","investment","teams","zinsschritt","laufenden","mueller"
"115","plattform","mrd","energieagentur","steigern","obamas","entwicklung","gebuehren","beschaeftigung","schriftsteller","stoxx","a","billionen","prozentpunkte","franz"
"116","aufsichtsrat","slowakei","e","marktfuehrer","westens","antworten","hohen","zahlen","sitzen","nasdaq","st","basispunkte","konjunkturellen","thema"
"117","weltweit","labour","uniper","prognose","auslaendische","all","verkaufen","staatliche","minuten","steigenden","sammler","sitzung","dihk","koch"
"118","technischen","umfragen","rohoel","fluggesellschaft","putins","diskussion","verluste","industrie","gerade","china","deutschen","volkswirte","beschaeftigung","gegner"
"119","entwickelt","schottland","technologien","rechnet","pekings","oekonomie","credit","hoehe","polizei","anstieg","spanien","finanzpolitik","branche","roesler"
"120","homeoffice","staaten","kupfer","henkel","aegypten","bedeutet","finanzbranche","krankenkassen","dinge","asset","reiseveranstalter","euroland","prognostiziert","lafontaine"
"121","netzwerk","ankara","preisen","minus","vereinten","oeffentlichkeit","westlb","gesetzlich","mag","york","angaben","investoren","trend","rotgruenen"
"122","datenschutz","blair","bundesnetzagentur","laufende","kampf","eigene","estate","lohn","freund","kursverluste","samstag","zinserhoehungen","vierten","land"
"123","bietet","tschechien","fukushima","zukaeufe","iranischen","wirklichkeit","jahre","bundeslaender","laesst","hsbc","branche","eurokrise","unsicherheiten","friedrich"
"124","qualitaet","gazprom","energy","konzerne","joe","fuehren","objekte","gelten","gott","lag","professoren","erhoehen","stieg","ruecktritt"
"125","erfolg","  ","reaktoren","vorjahreszeitraum","angriff","genau","jahr","pruefen","leuten","monaten","studiengaenge","steigen","kurzarbeit","sigmar"
"126","knowhow","staatspraesident","klimawandels","anteile","bevoelkerung","erleben","lebensversicherer","iv","tochter","deutsche","besuchern","geldpolitische","ifoinstitut","legislaturperiode"
"127","angebote","david","iea","autohersteller","john","geworden","geldhaus","wolfgang","steht","nachmittag","zahl","waehrungen","zeigt","beck"
"128","konkurrenz","lateinamerika","mill","erloese","laender","strukturen","basel","bundeswirtschaftsminister","deutsch","zugelegt","airlines","washington","sechs","waehlern"
"129","kleine","kiew","fass","umsaetze","chinesischer","bedeutung","dresdner","steuern","journalisten","legte","ausbildung","wechselkurs","angesichts","kandidat"
"130","schnell","nationalen","produzenten","kuendigte","sicherheit","weit","hoehere","gesetzes","fernsehen","gestern","premiere","institute","zulegen","reformen"
"131","eigene","abgeordneten","gebaut","wegen","demokratischen","mittelschicht","verbraucherzentrale","verdi","lebens","dz","ort","niedrigen","bundesregierung","bund"
"132","standort","griechenland","pflanzen","marktanteil","uspraesidenten","erfolg","versicherungswirtschaft","aenderungen","lieber","meint","buergermeister","amerikanische","duerften","koehler"
"133","hersteller","rumaenien","sonne","monsanto","volk","ideen","rating","antrag","tage","stiegen","koelner","amerikanischen","hohe","runde"
"134","service","spanischen","jaehrlich","general","iranische","fluechtlinge","mrd","erklaerte","lange","schwellenlaendern","start","schuldenkrise","unsicherheit","links"
"135","gegruendet","parlamentswahlen","subventionen","mitarbeitern","reich","gegenteil","rund","arbeitslose","geworden","fielen","angebot","of","statistische","hessen"
"136","wissen","barroso","produkte","verkaufen","weisse","erkennen","zins","arbeitslosengeld","dorf","notiert","studieren","wirtschaftswachstum","iwf","aussenminister"
"137","mittelstaendischen","moskauer","stadtwerke","abgelaufenen","abkommen","themen","anteil","klagen","fand","merrill","restaurants","jeanclaude","institute","vorsitzenden"
"138","erfahrung","pen","russland","zweiten","israels","herausforderung","verbraucherschuetzer","buerger","klingt","wochen","kultur","ezbchef","einkommen","innenminister"
"139","meist","wahl","produziert","kerngeschaeft","strafzoelle","geben","wohnimmobilien","wirtschaft","findet","bewertungen","tage","niedrig","daten","frau"
"140","betrieb","schweiz","meter","continental","sieg","sozial","equity","verordnung","begann","juengsten","pandemie","japanische","auswirkungen","bundeswehr"
"141","befragten","unterhaus","teyssen","kapitalerhoehung","hauptstadt","verhalten","anlage","zahl","kollegen","finanzmaerkten","teilnehmer","tsipras","optimistisch","niederlage"
"142","beschaeftigten","euaustritt","waerme","dritten","anschlaege","wahrheit","erwirtschaften","steuerreform","auto","bewertet","oesterreich","folgen","laufende","generalsekretaer"
"143","produkten","medwedjew","pipeline","angekuendigt","zoelle","reformen","investmentfonds","moeglich","bild","nachrichten","staatsanwaltschaft","hoehere","inflation","gesagt"
"144","ideen","brexits","schiffe","neun","kalten","krisen","anlegen","loesung","hoert","management","berichtet","land","ausfuhren","regiert"
"145","wirtschaftspruefer","rom","netzbetreiber","konnte","amerikanern","chance","liquiditaet","streit","nacht","bundesanleihe","museen","volkswirtschaften","knapp","nrw"
"146","post","josé","fahrzeuge","sank","haus","thema","niedrigen","hundt","fotos","lynch","staedte","null","iw","zustimmung"
"147","verlage","la","bauen","trotz","demokratische","loesen","vermoegensverwaltung","schmidt","dachte","waehrungen","fliegen","kreditvergabe","bundesamt","volkspartei"
"148","prozesse","vertrag","gefoerdert","bosch","aussenminister","besteht","laut","gebe","bruder","gemeinschaftswaehrung","vereins","stabilitaet","weltkonjunktur","regierungschef"
"149","plattformen","polnischen","erderwaermung","winterkorn","treffen","vielmehr","hoehe","bundesverfassungsgericht","studiert","unten","plaetze","gesenkt","gewachsen","christdemokraten"
"150","roland","vereinigte","energiekonzerne","groessten","bushs","lassen","geschaeftsfuehrer","dihk","ort","positive","bewerber","lage","aktuelle","badenwuerttemberg"
"151","finden","investoren","kapazitaeten","lag","korruption","grosse","papiere","hiess","erste","depot","kiel","staatsschulden","maschinenbau","guido"
"152","rtl","italienische","saudiarabien","geschaefte","september","fehlt","kreditvergabe","erbschaftsteuer","kultur","talfahrt","hertha","stark","wachstums","streit"
"153","erfolgreich","warschau","kraftwerken","ende","fuehrer","fuehlen","frankfurter","kompromiss","buecher","kgv","mio","japanischen","arbeitslosenquote","sachsen"
"154","sat","vereinigten","anteil","angaben","globalen","armut","angebot","vorstoss","kennen","schwankungen","fifa","internationalen","sinken","reihen"
"155","dienstleistungen","waehrung","hohen","geplant","yuan","land","versicherung","altmaier","geschrieben","rechnen","museum","strukturreformen","laendern","liberale"
"156","mckinsey","minister","ausstoss","plus","anschlaegen","loesungen","real","sprecherin","meter","waehrung","reise","prozentpunkt","handelsblatt","grosse"
"157","marketing","zollunion","oekologischen","hiess","bedrohung","form","aktionaere","erhoehung","verlag","unternehmensanleihen","paris","inflationsraten","schwache","vorsitzende"
"158","genau","silvio","windparks","konkurrenz","schanghai","oeffentlichen","pro","betrieben","morgen","groessten","ausstellungen","fedchef","aktuellen","frage"
"159","konkurrenten","italienischen","verbraucht","ebitda","kabul","natur","beteiligungen","gefordert","faehrt","positiv","region","zins","statistischen","bayerische"
"160","systeme","françois","autofahrer","telekom","staatsfuehrung","politischer","suisse","praxis","jugend","yen","vertrag","alan","april","juergen"
"161","taetig","nicolas","klimapolitik","fuenf","hussein","generationen","aufsicht","recht","herum","investmentbank","gebaut","schuldenschnitt","positive","anhaenger"
"162","bitkom","bulgarien","hektar","beteiligung","tuerkei","professor","summe","faellen","erlebt","capital","buchungen","defizit","wegen","reden"
"163","beschaeftigt","woche","windenergie","group","pekinger","richtige","erzielen","geben","gehoert","ubs","flughaefen","bundesbankpraesident","stagnation","ampelkoalition"
"164","bieten","italiener","china","groesste","bagdad","solidaritaet","postbank","arbeitnehmern","gelernt","schwellenlaender","jahr","anstieg","gewerbe","bayerns"
"165","handelsblatt","verbleib","energieversorger","boeing","israelischen","wettbewerb","meist","zeitarbeit","wohnung","erwartungen","stiftung","erwartet","wachstumsraten","niedersachsen"
"166","vertrieb","unabhaengigkeit","kanada","metro","eskalation","stimmt","gesellschaften","arbeiten","moechte","quartalszahlen","arena","spielraum","binnennachfrage","verantwortung"
"167","app","waehrungsfonds","ziele","erklaerte","militaerisch","jahrzehnte","schweizer","betonte","sah","feinunze","winter","chefoekonom","juli","agenda"
"168","ingenieure","mexiko","wald","handelsblatt","polizei","funktioniert","riesterrente","einnahmen","ziemlich","kletterte","corona","fiskalpolitik","hoehere","konservative"
"169","lieferanten","seite","atomausstieg","zulieferer","konflikte","perspektive","vermoegensverwalter","entscheidung","morgens","zehnjaehrige","werder","verhindern","zurueckgegangen","fluechtlinge"
"170","gefragt","waehler","vattenfall","kauf","eu","erkenntnis","privatkundengeschaeft","beschluss","spricht","hoeher","woche","teuerung","belebung","demokratie"
"171","lernen","sanktionen","zehn","holding","shanghai","theorie","risikovorsorge","pflicht","sprache","edelmetall","flaeche","pleite","gesamtjahr","krampkarrenbauer"
"172","zukunft","polens","umweltminister","konkurrent","kerry","entwickeln","deutlich","einkommen","schaut","niveau","dfb","donnerstag","gfk","neuwahlen"
"173","konzern","westen","region","legte","weltkrieg","laendern","aufseher","leistungen","fahren","landesbank","reisebueros","lira","handel","wowereit"
"174","nachhaltigkeit","laender","menge","margen","republikanischen","parteien","alter","arbeitgebern","wirkt","marktteilnehmer","olympia","kurs","anteil","sozialdemokratischen"
"175","managern","harten","nordsee","jahres","irakischen","these","immobilienpreise","verbaende","machte","notenbank","arbeiten","rom","unten","huber"
"176","einsatz","politisch","energieeffizienz","werk","sowjetunion","erklaeren","experten","vereinbart","wasser","gefallen","gaesten","efsf","betriebe","kurt"
"177","innovative","auslaendischen","atomenergie","nachfrage","amerikanischer","reden","neugeschaeft","ausgaben","lernen","handel","coronavirus","prozentpunkte","kraeftig","bayerischen"
"178","fuehrungskraeften","osteuropa","oekostrom","allianz","wall","erfahrungen","raet","grundsaetzlich","abends","dividenden","pink","politik","drittel","nachfolger"
"179","transformation","unsicherheit","gaskraftwerke","eads","transatlantischen","veraendern","vergangenen","schutz","stunde","tecdax","projekt","schwellenlaender","wachstumsprognose","republik"
"180","consulting","eugipfel","gentechnik","oracle","vietnam","sprache","anlagen","mitarbeiter","spass","eurozone","ag","volkswirtschaft","jahreshaelfte","rechten"
"181","angestellten","amt","gruener","firma","demonstranten","krise","anleihe","einigung","geschichten","vortag","qualitaet","probleme","zuversicht","stimme"
"182","personal","istanbul","rohstoffen","chef","indonesien","letztlich","langfristig","warnte","hoeren","zentralbank","oktober","krediten","ausfallen","fluechtlingspolitik"
"183","brauchen","polnische","klimaziele","eon","diktator","entsteht","depot","anfrage","schrieb","stratege","kostet","risiko","januar","markus"
"184","besten","athen","netze","gewinnwarnung","spannungen","verstaendnis","verkaeufer","zustaendigen","liess","europaeischen","spielern","vereinigten","positiven","lager"
"185","dienstleister","sieg","eegumlage","kurs","hamas","gesellschaften","sparkasse","plaene","hand","rally","abitur","lockerung","zew","volksparteien"
"186","anwendungen","mays","milch","gewinne","grenze","vergangenheit","fuenf","kraft","wollten","kaufen","flaechen","bip","hoeheren","genossen"
"187","muenchen","streit","nutzung","groesster","kommunistischen","modernen","ey","verpflichtet","satz","risiken","fach","turbulenzen","positiv","guttenberg"
"188","schneller","europaparlament","elektroautos","verluste","irans","stellen","kreditwirtschaft","vorsitzende","leser","erneut","business","sparer","hierzulande","koalitionsverhandlungen"
