"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"52","kuenstliche","konservativen","gruenen","porsche","george","autor","investment","forderte","kopf","notierte","  ","trichet","halbjahr","macron"
"53","berger","franzosen","habeck","halbjahr","moskau","geschichte","hedgefonds","gesetzgeber","geht","commerzbank","dortmund","spanien","ersten","minister"
"54","startup","praesidenten","rohstoffe","ag","taiwan","generation","preise","gesetzliche","ging","analyst","hoeness","finanzkrise","wirtschaftsforschung","muentefering"
"55","beispielsweise","mehrheit","dollar","hauptversammlung","europaeer","rolle","quadratmeter","mindestlohn","gefuehl","mdax","senat","lagarde","arbeitslosigkeit","laschet"
"56","gerade","erdogan","gold","dividende","armee","gefuehl","wohnung","rentenversicherung","angst","verlor","league","bernanke","wirtschaftsleistung","fraktion"
"57","business","brasilien","tonne","fusion","vereinigten","darf","kaufen","oeffentlichen","gerne","goldman","urlauber","regierungen","wirtschaftswachstum","schaeuble"
"58","partner","franzoesischen","investitionen","verlust","europa","grenzen","investiert","milliarden","kunst","jones","hansestadt","zinssenkungen","preise","politischen"
"59","werbung","regierungschef","bp","bank","syrien","kapitalismus","investmentbanking","bundesfinanzminister","fragt","euro","tui","zentralbanken","branchen","gewaehlt"
"60","beratung","premierministerin","rund","mitarbeiter","beziehungen","aufgabe","ertraege","vorschlaege","strasse","notenbanken","bachelor","greenspan","steigen","sonntag"
"61","netz","theresa","versorger","markt","militaerische","jahrhundert","finanzaufsicht","patienten","lang","kurs","spielen","chefvolkswirt","institut","parteitag"
"62","cloud","politischen","landwirte","autobauer","westlichen","lernen","institut","arbeitsplaetze","erinnert","deutlich","team","usnotenbank","niveau","parteichef"
"63","neuen","hollande","mengen","aktienkurs","barack","begriff","jahren","umsetzung","essen","erholung","muenchner","bundesbank","trotz","steinbrueck"
"64","sap","spanien","nord","air","jinping","handeln","geldhaeuser","erhalten","bilder","rund","bremen","waehrungshueter","rund","bundesregierung"
"65","job","europas","markt","airbus","gewalt","falsch","geschaeft","einfuehrung","wissen","maerkten","gmbh","duisenberg","jahres","olaf"
"66","industrie","sozialisten","kohlendioxid","sparte","arabischen","debatte","privaten","bundesrat","tod","zaehler","absolventen","milliarden","insgesamt","schulz"
"67","online","regierungschefs","benzin","gesamtjahr","fuehrung","gesellschaftliche","transaktionen","kassen","gesagt","unternehmen","vereine","griechischen","eurozone","landtag"
"68","unternehmensberatung","chirac","erdoel","knapp","weissen","veraenderungen","bieten","geplanten","namen","jp","zwei","preisstabilitaet","gesunken","horst"
"69","studie","boris","atomkraftwerke","management","westliche","ueberhaupt","miete","kritisierte","geboren","wert","sommer","griechenlands","aussichten","linkspartei"
"70","thema","franzoesische","megawatt","tochter","clinton","laesst","beispielsweise","darf","all","goldpreis","rund","ezbrat","volkswirtschaft","koalitionspartner"
"71","maschinen","tories","jahren","kaeser","politische","oekonomischen","finanzierung","kritik","karriere","donnerstag","master","griechische","punkte","landtagswahl"
"72","bereich","de","millionen","opel","nordkorea","ordnung","privatanleger","bdi","glueck","konjunkturdaten","stuttgart","geldpolitischen","folge","buendnis"
"73","konzerne","wladimir","kernenergie","uebernahmen","militaerischen","kultur","makler","koenne","maedchen","bundesanleihen","hsv","ezbpraesident","steigende","abgeordneten"
"74","deutschen","partei","klima","abschreibungen","militaer","schaffen","lebensversicherung","vorgaben","kennt","verluste","schueler","athen","konjunkturelle","wirtschaftsminister"
"75","kommunikation","beitritt","autos","stieg","nahen","interessen","kapitalmarkt","rechtsunsicherheit","geld","dienstag","platz","federal","einbruch","wahlen"
"76","haeufig","wahlen","erde","analyst","frieden","integration","wertpapiere","ministerium","musik","stimmung","frankfurt","zinserhoehung","wirtschaftliche","edmund"
"77","digital","londoner","stahl","weltweit","partei","institutionen","milliarden","gutachten","reden","stieg","urlaub","deflation","haushalte","kandidaten"
"78","kollegen","le","kohlekraftwerke","fahrzeuge","regime","jahrhunderts","wert","eukommission","zwei","erwarten","schalke","laender","produktion","politiker"
"79","silicon","tuerkische","stream","finanzvorstand","kongress","wissenschaftler","ackermann","beschlossen","arbeiten","verloren","drei","portugal","usa","ampel"
"80","arbeitgeber","bruesseler","energiepolitik","marken","terror","weise","geldanlage","wirtschaftsminister","roman","bonds","nuernberg","mario","wachsen","buerger"
"81","innovation","aussenminister","energietraeger","verkauft","w","dinge","anlegern","arbeitsmarkt","draussen","duerften","stadion","euros","konsumenten","politische"
"82","deutsche","iwf","tiere","gm","russlands","glauben","haeuser","millionen","erzaehlen","duerfte","olympischen","liquiditaet","einzelhandel","regieren"
"83","produkt","england","erneuerbarer","manager","taliban","herausforderungen","kosten","kritisiert","schueler","fonds","uni","senken","staerker","finanzminister"
"84","heute","binnenmarkt","stromerzeugung","kosten","osten","finden","verkauf","finanzminister","kleine","new","bau","eurolaender","zahlen","steinmeier"
"85","ag","italiens","eeg","finanzchef","politischen","forschung","wohnen","minister","freunde","unsicherheit","sponsoren","notenbankchef","studie","rede"
"86","siemens","wirtschaft","fossilen","erwartet","li","fuehrt","kauf","cdu","gemacht","zehnjaehrigen","veranstaltung","massnahmen","erwartungen","debatte"
"87","wettbewerb","mitgliedstaaten","erwaermung","marke","terroristen","probleme","investments","fordern","generation","mittwoch","meter","reformen","laut","kabinett"
"88","kunde","neuwahlen","fleisch","insgesamt","usregierung","gerechtigkeit","krediten","mrd","wort","oelpreis","polizei","irland","export","themen"
"89","geschaeftsmodelle","tuerkischen","betrieb","produktion","truppen","politisch","einlagen","fall","gesicht","rezession","wohnungen","unsicherheit","einschaetzung","helmut"
"90","valley","madrid","produzieren","gut","konflikt","problem","deutsche","hartz","irgendwann","gestiegen","duesseldorf","eurostaaten","leicht","konservativen"
"91","chefs","opposition","kilometer","wettbewerber","internationale","oekonomische","laufzeit","forderungen","jahren","marke","spiel","uswirtschaft","steigenden","buergermeister"
"92","fragen","juncker","atomkraft","steuern","verbuendeten","fortschritt","konditionen","behoerde","the","vermoegensverwalter","borussia","erholung","zuwachs","berliner"
"93","stellen","nordirland","versorgungssicherheit","milliarde","krieges","mag","landesbanken","aerzte","los","sachs","leipzig","weidmann","krise","rotgruen"
"94","media","reformen","lebensmittel","mercedes","japan","wandel","produkte","beitraege","buero","stand","champions","anleihekaeufe","volkswirte","parlament"
"95","it","kontinent","strompreise","absatz","kim","ungleichheit","ikb","haushalt","art","knapp","thomas","griechen","sank","muesse"
"96","gut","russen","shell","laufenden","waffen","art","portfolio","behoerden","augen","markets","semester","schaeuble","instituts","nordrheinwestfalen"
"97","mittelstaendische","korruption","energiewirtschaft","nettogewinn","terrorismus","fehler","unternehmen","foerderung","schoen","indizes","tuerkei","reserve","experten","baerbock"
"98","buero","irland","teurer","teilte","nationen","mensch","grossbanken","staat","maennern","uswirtschaft","galerien","finanzsystem","oecd","fischer"
"99","vorstand","parteien","gigawatt","muenchener","mexiko","sinne","zehn","zusaetzliche","gern","geldpolitik","zuschauer","gefahr","diw","kritik"
"100","arbeitet","konservative","betreiber","gestern","demokratie","werte","bonitaet","klage","stolz","strategen","schulen","verschuldung","vormonat","wolfgang"
"101","geraete","stimmen","fossile","autoindustrie","suedkorea","medien","muenchen","kuendigungsschutz","wusste","stark","galerie","geldmenge","ausgaben","landtagswahlen"
"102","anbieten","ministerpraesident","kilowattstunde","drei","wto","bundesrepublik","jain","vorliegt","lehrer","zaehlern","berlins","oekonom","milliarden","christian"
"103","branchen","deal","windkraft","monaten","teheran","antwort","hohe","steuer","familien","s","abgesagt","glaeubiger","lag","bundespraesident"
"104","arbeit","auslaendische","teuer","audi","wladimir","idee","regel","bundesagentur","alter","p","studierenden","staatsverschuldung","dritten","wolle"
"105","team","einigung","kernkraftwerke","umsatzes","saudiarabien","moderne","haus","vorhaben","lesen","steigende","hauptstadt","maerkten","privaten","spdchef"
"106","gute","monti","emissionshandel","aktionaeren","aussenpolitik","neue","beispiel","hans","tun","kursen","pro","esm","hohen","wulff"
"107","belegschaft","finanzminister","waermepumpen","belegschaft","russen","leute","aktienfonds","solle","heimat","inflation","hamburgs","vertrauen","optimismus","schroeders"
"108","plattform","abstimmung","diesel","ebit","asien","realitaet","gibt","koalitionsvertrag","abend","montag","stattfinden","italienische","durchschnitt","abgeordnete"
"109","geschaeftsmodell","europaeer","weltweit","bilanz","putins","einzelnen","ubs","vorschriften","ddr","konjunktur","barcelona","italiens","ausland","ruettgers"
"110","entwickeln","beziehungen","verbrauch","loescher","afrika","aengste","kreditinstitute","richter","publikum","usdollar","angaben","preise","bruttoinlandsprodukts","fraktionschef"
"111","investieren","brown","technologien","steigern","internationalen","antworten","landesbank","rentner","ersten","stanley","adidas","italienischen","gegenueber","waehlen"
"112","bertelsmann","labour","stromversorgung","deutlich","auslaendische","sozialer","verkauft","bundesverband","kurz","steigen","sammler","japans","laufenden","csuchef"
"113","umsatz","putins","windraeder","marktfuehrer","westens","sinn","kunde","hoehe","welt","kursgewinne","gebaeude","sitzung","naechsten","pds"
"114","weltweit","slowakei","energieagentur","chrysler","pakistan","zeiten","hohen","beschaeftigte","arbeitet","investment","bundesweit","wirtschaftsleistung","abschwung","friedrich"
"115","entwickelt","kreml","kuenast","erwirtschaftet","islamischen","all","verkaufen","arbeitslosen","minuten","stoxx","teams","billionen","konjunkturellen","mueller"
"116","geht","mrd","subventionen","konzerne","nation","umgang","credit","zahlen","sitzen","nasdaq","kunstmarkt","zinsschritt","beschaeftigung","thema"
"117","gmbh","verfassung","anlage","airlines","joe","oekonomie","lebensversicherungen","gelten","gerade","steigenden","st","zinserhoehungen","prognostiziert","franz"
"118","technischen","umfragen","kupfer","prognose","saddam","diskussion","gebuehren","beschaeftigung","schriftsteller","china","a","basispunkte","prozentpunkte","gegner"
"119","aufsichtsrat","schottland","rohoel","rechnet","pekings","entwicklung","verluste","staatliche","polizei","asset","kultur","erhoehen","dihk","koch"
"120","datenschutz","staaten","uniper","henkel","obamas","oeffentlichkeit","jahre","krankenkassen","dinge","anstieg","spanien","steigen","trend","land"
"121","netzwerk","david","e","laufende","angriff","erleben","finanzbranche","gesetzlich","freund","kursverluste","reiseveranstalter","finanzpolitik","vierten","roesler"
"122","homeoffice","ankara","energy","fluggesellschaft","laender","eigene","objekte","industrie","mag","york","samstag","eurokrise","kurzarbeit","lafontaine"
"123","bietet","lateinamerika","preisen","autohersteller","aegypten","wirklichkeit","estate","bundeslaender","leuten","hsbc","zahl","volkswirte","branche","rotgruenen"
"124","erfolg","  ","bundesnetzagentur","minus","vereinten","bedeutet","westlb","pruefen","gott","lag","deutschen","euroland","stieg","waehlern"
"125","qualitaet","blair","gebaut","zukaeufe","kampf","genau","geldhaus","lohn","tochter","monaten","ort","investoren","inflation","bund"
"126","eigene","tschechien","reaktoren","anteile","chinesischer","geworden","jahr","erklaerte","tage","zugelegt","branche","geldpolitische","unsicherheiten","legislaturperiode"
"127","knowhow","gazprom","produzenten","vorjahreszeitraum","sicherheit","fuehren","lebensversicherer","steuern","lebens","nachmittag","professoren","waehrungen","ifoinstitut","kandidat"
"128","angebote","staatspraesident","produkte","erloese","iranischen","krisen","hoehere","iv","steht","deutsche","studiengaenge","washington","zeigt","ruecktritt"
"129","schnell","nationalen","fukushima","umsaetze","bevoelkerung","strukturen","rund","bundeswirtschaftsminister","laesst","legte","besuchern","wechselkurs","unsicherheit","sigmar"
"130","erfahrung","rumaenien","klimawandels","marktanteil","john","ideen","basel","wolfgang","lieber","dz","airlines","institute","angesichts","reformen"
"131","gegruendet","kiew","fass","kuendigte","demokratischen","themen","verbraucherzentrale","gesetzes","deutsch","gestern","ausbildung","niedrigen","sechs","beck"
"132","konkurrenz","griechenland","produziert","wegen","uspraesidenten","weit","dresdner","aenderungen","journalisten","meint","premiere","amerikanische","hohe","bundeswehr"
"133","beschaeftigten","spanischen","mill","monsanto","staatsfuehrung","mittelschicht","wohnimmobilien","antrag","lange","schwellenlaendern","restaurants","amerikanischen","bundesregierung","runde"
"134","kleine","abgeordneten","sonne","verkaufen","volk","geben","versicherungswirtschaft","verdi","fernsehen","notiert","tage","schuldenkrise","institute","koehler"
"135","standort","parlamentswahlen","bauen","general","reich","bedeutung","mrd","arbeitslose","dorf","stiegen","start","of","duerften","hessen"
"136","service","pen","pflanzen","abgelaufenen","sieg","erfolg","rating","klagen","fand","bewertet","koelner","niedrig","zulegen","links"
"137","hersteller","barroso","iea","bosch","weisse","sozial","zins","buerger","geworden","wochen","buergermeister","wirtschaftswachstum","iwf","zustimmung"
"138","prozesse","moskauer","stadtwerke","mitarbeitern","iranische","gegenteil","anteil","wirtschaft","begann","kgv","angebot","jeanclaude","einkommen","sachsen"
"139","mittelstaendischen","wahl","kapazitaeten","continental","israels","thema","verbraucherschuetzer","arbeitslosengeld","findet","fielen","staatsanwaltschaft","hoehere","statistische","streit"
"140","wissen","unterhaus","jaehrlich","zweiten","abkommen","wahrheit","anlage","verordnung","hoert","merrill","studieren","folgen","daten","innenminister"
"141","meist","schweiz","russland","geschaefte","strafzoelle","erkennen","erwirtschaften","loesung","klingt","bewertungen","oesterreich","ezbchef","laufende","vorsitzenden"
"142","befragten","euaustritt","netzbetreiber","kerngeschaeft","hauptstadt","fluechtlinge","liquiditaet","moeglich","auto","juengsten","museen","tsipras","auswirkungen","niederlage"
"143","betrieb","polnischen","gefoerdert","konnte","haus","lassen","equity","zahl","kollegen","nachrichten","pandemie","japanische","optimistisch","aussenminister"
"144","plattformen","medwedjew","pipeline","neun","kalten","verhalten","investmentfonds","steuerreform","bild","finanzmaerkten","berichtet","land","iw","ampelkoalition"
"145","produkten","brexits","waerme","kapitalerhoehung","aussenminister","land","anlegen","streit","nacht","management","teilnehmer","null","bundesamt","generalsekretaer"
"146","ideen","rom","meter","angekuendigt","amerikanern","herausforderung","niedrigen","hundt","fotos","depot","paris","volkswirtschaften","knapp","volkspartei"
"147","systeme","josé","teyssen","dritten","zoelle","fuehlen","vermoegensverwaltung","kompromiss","bruder","bundesanleihe","dfb","kreditvergabe","ausfuhren","frau"
"148","wirtschaftspruefer","vertrag","fahrzeuge","sank","anschlaege","vielmehr","laut","bundesverfassungsgericht","ort","waehrungen","staedte","gesenkt","aktuelle","gesagt"
"149","post","la","schiffe","trotz","demokratische","grosse","geschaeftsfuehrer","sprecherin","dachte","positive","kiel","stabilitaet","weltkonjunktur","regiert"
"150","mckinsey","vereinigte","energiekonzerne","groessten","treffen","generationen","hoehe","gebe","studiert","rechnen","fliegen","stark","schwache","nrw"
"151","verlage","vereinigten","erderwaermung","group","korruption","chance","kreditvergabe","schmidt","erlebt","lynch","fifa","inflationsraten","sinken","regierungschef"
"152","finden","italienische","kraftwerken","zulieferer","globalen","besteht","frankfurter","betrieben","meter","unten","vereins","staatsschulden","gewachsen","liberale"
"153","erfolgreich","warschau","ausstoss","lag","bedrohung","loesen","versicherung","einigung","geschrieben","schwankungen","amoc","lage","wachstums","vorsitzende"
"154","marketing","waehrung","anteil","plus","bushs","reformen","angebot","hiess","erste","gemeinschaftswaehrung","region","japanischen","maschinenbau","christdemokraten"
"155","roland","investoren","verbraucht","winterkorn","yuan","armut","papiere","erhoehung","jugend","talfahrt","hertha","strukturreformen","laendern","reihen"
"156","dienstleistungen","minister","hohen","geplant","fuehrer","fehlt","pro","vorstoss","herum","waehrung","plaetze","internationalen","arbeitslosenquote","guido"
"157","handelsblatt","seite","saudiarabien","konkurrenz","september","richtige","real","arbeiten","morgen","groessten","reise","prozentpunkt","stagnation","badenwuerttemberg"
"158","rtl","italienischen","gaskraftwerke","ende","anschlaegen","politischer","schweizer","dihk","kennen","unternehmensanleihen","bewerber","zins","aktuellen","frage"
"159","sat","zollunion","windparks","angaben","eskalation","loesungen","suisse","erbschaftsteuer","moechte","schwellenlaender","mio","fedchef","handelsblatt","grosse"
"160","beschaeftigt","françois","oekologischen","beteiligung","tuerkei","oeffentlichen","aktionaere","geben","verlag","positiv","museum","alan","statistischen","bayerische"
"161","bieten","silvio","ziele","ebitda","schanghai","natur","immobilienpreise","gefordert","faehrt","ubs","vertrag","schuldenschnitt","gewerbe","agenda"
"162","taetig","bulgarien","windenergie","telekom","eu","stimmt","aufsicht","altmaier","buecher","investmentbank","stiftung","defizit","positive","demokratie"
"163","genau","nicolas","klimapolitik","hiess","militaerisch","professor","beteiligungen","recht","gehoert","erwartungen","gebaut","bundesbankpraesident","april","anhaenger"
"164","transformation","mexiko","klimaziele","fuenf","kabul","form","summe","praxis","kultur","capital","ausstellungen","erwartet","anteil","juergen"
"165","gefragt","waehrungsfonds","autofahrer","boeing","pekinger","reden","erzielen","leistungen","gelernt","yen","flughaefen","anstieg","wachstumsraten","bayerns"
"166","nachhaltigkeit","italiener","energieversorger","kauf","shanghai","erkenntnis","gesellschaften","faellen","wohnung","edelmetall","winter","teuerung","zurueckgegangen","reden"
"167","konkurrenten","verbleib","hektar","groesste","hussein","solidaritaet","postbank","betonte","sah","kletterte","buchungen","fiskalpolitik","handel","konservative"
"168","app","woche","atomausstieg","metro","israelischen","erklaeren","meist","entscheidung","schaut","quartalszahlen","arena","chefoekonom","hoehere","niedersachsen"
"169","bitkom","polens","menge","erklaerte","bagdad","jahrzehnte","aufseher","vereinbart","morgens","hoeher","corona","spielraum","wegen","verantwortung"
"170","lernen","unabhaengigkeit","china","holding","kreml","wettbewerb","privatkundengeschaeft","grundsaetzlich","fahren","zehnjaehrige","olympia","verhindern","betriebe","neuwahlen"
"171","vertrieb","laender","kanada","handelsblatt","spannungen","funktioniert","risikovorsorge","einnahmen","ziemlich","dividenden","werder","donnerstag","binnennachfrage","fluechtlinge"
"172","zukunft","waehler","vattenfall","konkurrent","polizei","laendern","riesterrente","arbeitnehmern","stunde","feinunze","oktober","pleite","juli","republik"
"173","lieferanten","polnische","region","legte","konflikte","krise","neugeschaeft","verbaende","abends","marktteilnehmer","gaesten","lira","belebung","rechten"
"174","einsatz","sanktionen","wald","margen","republikanischen","sprache","vermoegensverwalter","zeitarbeit","spricht","landesbank","madrid","prozentpunkte","gesamtjahr","markus"
"175","ingenieure","westen","zehn","werk","kommunistischen","perspektive","deutlich","einkommen","machte","niveau","coronavirus","kurs","drittel","krampkarrenbauer"
"176","konzern","harten","gruener","jahres","weltkrieg","veraendern","alter","schutz","wirkt","gefallen","reisebueros","rom","unten","bayerischen"
"177","fuehrungskraeften","europaparlament","umweltminister","firma","sowjetunion","entwickeln","experten","beschluss","wasser","handel","spielern","efsf","gfk","nachfolger"
"178","managern","politisch","energieeffizienz","nachfrage","kerry","theorie","verkaeufer","pflicht","sprache","notenbank","flaeche","politik","kraeftig","sozialdemokratischen"
"179","brauchen","amt","nordsee","chef","irakischen","verstaendnis","vergangenen","arbeitgebern","geschichten","eurozone","pink","volkswirtschaft","wachstumsprognose","wowereit"
"180","schneller","osteuropa","oekostrom","allianz","ukrainischen","entsteht","wohnungsmarkt","zustaendigen","lernen","rally","menschen","schwellenlaender","ausfallen","huber"
"181","innovative","sunak","atomenergie","gewinne","amerikanischer","gesellschaften","depot","ausgaben","wollten","zentralbank","woche","probleme","jahreshaelfte","lager"
"182","angestellten","istanbul","rohstoffen","eads","vietnam","parteien","raet","anfrage","hoeren","tecdax","arbeiten","risiko","januar","vizekanzler"
"183","consulting","auslaendischen","elektroautos","ceo","indonesien","these","anlagen","verpflichtet","spass","vortag","projekt","krediten","gestiegenen","kurt"
"184","anwendungen","eugipfel","gentechnik","kurs","hamas","letztlich","sparkasse","vorsitzende","schrieb","stratege","qualitaet","christine","zuversicht","stimme"
"185","besten","streit","netze","oracle","wall","vergangenheit","anleihe","kraft","hand","risiken","mitarbeiter","vereinigten","hierzulande","abstimmung"
"186","dienstleister","unsicherheit","solaranlagen","elektroautos","demonstranten","erfahrungen","kreditwirtschaft","heil","liess","kaufen","jahr","bip","ifw","fluechtlingspolitik"
"187","bewerber","athen","eu","eon","transatlantischen","stellen","insgesamt","vorgesehen","stimme","europaeischen","ag","lockerung","hoeheren","bundesrat"
"188","personal","macron","eegumlage","gewinnwarnung","diktator","scheint","langfristig","warnte","tuer","kursgewinnverhaeltnis","kostet","schritt","positiven","genossen"
