"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"40","informationen","russlands","cent","kunden","nato","geht","versicherungen","koalition","liebe","freitag","tourismus","geld","exporte","westerwelle"
"41","intelligenz","europaeische","bau","vorjahr","hongkong","glaube","investieren","massnahmen","kirche","boersianer","universitaet","finanzmaerkten","erwarten","linke"
"42","nutzen","argentinien","branche","operativen","biden","verstehen","banker","bundes","film","staatsanleihen","quadratmeter","europa","zweiten","ministerpraesidenten"
"43","computer","ungarn","grad","boersengang","york","arbeit","branche","gesetzentwurf","konnte","aktienkurse","hannover","japan","bruttoinlandsprodukt","umfragen"
"44","technik","frankreichs","emissionen","boerse","amerikanische","angst","vermieter","deutschland","stunden","fiel","veranstaltungen","yen","china","lindner"
"45","gibt","kommission","dollar","vergangenen","george","buch","allianz","mindestlohn","frueher","haendler","aussteller","finanzminister","stark","bundeskanzler"
"46","apple","politische","wind","autos","amerikas","richtig","investment","union","alte","fondsmanager","  ","konjunktur","duerfte","kohl"
"47","microsoft","verhandlungen","umwelt","zahlen","region","politiker","hedgefonds","forderung","haus","aktienmaerkten","klub","trichet","minus","bundeskanzlerin"
"48","innovationen","paris","gold","basf","russischen","vertrauen","anbieter","gesetzgeber","beruf","aktienindex","spiele","bank","vergleich","muentefering"
"49","berger","eustaaten","netz","ag","russische","gesellschaftlichen","kredit","geplante","geht","titel","flughafen","risiken","stimmung","merz"
"50","technologie","eukommission","hersteller","unternehmens","landes","autor","investiert","milliarden","gut","vergangenen","senat","weltwirtschaft","vergangenen","macron"
"51","business","erdogan","bp","aufsichtsrat","volksrepublik","generation","ertraege","laender","lebt","notierte","dortmund","notenbanker","halbjahr","stimmen"
"52","netz","konservativen","rohstoffe","halbjahr","syrien","rolle","darlehen","forderte","kunst","commerzbank","hoeness","inflationsrate","lage","laschet"
"53","technologien","praesidenten","rund","porsche","vereinigten","entscheidungen","investmentbanking","gericht","gefuehl","erwartet","kuenstler","bernanke","arbeitslosigkeit","kanzleramt"
"54","werbung","brasilien","bundesregierung","vorstand","europaeer","kapitalismus","eigentuemer","gesetzliche","gerne","mdax","bachelor","spanien","wirtschaftsforschung","schaeuble"
"55","gerade","abkommen","nord","hauptversammlung","barack","geschichte","kaufen","rentenversicherung","kopf","analyst","hansestadt","greenspan","ersten","minister"
"56","neuen","franzosen","erdoel","fusion","indien","braucht","jahren","bundesrat","mensch","euro","urlauber","regierungen","wirtschaftswachstum","politischen"
"57","partner","regierungschef","tonne","bank","moskau","grenzen","kfw","bundesfinanzminister","ging","verlor","bremen","finanzkrise","wirtschaftsleistung","fraktion"
"58","beratung","theresa","millionen","verlust","armee","jahrhundert","preise","regeln","fragt","jones","tui","milliarden","branchen","gewaehlt"
"59","industrie","mehrheit","gruene","mitarbeiter","beziehungen","darf","privaten","oeffentlichen","angst","zaehler","gmbh","usnotenbank","steigen","steinbrueck"
"60","beispielsweise","premierministerin","erde","dividende","arabischen","aufgabe","bieten","vorschlaege","bilder","erholung","absolventen","chefvolkswirt","eurozone","schulz"
"61","deutschen","hollande","kohlendioxid","air","clinton","handeln","finanzaufsicht","patienten","strasse","kurs","spielen","duisenberg","institut","parteichef"
"62","online","politischen","stream","airbus","europa","oekonomischen","privatanleger","kassen","erinnert","deutlich","muenchner","bundesbank","trotz","sonntag"
"63","konzerne","regierungschefs","megawatt","aktienkurs","militaerische","lernen","geschaeft","heisst","namen","goldman","wm","zinssenkungen","rund","parteitag"
"64","deutsche","franzoesischen","markt","autobauer","gewalt","begriff","institut","arbeitsplaetze","lang","rund","vereine","zentralbanken","jahres","horst"
"65","unternehmensberatung","chirac","kernenergie","markt","weissen","kultur","lebensversicherung","koenne","essen","maerkten","league","griechischen","niveau","linkspartei"
"66","cloud","sozialisten","benzin","gesamtjahr","westlichen","debatte","beispielsweise","kritisierte","karriere","konjunkturdaten","master","preisstabilitaet","insgesamt","landtag"
"67","siemens","europas","jahren","sparte","fuehrung","veraenderungen","geldhaeuser","einfuehrung","tod","donnerstag","schueler","lagarde","usa","edmund"
"68","ag","wladimir","versorger","kaeser","nordkorea","gefuehl","immobilienmarkt","umsetzung","wissen","notenbanken","zwei","waehrungshueter","punkte","wahlen"
"69","kommunikation","spanien","atomkraftwerke","tochter","nahen","integration","kapitalmarkt","bdi","geboren","jp","hsv","griechenlands","preise","landtagswahl"
"70","startup","partei","mengen","opel","w","institutionen","ackermann","arbeitsmarkt","maedchen","unternehmen","sommer","griechische","gesunken","koalitionspartner"
"71","studie","boris","autos","management","politische","ordnung","anlegern","eukommission","glueck","bundesanleihen","stuttgart","ezbpraesident","aussichten","kandidaten"
"72","silicon","beitritt","eeg","knapp","taliban","laesst","geldanlage","erhalten","roman","goldpreis","team","ezbrat","folge","bundesregierung"
"73","haeufig","de","erwaermung","abschreibungen","terror","gesellschaftliche","wertpapiere","wirtschaftsminister","musik","dienstag","platz","deflation","wirtschaftliche","buendnis"
"74","sap","tuerkische","winter","analyst","jinping","falsch","transaktionen","geplanten","all","verluste","uni","athen","volkswirtschaft","abgeordneten"
"75","job","londoner","energiepolitik","uebernahmen","terroristen","jahrhunderts","deutsche","darf","kennt","stimmung","rund","geldpolitischen","konjunkturelle","politiker"
"76","thema","franzoesische","lebensmittel","stieg","militaerischen","interessen","investments","rechtsunsicherheit","reden","erwarten","urlaub","laender","produktion","politische"
"77","bereich","bruesseler","gruenen","finanzvorstand","frieden","ueberhaupt","quadratmeter","finanzminister","gesagt","verloren","frankfurt","portugal","export","steinmeier"
"78","arbeitgeber","wahlen","tiere","gm","militaer","schaffen","finanzierung","gutachten","geld","stieg","stadion","mario","steigende","rotgruen"
"79","kollegen","aussenminister","landwirte","erwartet","osten","finden","miete","vorgaben","freunde","bonds","bau","euros","einbruch","regieren"
"80","kunde","iwf","stromerzeugung","fahrzeuge","westliche","gerechtigkeit","wert","cdu","gern","wert","olympischen","federal","einzelhandel","helmut"
"81","heute","tuerkischen","kilometer","weltweit","regime","wissenschaftler","wohnung","kritik","kleine","duerfte","sponsoren","liquiditaet","studie","kabinett"
"82","wettbewerb","tories","kohlekraftwerke","kosten","kongress","weise","verkauf","mrd","the","duerften","schalke","zinserhoehung","haushalte","debatte"
"83","produkt","binnenmarkt","energietraeger","finanzchef","taiwan","fuehrt","unternehmen","hartz","schueler","new","nuernberg","massnahmen","erwartungen","rede"
"84","maschinen","madrid","investitionen","insgesamt","terrorismus","forschung","produkte","beitraege","lesen","mittwoch","drei","eurolaender","konsumenten","wirtschaftsminister"
"85","chefs","opposition","shell","verkauft","wto","herausforderungen","ikb","millionen","gesicht","zehnjaehrigen","veranstaltung","irland","wachsen","buergermeister"
"86","valley","neuwahlen","versorgungssicherheit","manager","politischen","probleme","makler","fall","art","unsicherheit","semester","erholung","staerker","konservativen"
"87","innovation","juncker","erneuerbarer","gestern","mexiko","dinge","portfolio","ministerium","wort","oelpreis","wohnungen","eurostaaten","volkswirte","themen"
"88","digital","italiens","energiewirtschaft","marken","truppen","glauben","kosten","aerzte","gemacht","stand","galerien","reformen","einschaetzung","berliner"
"89","vorstand","england","atomkraft","gut","teheran","fortschritt","milliarden","fordern","erzaehlen","geldpolitik","thomas","weidmann","zuwachs","fischer"
"90","mittelstaendische","wirtschaft","fleisch","teilte","usregierung","oekonomische","landesbanken","kuendigungsschutz","augen","marke","schulen","senken","zahlen","nordrheinwestfalen"
"91","media","le","klima","laufenden","partei","problem","jain","minister","draussen","zaehlern","duesseldorf","schaeuble","leicht","buerger"
"92","buero","reformen","betreiber","steuern","demokratie","ungleichheit","laufzeit","bundesagentur","los","knapp","meter","uswirtschaft","oecd","wolfgang"
"93","geschaeftsmodelle","nordirland","kernkraftwerke","audi","konflikt","neue","bonitaet","hans","arbeiten","gestiegen","galerie","griechen","diw","parlament"
"94","it","kontinent","betrieb","produktion","kim","politisch","kauf","forderungen","familien","indizes","studierenden","unsicherheit","milliarden","wulff"
"95","arbeitet","russen","kuenast","muenchener","saudiarabien","werte","hohe","kritisiert","maennern","vermoegensverwalter","leipzig","notenbankchef","laut","ruettgers"
"96","anbieten","mitgliedstaaten","weltweit","marke","krieges","wandel","konditionen","behoerde","irgendwann","markets","spiel","anleihekaeufe","sank","muesse"
"97","gut","irland","strompreise","wettbewerber","nationen","mag","regel","behoerden","lehrer","uswirtschaft","pro","reserve","steigenden","schroeders"
"98","stellen","stimmen","e","loescher","suedkorea","idee","aktienfonds","staat","stolz","montag","polizei","glaeubiger","bruttoinlandsprodukts","bundespraesident"
"99","fragen","auslaendische","fossilen","monaten","verbuendeten","mensch","krediten","klage","wusste","strategen","champions","geldmenge","krise","habeck"
"100","kuenstliche","parteien","produzieren","absatz","asien","fehler","beispiel","beschlossen","zwei","kursen","berlins","gefahr","optimismus","franz"
"101","geraete","monti","stromversorgung","airlines","pakistan","bundesrepublik","wohnen","rentner","schoen","sachs","borussia","finanzsystem","ausgaben","mueller"
"102","bertelsmann","korruption","emissionshandel","drei","islamischen","einzelnen","grossbanken","zusaetzliche","alter","s","tuerkei","verschuldung","instituts","finanzminister"
"103","gmbh","europaeer","gigawatt","deutlich","obamas","moderne","muenchen","solle","ddr","stark","abgesagt","oekonom","privaten","spdchef"
"104","aufsichtsrat","finanzminister","kupfer","prognose","saddam","sinne","haeuser","arbeitslosen","buero","p","kunstmarkt","vertrauen","vormonat","pds"
"105","gute","brown","rohoel","chrysler","internationale","art","zehn","steuer","generation","steigende","hauptstadt","japans","experten","kritik"
"106","geht","abstimmung","iea","fluggesellschaft","japan","aengste","landesbank","foerderung","jahren","kursgewinne","stattfinden","maerkten","ausland","waehlen"
"107","umsatz","putins","fukushima","ebit","aussenpolitik","antwort","gibt","vorhaben","publikum","stanley","hamburgs","esm","naechsten","olaf"
"108","ki","kreml","mill","milliarde","russlands","bedeutet","kunde","industrie","abend","usdollar","gebaeude","staatsverschuldung","abschwung","koch"
"109","weltweit","ministerpraesident","energieagentur","umsatzes","waffen","realitaet","hohen","beschaeftigung","schriftsteller","konjunktur","barcelona","italienische","dihk","csuchef"
"110","belegschaft","verfassung","stahl","bilanz","internationalen","sozialer","lebensversicherungen","vorliegt","heimat","inflation","sammler","italienischen","lag","landtagswahlen"
"111","geschaeftsmodell","konservative","diesel","rechnet","afrika","entwicklung","gebuehren","beschaeftigte","ersten","china","a","euroland","beschaeftigung","roesler"
"112","technischen","mrd","fass","aktionaeren","aegypten","umgang","westlb","hoehe","arbeitet","stoxx","bundesweit","italiens","durchschnitt","wolle"
"113","branchen","beziehungen","kilowattstunde","erwirtschaftet","nation","leute","verluste","haushalt","mag","nasdaq","professoren","investoren","dritten","rotgruenen"
"114","netzwerk","deal","teuer","autoindustrie","kampf","medien","kreditinstitute","richter","tun","fonds","studiengaenge","volkswirte","prozentpunkte","fraktionschef"
"115","arbeit","ankara","windkraft","minus","iranischen","strukturen","verkaufen","koalitionsvertrag","freund","york","ausbildung","preise","konjunkturellen","abgeordnete"
"116","schnell","schottland","teurer","belegschaft","li","wirklichkeit","einlagen","staatliche","gerade","hsbc","zuschauer","billionen","branche","thema"
"117","betrieb","blair","teyssen","marktfuehrer","westens","eigene","dresdner","vorschriften","laesst","anstieg","reiseveranstalter","wirtschaftsleistung","gegenueber","lafontaine"
"118","mittelstaendischen","staaten","pflanzen","zukaeufe","john","bedeutung","verkauft","zahlen","sitzen","steigen","besuchern","wechselkurs","laufenden","gegner"
"119","homeoffice","gazprom","reaktoren","laufende","vereinten","oekonomie","basel","krankenkassen","gott","nachmittag","spanien","basispunkte","kurzarbeit","sigmar"
"120","post","einigung","klimawandels","vorjahreszeitraum","russen","fuehren","versicherungswirtschaft","iv","dinge","kursverluste","st","waehrungen","trend","beck"
"121","team","umfragen","jaehrlich","henkel","wladimir","geworden","rating","bundesverband","polizei","steigenden","teams","finanzpolitik","unsicherheiten","koehler"
"122","wirtschaftspruefer","staatspraesident","fossile","wegen","pekings","fluechtlinge","haus","wolfgang","minuten","rezession","studieren","zinsschritt","vierten","legislaturperiode"
"123","datenschutz","slowakei","fahrzeuge","general","auslaendische","sinn","estate","bundeswirtschaftsminister","leuten","deutsche","buergermeister","eurokrise","prognostiziert","kandidat"
"124","angebote","tschechien","anlage","nettogewinn","demokratischen","diskussion","mrd","gesetzlich","welt","lag","deutschen","washington","stieg","reformen"
"125","wissen","labour","saudiarabien","monsanto","iranische","weit","lebensversicherer","lohn","tochter","investment","angebot","institute","zulegen","ruecktritt"
"126","plattform","kiew","verbrauch","anteile","abkommen","zeiten","geldhaus","arbeitslose","kurz","gestern","branche","geldpolitische","ifoinstitut","frau"
"127","kleine","  ","meter","steigern","uspraesidenten","genau","jahre","pruefen","journalisten","asset","teilnehmer","amerikanische","hohen","baerbock"
"128","erfolg","david","produkte","erloese","volk","oeffentlichkeit","finanzbranche","arbeitslosengeld","kollegen","zugelegt","premiere","amerikanischen","bundesregierung","aussenminister"
"129","meist","abgeordneten","preisen","kuendigte","putins","all","jahr","bundeslaender","steht","legte","koelner","erhoehen","angesichts","runde"
"130","konkurrenz","lateinamerika","sonne","marktanteil","israels","erfolg","equity","steuern","fernsehen","monaten","ort","of","ausfuhren","vorsitzenden"
"131","verlage","moskauer","pipeline","autohersteller","bevoelkerung","ideen","investmentfonds","verdi","lieber","merrill","bewerber","niedrigen","sechs","badenwuerttemberg"
"132","qualitaet","barroso","hektar","mitarbeitern","chinesischer","erleben","anlage","klagen","deutsch","dz","vereins","wirtschaftswachstum","zeigt","waehlern"
"133","ideen","griechenland","energiekonzerne","umsaetze","strafzoelle","antworten","anteil","aenderungen","lebens","schwellenlaendern","staedte","schuldenkrise","duerften","land"
"134","hersteller","rumaenien","gebaut","winterkorn","weisse","besteht","erwirtschaften","steuerreform","fand","fielen","zahl","sitzung","maschinenbau","gesagt"
"135","bietet","nationalen","wald","kapitalerhoehung","reich","herausforderung","hoehere","hundt","klingt","meint","start","ezbchef","optimistisch","grosse"
"136","knowhow","spanischen","russland","continental","anschlaege","mittelschicht","anlegen","schmidt","nacht","stiegen","mio","jeanclaude","weltkonjunktur","innenminister"
"137","service","medwedjew","china","mercedes","zoelle","chance","vermoegensverwaltung","wirtschaft","tage","notiert","ausstellungen","steigen","auswirkungen","guido"
"138","entwickeln","wahl","energy","verkaufen","september","reformen","niedrigen","streit","findet","lynch","plaetze","japanische","knapp","bund"
"139","produkten","rom","technologien","bosch","amerikanern","verhalten","objekte","antrag","geworden","wochen","airlines","tsipras","unsicherheit","generalsekretaer"
"140","gegruendet","parlamentswahlen","kraftwerken","dritten","angriff","gegenteil","verbraucherzentrale","buerger","lange","nachrichten","kiel","land","laendern","links"
"141","sat","schweiz","produzenten","geplant","bushs","fehlt","verbraucherschuetzer","gelten","bild","gemeinschaftswaehrung","jahr","kreditvergabe","statistische","christian"
"142","rtl","pen","vattenfall","metro","kalten","erkennen","rund","verordnung","bruder","bundesanleihe","gebaut","gesenkt","institute","nrw"
"143","befragten","brexits","schiffe","konzerne","sicherheit","loesen","ubs","gesetzes","dorf","finanzmaerkten","flaeche","niedrig","einkommen","regiert"
"144","investieren","euaustritt","autofahrer","angaben","haus","sozial","liquiditaet","hiess","buecher","talfahrt","arena","folgen","wachstums","niederlage"
"145","standort","josé","erderwaermung","zweiten","joe","geben","frankfurter","loesung","kultur","positive","oesterreich","japanischen","laufende","reihen"
"146","eigene","vereinigte","region","kerngeschaeft","laender","wettbewerb","papiere","zahl","begann","unten","berichtet","lage","gewachsen","regierungschef"
"147","entwickelt","unterhaus","umweltminister","hiess","anschlaegen","vielmehr","hoehe","altmaier","hoert","juengsten","region","volkswirtschaften","daten","christdemokraten"
"148","roland","investoren","zehn","ende","sieg","form","erzielen","recht","verlag","waehrungen","angaben","alan","arbeitslosenquote","juergen"
"149","genau","vertrag","oekologischen","angekuendigt","hauptstadt","solidaritaet","real","erbschaftsteuer","studiert","schwankungen","werder","strukturreformen","bundesamt","volkspartei"
"150","konkurrenten","waehrung","atomausstieg","plus","schanghai","land","versicherung","zeitarbeit","geschrieben","depot","ag","schuldenschnitt","hohe","hessen"
"151","erfahrung","italienische","habeck","neun","demokratische","thema","laut","erklaerte","wohnung","investmentbank","reise","internationalen","sinken","bayerische"
"152","beschaeftigten","minister","gentechnik","boeing","kabul","themen","riesterrente","moeglich","kennen","waehrung","projekt","stabilitaet","iwf","fluechtlinge"
"153","plattformen","la","gefoerdert","groessten","fuehrer","laendern","vermoegensverwalter","kompromiss","erste","yen","museen","null","binnennachfrage","sachsen"
"154","dienstleistungen","zollunion","windraeder","lag","hussein","generationen","gesellschaften","arbeitnehmern","auto","unternehmensanleihen","buchungen","hoehere","april","vorsitzende"
"155","erfolgreich","polnischen","kanada","trotz","treffen","wahrheit","zins","betonte","dachte","rechnen","lesen","staatsschulden","iw","friedrich"
"156","vertrieb","silvio","nordsee","konnte","bagdad","armut","beteiligungen","dihk","erlebt","management","flaechen","stark","belebung","frage"
"157","taetig","nicolas","produziert","sank","korruption","natur","angebot","gefordert","jugend","feinunze","stiftung","defizit","gfk","reden"
"158","konzern","verbleib","stadtwerke","groesste","israelischen","grosse","aktionaere","betrieben","sprache","bewertet","arbeiten","bundesbankpraesident","positive","krampkarrenbauer"
"159","marketing","warschau","windparks","abgelaufenen","polizei","funktioniert","geschaeftsfuehrer","erhoehung","ort","kletterte","fliegen","fedchef","wegen","liberale"
"160","prozesse","unabhaengigkeit","bauen","ebitda","pekinger","fuehlen","summe","gebe","fotos","handel","flughaefen","zins","handelsblatt","anhaenger"
"161","bitkom","woche","eegumlage","legte","yuan","politischer","anlagen","bundesverfassungsgericht","faehrt","schwellenlaender","museum","spielraum","statistischen","wowereit"
"162","ingenieure","italienischen","atomenergie","geschaefte","aussenminister","oeffentlichen","alter","einnahmen","ziemlich","notenbank","vertrag","anstieg","stagnation","huber"
"163","beschaeftigt","waehrungsfonds","netzbetreiber","holding","bedrohung","lassen","postbank","vorstoss","herum","landesbank","olympia","prozentpunkt","aktuelle","verantwortung"
"164","finden","italiener","anteil","handelsblatt","irakischen","parteien","wohnimmobilien","sprecherin","moechte","positiv","samstag","efsf","unten","kurt"
"165","managern","bulgarien","hohen","group","kerry","professor","kreditvergabe","ausgaben","morgen","bewertungen","restaurants","fiskalpolitik","wachstumsraten","agenda"
"166","dienstleister","vereinigten","klimapolitik","beteiligung","republikanischen","entwickeln","langfristig","warnte","spricht","capital","fach","verhindern","jahren","bundeswehr"
"167","handelsblatt","sanktionen","milch","kauf","sowjetunion","stimmt","anleihe","plaene","gehoert","kgv","abitur","probleme","kraeftig","fluechtlingspolitik"
"168","innovative","françois","windenergie","konkurrenz","amerikanischer","loesungen","aufseher","einkommen","gelernt","quartalszahlen","reisebueros","inflationsraten","aktuellen","niedersachsen"
"169","unternehmensberater","westen","bundesnetzagentur","erklaerte","globalen","perspektive","meist","entscheidung","machte","erwartungen","coronavirus","pleite","wachstumsprognose","neuwahlen"
"170","zukunft","mexiko","verbraucht","fuenf","konflikte","erfahrungen","ey","praxis","wirkt","edelmetall","halle","zinserhoehungen","handel","sozialdemokratischen"
"171","bieten","osteuropa","kapazitaeten","konkurrent","diktator","diejenigen","fuenf","beschluss","sah","tecdax","winter","politik","gesamtjahr","konservative"
"172","consulting","harten","energieversorger","allianz","weltkrieg","jahrzehnte","mietendeckel","arbeiten","lernen","vortag","qualitaet","rom","schwache","volksparteien"
"173","lieferanten","auslaendischen","ausstoss","oracle","wall","vergangenheit","privatkundengeschaeft","faellen","leser","zehnjaehrige","fifa","erwartet","september","stimme"
"174","app","unsicherheit","opel","zulieferer","shanghai","theorie","raet","pflicht","schrieb","marktteilnehmer","gaesten","donnerstag","gewerbe","nachfolger"
"175","personal","waehler","energieeffizienz","eads","eskalation","wirtschaftlichen","experten","abschaffung","spass","gefallen","bewerbung","schwellenlaender","zew","guttenberg"
"176","kirch","polens","afrika","jahres","islamisten","letztlich","vergangenen","mitarbeiter","stunde","groessten","woche","lira","positiven","zustimmung"
"177","fuehrungskraeften","athen","gaskraftwerke","margen","transatlantischen","richtige","gewinne","ba","fahren","zentralbank","dfb","volkswirtschaft","jahreshaelfte","bayerischen"
"178","springer","laender","oekostrom","werk","demonstranten","these","depot","arbeitgebern","hoeren","eurozone","business","kurs","zuversicht","genossen"
"179","brauchen","politisch","menge","eon","uhr","gesellschaften","aufsicht","bruessel","morgens","stratege","schleswigholstein","chefoekonom","positiv","schwarzgelb"
"180","marken","istanbul","mais","kurs","militaerisch","modernen","sparkasse","leistungen","geschichten","hoeher","geld","risiko","drei","spahn"
"181","krise","mays","bse","telekom","millionen","erkenntnis","kreditwirtschaft","geben","abends","ubs","oktober","krediten","juli","roettgen"
"182","mckinsey","eugipfel","nutzung","gewinnwarnung","indonesien","entsteht","pro","steuereinnahmen","satz","europaeischen","uldall","lockerung","januar","beust"
"183","muenchen","sieg","oekologisch","airline","tuerkei","sprache","deutlich","csu","wollten","niveau","tage","sparer","anteil","bayerns"
"184","angestellten","rubel","studie","aufsichtsratschef","irans","verstaendnis","gerade","verbaende","literatur","legten","bvb","vereinigten","hoehere","kanzlerkandidat"
"185","schneller","koenigreichs","meer","zetsche","handelskrieg","funktionieren","vorstand","kraft","liess","gaben","kostet","kapital","bundesbank","clement"
"186","systeme","amt","rohstoffen","chef","hillary","scheint","risikovorsorge","grundsaetzlich","stimme","kaufen","dresden","prozentpunkte","zurueckgegangen","streit"
"187","suchen","berlusconis","kunden","groesster","vietnam","krise","fall","steinbrueck","traegt","ausblick","cook","franken","betriebe","delegierten"
"188","verdienen","eumitgliedschaft","ziele","umbau","buergerkrieg","stellen","policen","vorgesehen","tuer","volatilitaet","reisewarnung","issing","index","demokratie"
