"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"12","google","parlament","eon","mill","chinesischen","demokratie","zinsen","berlin","vater","punkten","fc","staatsanleihen","entwicklung","angela"
"13","digitalen","premier","pro","jahr","irak","sozialen","rendite","beschaeftigten","paar","aktie","spieler","draghi","investitionen","stoiber"
"14","startups","tuerkei","verbraucher","geschaeft","land","leben","aktien","metall","heute","aktienmarkt","berliner","euroraum","industrie","parteien"
"15","branche","europaeischen","rwe","siemens","amerika","staat","wohnungen","unternehmen","erzaehlt","punkte","hochschulen","dollar","konsum","kanzler"
"16","fuehrungskraefte","frankreich","klimaschutz","vorstandschef","russland","buerger","altersvorsorge","arbeit","mutter","usa","studium","italien","deutlich","waehler"
"17","unternehmens","putin","kohle","uebernahme","amerikaner","tun","eigenkapital","kommission","stadt","bank","fussball","euro","arbeitsmarkt","ministerpraesident"
"18","neue","russischen","opec","analysten","chinesische","zukunft","vermoegen","muesse","spaeter","fed","gaeste","europaeischen","rezession","wahl"
"19","mittelstaendler","moskau","preis","rund","staaten","frage","risiken","regelung","buch","minus","verein","notenbanken","prognose","wahlkampf"
"20","anbieter","may","kraftwerke","konzerns","praesidenten","politischen","markt","kommunen","jahre","papiere","messen","europaeische","erwartet","sozialdemokraten"
"21","software","pfund","produktion","geschaeftsjahr","trumps","wissen","kredite","rente","junge","index","mannschaft","waehrung","oekonomen","seehofer"
"22","telekom","europa","landwirtschaft","daimler","israel","fragen","immobilie","clement","tag","rendite","kunst","usa","nachfrage","afd"
"23","arbeiten","russische","industrie","bayer","regierung","marktwirtschaft","kapital","gesetzlichen","kind","aktienmaerkte","liga","schulden","erholung","bundestag"
"24","unternehmer","referendum","bauern","volkswagen","donald","bevoelkerung","commerzbank","gewerkschaft","jungen","experten","euro","waehrungsunion","weltwirtschaft","bundestagswahl"
"25","produkte","polen","foerderung","vw","uspraesident","beispiel","renditen","fordert","geschichte","woche","besucher","finanzmaerkte","bip","opposition"
"26","gruender","johnson","klimawandel","aktionaere","afghanistan","brauchen","sparer","duerfen","zeit","quartal","hotels","zinssenkung","firmen","berlin"
"27","geschaeft","praesident","anlagen","verkauf","demokraten","sicherheit","mieter","vorschlag","schule","leitindex","koeln","rezession","befragten","gabriel"
"28","chef","landes","erneuerbare","lufthansa","amerikanischen","denken","bafin","betriebe","sohn","maerkte","reisen","kredite","anstieg","liberalen"
"29","beispiel","union","liter","dollar","new","verantwortung","mieten","regelungen","kindern","wall","mark","krise","kommenden","scholz"
"30","berater","austritt","jahr","ersten","putin","wissenschaft","risiko","bahn","macht","plus","touristen","oekonomen","rechnet","merkels"
"31","markt","ukraine","erdgas","konzernchef","republikaner","recht","wirecard","verfahren","hause","morgan","sport","maerkte","verbraucher","amt"
"32","amazon","italien","nachfrage","ergebnis","welt","politische","institute","entwurf","alt","dow","klubs","wachstum","plus","linken"
"33","facebook","koenigreich","kosten","sap","sanktionen","wohlstand","anleihen","regierung","job","street","veranstalter","staaten","vorjahr","gerhard"
"34","geschaeftsfuehrer","berlusconi","ausbau","thyssenkrupp","xi","zeit","private","handelsblatt","arbeit","freitag","hotel","leitzinsen","prognosen","bayern"
"35","deutschland","premierminister","oelpreis","bmw","dollar","bildung","frankfurt","bundestag","sitzt","gewinne","fans","waehrungsfonds","rechnen","politik"
"36","mittelstand","sarkozy","wasser","operative","soldaten","gerade","immobilienfonds","betroffenen","alten","markt","universitaeten","wirtschaft","zahl","mehrheit"
"37","familienunternehmen","cameron","dollar","branche","chinesen","macht","kaeufer","urteil","uhr","renditen","geschaeftsfuehrer","anleihen","gestiegen","gruene"
"38","management","russlands","wasserstoff","konkurrenten","westen","herr","versicherungen","deutschland","bisschen","usnotenbank","bundesliga","leitzins","monaten","regierung"
"39","nutzer","grossbritanniens","branche","hersteller","nato","system","finanzkrise","kosten","liebe","anlegern","hochschule","geld","umfrage","westerwelle"
"40","informationen","insel","bau","vorjahr","hongkong","arbeit","investieren","koalition","gibt","boersianer","universitaet","regierung","exporte","soeder"
"41","intelligenz","europaeische","umwelt","kunden","york","glaube","deutschen","sprecher","kirche","zinsen","quadratmeter","japan","erwarten","linke"
"42","nutzen","argentinien","gold","operativen","amerikanische","geht","banker","gesetzentwurf","konnte","staatsanleihen","aussteller","finanzmaerkten","bruttoinlandsprodukt","ministerpraesidenten"
"43","computer","ungarn","cent","boersengang","george","verstehen","branche","union","film","haendler","tourismus","europa","china","umfragen"
"44","technik","politische","emissionen","boerse","amerikas","buch","investment","bundes","stunden","aktienkurse","veranstaltungen","yen","zweiten","kohl"
"45","apple","frankreichs","wind","autos","region","angst","allianz","massnahmen","alte","fiel","hannover","finanzminister","stimmung","bundeskanzlerin"
"46","gibt","verhandlungen","energieversorgung","vergangenen","biden","politiker","vermieter","mindestlohn","frueher","fondsmanager","  ","konjunktur","stark","muentefering"
"47","microsoft","kommission","grad","zahlen","ukraine","vertrauen","hedgefonds","geplante","haus","aktienindex","klub","trichet","minus","bundeskanzler"
"48","berger","eustaaten","bp","ag","syrien","gesellschaftlichen","anbieter","milliarden","beruf","aktienmaerkten","senat","bank","duerfte","macron"
"49","netz","paris","hersteller","unternehmens","landes","rolle","investiert","gesetzgeber","geht","titel","spiele","risiken","vergangenen","laschet"
"50","business","eukommission","rund","basf","vereinigten","richtig","ertraege","forderung","kunst","vergangenen","dortmund","weltwirtschaft","vergleich","stimmen"
"51","innovationen","erdogan","rohstoffe","aufsichtsrat","europaeer","generation","kredit","forderte","gut","notierte","bachelor","bernanke","lage","schaeuble"
"52","neuen","brasilien","deutschland","hauptversammlung","barack","autor","jahren","laender","lebt","commerzbank","hoeness","notenbanker","arbeitslosigkeit","merz"
"53","werbung","konservativen","netz","vorstand","volksrepublik","entscheidungen","investmentbanking","bundesrat","gefuehl","erwartet","flughafen","spanien","halbjahr","kanzleramt"
"54","technologie","praesidenten","erdoel","fusion","russischen","kapitalismus","kaufen","gesetzliche","gerne","mdax","hansestadt","inflationsrate","wirtschaftsforschung","lindner"
"55","gerade","theresa","millionen","bank","indien","darf","privaten","gericht","kopf","euro","bremen","greenspan","ersten","minister"
"56","technologien","regierungschef","erde","verlust","clinton","aufgabe","kfw","bundesfinanzminister","angst","analyst","gmbh","regierungen","wirtschaftswachstum","politischen"
"57","industrie","abkommen","tonne","mitarbeiter","arabischen","braucht","privatanleger","rentenversicherung","fragt","verlor","kuenstler","finanzkrise","wirtschaftsleistung","fraktion"
"58","deutschen","franzosen","kohlendioxid","halbjahr","beziehungen","grenzen","bieten","regeln","mensch","jones","urlauber","duisenberg","eurozone","steinbrueck"
"59","partner","hollande","markt","air","armee","geschichte","preise","vorschlaege","ging","zaehler","tui","milliarden","steigen","schulz"
"60","beratung","mehrheit","megawatt","dividende","moskau","jahrhundert","darlehen","patienten","bilder","erholung","absolventen","usnotenbank","branchen","gewaehlt"
"61","deutsche","politischen","jahren","airbus","europa","lernen","eigentuemer","kassen","erinnert","donnerstag","spielen","zinssenkungen","institut","horst"
"62","konzerne","regierungschefs","kernenergie","porsche","weissen","handeln","beispielsweise","heisst","namen","kurs","vereine","chefvolkswirt","jahres","parteichef"
"63","siemens","chirac","versorger","aktienkurs","gewalt","kultur","anlegern","arbeitsplaetze","strasse","konjunkturdaten","muenchner","bundesbank","usa","parteitag"
"64","online","premierministerin","gruene","autobauer","russische","oekonomischen","finanzaufsicht","oeffentlichen","lang","goldman","league","griechischen","trotz","sonntag"
"65","unternehmensberatung","sozialisten","eeg","markt","militaerische","begriff","ackermann","kritisierte","tod","deutlich","wm","zentralbanken","rund","linkspartei"
"66","ag","franzoesischen","benzin","kaeser","fuehrung","integration","kapitalmarkt","koenne","karriere","maerkten","master","preisstabilitaet","punkte","edmund"
"67","beispielsweise","europas","autos","opel","nordkorea","debatte","geschaeft","arbeitsmarkt","maedchen","rund","schueler","griechenlands","insgesamt","landtag"
"68","kommunikation","wladimir","erwaermung","gesamtjahr","westlichen","institutionen","lebensversicherung","umsetzung","geboren","bundesanleihen","hsv","waehrungshueter","niveau","wahlen"
"69","cloud","spanien","bundesregierung","sparte","nahen","veraenderungen","geldanlage","eukommission","musik","jp","stuttgart","griechische","gesunken","landtagswahl"
"70","studie","beitritt","tiere","tochter","w","ordnung","institut","einfuehrung","wissen","unternehmen","zwei","ezbpraesident","aussichten","kandidaten"
"71","job","tuerkische","mengen","management","terror","gefuehl","wertpapiere","geplanten","roman","notenbanken","uni","ezbrat","export","koalitionspartner"
"72","haeufig","partei","lebensmittel","knapp","politische","laesst","deutsche","finanzminister","essen","goldpreis","platz","deflation","wirtschaftliche","buendnis"
"73","silicon","de","landwirte","analyst","terroristen","gesellschaftliche","investments","bdi","all","dienstag","team","lagarde","folge","abgeordneten"
"74","kollegen","wahlen","energiepolitik","abschreibungen","taliban","interessen","unternehmen","cdu","reden","stimmung","sommer","athen","konjunkturelle","steinmeier"
"75","thema","bruesseler","kilometer","uebernahmen","frieden","finden","geldhaeuser","erhalten","kennt","erwarten","bau","portugal","produktion","bundesregierung"
"76","sap","londoner","atomkraftwerke","stieg","militaer","falsch","transaktionen","mrd","lesen","verluste","olympischen","laender","volkswirtschaft","politiker"
"77","kunde","boris","shell","gm","osten","ueberhaupt","wert","rechtsunsicherheit","geld","stieg","rund","geldpolitischen","einbruch","politische"
"78","arbeitgeber","franzoesische","gruenen","finanzvorstand","regime","jahrhunderts","produkte","kritik","gern","verloren","stadion","federal","einzelhandel","rotgruen"
"79","wettbewerb","aussenminister","kohlekraftwerke","erwartet","kongress","schaffen","miete","gutachten","gesagt","new","sponsoren","euros","preise","helmut"
"80","heute","iwf","investitionen","weltweit","militaerischen","gerechtigkeit","verkauf","wirtschaftsminister","glueck","duerften","urlaub","liquiditaet","steigende","regieren"
"81","bereich","tuerkischen","fleisch","kosten","westliche","wissenschaftler","ikb","darf","the","bonds","frankfurt","massnahmen","studie","debatte"
"82","chefs","madrid","stromerzeugung","fahrzeuge","jinping","probleme","immobilienmarkt","vorgaben","freunde","duerfte","nuernberg","mario","erwartungen","kabinett"
"83","maschinen","binnenmarkt","energiewirtschaft","insgesamt","terrorismus","fuehrt","laufzeit","hartz","art","mittwoch","wohnungen","irland","wachsen","buergermeister"
"84","produkt","opposition","kuenast","finanzchef","wto","weise","portfolio","beitraege","schueler","unsicherheit","semester","eurolaender","volkswirte","rede"
"85","media","italiens","erneuerbarer","verkauft","teheran","forschung","jain","millionen","wort","oelpreis","drei","erholung","konsumenten","wirtschaftsminister"
"86","startup","juncker","klima","gestern","mexiko","herausforderungen","bonitaet","aerzte","kleine","zehnjaehrigen","schulen","zinserhoehung","haushalte","berliner"
"87","mittelstaendische","wirtschaft","energietraeger","teilte","politischen","oekonomische","finanzierung","kuendigungsschutz","augen","wert","schalke","schaeuble","staerker","konservativen"
"88","vorstand","tories","weltweit","gut","kim","dinge","landesbanken","fordern","gesicht","zaehlern","veranstaltung","senken","zuwachs","themen"
"89","valley","reformen","e","manager","usregierung","glauben","milliarden","minister","erzaehlen","geldpolitik","galerie","weidmann","einschaetzung","fischer"
"90","innovation","england","betreiber","marken","demokratie","fortschritt","hohe","fall","arbeiten","stand","galerien","uswirtschaft","oecd","nordrheinwestfalen"
"91","buero","neuwahlen","nord","loescher","saudiarabien","problem","wohnung","hans","gemacht","marke","thomas","griechen","diw","wolfgang"
"92","it","nordirland","emissionshandel","audi","truppen","ungleichheit","kosten","ministerium","stolz","knapp","studierenden","reformen","leicht","wulff"
"93","arbeitet","russen","kernkraftwerke","laufenden","krieges","neue","makler","forderungen","los","uswirtschaft","duesseldorf","unsicherheit","zahlen","ruettgers"
"94","anbieten","le","fossilen","steuern","konflikt","werte","quadratmeter","kritisiert","familien","gestiegen","meter","anleihekaeufe","bruttoinlandsprodukts","parlament"
"95","bertelsmann","kontinent","stream","airlines","suedkorea","wandel","kauf","bundesagentur","lehrer","indizes","pro","eurostaaten","sank","schroeders"
"96","fragen","irland","atomkraft","muenchener","nationen","idee","aktienfonds","behoerden","irgendwann","markets","berlins","notenbankchef","optimismus","buerger"
"97","digital","monti","versorgungssicherheit","chrysler","verbuendeten","einzelnen","regel","rentner","ddr","vermoegensverwalter","polizei","geldmenge","ausgaben","muesse"
"98","stellen","stimmen","iea","marke","partei","politisch","beispiel","beschlossen","wusste","montag","champions","glaeubiger","vormonat","mueller"
"99","aufsichtsrat","auslaendische","kupfer","monaten","asien","mensch","konditionen","klage","maennern","strategen","spiel","reserve","privaten","franz"
"100","geraete","korruption","mill","fluggesellschaft","obamas","moderne","grossbanken","behoerde","draussen","kursen","kunstmarkt","finanzsystem","krise","bundespraesident"
"101","gmbh","putins","fukushima","drei","saddam","mag","krediten","staat","schoen","sachs","leipzig","gefahr","steigenden","pds"
"102","geschaeftsmodelle","europaeer","energieagentur","produktion","islamischen","fehler","muenchen","arbeitslosen","generation","kursgewinne","tuerkei","japans","instituts","spdchef"
"103","kuenstliche","parteien","stromversorgung","wettbewerber","taiwan","bundesrepublik","wohnen","solle","buero","china","abgesagt","vertrauen","laut","koch"
"104","geht","brown","betrieb","bilanz","pakistan","bedeutet","gibt","zusaetzliche","jahren","stanley","hamburgs","oekonom","ausland","waehlen"
"105","gut","mitgliedstaaten","fass","prognose","aegypten","aengste","zehn","industrie","zwei","stark","hauptstadt","verschuldung","milliarden","csuchef"
"106","gute","kreml","produzieren","absatz","afrika","sinne","kunde","vorhaben","alter","konjunktur","gebaeude","maerkten","dihk","kritik"
"107","weltweit","finanzminister","rohoel","deutlich","japan","realitaet","landesbank","foerderung","publikum","usdollar","borussia","esm","beschaeftigung","roesler"
"108","technischen","abstimmung","strompreise","ebit","aussenpolitik","antwort","gebuehren","beschaeftigung","arbeitet","s","sammler","euroland","abschwung","landtagswahlen"
"109","belegschaft","verfassung","teyssen","erwirtschaftet","internationale","entwicklung","verluste","haushalt","schriftsteller","york","professoren","investoren","experten","rotgruenen"
"110","umsatz","konservative","stahl","rechnet","nation","sozialer","westlb","vorliegt","ersten","stoxx","stattfinden","volkswirte","durchschnitt","lafontaine"
"111","geschaeftsmodell","mrd","pflanzen","belegschaft","kampf","art","haeuser","steuer","abend","hsbc","studiengaenge","wechselkurs","dritten","wolle"
"112","schnell","ministerpraesident","meter","aktionaeren","iranischen","umgang","hohen","krankenkassen","freund","nasdaq","bundesweit","waehrungen","gegenueber","finanzminister"
"113","betrieb","deal","saudiarabien","minus","internationalen","leute","lebensversicherungen","staatliche","mag","nachmittag","a","washington","konjunkturellen","fraktionschef"
"114","post","beziehungen","klimawandels","marktfuehrer","waffen","strukturen","dresdner","hoehe","heimat","deutsche","ausbildung","staatsverschuldung","naechsten","gegner"
"115","ki","ankara","teurer","umsatzes","john","eigene","basel","vorschriften","tun","steigende","barcelona","billionen","prozentpunkte","abgeordnete"
"116","mittelstaendischen","gazprom","jaehrlich","general","li","bedeutung","verkaufen","zahlen","sitzen","p","st","amerikanische","branche","sigmar"
"117","wirtschaftspruefer","schottland","fahrzeuge","wegen","vereinten","fluechtlinge","kreditinstitute","iv","laesst","anstieg","zuschauer","wirtschaftsleistung","lag","thema"
"118","branchen","blair","anlage","autoindustrie","pekings","wirklichkeit","rating","koalitionsvertrag","gott","gestern","spanien","italiens","laufenden","beck"
"119","netzwerk","umfragen","china","laufende","russlands","fuehren","versicherungswirtschaft","richter","dinge","steigen","reiseveranstalter","italienischen","kurzarbeit","koehler"
"120","datenschutz","staaten","produkte","henkel","iranische","geworden","verkauft","wolfgang","minuten","kursverluste","besuchern","basispunkte","trend","reformen"
"121","wissen","staatspraesident","windkraft","monsanto","demokratischen","oekonomie","mrd","bundeswirtschaftsminister","tochter","lag","studieren","institute","vierten","kandidat"
"122","meist","kiew","reaktoren","zukaeufe","auslaendische","diskussion","einlagen","beschaeftigte","gerade","investment","teams","finanzpolitik","stieg","legislaturperiode"
"123","arbeit","einigung","teuer","milliarde","westens","zeiten","equity","arbeitslosengeld","kollegen","inflation","buergermeister","italienische","unsicherheiten","ruecktritt"
"124","angebote","abgeordneten","gigawatt","nettogewinn","abkommen","medien","investmentfonds","arbeitslose","journalisten","asset","bewerber","amerikanischen","prognostiziert","frau"
"125","homeoffice","lateinamerika","hektar","vorjahreszeitraum","russen","sinn","estate","gesetzlich","lieber","zugelegt","deutschen","geldpolitische","zulegen","grosse"
"126","verlage","david","energiekonzerne","kuendigte","israels","weit","anlage","bundesverband","lebens","steigenden","teilnehmer","preise","ausfuhren","vorsitzenden"
"127","kleine","labour","sonne","erloese","volk","besteht","jahre","steuerreform","kurz","merrill","angebot","japanische","maschinenbau","waehlern"
"128","ideen","moskauer","kilowattstunde","anteile","uspraesidenten","oeffentlichkeit","anteil","aenderungen","findet","monaten","vereins","wirtschaftswachstum","sechs","aussenminister"
"129","sat","  ","vattenfall","marktanteil","strafzoelle","all","finanzbranche","pruefen","fernsehen","legte","koelner","of","ifoinstitut","land"
"130","team","barroso","zehn","steigern","weisse","erfolg","lebensversicherer","schmidt","polizei","fonds","staedte","ezbchef","bundesregierung","olaf"
"131","rtl","rumaenien","gebaut","mitarbeitern","september","genau","anlegen","steuern","steht","lynch","mio","jeanclaude","optimistisch","badenwuerttemberg"
"132","hersteller","slowakei","schiffe","autohersteller","anschlaege","reformen","erwirtschaften","lohn","deutsch","fielen","ort","zinsschritt","zeigt","gesagt"
"133","produkten","griechenland","fossile","winterkorn","chinesischer","mittelschicht","jahr","hundt","fand","schwellenlaendern","premiere","tsipras","laendern","guido"
"134","service","medwedjew","wald","angaben","zoelle","ideen","geldhaus","bundeslaender","leuten","stiegen","kiel","niedrigen","weltkonjunktur","runde"
"135","konkurrenz","spanischen","produzenten","kapitalerhoehung","wladimir","antworten","vermoegensverwaltung","streit","klingt","dz","flaeche","schuldenkrise","angesichts","innenminister"
"136","erfolg","rom","region","continental","reich","chance","haus","verdi","buecher","wochen","gebaut","erhoehen","duerften","generalsekretaer"
"137","plattform","nationalen","winter","hiess","bevoelkerung","fehlt","hoehere","klagen","tage","nachrichten","plaetze","eurokrise","knapp","nrw"
"138","knowhow","wahl","autofahrer","verkaufen","amerikanern","herausforderung","niedrigen","buerger","nacht","notiert","arena","kreditvergabe","wachstums","reihen"
"139","qualitaet","brexits","diesel","metro","bushs","erleben","verbraucherschuetzer","wirtschaft","bild","meint","zahl","land","einkommen","niederlage"
"140","bietet","tschechien","technologien","dritten","haus","verhalten","verbraucherzentrale","antrag","bruder","finanzmaerkten","ausstellungen","sitzung","daten","regiert"
"141","befragten","euaustritt","gentechnik","bosch","anschlaegen","wettbewerb","ubs","altmaier","geworden","gemeinschaftswaehrung","werder","gesenkt","binnennachfrage","links"
"142","standort","parlamentswahlen","kraftwerken","geplant","kalten","loesen","papiere","erbschaftsteuer","kultur","rezession","ag","japanischen","auswirkungen","christdemokraten"
"143","roland","josé","umweltminister","umsaetze","hauptstadt","gegenteil","liquiditaet","zeitarbeit","dorf","talfahrt","branche","folgen","statistische","bund"
"144","gegruendet","schweiz","oekologischen","boeing","demokratische","form","objekte","hiess","lange","bundesanleihe","projekt","schuldenschnitt","unsicherheit","hessen"
"145","genau","vereinigte","windparks","angekuendigt","sicherheit","vielmehr","erzielen","gesetzes","verlag","positive","jahr","alan","gewachsen","juergen"
"146","konkurrenten","pen","energy","groessten","hussein","sozial","riesterrente","kompromiss","welt","unten","flaechen","lage","jahren","volkspartei"
"147","entwickeln","investoren","erderwaermung","sank","sieg","erkennen","real","loesung","jugend","juengsten","oesterreich","steigen","laufende","bayerische"
"148","investieren","waehrung","verbrauch","groesste","angriff","geben","vermoegensverwalter","zahl","hoert","waehrungen","stiftung","volkswirtschaften","arbeitslosenquote","fluechtlinge"
"149","dienstleistungen","vertrag","atomausstieg","plus","bagdad","solidaritaet","versicherung","recht","studiert","yen","angaben","internationalen","belebung","regierungschef"
"150","beschaeftigten","italienische","gefoerdert","neun","polizei","generationen","aktionaere","gelten","begann","investmentbank","start","niedrig","sinken","sachsen"
"151","vertrieb","minister","preisen","lag","kabul","land","beteiligungen","moeglich","kennen","handel","olympia","strukturreformen","iw","habeck"
"152","konzern","unterhaus","klimapolitik","kerngeschaeft","schanghai","laendern","gesellschaften","verordnung","wohnung","schwankungen","fach","stabilitaet","gfk","huber"
"153","plattformen","zollunion","anteil","ende","korruption","grosse","summe","arbeitnehmern","erlebt","feinunze","abitur","null","positive","frage"
"154","eigene","polnischen","atomenergie","konzerne","israelischen","fuehlen","anlagen","gefordert","erste","kletterte","berichtet","defizit","bundesamt","vorsitzende"
"155","erfolgreich","nicolas","windraeder","trotz","laender","funktioniert","rund","einnahmen","geschrieben","unternehmensanleihen","buchungen","stark","hohen","reden"
"156","taetig","la","produziert","konnte","putins","parteien","frankfurter","betonte","auto","waehrung","arbeiten","bundesbankpraesident","institute","wowereit"
"157","ingenieure","verbleib","eegumlage","zweiten","pekinger","politischer","langfristig","gebe","sprache","rechnen","halle","staatsschulden","april","liberale"
"158","marketing","sanktionen","milch","legte","joe","oeffentlichen","hoehe","ausgaben","dachte","notenbank","region","hoehere","hohe","krampkarrenbauer"
"159","erfahrung","unabhaengigkeit","nordsee","holding","treffen","entwickeln","zins","erklaerte","ort","management","qualitaet","fedchef","wachstumsraten","baerbock"
"160","entwickelt","woche","windenergie","allianz","yuan","natur","postbank","dihk","faehrt","schwellenlaender","fifa","probleme","stagnation","verantwortung"
"161","beschaeftigt","waehrungsfonds","opel","geschaefte","aussenminister","themen","geschaeftsfuehrer","plaene","ziemlich","landesbank","bewerbung","spielraum","unten","kurt"
"162","bitkom","italiener","pipeline","abgelaufenen","bedrohung","professor","angebot","warnte","fotos","tecdax","business","efsf","aktuelle","anhaenger"
"163","prozesse","warschau","afrika","handelsblatt","fuehrer","stimmt","anleihe","erhoehung","herum","depot","schleswigholstein","zins","statistischen","friedrich"
"164","managern","françois","mais","group","republikanischen","wahrheit","mietendeckel","betrieben","wirkt","vortag","coronavirus","pleite","september","fluechtlingspolitik"
"165","dienstleister","westen","bauen","beteiligung","irakischen","armut","fuenf","entscheidung","moechte","bewertet","museen","politik","iwf","agenda"
"166","springer","bulgarien","stadtwerke","kauf","kerry","erfahrungen","kreditvergabe","abschaffung","gelernt","marktteilnehmer","reisebueros","schwellenlaender","kraeftig","volksparteien"
"167","unternehmensberater","silvio","energieversorger","konkurrent","amerikanischer","diejenigen","meist","bundesverfassungsgericht","machte","quartalszahlen","vertrag","lira","wachstumsprognose","sozialdemokratischen"
"168","kirch","mexiko","bse","konkurrenz","konflikte","wirtschaftlichen","ey","beschluss","spricht","positiv","uldall","fiskalpolitik","positiven","guttenberg"
"169","personal","italienischen","oekostrom","eads","diktator","lassen","wohnimmobilien","vorstoss","sah","zentralbank","van","donnerstag","handelsblatt","stimme"
"170","bieten","vereinigten","studie","erklaerte","islamisten","loesungen","alter","einkommen","morgen","kgv","museum","anstieg","zew","neuwahlen"
"171","fuehrungskraeften","osteuropa","meer","ebitda","uhr","perspektive","aufseher","bruessel","gehoert","erwartungen","cook","volkswirtschaft","zuversicht","konservative"
"172","zukunft","harten","kunden","fuenf","globalen","theorie","raet","ba","leser","edelmetall","reise","prozentpunkt","wegen","christian"
"173","handelsblatt","laender","nutzung","oracle","wall","jahrzehnte","depot","sprecherin","schrieb","capital","reisewarnung","krediten","schwache","bayerischen"
"174","mckinsey","unsicherheit","kapazitaeten","eon","millionen","thema","gewinne","mitarbeiter","lernen","zehnjaehrige","bvb","verhindern","drei","nachfolger"
"175","innovative","auslaendischen","ausstoss","mercedes","demonstranten","letztlich","laut","steuereinnahmen","spass","bewertungen","fliegen","kurs","gesamtjahr","bundeswehr"
"176","consulting","athen","golf","kurs","transatlantischen","vergangenheit","privatkundengeschaeft","praxis","stunde","stratege","studiums","lockerung","positiv","genossen"
"177","muenchen","waehler","netzbetreiber","margen","sowjetunion","verstaendnis","experten","arbeiten","satz","eurozone","geld","chefoekonom","aktuellen","spahn"
"178","krise","polens","automobilindustrie","gewinnwarnung","weltkrieg","these","vorstand","csu","literatur","legten","kostet","erwartet","gewerbe","schwarzgelb"
"179","marken","mays","rohstoffen","werk","shanghai","modernen","sparkasse","pflicht","stimme","groessten","gaesten","vereinigten","januar","roettgen"
"180","technische","istanbul","kueste","zulieferer","eskalation","entsteht","kreditwirtschaft","faellen","geschichten","hoeher","winter","sparer","handel","beust"
"181","moeglichkeiten","politisch","welt","jahres","indonesien","gesellschaften","gerade","leistungen","liess","europaeischen","professor","risiko","jahreshaelfte","kanzlerkandidat"
"182","finden","eugipfel","projekt","zetsche","irans","sprache","fall","arbeitgebern","abends","gaben","madrid","zinserhoehungen","anteil","clement"
"183","brauchen","rubel","mio","motors","tuerkei","funktionieren","vergangenen","verbaende","traegt","gefallen","spielern","franken","liegt","nahles"
"184","arbeitsplatz","amt","kanada","aufsichtsratschef","militaerisch","erkenntnis","zertifikate","steinbrueck","wollten","usboersen","samstag","issing","oelpreis","streit"
"185","dienste","eumitgliedschaft","oekologisch","toyota","hillary","richtige","deutlich","geben","hoeren","niveau","stadien","kapital","zurueckgegangen","delegierten"
"186","app","sieg","energieeffizienz","umbau","buergerkrieg","gehoert","aufsicht","schaeuble","morgens","ausblick","dfb","rom","index","niedersachsen"
"187","schneller","berlusconis","hohen","groesster","handelskrieg","stellen","policen","vorgesehen","fahren","ubs","oktober","lehman","hierzulande","wahlergebnis"
"188","systeme","parlaments","handel","airline","scharon","scheint","emittenten","vorsitzende","her","volatilitaet","hafen","inflationsraten","bundesbank","koalitionsverhandlungen"
