"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"159","bitkom","woche","anteil","abgelaufenen","aussenminister","parteien","summe","einnahmen","sprache","schwellenlaender","arbeiten","bundesbankpraesident","iwf","wowereit"
"160","ingenieure","waehrungsfonds","bauen","geschaefte","yuan","oeffentlichen","postbank","betrieben","moechte","management","reisebueros","zins","aktuelle","krampkarrenbauer"
"161","prozesse","italiener","eegumlage","legte","pekinger","themen","angebot","erhoehung","faehrt","bewertet","coronavirus","spielraum","statistischen","kurt"
"162","marketing","warschau","klimapolitik","handelsblatt","bedrohung","entwickeln","langfristig","ausgaben","herum","landesbank","vertrag","prozentpunkt","stagnation","anhaenger"
"163","beschaeftigt","bulgarien","atomenergie","group","fuehrer","armut","laut","vorstoss","ziemlich","notenbank","halle","anstieg","wegen","verantwortung"
"164","managern","sanktionen","milch","holding","republikanischen","professor","alter","bundesverfassungsgericht","spricht","bewertungen","airlines","efsf","unten","friedrich"
"165","dienstleister","françois","windenergie","beteiligung","irakischen","wahrheit","anleihe","warnte","fotos","quartalszahlen","museum","probleme","handelsblatt","agenda"
"166","finden","italienischen","energieversorger","allianz","kerry","lassen","kreditvergabe","plaene","gehoert","kgv","fliegen","fiskalpolitik","wachstumsraten","bundeswehr"
"167","innovative","silvio","ausstoss","konkurrenz","amerikanischer","stimmt","wohnimmobilien","sprecherin","gelernt","tecdax","flughaefen","pleite","kraeftig","fluechtlingspolitik"
"168","handelsblatt","westen","opel","kauf","konflikte","erfahrungen","fuenf","entscheidung","morgen","capital","qualitaet","verhindern","wachstumsprognose","volksparteien"
"169","unternehmensberater","mexiko","netzbetreiber","fuenf","diktator","diejenigen","meist","abschaffung","sah","positiv","bewerbung","politik","september","stimme"
"170","zukunft","vereinigten","afrika","ebitda","globalen","wirtschaftlichen","ey","mitarbeiter","wirkt","vortag","fifa","schwellenlaender","zew","guttenberg"
"171","consulting","harten","hohen","erklaerte","wall","perspektive","mietendeckel","beschluss","machte","edelmetall","business","donnerstag","schwache","sozialdemokratischen"
"172","springer","osteuropa","kapazitaeten","konkurrent","islamisten","loesungen","aufseher","einkommen","schrieb","erwartungen","schleswigholstein","lira","positiven","konservative"
"173","bieten","auslaendischen","mais","oracle","weltkrieg","jahrzehnte","raet","arbeiten","lernen","marktteilnehmer","samstag","volkswirtschaft","gesamtjahr","neuwahlen"
"174","kirch","waehler","oekostrom","eads","sowjetunion","letztlich","privatkundengeschaeft","bruessel","leser","zehnjaehrige","uldall","chefoekonom","zuversicht","nachfolger"
"175","fuehrungskraeften","unsicherheit","bse","zulieferer","demonstranten","theorie","gewinne","pflicht","spass","zentralbank","bvb","inflationsraten","jahreshaelfte","bayerischen"
"176","personal","athen","nutzung","margen","eskalation","vergangenheit","experten","ba","stunde","stratege","kostet","erwartet","handel","genossen"
"177","marken","laender","studie","werk","uhr","gesellschaften","depot","faellen","fahren","groessten","van","kurs","aktuellen","schwarzgelb"
"178","krise","polens","verbraucht","jahres","transatlantischen","these","vergangenen","praxis","geschichten","gefallen","cook","krediten","gewerbe","niedersachsen"
"179","mckinsey","istanbul","oekologisch","eon","millionen","modernen","vorstand","arbeitgebern","hoeren","eurozone","gaesten","zinserhoehungen","drei","spahn"
"180","angestellten","politisch","meer","kurs","shanghai","richtige","gerade","steuereinnahmen","satz","hoeher","reisewarnung","lockerung","positiv","roettgen"
"181","muenchen","mays","habeck","gewinnwarnung","indonesien","erkenntnis","aufsicht","csu","morgens","legten","tage","rom","januar","kanzlerkandidat"
"182","brauchen","eugipfel","energieeffizienz","zetsche","militaerisch","entsteht","sparkasse","leistungen","abends","europaeischen","geld","risiko","anteil","beust"
"183","schneller","rubel","menge","groesster","tuerkei","verstaendnis","deutlich","geben","wollten","ubs","dresden","sparer","hoehere","clement"
"184","technische","amt","rohstoffen","telekom","irans","funktionieren","kreditwirtschaft","kraft","literatur","niveau","studiums","vereinigten","juli","streit"
"185","app","eumitgliedschaft","kunden","aufsichtsratschef","hillary","sprache","fall","verbaende","liess","gaben","woche","kapital","bundesbank","bayerns"
"186","lieferanten","sieg","bundesnetzagentur","motors","buergerkrieg","stellen","pro","steinbrueck","stimme","kaufen","oktober","franken","zurueckgegangen","zustimmung"
"187","moeglichkeiten","parlaments","automobilindustrie","airline","handelskrieg","scheint","policen","grundsaetzlich","traegt","ausblick","winter","issing","liegt","republik"
"188","suchen","koenigreichs","golf","toyota","scharon","gehoert","zertifikate","vorgesehen","tuer","volatilitaet","restaurants","lehman","oelpreis","koalitionsverhandlungen"
