"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"16","fuehrungskraefte","tuerkei","produktion","vorstandschef","bush","zukunft","kredite","arbeit","stadt","aktienmarkt","hochschulen","notenbanken","deutlich","parteien"
"17","intelligenz","putin","eon","rund","irak","buerger","markt","kommunen","mutter","fed","gaeste","europaeischen","arbeitsmarkt","waehler"
"18","branche","pfund","barrel","analysten","amerika","staat","aktien","regelung","spaeter","punkte","studium","dollar","prognose","stoiber"
"19","software","moskau","verbraucher","uebernahme","putin","frage","eigenkapital","muesse","jahre","minus","sport","europaeische","erwartet","wahl"
"20","arbeiten","russischen","preis","geschaeftsjahr","amerikaner","politischen","vermoegen","kommission","junge","rendite","mannschaft","euro","rezession","ministerpraesident"
"21","neue","may","rwe","konzerns","staaten","fragen","commerzbank","rente","tag","papiere","verein","schulden","nachfrage","sozialdemokraten"
"22","beispiel","europa","kraftwerke","vw","trumps","bevoelkerung","altersvorsorge","gewerkschaft","buch","zinsen","kunst","usa","oekonomen","wahlkampf"
"23","unternehmens","polen","erdgas","volkswagen","praesidenten","wissen","mieten","fordert","kind","index","messen","rezession","erholung","bundestag"
"24","mittelstaendler","russische","erneuerbare","bayer","xi","brauchen","mieter","bahn","jungen","aktienmaerkte","fans","waehrung","weltwirtschaft","seehofer"
"25","produkte","referendum","anlagen","daimler","biden","verantwortung","kaeufer","gesetzlichen","schule","experten","reisen","finanzmaerkte","firmen","merz"
"26","gruender","johnson","foerderung","verkauf","regierung","beispiel","risiken","vorschlag","sohn","renditen","besucher","waehrungsunion","befragten","bundestagswahl"
"27","anbieter","praesident","deutschland","aktionaere","donald","denken","kapital","regelungen","zeit","quartal","liga","oekonomen","bip","berlin"
"28","unternehmer","premierminister","ausbau","ersten","westen","marktwirtschaft","bafin","duerfen","kindern","leitindex","hotels","zinssenkung","anstieg","lindner"
"29","berater","landes","opec","bmw","uspraesident","herr","renditen","clement","geschichte","maerkte","lesen","krise","kommenden","opposition"
"30","markt","koenigreich","landwirtschaft","lufthansa","israel","gerade","institute","entwurf","alt","gewinne","touristen","leitzinsen","rechnet","gruene"
"31","amazon","austritt","kosten","dollar","welt","sicherheit","frankfurt","betriebe","hause","woche","koeln","kredite","verbraucher","liberalen"
"32","geschaeft","union","klimawandel","sap","sanktionen","politische","sparer","massnahmen","macht","morgan","euro","leitzins","plus","linken"
"33","deutschland","italien","bauern","hersteller","demokraten","zeit","private","verfahren","uhr","wall","hotel","maerkte","vorjahr","regierung"
"34","chef","berlusconi","liter","konzernchef","republikaner","wohlstand","wirecard","sprecher","job","plus","bundesliga","wirtschaft","rechnen","soeder"
"35","telekom","sarkozy","emissionen","operative","amerikanischen","recht","anleihen","handelsblatt","sitzt","usnotenbank","klubs","wachstum","zahl","amt"
"36","technologie","kommission","wind","ergebnis","russischen","macht","risiko","gesetzentwurf","arbeit","markt","veranstalter","anleihen","prognosen","bayern"
"37","familienunternehmen","ungarn","cent","kunden","afghanistan","wissenschaft","branche","betroffenen","bisschen","street","mark","staaten","gestiegen","politik"
"38","facebook","europaeische","nachfrage","thyssenkrupp","nato","bildung","finanzkrise","urteil","alten","anlegern","wm","waehrungsfonds","monaten","mehrheit"
"39","management","ukraine","gruene","basf","soldaten","buch","immobilienfonds","kosten","gibt","dow","tourismus","europa","umfrage","linke"
"40","mittelstand","cameron","wasser","konkurrenten","chinesen","geht","banker","bundes","stunden","freitag","spiele","finanzmaerkten","erwarten","bundeskanzler"
"41","nutzer","frankreichs","bundesregierung","branche","new","glaube","deutschen","bundestag","liebe","staatsanleihen","kuenstler","regierung","vergleich","merkels"
"42","microsoft","insel","jahr","vorjahr","russische","verstehen","versicherungen","laender","konnte","fondsmanager","geschaeftsfuehrer","japan","minus","gabriel"
"43","geschaeftsfuehrer","grossbritanniens","bau","boersengang","volksrepublik","richtig","vermieter","regierung","haus","aktienkurse","klub","notenbanker","duerfte","umfragen"
"44","innovationen","paris","energieversorgung","operativen","dollar","angst","investieren","deutschland","kirche","boersianer","universitaeten","yen","stark","gerhard"
"45","informationen","argentinien","grad","vergangenen","indien","system","eigentuemer","regeln","frueher","aktienmaerkten","hannover","finanzminister","zweiten","habeck"
"46","nutzen","russlands","habeck","autos","hongkong","gesellschaftlichen","immobilienmarkt","heisst","alte","vergangenen","veranstaltungen","geld","china","ministerpraesidenten"
"47","technik","verhandlungen","branche","boerse","region","braucht","preise","koalition","film","fiel","universitaet","bank","bruttoinlandsprodukt","westerwelle"
"48","apple","politische","umwelt","vorstand","amerikanische","politiker","darlehen","gericht","lebt","aktienindex","hochschule","risiken","lage","stimmen"
"49","gibt","abkommen","netz","aufsichtsrat","taiwan","entscheidungen","kfw","geplante","beruf","haendler","aussteller","konjunktur","exporte","kanzleramt"
"50","kuenstliche","eustaaten","gruenen","zahlen","moskau","vertrauen","kredit","forderung","mensch","titel","flughafen","inflationsrate","stimmung","kohl"
"51","computer","eukommission","hersteller","unternehmens","york","arbeit","quadratmeter","gesetzliche","kopf","erwartet","quadratmeter","weltwirtschaft","vergangenen","minister"
"52","technologien","konservativen","oelpreis","porsche","landes","generation","allianz","rentenversicherung","geht","notierte","  ","trichet","ersten","olaf"
"53","startup","franzoesischen","investitionen","halbjahr","amerikas","geschichte","anbieter","gesetzgeber","gut","analyst","dortmund","lagarde","halbjahr","bundeskanzlerin"
"54","berger","mehrheit","winter","ag","george","autor","wohnung","union","ging","commerzbank","hoeness","zinssenkungen","wirtschaftsforschung","macron"
"55","gerade","franzosen","rohstoffe","dividende","europa","gefuehl","investment","forderte","angst","verlor","league","finanzkrise","arbeitslosigkeit","muentefering"
"56","beispielsweise","praesidenten","tonne","hauptversammlung","armee","rolle","hedgefonds","milliarden","fragt","mdax","senat","spanien","wirtschaftsleistung","fraktion"
"57","business","brasilien","dollar","verlust","europaeer","aufgabe","kaufen","mindestlohn","gefuehl","goldman","urlauber","zentralbanken","preise","politischen"
"58","partner","franzoesische","stahl","markt","vereinigten","grenzen","jahren","oeffentlichen","strasse","jones","spielen","regierungen","wirtschaftswachstum","gewaehlt"
"59","beratung","erdogan","gold","fusion","beziehungen","darf","institut","vorschlaege","gerne","notenbanken","team","bernanke","branchen","laschet"
"60","werbung","regierungschef","mengen","autobauer","westlichen","kapitalismus","finanzaufsicht","patienten","lang","kurs","hansestadt","usnotenbank","steigen","schaeuble"
"61","cloud","premierministerin","rund","mitarbeiter","jinping","lernen","investiert","erhalten","kunst","deutlich","tui","chefvolkswirt","institut","ampel"
"62","sap","le","bp","bank","militaerische","begriff","ertraege","umsetzung","erinnert","unternehmen","bachelor","greenspan","niveau","bundesregierung"
"63","job","spanien","versorger","aktienkurs","syrien","falsch","investmentbanking","bundesfinanzminister","essen","maerkten","muenchner","waehrungshueter","rund","sonntag"
"64","netz","theresa","markt","air","barack","debatte","geldhaeuser","arbeitsplaetze","wissen","rund","bremen","bundesbank","trotz","parteitag"
"65","neuen","politischen","landwirte","sparte","gewalt","gesellschaftliche","geschaeft","einfuehrung","bilder","euro","gmbh","preisstabilitaet","gesunken","parteichef"
"66","maschinen","boris","kohlendioxid","airbus","westliche","jahrhundert","privaten","geplanten","gesagt","erholung","zwei","duisenberg","insgesamt","steinbrueck"
"67","industrie","sozialisten","nord","gesamtjahr","weissen","laesst","transaktionen","darf","tod","jp","vereine","griechischen","jahres","buendnis"
"68","arbeitgeber","hollande","atomkraftwerke","knapp","arabischen","ueberhaupt","bieten","kritik","geboren","zaehler","absolventen","milliarden","aussichten","koalitionspartner"
"69","online","europas","megawatt","management","fuehrung","veraenderungen","miete","kassen","all","wert","swift","ezbrat","volkswirtschaft","landtag"
"70","unternehmensberatung","regierungschefs","klima","tochter","militaerischen","handeln","makler","kritisierte","karriere","goldpreis","sommer","griechenlands","eurozone","landtagswahl"
"71","bereich","tories","benzin","kaeser","nordkorea","ordnung","finanzierung","bundesrat","glueck","donnerstag","stuttgart","griechische","punkte","wirtschaftsminister"
"72","thema","chirac","jahren","opel","clinton","schaffen","beispielsweise","ministerium","kennt","konjunkturdaten","rund","geldpolitischen","folge","schulz"
"73","produkt","de","fossilen","uebernahmen","militaer","oekonomischen","haeuser","gutachten","maedchen","stieg","master","federal","steigende","linkspartei"
"74","innovation","wahlen","kernenergie","weltweit","politische","kultur","wert","vorgaben","namen","bundesanleihen","frankfurt","ezbpraesident","konjunkturelle","abgeordneten"
"75","studie","londoner","waermepumpen","stieg","partei","integration","privatanleger","beschlossen","zwei","verluste","hsv","athen","haushalte","horst"
"76","kollegen","partei","erdoel","abschreibungen","nahen","institutionen","kosten","koenne","arbeiten","stimmung","platz","senken","wirtschaftliche","finanzminister"
"77","konzerne","wladimir","autos","analyst","frieden","interessen","wertpapiere","rechtsunsicherheit","geld","dienstag","schueler","zinserhoehung","einbruch","wahlen"
"78","digital","beitritt","millionen","fahrzeuge","russlands","dinge","milliarden","bdi","reden","erwarten","schalke","deflation","produktion","buerger"
"79","silicon","bruesseler","erneuerbarer","marken","regime","weise","kauf","kritisiert","draussen","fonds","stadion","laender","wachsen","kandidaten"
"80","kommunikation","tuerkische","produzieren","verkauft","kongress","wissenschaftler","lebensversicherung","eukommission","musik","verloren","urlaub","mario","zahlen","politiker"
"81","haeufig","macron","erde","finanzvorstand","terror","jahrhunderts","verkauf","millionen","roman","bonds","drei","portugal","laut","regieren"
"82","wettbewerb","neuwahlen","energiepolitik","mercedes","internationale","glauben","wohnen","wirtschaftsminister","generation","duerften","olympischen","euros","studie","politische"
"83","heute","mitgliedstaaten","energietraeger","manager","politischen","herausforderungen","ackermann","arbeitsmarkt","irgendwann","duerfte","nuernberg","liquiditaet","usa","debatte"
"84","deutschen","england","kohlekraftwerke","produktion","li","probleme","geldanlage","fordern","erzaehlen","gestiegen","polizei","notenbankchef","einzelhandel","rede"
"85","deutsche","aussenminister","fleisch","gm","w","problem","anlegern","behoerde","los","rezession","uni","eurolaender","staerker","kabinett"
"86","ag","italiens","stromerzeugung","finanzchef","konflikt","fuehrt","kapitalmarkt","minister","gemacht","marke","meter","massnahmen","konsumenten","edmund"
"87","geschaeftsmodelle","iwf","kilometer","kosten","osten","politisch","muenchen","finanzminister","kleine","new","kultur","reformen","leicht","steinmeier"
"88","siemens","wirtschaft","atomkraft","wettbewerber","usregierung","forschung","investments","forderungen","gesicht","vermoegensverwalter","bau","unsicherheit","erwartungen","themen"
"89","kunde","binnenmarkt","stream","marke","taliban","finden","krediten","haushalt","freunde","oelpreis","galerie","uswirtschaft","krise","helmut"
"90","valley","tuerkischen","betrieb","insgesamt","truppen","mag","laufzeit","cdu","schueler","zehnjaehrigen","sponsoren","reserve","zuwachs","berliner"
"91","fragen","madrid","eeg","erwartet","verbuendeten","oekonomische","einlagen","fall","maennern","unsicherheit","veranstaltung","eurostaaten","steigenden","konservativen"
"92","chefs","opposition","tiere","milliarde","terroristen","gerechtigkeit","konditionen","mrd","wort","indizes","spiel","irland","instituts","muesse"
"93","gut","juncker","gigawatt","gut","japan","fortschritt","deutsche","beitraege","jahren","mittwoch","galerien","erholung","experten","buergermeister"
"94","stellen","nordirland","versorgungssicherheit","autoindustrie","waffen","wandel","landesbanken","hartz","schoen","sachs","borussia","staatsverschuldung","einschaetzung","parlament"
"95","mittelstaendische","kontinent","strompreise","absatz","wladimir","art","regel","zusaetzliche","augen","uswirtschaft","wohnungen","verschuldung","sank","baerbock"
"96","it","russen","erwaermung","steuern","krieges","medien","zehn","aerzte","buero","stand","leipzig","weidmann","export","rotgruen"
"97","team","reformen","teurer","nettogewinn","suedkorea","ungleichheit","ikb","staat","stolz","knapp","duesseldorf","griechen","lag","christian"
"98","buero","stimmen","fossile","muenchener","mexiko","fehler","haus","foerderung","art","markets","champions","gefahr","volkswirte","landtagswahlen"
"99","media","konservative","subventionen","laufenden","teheran","bundesrepublik","portfolio","vorhaben","wusste","strategen","thomas","anleihekaeufe","ausgaben","kritik"
"100","vorstand","parteien","betreiber","teilte","kim","sinne","grossbanken","steuer","gern","geldpolitik","tuerkei","schaeuble","vormonat","friedrich"
"101","entwickeln","deal","lebensmittel","monaten","demokratie","antwort","produkte","klage","the","montag","semester","finanzsystem","oecd","nordrheinwestfalen"
"102","arbeitet","korruption","teuer","drei","putins","werte","unternehmen","behoerden","lehrer","steigende","zuschauer","oekonom","diw","fischer"
"103","arbeit","labour","energiewirtschaft","gestern","nationen","mensch","bonitaet","vorliegt","alter","stark","a","geldmenge","privaten","wolfgang"
"104","belegschaft","irland","kilowattstunde","umsatzes","terrorismus","idee","jain","kuendigungsschutz","familien","kursen","schulen","glaeubiger","hohen","bundespraesident"
"105","plattform","ministerpraesident","windkraft","belegschaft","russen","leute","hohe","solle","heimat","s","berlins","maerkten","dritten","wolle"
"106","branchen","einigung","shell","audi","wto","realitaet","beispiel","bundesagentur","abend","zaehlern","abgesagt","sitzung","milliarden","sachsen"
"107","geraete","monti","anlage","aktionaeren","angriff","moderne","aktienfonds","gelten","ddr","usdollar","angaben","esm","ausland","abgeordnete"
"108","anbieten","europaeer","bundesnetzagentur","konzerne","joe","all","verkauft","hans","tun","p","adidas","vertrauen","durchschnitt","wulff"
"109","investieren","auslaendische","diesel","marktfuehrer","saudiarabien","antworten","landesbank","koalitionsvertrag","lesen","inflation","hauptstadt","wirtschaftsleistung","gegenueber","spdchef"
"110","gute","finanzminister","kernkraftwerke","ebit","aussenpolitik","aengste","gibt","rentner","kurz","konjunktur","paris","preise","inflation","fraktionschef"
"111","geschaeftsmodell","abstimmung","technologien","autohersteller","asien","neue","kreditinstitute","vorschriften","ersten","steigen","studierenden","japans","bruttoinlandsprodukts","waehlern"
"112","entwickelt","kreml","emissionshandel","bilanz","auslaendische","zeiten","ubs","hoehe","sitzen","investment","barcelona","billionen","laufenden","waehlen"
"113","weltweit","slowakei","windraeder","steigern","westens","einzelnen","kunde","beschaeftigte","publikum","stanley","sammler","zinserhoehungen","optimismus","schroeders"
"114","umsatz","beziehungen","weltweit","deutlich","afrika","sinn","verkaufen","richter","minuten","stoxx","teams","zinsschritt","naechsten","ruettgers"
"115","erfolg","brown","verbrauch","umsaetze","internationalen","diskussion","jahre","bundesverband","polizei","nasdaq","hamburgs","italienische","konjunkturellen","csuchef"
"116","bertelsmann","putins","energy","anteile","islamischen","oeffentlichkeit","objekte","bundeslaender","arbeitet","kursgewinne","stattfinden","italiens","prozentpunkte","land"
"117","datenschutz","verfassung","stromversorgung","loescher","nation","sozialer","gebuehren","gesetzlich","gerade","steigenden","pro","steigen","prognostiziert","ampelkoalition"
"118","bietet","mrd","energieagentur","rechnet","pakistan","erleben","estate","erklaerte","welt","asset","bundesweit","italienischen","beschaeftigung","pds"
"119","geht","pen","sonne","erwirtschaftet","laender","wirklichkeit","credit","beschaeftigung","dinge","anstieg","st","finanzpolitik","stieg","gegner"
"120","technischen","parlamentswahlen","reaktoren","chrysler","sicherheit","genau","hohen","arbeitslosen","schriftsteller","china","gebaeude","erhoehen","abschwung","mueller"
"121","prozesse","umfragen","kuenast","laufende","chinesischer","umgang","lebensversicherungen","krankenkassen","tage","monaten","zahl","basispunkte","zeigt","thema"
"122","eigene","lateinamerika","preisen","prognose","pekings","entwicklung","verluste","pruefen","leuten","york","kunstmarkt","eurokrise","ifoinstitut","franz"
"123","beschaeftigten","david","kupfer","vorjahreszeitraum","saddam","themen","rund","lohn","freund","kursverluste","airlines","geldpolitische","trend","koch"
"124","standort","tschechien","produziert","airlines","obamas","oekonomie","wohnimmobilien","zahlen","lebens","lag","seite","volkswirte","dihk","bund"
"125","knowhow","staaten","gebaut","henkel","iranischen","krisen","finanzbranche","staatliche","lieber","hsbc","ort","euroland","unsicherheiten","schuldenbremse"
"126","plattformen","schottland","bauen","erloese","vereinten","eigene","jahr","steuern","mag","zugelegt","spanien","washington","vierten","roesler"
"127","homeoffice","  ","uniper","minus","aegypten","geworden","westlb","industrie","tochter","legte","samstag","investoren","unsicherheit","lafontaine"
"128","aufsichtsrat","ankara","rohoel","zukaeufe","bevoelkerung","bedeutet","geldhaus","aenderungen","fernsehen","dz","staatsanwaltschaft","waehrungen","kurzarbeit","kandidat"
"129","netzwerk","blair","produkte","kuendigte","kampf","land","verbraucherzentrale","bundeswirtschaftsminister","laesst","nachmittag","reiseveranstalter","wechselkurs","branche","ruecktritt"
"130","konkurrenz","rumaenien","produzenten","fluggesellschaft","staatsfuehrung","ideen","hoehere","gesetzes","gott","deutsche","tage","niedrigen","hohe","streit"
"131","gmbh","nationalen","kapazitaeten","verkaufen","zoelle","geben","zins","iv","journalisten","kgv","branche","institute","daten","bundeswehr"
"132","angebote","staatspraesident","stadtwerke","marktanteil","uspraesidenten","thema","lebensversicherer","antrag","steht","meint","premiere","amerikanische","institute","rotgruenen"
"133","gegruendet","gazprom","e","abgelaufenen","john","fuehren","basel","wolfgang","fand","bewertet","deutschen","schuldenkrise","angesichts","reformen"
"134","erfahrung","kiew","klimawandels","wegen","sieg","strukturen","dresdner","verdi","lange","gestern","studiengaenge","hoehere","bundesregierung","zustimmung"
"135","schnell","spanischen","netzbetreiber","zulieferer","demokratischen","wahrheit","versicherungswirtschaft","loesung","hoert","sp","start","amerikanischen","iwf","legislaturperiode"
"136","qualitaet","griechenland","gefoerdert","monsanto","weisse","weit","mrd","buerger","deutsch","bewertungen","professoren","of","einkommen","sigmar"
"137","wissen","unterhaus","waerme","bosch","reich","fuehlen","rating","klagen","auto","schwellenlaendern","besuchern","niedrig","duerften","runde"
"138","mittelstaendischen","abgeordneten","fass","continental","volk","gegenteil","anteil","arbeitslose","begann","stiegen","restaurants","staatsschulden","sechs","links"
"139","systeme","wahl","fukushima","kerngeschaeft","strafzoelle","bedeutung","pro","verordnung","findet","notiert","dfb","folgen","statistische","hessen"
"140","service","barroso","schiffe","mitarbeitern","haus","erfolg","verbraucherschuetzer","moeglich","dorf","wochen","ausbildung","wirtschaftswachstum","zulegen","beck"
"141","kleine","moskauer","ausstoss","geschaefte","iranische","erkennen","laut","wirtschaft","geworden","depot","koelner","jeanclaude","bundesamt","koehler"
"142","meist","polnischen","jaehrlich","neun","israels","lassen","hoehe","arbeitslosengeld","bild","juengsten","taylor","stark","aktuelle","generalsekretaer"
"143","hersteller","rom","gruener","konnte","hauptstadt","generationen","liquiditaet","zahl","meter","fielen","pandemie","volkswirtschaften","schwache","liberale"
"144","befragten","la","mill","general","aussenminister","sozial","immobilienpreise","steuerreform","fotos","merrill","museen","gesenkt","sinken","vorsitzenden"
"145","finden","seite","iea","zweiten","kalten","mittelschicht","niedrigen","sprecherin","kollegen","management","oesterreich","null","knapp","innenminister"
"146","betrieb","sunak","pflanzen","konkurrenz","abkommen","grosse","erwirtschaften","gebe","klingt","nachrichten","studieren","ezbchef","auswirkungen","niederlage"
"147","erfolgreich","euaustritt","russland","angekuendigt","treffen","stimmt","equity","streit","ort","finanzmaerkten","angebot","prozentpunkt","laufende","volkspartei"
"148","produkten","schweiz","klimaziele","groessten","demokratische","vielmehr","geschaeftsfuehrer","kompromiss","erlebt","rechnen","arena","japanische","stagnation","frage"
"149","ideen","brexits","erderwaermung","kapitalerhoehung","amerikanern","verhalten","anlage","betrieben","bruder","groessten","menschen","tsipras","iw","thueringen"
"150","mckinsey","medwedjew","pipeline","group","yuan","loesen","investmentfonds","vorstoss","nacht","ubs","buergermeister","lage","aktuellen","regiert"
"151","bieten","vereinigten","windparks","sank","globalen","reden","anlegen","einigung","dachte","positive","fliegen","inflationsraten","optimistisch","vorsitzende"
"152","handelsblatt","italienische","anteil","trotz","korruption","fluechtlinge","versicherung","hiess","studiert","schwankungen","teilnehmer","land","ausfuhren","regierungschef"
"153","transformation","vertrag","meter","lag","anschlaege","migration","angebot","arbeiten","moechte","waehrungen","ausstellungen","stabilitaet","laendern","aussenminister"
"154","wirtschaftspruefer","vereinigte","hohen","telekom","bedrohung","herausforderung","vermoegensverwaltung","bundesverfassungsgericht","herum","bundesanleihe","berichtet","kreditvergabe","gewachsen","christdemokraten"
"155","nachhaltigkeit","josé","kraftwerken","dritten","militaerisch","richtige","real","gefordert","erste","yen","stiftung","defizit","weltkonjunktur","nrw"
"156","post","warschau","saudiarabien","beteiligung","eskalation","chance","frankfurter","geben","jugend","unten","staedte","internationalen","handelsblatt","gesagt"
"157","verlage","minister","verbraucht","geplant","kreml","armut","schweizer","grundsaetzlich","gehoert","erwartungen","fifa","japanischen","maschinenbau","demokratie"
"158","zukunft","waehrung","teyssen","plus","eu","besteht","kreditvergabe","hundt","geschrieben","dividenden","vereins","strukturreformen","wachstums","rechten"
"159","marketing","françois","oekostrom","handelsblatt","shanghai","erklaeren","papiere","leistungen","verlag","edelmetall","kiel","fedchef","statistischen","frau"
"160","roland","italienischen","energiekonzerne","kauf","fuehrer","natur","aufsicht","heil","faehrt","waehrung","plaetze","zins","gewerbe","reihen"
"161","einsatz","mexiko","eu","winterkorn","bushs","oeffentlichen","postbank","erhoehung","morgen","lynch","museum","erwartet","zurueckgegangen","agenda"
"162","beschaeftigt","investoren","ziele","elektroautos","spannungen","loesungen","suisse","vereinbart","kennen","gemeinschaftswaehrung","flughaefen","alan","arbeitslosenquote","vizekanzler"
"163","kuenstlicher","zollunion","fahrzeuge","fuenf","israelischen","politischer","aktionaere","schmidt","schaut","schwellenlaender","amoc","anstieg","positive","guido"
"164","taetig","orbán","menge","groesste","tuerkei","professor","summe","recht","gelernt","unternehmensanleihen","ausstellung","bundesbankpraesident","anteil","grosse"
"165","gefragt","polens","oekologischen","angaben","hamas","erkenntnis","beteiligungen","erbschaftsteuer","wohnung","positiv","vertrag","schuldenschnitt","wachstumsraten","bayerische"
"166","dienstleistungen","europaparlament","gaskraftwerke","ende","anschlaegen","fehlt","gesellschaften","schutz","buecher","talfahrt","hertha","teuerung","handel","badenwuerttemberg"
"167","app","silvio","elektroautos","ebitda","schanghai","reformen","aufseher","entscheidung","fahren","investmentbank","region","chefoekonom","april","anhaenger"
"168","genau","waehler","netze","erklaerte","september","gesellschaften","wohnungsmarkt","einnahmen","stunde","capital","mio","fiskalpolitik","belebung","konservative"
"169","bitkom","bulgarien","windenergie","holding","pekinger","funktioniert","meist","dihk","wasser","quartalszahlen","winter","prozentpunkte","unten","bayerns"
"170","rtl","viktor","solaranlagen","boeing","kabul","sehen","eigentumswohnungen","praxis","kultur","hoeher","reise","donnerstag","hoehere","reden"
"171","lernen","amt","atomausstieg","hiess","hussein","form","neugeschaeft","arbeitgebern","sah","gefallen","bewerber","verhindern","juli","lager"
"172","konkurrenten","nicolas","klimapolitik","margen","kommunistischen","jahrzehnte","erzielen","altmaier","morgens","zehnjaehrige","buchungen","spielraum","betriebe","markus"
"173","schneller","laender","zehn","legte","ukrainischen","veraendern","deutlich","fdp","abends","kletterte","olympia","pleite","ifw","niedersachsen"
"174","lieferanten","polnische","nordsee","metro","republikanischen","laendern","privatkundengeschaeft","beschluss","wirkt","feinunze","corona","lira","gesamtjahr","neuwahlen"
"175","vertrieb","waehrungsfonds","atomenergie","nachfrage","unterstuetzung","stellen","risikovorsorge","verpflichtet","wollten","marktteilnehmer","gebaut","kurs","wegen","juergen"
"176","brauchen","unabhaengigkeit","energieversorger","werk","konflikte","solidaritaet","riesterrente","einkommen","ziemlich","niveau","madrid","christine","drittel","kanzlers"
"177","sat","leyen","autofahrer","firma","bagdad","parteien","vergangenen","zustaendigen","spricht","risiken","oktober","volkswirtschaft","binnennachfrage","republik"
"178","fuehrungskraeften","verbleib","china","konkurrent","kiew","sprache","verkaeufer","betonte","geschichten","rally","sonntag","rom","kraeftig","verantwortung"
"179","anwendungen","italiener","region","gewinne","weltkrieg","westen","vermoegensverwalter","arbeitnehmern","spass","landesbank","de","politik","schrumpfen","abstimmung"
"180","ingenieure","westen","hektar","chef","polizei","verstaendnis","alter","ausgaben","hoeren","handel","mitarbeiter","risiko","hierzulande","bayerischen"
"181","aufgaben","politisch","kanada","strategie","amtszeit","krise","raet","faellen","machte","kaufen","gaesten","efsf","gestiegenen","nachfolger"
"182","consulting","woche","vattenfall","jahres","sowjetunion","wettbewerb","experten","verbaende","sprache","notenbank","spielern","powell","gfk","rechts"
"183","konzern","streit","energieeffizienz","marge","wirtschaft","forscher","sparkasse","pflicht","lernen","eurozone","werder","lockerung","wachstumsprognose","sozialdemokratischen"
"184","managern","sanktionen","leistung","cashflow","meer","these","anleihe","vorsitzende","schrieb","kursgewinnverhaeltnis","coronavirus","schwellenlaender","ausfallen","fluechtlinge"
"185","forschung","istanbul","wald","allianz","verteidigung","letztlich","fuenf","anfrage","hand","zentralbank","pink","bip","stiegen","krampkarrenbauer"
"186","grosse","harten","kernkraft","verluste","vietnam","vergangenheit","pleite","zeitarbeit","liess","kursziel","flaechen","krediten","jahreshaelfte","kurt"
"187","personal","of","umweltminister","ceo","indiens","perspektive","insgesamt","notwendig","stimme","stratege","reisebueros","bruttoinlandsprodukts","liegt","stimme"
"188","bewerber","parlamentswahl","herstellung","aufsichtsratschef","handel","ebene","depot","kraft","tuer","entwicklung","flaeche","schritt","positiv","bundesrat"
