"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"35","familienunternehmen","sarkozy","wasser","operative","afghanistan","wohlstand","risiko","massnahmen","sitzt","usnotenbank","mark","staaten","prognosen","merz"
"36","deutschland","ukraine","cent","hersteller","amerikanischen","recht","anleihen","gesetzentwurf","arbeit","markt","veranstalter","wachstum","zahl","gabriel"
"37","facebook","cameron","nachfrage","kunden","new","bildung","branche","handelsblatt","bisschen","street","wm","wirtschaft","gestiegen","bayern"
"38","mittelstand","grossbritanniens","emissionen","thyssenkrupp","chinesen","macht","finanzkrise","betroffenen","alten","anlegern","geschaeftsfuehrer","waehrungsfonds","monaten","merkels"
"39","management","insel","jahr","konkurrenten","soldaten","geht","deutschen","regierung","gibt","dow","tourismus","europa","umfrage","politik"
"40","technologie","europaeische","wind","branche","russischen","buch","immobilienfonds","bundes","liebe","freitag","universitaeten","regierung","erwarten","linke"
"41","geschaeftsfuehrer","ungarn","gruene","basf","dollar","system","versicherungen","kosten","stunden","staatsanleihen","hochschule","finanzmaerkten","china","mehrheit"
"42","informationen","kommission","grad","vorjahr","nato","glaube","banker","bundestag","konnte","boersianer","klub","geld","duerfte","gerhard"
"43","nutzer","argentinien","bundesregierung","operativen","russische","verstehen","investieren","koalition","kirche","fondsmanager","universitaet","japan","bruttoinlandsprodukt","umfragen"
"44","microsoft","russlands","energieversorgung","boersengang","volksrepublik","richtig","vermieter","laender","haus","aktienkurse","spiele","finanzminister","vergleich","ministerpraesidenten"
"45","nutzen","frankreichs","bau","vergangenen","hongkong","angst","allianz","regeln","frueher","aktienmaerkten","hannover","yen","stark","bundeskanzler"
"46","innovationen","verhandlungen","umwelt","boerse","region","gesellschaftlichen","eigentuemer","gericht","film","fiel","veranstaltungen","bank","zweiten","westerwelle"
"47","technik","paris","branche","autos","amerikanische","politiker","darlehen","forderung","alte","vergangenen","aussteller","notenbanker","minus","stimmen"
"48","computer","politische","oelpreis","zahlen","indien","arbeit","kredit","deutschland","beruf","haendler","quadratmeter","konjunktur","exporte","kanzleramt"
"49","gibt","eustaaten","netz","aufsichtsrat","york","entscheidungen","anbieter","union","gut","aktienindex","kuenstler","risiken","lage","kohl"
"50","apple","abkommen","hersteller","unternehmens","amerikas","braucht","immobilienmarkt","geplante","lebt","titel","flughafen","weltwirtschaft","stimmung","bundeskanzlerin"
"51","technologien","eukommission","winter","porsche","george","autor","investment","forderte","kopf","erwartet","lesen","inflationsrate","vergangenen","macron"
"52","kuenstliche","konservativen","dollar","vorstand","landes","vertrauen","kfw","gesetzgeber","mensch","notierte","  ","trichet","halbjahr","muentefering"
"53","berger","franzosen","rohstoffe","halbjahr","moskau","generation","hedgefonds","mindestlohn","geht","commerzbank","dortmund","spanien","ersten","minister"
"54","startup","praesidenten","gruenen","ag","taiwan","geschichte","preise","gesetzliche","ging","analyst","senat","finanzkrise","arbeitslosigkeit","habeck"
"55","beispielsweise","mehrheit","gold","hauptversammlung","europaeer","rolle","quadratmeter","heisst","gefuehl","mdax","hoeness","bernanke","wirtschaftsforschung","laschet"
"56","business","erdogan","habeck","dividende","vereinigten","darf","wohnung","rentenversicherung","angst","verlor","urlauber","regierungen","wirtschaftsleistung","fraktion"
"57","gerade","brasilien","bp","fusion","armee","kapitalismus","kaufen","oeffentlichen","gerne","jones","league","lagarde","wirtschaftswachstum","schaeuble"
"58","partner","regierungschef","tonne","verlust","syrien","grenzen","investiert","milliarden","fragt","euro","hansestadt","zinssenkungen","preise","politischen"
"59","werbung","franzoesischen","rund","bank","beziehungen","gefuehl","investmentbanking","bundesfinanzminister","kunst","goldman","tui","zentralbanken","branchen","gewaehlt"
"60","netz","premierministerin","investitionen","mitarbeiter","europa","aufgabe","ertraege","patienten","strasse","notenbanken","bachelor","greenspan","steigen","sonntag"
"61","beratung","theresa","versorger","markt","barack","jahrhundert","finanzaufsicht","vorschlaege","lang","deutlich","spielen","chefvolkswirt","institut","parteitag"
"62","neuen","politischen","nord","autobauer","westlichen","begriff","jahren","arbeitsplaetze","bilder","kurs","muenchner","usnotenbank","trotz","parteichef"
"63","cloud","hollande","mengen","aktienkurs","militaerische","lernen","geldhaeuser","bundesrat","essen","erholung","bremen","bundesbank","niveau","steinbrueck"
"64","sap","europas","landwirte","air","jinping","gesellschaftliche","institut","einfuehrung","erinnert","zaehler","gmbh","milliarden","rund","bundesregierung"
"65","industrie","spanien","kohlendioxid","airbus","gewalt","handeln","privaten","umsetzung","tod","rund","absolventen","duisenberg","jahres","schulz"
"66","online","sozialisten","markt","sparte","arabischen","debatte","geschaeft","kassen","wissen","maerkten","vereine","griechischen","eurozone","landtag"
"67","unternehmensberatung","regierungschefs","benzin","gesamtjahr","weissen","falsch","transaktionen","erhalten","namen","unternehmen","team","waehrungshueter","insgesamt","horst"
"68","studie","chirac","erdoel","tochter","fuehrung","veraenderungen","bieten","kritisierte","gesagt","jp","zwei","preisstabilitaet","gesunken","olaf"
"69","job","boris","atomkraftwerke","management","clinton","oekonomischen","miete","darf","karriere","wert","sommer","griechenlands","aussichten","linkspartei"
"70","thema","franzoesische","megawatt","knapp","westliche","ueberhaupt","beispielsweise","geplanten","all","donnerstag","master","griechische","punkte","koalitionspartner"
"71","konzerne","tories","jahren","kaeser","politische","laesst","privatanleger","koenne","kennt","konjunkturdaten","rund","ezbrat","volkswirtschaft","landtagswahl"
"72","bereich","de","kernenergie","opel","nordkorea","ordnung","finanzierung","kritik","maedchen","goldpreis","stuttgart","ezbpraesident","folge","abgeordneten"
"73","maschinen","wladimir","millionen","uebernahmen","nahen","kultur","lebensversicherung","bdi","glueck","bundesanleihen","schueler","geldpolitischen","steigende","buendnis"
"74","deutschen","partei","autos","stieg","militaerischen","schaffen","kapitalmarkt","vorgaben","geboren","verluste","hsv","athen","konjunkturelle","wahlen"
"75","kommunikation","beitritt","erde","abschreibungen","militaer","interessen","makler","rechtsunsicherheit","musik","stimmung","platz","deflation","wirtschaftliche","wirtschaftsminister"
"76","haeufig","londoner","klima","analyst","frieden","integration","wertpapiere","ministerium","geld","dienstag","urlaub","zinserhoehung","einbruch","edmund"
"77","kollegen","wahlen","stream","weltweit","partei","institutionen","milliarden","eukommission","reden","stieg","frankfurt","federal","produktion","kandidaten"
"78","silicon","tuerkische","kohlekraftwerke","fahrzeuge","terror","jahrhunderts","ackermann","gutachten","roman","erwarten","drei","laender","haushalte","politiker"
"79","deutsche","bruesseler","energiepolitik","finanzvorstand","w","weise","geldanlage","arbeitsmarkt","zwei","verloren","stadion","portugal","usa","politische"
"80","arbeitgeber","le","energietraeger","marken","regime","wissenschaftler","anlegern","wirtschaftsminister","kleine","bonds","schalke","mario","wachsen","buerger"
"81","produkt","aussenminister","stromerzeugung","gm","kongress","finden","wert","beschlossen","schueler","duerfte","nuernberg","euros","einzelhandel","regieren"
"82","digital","iwf","eeg","verkauft","taliban","herausforderungen","haeuser","millionen","arbeiten","duerften","olympischen","liquiditaet","staerker","steinmeier"
"83","heute","england","tiere","manager","osten","dinge","verkauf","cdu","erzaehlen","new","uni","senken","konsumenten","rede"
"84","innovation","neuwahlen","erneuerbarer","kosten","politischen","glauben","kosten","finanzminister","freunde","zehnjaehrigen","bau","eurolaender","studie","ampel"
"85","ag","wirtschaft","erwaermung","finanzchef","terroristen","forschung","kauf","kritisiert","irgendwann","unsicherheit","sponsoren","notenbankchef","zahlen","debatte"
"86","siemens","binnenmarkt","fossilen","erwartet","russlands","gerechtigkeit","wohnen","minister","draussen","mittwoch","veranstaltung","massnahmen","erwartungen","kabinett"
"87","wettbewerb","italiens","betrieb","marke","usregierung","fuehrt","investments","mrd","wort","oelpreis","meter","reformen","export","helmut"
"88","kunde","tuerkischen","fleisch","insgesamt","konflikt","probleme","krediten","fordern","gesicht","fonds","polizei","irland","einschaetzung","finanzminister"
"89","geschaeftsmodelle","madrid","atomkraft","gut","truppen","politisch","einlagen","hartz","gemacht","rezession","wohnungen","unsicherheit","leicht","konservativen"
"90","valley","mitgliedstaaten","stahl","produktion","internationale","fortschritt","deutsche","fall","the","gestiegen","duesseldorf","uswirtschaft","steigenden","themen"
"91","chefs","opposition","kilometer","wettbewerber","li","problem","laufzeit","beitraege","los","marke","borussia","eurostaaten","laut","berliner"
"92","mittelstaendische","juncker","produzieren","steuern","terrorismus","oekonomische","konditionen","aerzte","jahren","vermoegensverwalter","spiel","erholung","zuwachs","buergermeister"
"93","media","nordirland","lebensmittel","absatz","japan","ungleichheit","unternehmen","forderungen","augen","stand","leipzig","weidmann","volkswirte","rotgruen"
"94","fragen","reformen","versorgungssicherheit","milliarde","nationen","mag","ikb","behoerde","art","sachs","semester","griechen","krise","parlament"
"95","gut","kontinent","strompreise","teilte","verbuendeten","wandel","landesbanken","behoerden","buero","knapp","champions","anleihekaeufe","sank","muesse"
"96","it","russen","shell","laufenden","demokratie","art","produkte","staat","schoen","indizes","thomas","schaeuble","instituts","nordrheinwestfalen"
"97","stellen","korruption","energiewirtschaft","muenchener","mexiko","werte","portfolio","kuendigungsschutz","gern","uswirtschaft","galerien","finanzsystem","experten","fischer"
"98","vorstand","irland","gigawatt","gestern","krieges","sinne","grossbanken","foerderung","generation","geldpolitik","tuerkei","reserve","diw","baerbock"
"99","buero","parteien","betreiber","nettogewinn","wto","mensch","bonitaet","haushalt","maennern","strategen","schulen","gefahr","oecd","kritik"
"100","geraete","konservative","fossile","mercedes","teheran","bundesrepublik","jain","zusaetzliche","wusste","markets","zuschauer","verschuldung","vormonat","wolfgang"
"101","arbeitet","stimmen","teurer","autoindustrie","waffen","fehler","zehn","klage","lehrer","zaehlern","galerie","geldmenge","ausgaben","landtagswahlen"
"102","anbieten","ministerpraesident","kilowattstunde","drei","suedkorea","medien","muenchen","bundesagentur","stolz","stark","berlins","oekonom","milliarden","bundespraesident"
"103","belegschaft","deal","kernkraftwerke","audi","aussenpolitik","neue","hohe","vorliegt","familien","s","abgesagt","glaeubiger","lag","spdchef"
"104","gute","auslaendische","windkraft","monaten","saudiarabien","idee","regel","steuer","alter","p","studierenden","staatsverschuldung","dritten","christian"
"105","team","monti","teuer","umsatzes","asien","antwort","beispiel","hans","lesen","kursen","pro","maerkten","privaten","wolle"
"106","branchen","finanzminister","emissionshandel","aktionaeren","wladimir","moderne","aktienfonds","solle","heimat","steigende","hauptstadt","esm","optimismus","wulff"
"107","arbeit","einigung","diesel","ebit","kim","realitaet","haus","vorhaben","ddr","inflation","stattfinden","vertrauen","bruttoinlandsprodukts","ruettgers"
"108","entwickeln","abstimmung","waermepumpen","bilanz","afrika","einzelnen","gibt","koalitionsvertrag","publikum","montag","hamburgs","italienische","ausland","schroeders"
"109","geschaeftsmodell","europaeer","weltweit","loescher","internationalen","leute","ubs","rentner","tun","konjunktur","barcelona","japans","durchschnitt","fraktionschef"
"110","bertelsmann","beziehungen","verbrauch","deutlich","pakistan","aengste","landesbank","richter","abend","usdollar","adidas","italienischen","hohen","abgeordnete"
"111","umsatz","brown","stromversorgung","belegschaft","islamischen","sozialer","kreditinstitute","vorschriften","ersten","stanley","angaben","italiens","gegenueber","waehlen"
"112","plattform","labour","windraeder","marktfuehrer","russen","sinn","verkauft","bundesverband","kurz","steigen","sammler","preise","naechsten","csuchef"
"113","geht","putins","kuenast","steigern","nation","antworten","kunde","beschaeftigte","welt","kursgewinne","bundesweit","wirtschaftsleistung","laufenden","pds"
"114","investieren","kreml","energieagentur","erwirtschaftet","westens","zeiten","hohen","arbeitslosen","arbeitet","investment","gebaeude","billionen","abschwung","mueller"
"115","weltweit","slowakei","anlage","chrysler","auslaendische","umgang","lebensversicherungen","hoehe","minuten","nasdaq","kunstmarkt","sitzung","konjunkturellen","thema"
"116","gmbh","verfassung","technologien","airlines","saddam","all","gebuehren","zahlen","schriftsteller","stoxx","teams","zinserhoehungen","beschaeftigung","franz"
"117","entwickelt","mrd","kupfer","prognose","putins","entwicklung","verkaufen","beschaeftigung","sitzen","steigenden","st","zinsschritt","prozentpunkte","koch"
"118","aufsichtsrat","umfragen","subventionen","rechnet","obamas","bedeutet","credit","staatliche","polizei","china","a","basispunkte","dihk","gegner"
"119","technischen","schottland","uniper","fluggesellschaft","pekings","diskussion","verluste","industrie","gerade","asset","spanien","finanzpolitik","prognostiziert","land"
"120","homeoffice","staaten","rohoel","henkel","joe","oeffentlichkeit","finanzbranche","krankenkassen","dinge","anstieg","reiseveranstalter","erhoehen","trend","roesler"
"121","netzwerk","lateinamerika","e","laufende","aegypten","oekonomie","westlb","gelten","mag","kursverluste","deutschen","eurokrise","branche","friedrich"
"122","datenschutz","ankara","energy","konzerne","vereinten","eigene","jahre","gesetzlich","freund","york","kultur","volkswirte","vierten","lafontaine"
"123","erfolg","blair","preisen","minus","kampf","wirklichkeit","objekte","bundeslaender","leuten","hsbc","zahl","euroland","stieg","rotgruenen"
"124","bietet","tschechien","bundesnetzagentur","zukaeufe","laender","erleben","estate","pruefen","tochter","lag","ort","investoren","unsicherheiten","legislaturperiode"
"125","qualitaet","  ","gebaut","vorjahreszeitraum","iranischen","genau","geldhaus","lohn","gott","monaten","samstag","steigen","kurzarbeit","bund"
"126","knowhow","david","reaktoren","anteile","angriff","geworden","lebensversicherer","iv","laesst","nachmittag","branche","geldpolitische","ifoinstitut","ruecktritt"
"127","eigene","gazprom","fukushima","erloese","bevoelkerung","fuehren","hoehere","wolfgang","steht","deutsche","professoren","waehrungen","zeigt","sigmar"
"128","angebote","staatspraesident","klimawandels","autohersteller","chinesischer","strukturen","basel","bundeswirtschaftsminister","deutsch","zugelegt","studiengaenge","washington","inflation","kandidat"
"129","konkurrenz","nationalen","fass","umsaetze","john","weit","jahr","steuern","tage","legte","besuchern","wechselkurs","sechs","waehlern"
"130","standort","kiew","produzenten","marktanteil","sicherheit","ideen","dresdner","gesetzes","lebens","dz","airlines","institute","angesichts","reformen"
"131","kleine","abgeordneten","mill","kuendigte","demokratischen","bedeutung","verbraucherzentrale","erklaerte","lange","gestern","ausbildung","niedrigen","unsicherheit","beck"
"132","schnell","griechenland","produkte","wegen","uspraesidenten","mittelschicht","versicherungswirtschaft","aenderungen","lieber","meint","premiere","amerikanische","duerften","runde"
"133","gegruendet","rumaenien","sonne","monsanto","volk","erfolg","rund","verdi","fernsehen","stiegen","start","amerikanischen","hohe","koehler"
"134","hersteller","spanischen","iea","general","reich","themen","rating","antrag","journalisten","notiert","koelner","schuldenkrise","bundesregierung","hessen"
"135","erfahrung","parlamentswahlen","pflanzen","verkaufen","weisse","gegenteil","mrd","arbeitslose","fand","schwellenlaendern","buergermeister","of","zulegen","links"
"136","service","barroso","produziert","abgelaufenen","iranische","geben","wohnimmobilien","wirtschaft","geworden","wochen","restaurants","wirtschaftswachstum","statistische","innenminister"
"137","beschaeftigten","moskauer","jaehrlich","mitarbeitern","abkommen","fluechtlinge","zins","arbeitslosengeld","dorf","fielen","angebot","jeanclaude","einkommen","bundeswehr"
"138","befragten","pen","bauen","zweiten","israels","krisen","anteil","buerger","klingt","merrill","studieren","niedrig","iwf","aussenminister"
"139","wissen","unterhaus","stadtwerke","kerngeschaeft","sieg","sozial","verbraucherschuetzer","klagen","begann","bewertet","tage","hoehere","institute","vorsitzenden"
"140","mittelstaendischen","wahl","russland","neun","strafzoelle","wahrheit","erwirtschaften","verordnung","findet","juengsten","museen","ezbchef","daten","zustimmung"
"141","betrieb","euaustritt","pipeline","continental","hauptstadt","erkennen","anlage","moeglich","bild","bewertungen","oesterreich","folgen","optimistisch","niederlage"
"142","meist","schweiz","gefoerdert","bosch","haus","thema","equity","loesung","auto","kgv","pandemie","tsipras","auswirkungen","frau"
"143","prozesse","medwedjew","kapazitaeten","kapitalerhoehung","kalten","verhalten","liquiditaet","zahl","kollegen","nachrichten","staatsanwaltschaft","japanische","laufende","sachsen"
"144","ideen","brexits","netzbetreiber","konnte","zoelle","herausforderung","investmentfonds","steuerreform","nacht","finanzmaerkten","teilnehmer","land","ausfuhren","generalsekretaer"
"145","produkten","rom","meter","geschaefte","anschlaege","besteht","niedrigen","streit","hoert","management","berichtet","volkswirtschaften","bundesamt","regiert"
"146","wirtschaftspruefer","polnischen","teyssen","angekuendigt","staatsfuehrung","lassen","anlegen","hundt","fotos","bundesanleihe","kiel","null","iw","gesagt"
"147","post","josé","waerme","dritten","demokratische","land","vermoegensverwaltung","bundesverfassungsgericht","dachte","waehrungen","staedte","kreditvergabe","knapp","nrw"
"148","verlage","vertrag","schiffe","sank","amerikanern","vielmehr","laut","gebe","ort","lynch","fifa","stabilitaet","weltkonjunktur","volkspartei"
"149","plattformen","la","fahrzeuge","trotz","aussenminister","loesen","hoehe","schmidt","bruder","positive","amoc","gesenkt","aktuelle","streit"
"150","mckinsey","vereinigte","energiekonzerne","winterkorn","treffen","reformen","kreditvergabe","kompromiss","studiert","unten","paris","lage","gewachsen","regierungschef"
"151","finden","vereinigten","kraftwerken","groessten","korruption","chance","geschaeftsfuehrer","sprecherin","erste","depot","fliegen","stark","wachstums","ampelkoalition"
"152","systeme","italienische","erderwaermung","geplant","bushs","grosse","angebot","hiess","meter","gemeinschaftswaehrung","dfb","staatsschulden","schwache","christdemokraten"
"153","roland","warschau","ausstoss","lag","globalen","fuehlen","papiere","vorstoss","geschrieben","rechnen","region","japanischen","maschinenbau","liberale"
"154","erfolgreich","investoren","gaskraftwerke","plus","fuehrer","fehlt","frankfurter","betrieben","kennen","talfahrt","vereins","inflationsraten","arbeitslosenquote","vorsitzende"
"155","rtl","waehrung","windparks","group","september","armut","versicherung","dihk","verlag","schwankungen","plaetze","internationalen","sinken","reihen"
"156","sat","minister","saudiarabien","ende","bedrohung","politischer","pro","erhoehung","erlebt","waehrung","reise","prozentpunkt","laendern","badenwuerttemberg"
"157","dienstleistungen","zollunion","anteil","angaben","yuan","oeffentlichen","real","erbschaftsteuer","kultur","unternehmensanleihen","bewerber","strukturreformen","handelsblatt","guido"
"158","marketing","italienischen","hohen","konkurrenz","anschlaegen","generationen","aktionaere","einigung","jugend","groessten","hertha","fedchef","aktuellen","grosse"
"159","genau","silvio","verbraucht","hiess","schanghai","loesungen","suisse","arbeiten","buecher","positiv","mio","zins","statistischen","frage"
"160","taetig","seite","oekologischen","fuenf","kabul","natur","beteiligungen","altmaier","faehrt","ubs","museum","alan","stagnation","bayerische"
"161","handelsblatt","françois","autofahrer","ebitda","tuerkei","richtige","aufsicht","gefordert","morgen","investmentbank","gebaut","schuldenschnitt","positive","juergen"
"162","beschaeftigt","bulgarien","windenergie","telekom","eskalation","form","schweizer","recht","herum","yen","ausstellungen","defizit","april","bayerns"
"163","konkurrenten","nicolas","klimapolitik","beteiligung","hussein","stimmt","summe","geben","gehoert","schwellenlaender","vertrag","bundesbankpraesident","gewerbe","anhaenger"
"164","vertrieb","mexiko","energieversorger","zulieferer","pekinger","professor","immobilienpreise","praxis","moechte","capital","flughaefen","anstieg","wachstumsraten","reden"
"165","bieten","woche","hektar","kauf","militaerisch","solidaritaet","erzielen","betonte","gelernt","erwartungen","buchungen","erwartet","binnennachfrage","demokratie"
"166","nachhaltigkeit","verbleib","ziele","groesste","bagdad","wettbewerb","postbank","faellen","wohnung","quartalszahlen","winter","chefoekonom","wegen","agenda"
"167","bitkom","italiener","atomausstieg","boeing","israelischen","jahrzehnte","gesellschaften","einnahmen","sah","zehnjaehrige","stiftung","fiskalpolitik","hoehere","niedersachsen"
"168","transformation","waehrungsfonds","china","metro","eu","erkenntnis","meist","einkommen","morgens","feinunze","arena","spielraum","anteil","verantwortung"
"169","app","laender","kanada","erklaerte","konflikte","funktioniert","privatkundengeschaeft","entscheidung","ziemlich","kletterte","corona","teuerung","handel","konservative"
"170","lernen","polens","zehn","handelsblatt","polizei","reden","riesterrente","arbeitnehmern","fahren","hoeher","werder","verhindern","juli","fluechtlinge"
"171","gefragt","unabhaengigkeit","wald","legte","shanghai","erklaeren","risikovorsorge","zeitarbeit","schaut","edelmetall","coronavirus","pleite","zurueckgegangen","neuwahlen"
"172","ingenieure","waehler","menge","holding","republikanischen","laendern","vermoegensverwalter","vereinbart","spricht","niveau","reisebueros","donnerstag","belebung","krampkarrenbauer"
"173","lieferanten","sanktionen","klimaziele","konkurrent","spannungen","perspektive","neugeschaeft","beschluss","sprache","landesbank","flaeche","kurs","betriebe","sozialdemokratischen"
"174","zukunft","westen","vattenfall","margen","sowjetunion","entwickeln","experten","leistungen","machte","gefallen","olympia","prozentpunkte","gesamtjahr","republik"
"175","fuehrungskraeften","harten","region","jahres","weltkrieg","sprache","aufseher","verbaende","abends","marktteilnehmer","gaesten","lira","unten","bayerischen"
"176","konzern","politisch","umweltminister","werk","kerry","krise","deutlich","pflicht","wasser","notenbank","jahr","rom","gfk","nachfolger"
"177","einsatz","auslaendischen","nordsee","nachfrage","irakischen","parteien","alter","schutz","wirkt","handel","pink","efsf","kraeftig","rechten"
"178","managern","sunak","oekostrom","firma","amerikanischer","theorie","vergangenen","grundsaetzlich","stunde","dividenden","arbeiten","politik","drittel","wowereit"
"179","brauchen","osteuropa","energieeffizienz","chef","vietnam","veraendern","verkaeufer","arbeitgebern","lernen","eurozone","oktober","volkswirtschaft","wachstumsprognose","huber"
"180","innovative","polnische","gruener","allianz","demonstranten","these","raet","ausgaben","geschichten","tecdax","qualitaet","schwellenlaender","jahreshaelfte","kurt"
"181","consulting","amt","atomenergie","eads","indonesien","entsteht","anlagen","zustaendigen","hoeren","stratege","woche","probleme","ausfallen","markus"
"182","besten","unsicherheit","rohstoffen","oracle","hamas","letztlich","wohnungsmarkt","verpflichtet","spass","vortag","menschen","risiko","zuversicht","stimme"
"183","angestellten","istanbul","gentechnik","gewinne","diktator","verstaendnis","anleihe","mitarbeiter","schrieb","zentralbank","madrid","krediten","januar","lager"
"184","personal","eugipfel","netze","kurs","transatlantischen","gesellschaften","sparkasse","anfrage","liess","rally","projekt","vereinigten","hoeheren","vizekanzler"
"185","anwendungen","streit","elektroautos","ceo","kommunistischen","erfahrungen","kreditwirtschaft","vorsitzende","wollten","europaeischen","ag","christine","positiven","fluechtlingspolitik"
"186","dienstleister","athen","eegumlage","eon","kreml","vergangenheit","depot","warnte","hand","risiken","spielern","lockerung","hierzulande","genossen"
"187","muenchen","sieg","solaranlagen","gewinnwarnung","wall","stellen","langfristig","kraft","stimme","kaufen","mitarbeiter","bip","zew","delegierten"
"188","schneller","europaparlament","milch","groesster","davos","modernen","fuenf","vorgesehen","satz","erneut","kostet","schritt","gestiegenen","volksparteien"
