"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"20","mittelstaendler","russischen","industrie","konzerns","praesidenten","politischen","markt","kommunen","jahre","papiere","verein","europaeische","erwartet","wahlkampf"
"21","arbeiten","may","produktion","geschaeftsjahr","trumps","wissen","vermoegen","rente","junge","index","messen","usa","oekonomen","sozialdemokraten"
"22","anbieter","europa","opec","daimler","putin","fragen","risiken","gewerkschaft","tag","rendite","kunst","schulden","nachfrage","seehofer"
"23","gruender","russische","erdgas","bayer","regierung","bevoelkerung","commerzbank","gesetzlichen","jungen","aktienmaerkte","liga","waehrung","erholung","bundestag"
"24","produkte","referendum","landwirtschaft","volkswagen","israel","marktwirtschaft","kapital","clement","kind","experten","reisen","waehrungsunion","weltwirtschaft","scholz"
"25","beispiel","polen","erneuerbare","vw","donald","beispiel","mieter","fordert","geschichte","quartal","besucher","rezession","firmen","bundestagswahl"
"26","telekom","johnson","anlagen","aktionaere","uspraesident","brauchen","renditen","betriebe","zeit","woche","euro","finanzmaerkte","bip","opposition"
"27","unternehmer","landes","bauern","verkauf","xi","denken","bafin","vorschlag","schule","leitindex","hotels","zinssenkung","befragten","berlin"
"28","geschaeft","praesident","foerderung","lufthansa","afghanistan","verantwortung","sparer","duerfen","sohn","maerkte","sport","kredite","kommenden","liberalen"
"29","chef","union","klimawandel","ersten","demokraten","sicherheit","mieten","bahn","kindern","zinsen","koeln","oekonomen","anstieg","gabriel"
"30","berater","austritt","liter","dollar","sanktionen","wissenschaft","frankfurt","regelungen","macht","wall","touristen","krise","rechnet","amt"
"31","amazon","koenigreich","wasserstoff","bmw","amerikanischen","politische","risiko","entwurf","hause","renditen","mark","maerkte","verbraucher","merkels"
"32","markt","italien","ausbau","konzernchef","new","recht","institute","verfahren","alt","morgan","hotel","leitzinsen","plus","linken"
"33","facebook","premierminister","kosten","ergebnis","welt","wohlstand","wirecard","regierung","job","plus","fans","anleihen","vorjahr","bayern"
"34","familienunternehmen","berlusconi","jahr","sap","republikaner","gerade","kaeufer","betroffenen","uhr","gewinne","veranstalter","staaten","prognosen","gerhard"
"35","deutschland","ukraine","nachfrage","operative","ukraine","zeit","private","handelsblatt","arbeit","usnotenbank","klubs","wachstum","rechnen","politik"
"36","geschaeftsfuehrer","sarkozy","wasser","thyssenkrupp","westen","bildung","anleihen","sprecher","sitzt","markt","bundesliga","wirtschaft","monaten","gruene"
"37","management","cameron","deutschland","branche","soldaten","herr","immobilienfonds","urteil","alten","street","universitaeten","waehrungsfonds","zahl","regierung"
"38","mittelstand","grossbritanniens","cent","konkurrenten","dollar","macht","deutschen","bundestag","bisschen","dow","geschaeftsfuehrer","leitzins","umfrage","mehrheit"
"39","informationen","insel","oelpreis","hersteller","chinesen","system","finanzkrise","gesetzentwurf","gibt","anlegern","hochschule","regierung","gestiegen","soeder"
"40","intelligenz","europaeische","grad","vorjahr","nato","geht","versicherungen","kosten","liebe","freitag","tourismus","geld","erwarten","linke"
"41","nutzer","russlands","energieversorgung","kunden","biden","glaube","investieren","massnahmen","kirche","boersianer","universitaet","europa","exporte","westerwelle"
"42","nutzen","ungarn","bau","operativen","hongkong","verstehen","branche","koalition","konnte","staatsanleihen","wm","finanzmaerkten","zweiten","ministerpraesidenten"
"43","computer","argentinien","emissionen","boersengang","york","arbeit","banker","bundes","film","aktienkurse","quadratmeter","japan","bruttoinlandsprodukt","umfragen"
"44","technik","kommission","wind","vergangenen","amerikanische","richtig","vermieter","mindestlohn","stunden","aktienmaerkten","veranstaltungen","finanzminister","china","lindner"
"45","gibt","frankreichs","branche","boerse","region","angst","allianz","deutschland","frueher","fiel","hannover","yen","duerfte","merz"
"46","apple","politische","umwelt","autos","george","buch","investment","forderung","alte","fondsmanager","aussteller","konjunktur","stark","bundeskanzler"
"47","microsoft","verhandlungen","dollar","zahlen","amerikas","politiker","anbieter","union","haus","haendler","spiele","bank","vergleich","kohl"
"48","innovationen","paris","gold","basf","russischen","gesellschaftlichen","hedgefonds","gesetzgeber","beruf","aktienindex","klub","trichet","minus","bundeskanzlerin"
"49","technologie","eustaaten","netz","unternehmens","russische","vertrauen","kredit","laender","geht","vergangenen","  ","risiken","stimmung","muentefering"
"50","berger","eukommission","hersteller","ag","landes","autor","investiert","geplante","gut","titel","flughafen","weltwirtschaft","vergangenen","macron"
"51","business","erdogan","bp","aufsichtsrat","volksrepublik","generation","darlehen","forderte","lebt","notierte","dortmund","notenbanker","lage","stimmen"
"52","technologien","konservativen","rohstoffe","halbjahr","syrien","rolle","eigentuemer","milliarden","kunst","erwartet","senat","inflationsrate","halbjahr","laschet"
"53","netz","praesidenten","rund","porsche","vereinigten","entscheidungen","ertraege","gericht","gerne","commerzbank","hoeness","spanien","wirtschaftsforschung","kanzleramt"
"54","gerade","abkommen","gruene","vorstand","europaeer","kapitalismus","kfw","gesetzliche","gefuehl","mdax","kuenstler","bernanke","arbeitslosigkeit","schaeuble"
"55","werbung","brasilien","bundesregierung","hauptversammlung","indien","geschichte","investmentbanking","rentenversicherung","mensch","analyst","bachelor","regierungen","ersten","minister"
"56","neuen","franzosen","nord","fusion","barack","braucht","preise","regeln","ging","verlor","hansestadt","greenspan","wirtschaftswachstum","politischen"
"57","partner","theresa","tonne","bank","moskau","darf","kaufen","bundesrat","kopf","euro","urlauber","finanzkrise","wirtschaftsleistung","fraktion"
"58","beratung","regierungschef","erdoel","verlust","armee","grenzen","jahren","bundesfinanzminister","angst","jones","gmbh","bundesbank","branchen","gewaehlt"
"59","industrie","mehrheit","erde","mitarbeiter","beziehungen","jahrhundert","immobilienmarkt","oeffentlichen","fragt","zaehler","bremen","milliarden","steigen","steinbrueck"
"60","beispielsweise","premierministerin","kohlendioxid","dividende","europa","aufgabe","privaten","vorschlaege","bilder","erholung","tui","chefvolkswirt","institut","parteichef"
"61","deutschen","hollande","millionen","air","arabischen","handeln","bieten","patienten","strasse","kurs","spielen","usnotenbank","eurozone","sonntag"
"62","konzerne","politischen","markt","airbus","clinton","begriff","finanzaufsicht","heisst","namen","goldman","muenchner","zinssenkungen","trotz","schulz"
"63","online","franzoesischen","megawatt","aktienkurs","militaerische","lernen","institut","kassen","erinnert","deutlich","absolventen","duisenberg","rund","parteitag"
"64","startup","regierungschefs","benzin","markt","gewalt","oekonomischen","lebensversicherung","arbeitsplaetze","wissen","rund","vereine","zentralbanken","jahres","horst"
"65","unternehmensberatung","chirac","winter","autobauer","westlichen","debatte","privatanleger","koenne","essen","maerkten","league","griechischen","niveau","linkspartei"
"66","deutsche","europas","stream","gesamtjahr","weissen","gefuehl","geschaeft","kritisierte","karriere","notenbanken","master","lagarde","insgesamt","landtag"
"67","cloud","sozialisten","versorger","sparte","nordkorea","kultur","geldhaeuser","einfuehrung","lang","donnerstag","schueler","preisstabilitaet","preise","landtagswahl"
"68","siemens","wladimir","jahren","kaeser","fuehrung","veraenderungen","beispielsweise","umsetzung","tod","konjunkturdaten","zwei","waehrungshueter","punkte","wahlen"
"69","kommunikation","spanien","kernenergie","tochter","nahen","institutionen","kapitalmarkt","bdi","maedchen","unternehmen","sommer","griechenlands","usa","edmund"
"70","studie","partei","mengen","opel","w","gesellschaftliche","ackermann","erhalten","geboren","jp","hsv","griechische","gesunken","koalitionspartner"
"71","job","boris","atomkraftwerke","management","politische","ordnung","geldanlage","arbeitsmarkt","glueck","bundesanleihen","stuttgart","ezbpraesident","aussichten","bundesregierung"
"72","ag","beitritt","gruenen","knapp","taliban","integration","anlegern","eukommission","musik","goldpreis","team","ezbrat","folge","buendnis"
"73","silicon","de","autos","uebernahmen","jinping","laesst","transaktionen","gutachten","roman","dienstag","platz","deflation","volkswirtschaft","kandidaten"
"74","haeufig","londoner","eeg","abschreibungen","terror","falsch","wertpapiere","darf","all","stimmung","rund","athen","produktion","abgeordneten"
"75","thema","tuerkische","erwaermung","analyst","terroristen","ueberhaupt","finanzierung","wirtschaftsminister","kennt","verluste","urlaub","geldpolitischen","wirtschaftliche","politiker"
"76","bereich","franzoesische","landwirte","stieg","militaerischen","jahrhunderts","miete","geplanten","reden","wert","uni","laender","einbruch","politische"
"77","sap","bruesseler","energiepolitik","finanzvorstand","westliche","interessen","wohnung","rechtsunsicherheit","gesagt","erwarten","stadion","portugal","steigende","steinmeier"
"78","kollegen","wahlen","lebensmittel","gm","frieden","schaffen","investments","kritik","geld","verloren","frankfurt","federal","konjunkturelle","rotgruen"
"79","arbeitgeber","aussenminister","stromerzeugung","erwartet","militaer","finden","quadratmeter","finanzminister","freunde","stieg","olympischen","euros","export","helmut"
"80","heute","iwf","tiere","fahrzeuge","osten","gerechtigkeit","deutsche","vorgaben","kleine","bonds","bau","mario","haushalte","kabinett"
"81","kunde","tories","kohlekraftwerke","weltweit","regime","wissenschaftler","wert","cdu","schueler","duerfte","nuernberg","liquiditaet","einzelhandel","regieren"
"82","produkt","tuerkischen","kilometer","kosten","kongress","weise","verkauf","mrd","the","duerften","sponsoren","zinserhoehung","studie","wirtschaftsminister"
"83","wettbewerb","binnenmarkt","investitionen","finanzchef","taiwan","herausforderungen","unternehmen","hartz","gern","new","schalke","eurolaender","staerker","rede"
"84","maschinen","madrid","energietraeger","verkauft","terrorismus","fuehrt","produkte","ministerium","lesen","mittwoch","drei","massnahmen","erwartungen","debatte"
"85","valley","opposition","atomkraft","insgesamt","politischen","forschung","milliarden","beitraege","art","zehnjaehrigen","veranstaltung","irland","wachsen","buergermeister"
"86","chefs","neuwahlen","shell","manager","truppen","probleme","ikb","millionen","gesicht","unsicherheit","semester","reformen","konsumenten","konservativen"
"87","digital","juncker","erneuerbarer","marken","wto","dinge","makler","fall","wort","oelpreis","wohnungen","erholung","volkswirte","themen"
"88","innovation","italiens","klima","gestern","partei","glauben","kosten","fordern","erzaehlen","stand","thomas","eurostaaten","einschaetzung","berliner"
"89","mittelstaendische","england","energiewirtschaft","gut","mexiko","fortschritt","portfolio","minister","arbeiten","geldpolitik","galerien","senken","zuwachs","fischer"
"90","vorstand","le","versorgungssicherheit","teilte","usregierung","oekonomische","landesbanken","aerzte","gemacht","marke","meter","weidmann","zahlen","nordrheinwestfalen"
"91","media","wirtschaft","betreiber","produktion","teheran","ungleichheit","jain","kuendigungsschutz","augen","knapp","schulen","schaeuble","leicht","buerger"
"92","kuenstliche","reformen","fleisch","laufenden","konflikt","problem","laufzeit","kritisiert","los","zaehlern","duesseldorf","uswirtschaft","oecd","habeck"
"93","geschaeftsmodelle","kontinent","strompreise","steuern","demokratie","politisch","kauf","bundesagentur","draussen","gestiegen","galerie","unsicherheit","steigenden","wolfgang"
"94","it","mitgliedstaaten","betrieb","muenchener","kim","neue","bonitaet","hans","familien","indizes","spiel","griechen","laut","parlament"
"95","arbeitet","nordirland","kernkraftwerke","marke","nationen","werte","hohe","forderungen","stolz","vermoegensverwalter","leipzig","anleihekaeufe","krise","olaf"
"96","buero","russen","fossilen","wettbewerber","krieges","wandel","wohnen","beschlossen","irgendwann","markets","studierenden","notenbankchef","diw","wulff"
"97","gut","irland","weltweit","audi","saudiarabien","mag","konditionen","behoerde","maennern","uswirtschaft","polizei","reserve","milliarden","muesse"
"98","stellen","korruption","kuenast","monaten","suedkorea","idee","krediten","behoerden","lehrer","strategen","borussia","glaeubiger","sank","ruettgers"
"99","anbieten","stimmen","produzieren","loescher","verbuendeten","bundesrepublik","regel","zusaetzliche","wusste","montag","pro","geldmenge","bruttoinlandsprodukts","bundespraesident"
"100","fragen","parteien","emissionshandel","absatz","asien","mensch","aktienfonds","staat","alter","sachs","champions","gefahr","ausgaben","finanzminister"
"101","geraete","auslaendische","gigawatt","milliarde","russlands","fehler","beispiel","klage","buero","kursen","tuerkei","finanzsystem","optimismus","schroeders"
"102","bertelsmann","monti","e","drei","japan","einzelnen","haeuser","rentner","zwei","s","abgesagt","verschuldung","instituts","mueller"
"103","gute","europaeer","stromversorgung","airlines","pakistan","sinne","muenchen","solle","schoen","stark","berlins","esm","vormonat","franz"
"104","gmbh","finanzminister","stahl","deutlich","islamischen","moderne","grossbanken","arbeitslosen","generation","p","stattfinden","oekonom","privaten","spdchef"
"105","aufsichtsrat","brown","diesel","prognose","internationale","art","zehn","foerderung","jahren","steigende","hauptstadt","vertrauen","experten","kritik"
"106","ki","abstimmung","rohoel","ebit","saddam","antwort","gibt","steuer","ddr","fonds","barcelona","japans","dritten","pds"
"107","geht","ministerpraesident","kilowattstunde","bilanz","obamas","aengste","landesbank","vorhaben","publikum","stanley","kunstmarkt","maerkten","lag","waehlen"
"108","weltweit","putins","kupfer","chrysler","aussenpolitik","realitaet","kunde","vorliegt","abend","kursgewinne","hamburgs","italienischen","naechsten","koch"
"109","umsatz","kreml","fukushima","umsatzes","waffen","bedeutet","hohen","industrie","schriftsteller","konjunktur","zuschauer","staatsverschuldung","ausland","csuchef"
"110","branchen","verfassung","iea","fluggesellschaft","internationalen","sozialer","lebensversicherungen","beschaeftigung","heimat","inflation","bundesweit","italienische","abschwung","fraktionschef"
"111","belegschaft","konservative","habeck","aktionaeren","afrika","medien","gebuehren","vorschriften","mag","usdollar","gebaeude","italiens","dihk","wolle"
"112","geschaeftsmodell","mrd","mill","erwirtschaftet","nation","entwicklung","kreditinstitute","beschaeftigte","ersten","china","sammler","euroland","durchschnitt","abgeordnete"
"113","technischen","beziehungen","teurer","rechnet","aegypten","leute","verluste","zahlen","arbeitet","nasdaq","a","investoren","beschaeftigung","landtagswahlen"
"114","arbeit","deal","windkraft","autoindustrie","kampf","umgang","westlb","hoehe","tun","stoxx","professoren","volkswirte","branche","roesler"
"115","netzwerk","ankara","energieagentur","minus","russen","eigene","einlagen","richter","freund","rezession","studiengaenge","preise","prozentpunkte","rotgruenen"
"116","homeoffice","schottland","fossile","belegschaft","iranischen","oekonomie","haus","staatliche","gerade","york","ausbildung","billionen","konjunkturellen","thema"
"117","plattform","staaten","teuer","marktfuehrer","westens","fuehren","verkaufen","haushalt","sitzen","hsbc","st","wirtschaftsleistung","laufenden","lafontaine"
"118","schnell","einigung","fass","henkel","li","strukturen","verkauft","koalitionsvertrag","dinge","steigen","besuchern","finanzpolitik","gegenueber","gegner"
"119","team","blair","reaktoren","zukaeufe","wladimir","wirklichkeit","dresdner","krankenkassen","laesst","kursverluste","spanien","wechselkurs","kurzarbeit","sigmar"
"120","betrieb","gazprom","jaehrlich","laufende","john","sinn","basel","iv","polizei","investment","reiseveranstalter","basispunkte","trend","beck"
"121","mittelstaendischen","umfragen","verbrauch","nettogewinn","vereinten","oeffentlichkeit","finanzbranche","lohn","minuten","steigenden","lesen","zinsschritt","unsicherheiten","legislaturperiode"
"122","angebote","slowakei","pflanzen","vorjahreszeitraum","pekings","bedeutung","versicherungswirtschaft","bundesverband","gott","anstieg","deutschen","waehrungen","vierten","kandidat"
"123","datenschutz","staatspraesident","teyssen","steigern","auslaendische","geworden","estate","bundeswirtschaftsminister","welt","nachmittag","teams","eurokrise","prognostiziert","koehler"
"124","wissen","tschechien","klimawandels","wegen","demokratischen","genau","lebensversicherer","wolfgang","leuten","lag","buergermeister","institute","stieg","reformen"
"125","konkurrenz","labour","anlage","anteile","putins","zeiten","rating","gesetzlich","tochter","deutsche","studieren","washington","hohen","ruecktritt"
"126","meist","  ","fahrzeuge","general","iranische","diskussion","jahr","arbeitslose","kurz","asset","angebot","geldpolitische","ifoinstitut","baerbock"
"127","wirtschaftspruefer","kiew","preisen","monsanto","abkommen","weit","mrd","steuern","journalisten","gestern","ort","amerikanische","zulegen","frau"
"128","post","david","produkte","erloese","volk","fluechtlinge","geldhaus","pruefen","steht","monaten","branche","erhoehen","angesichts","aussenminister"
"129","entwickeln","abgeordneten","saudiarabien","kuendigte","uspraesidenten","all","jahre","bundeslaender","fernsehen","legte","teilnehmer","amerikanischen","bundesregierung","runde"
"130","kleine","lateinamerika","russland","autohersteller","bevoelkerung","ideen","equity","arbeitslosengeld","deutsch","zugelegt","koelner","steigen","zeigt","land"
"131","erfolg","moskauer","meter","marktanteil","israels","erfolg","anteil","verdi","lieber","merrill","airlines","of","sechs","vorsitzenden"
"132","befragten","barroso","sonne","mercedes","chinesischer","erleben","anlage","aenderungen","kollegen","dz","zahl","schuldenkrise","ausfuhren","waehlern"
"133","knowhow","griechenland","pipeline","mitarbeitern","reich","antworten","investmentfonds","klagen","lebens","schwellenlaendern","premiere","niedrigen","duerften","christian"
"134","qualitaet","nationalen","uniper","umsaetze","strafzoelle","besteht","hoehere","steuerreform","nacht","fielen","staedte","wirtschaftswachstum","optimistisch","badenwuerttemberg"
"135","verlage","rumaenien","energy","continental","weisse","chance","anlegen","gelten","klingt","stiegen","bewerber","sitzung","maschinenbau","innenminister"
"136","investieren","spanischen","produzenten","konzerne","anschlaege","reformen","erwirtschaften","wirtschaft","fand","meint","vereins","jeanclaude","auswirkungen","gesagt"
"137","ideen","medwedjew","energiekonzerne","winterkorn","sicherheit","herausforderung","objekte","schmidt","tage","notiert","angaben","ezbchef","einkommen","bund"
"138","bietet","wahl","technologien","kapitalerhoehung","zoelle","mittelschicht","niedrigen","hundt","lange","wochen","start","japanische","institute","grosse"
"139","hersteller","rom","hektar","dritten","angriff","gegenteil","vermoegensverwaltung","antrag","findet","lynch","mio","tsipras","knapp","links"
"140","service","schweiz","gebaut","verkaufen","september","verhalten","rund","streit","geworden","nachrichten","kiel","land","unsicherheit","generalsekretaer"
"141","gegruendet","parlamentswahlen","wald","zweiten","kalten","fehlt","verbraucherzentrale","buerger","dorf","bundesanleihe","ausstellungen","niedrig","weltkonjunktur","guido"
"142","eigene","pen","stadtwerke","bosch","joe","erkennen","verbraucherschuetzer","gesetzes","bild","gemeinschaftswaehrung","fifa","kreditvergabe","laufende","nrw"
"143","produkten","brexits","china","neun","amerikanern","loesen","zins","verordnung","bruder","finanzmaerkten","plaetze","folgen","statistische","regiert"
"144","entwickelt","unterhaus","kraftwerken","geplant","laender","sozial","frankfurter","zahl","buecher","talfahrt","oesterreich","gesenkt","laendern","reihen"
"145","sat","euaustritt","schiffe","metro","bushs","geben","ubs","loesung","begann","juengsten","region","japanischen","hohe","niederlage"
"146","rtl","josé","erderwaermung","angaben","sieg","vielmehr","wohnimmobilien","hiess","kultur","positive","berichtet","lage","iw","regierungschef"
"147","standort","vereinigte","windraeder","angekuendigt","hauptstadt","form","papiere","erklaerte","hoert","unten","flaeche","volkswirtschaften","gewachsen","juergen"
"148","erfahrung","investoren","autofahrer","kerngeschaeft","haus","wettbewerb","liquiditaet","altmaier","studiert","waehrungen","gebaut","strukturreformen","wachstums","christdemokraten"
"149","roland","vertrag","windparks","hiess","anschlaegen","themen","hoehe","dihk","verlag","schwankungen","samstag","internationalen","bundesamt","bundeswehr"
"150","beschaeftigten","waehrung","vattenfall","groessten","schanghai","thema","laut","recht","auto","investmentbank","reise","null","daten","friedrich"
"151","plattformen","minister","umweltminister","ende","fuehrer","wahrheit","real","erbschaftsteuer","erste","waehrung","arena","stabilitaet","sinken","volkspartei"
"152","konkurrenten","la","gefoerdert","plus","treffen","land","versicherung","erhoehung","geschrieben","depot","jahr","hoehere","arbeitslosenquote","hessen"
"153","genau","italienische","oekologischen","konnte","demokratische","solidaritaet","erzielen","moeglich","kennen","bewertungen","restaurants","schuldenschnitt","iwf","sachsen"
"154","dienstleistungen","zollunion","atomausstieg","boeing","kabul","natur","angebot","zeitarbeit","wohnung","rechnen","museen","alan","april","fluechtlinge"
"155","erfolgreich","silvio","region","trotz","korruption","armut","beteiligungen","kompromiss","erlebt","management","winter","staatsschulden","binnennachfrage","bayerische"
"156","vertrieb","polnischen","zehn","sank","hussein","generationen","vermoegensverwalter","arbeitnehmern","jugend","yen","werder","stark","gfk","frage"
"157","bitkom","warschau","kanada","lag","bagdad","grosse","geschaeftsfuehrer","betrieben","dachte","unternehmensanleihen","ag","fedchef","wegen","vorsitzende"
"158","taetig","nicolas","gentechnik","groesste","pekinger","oeffentlichen","riesterrente","gebe","fotos","bewertet","projekt","defizit","belebung","reden"
"159","konzern","verbleib","produziert","abgelaufenen","aussenminister","laendern","gesellschaften","betonte","sprache","schwellenlaender","buchungen","bundesbankpraesident","statistischen","liberale"
"160","marketing","vereinigten","bundesnetzagentur","geschaefte","israelischen","fuehlen","aktionaere","bundesverfassungsgericht","ort","feinunze","fliegen","zins","positive","anhaenger"
"161","prozesse","italienischen","anteil","ebitda","yuan","politischer","summe","gefordert","morgen","positiv","flughaefen","anstieg","handelsblatt","krampkarrenbauer"
"162","beschaeftigt","woche","hohen","group","polizei","funktioniert","kreditvergabe","einnahmen","faehrt","kletterte","arbeiten","prozentpunkt","aktuelle","verantwortung"
"163","finden","unabhaengigkeit","bauen","legte","bedrohung","lassen","alter","vorstoss","ziemlich","handel","stiftung","spielraum","aktuellen","niedersachsen"
"164","ingenieure","italiener","nordsee","handelsblatt","irakischen","professor","anlagen","praxis","herum","kgv","vertrag","fiskalpolitik","stagnation","wowereit"
"165","managern","waehrungsfonds","netzbetreiber","holding","kerry","parteien","postbank","sprecherin","gelernt","notenbank","flaechen","inflationsraten","unten","agenda"
"166","handelsblatt","bulgarien","windenergie","beteiligung","republikanischen","perspektive","aufseher","arbeiten","machte","landesbank","museum","zinserhoehungen","wachstumsraten","kurt"
"167","lieferanten","françois","ausstoss","fuenf","globalen","stimmt","meist","faellen","spricht","capital","olympia","verhindern","kraeftig","huber"
"168","dienstleister","sanktionen","eegumlage","erklaerte","sowjetunion","loesungen","langfristig","warnte","gehoert","quartalszahlen","dfb","efsf","schwache","fluechtlingspolitik"
"169","app","mexiko","atomenergie","kauf","amerikanischer","entwickeln","aufsicht","pflicht","moechte","erwartungen","qualitaet","probleme","handel","neuwahlen"
"170","mckinsey","westen","verbraucht","konkurrent","konflikte","erfahrungen","anleihe","einkommen","wirkt","edelmetall","abitur","erwartet","wachstumsprognose","konservative"
"171","innovative","polens","kapazitaeten","konkurrenz","weltkrieg","jahrzehnte","privatkundengeschaeft","arbeitgebern","sah","tecdax","fach","pleite","jahren","sozialdemokratischen"
"172","unternehmensberater","unsicherheit","energieversorger","allianz","eskalation","krisen","ey","beschluss","lernen","zehnjaehrige","reisebueros","rom","gesamtjahr","stimme"
"173","bieten","osteuropa","klimapolitik","zulieferer","diktator","theorie","experten","ausgaben","spass","vortag","tage","politik","gewerbe","nachfolger"
"174","consulting","auslaendischen","milch","margen","shanghai","vergangenheit","fuenf","entscheidung","schrieb","marktteilnehmer","coronavirus","donnerstag","jahreshaelfte","volksparteien"
"175","zukunft","harten","gaskraftwerke","eads","wall","diejenigen","mietendeckel","plaene","leser","gefallen","gaesten","schwellenlaender","september","zustimmung"
"176","angestellten","waehler","menge","oracle","demonstranten","letztlich","raet","mitarbeiter","stunde","groessten","pandemie","lira","zuversicht","guttenberg"
"177","fuehrungskraeften","laender","afrika","jahres","transatlantischen","richtige","deutlich","abschaffung","fahren","zentralbank","halle","volkswirtschaft","zew","bayerischen"
"178","personal","athen","energieeffizienz","werk","islamisten","wirtschaftlichen","vergangenen","ba","hoeren","ubs","woche","kurs","positiven","genossen"
"179","brauchen","politisch","opel","telekom","militaerisch","gesellschaften","pro","bruessel","morgens","hoeher","spielern","chefoekonom","anteil","schwarzgelb"
"180","suchen","eugipfel","ziele","kurs","uhr","these","depot","leistungen","abends","eurozone","bewerbung","krediten","hoehere","bayerns"
"181","lernen","istanbul","oekologisch","eon","indonesien","modernen","gewinne","geben","geschichten","stratege","oktober","risiko","juli","spahn"
"182","marken","mays","nutzung","gewinnwarnung","tuerkei","erkenntnis","risikovorsorge","verbaende","liess","niveau","schleswigholstein","prozentpunkte","positiv","streit"
"183","muenchen","sieg","oekostrom","chef","millionen","verstaendnis","sparkasse","kraft","wollten","europaeischen","business","lockerung","bundesbank","roettgen"
"184","systeme","amt","studie","airline","vietnam","entsteht","vorstand","steuereinnahmen","satz","legten","geld","sparer","januar","beust"
"185","kirch","rubel","rohstoffen","aufsichtsratschef","irans","sprache","kreditwirtschaft","grundsaetzlich","literatur","gaben","kostet","vereinigten","drei","koalitionsverhandlungen"
"186","schneller","koenigreichs","mais","groesster","handelskrieg","krise","gerade","csu","stimme","ausblick","uldall","kapital","zurueckgegangen","kanzlerkandidat"
"187","springer","eumitgliedschaft","bse","zetsche","buergerkrieg","funktionieren","policen","ii","schaut","kaufen","bvb","bip","betriebe","delegierten"
"188","krise","berlusconis","meer","verluste","hillary","gehoert","fall","vorgesehen","tuer","emerging","dresden","franken","ausfallen","republik"
