"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"39","mittelstand","insel","wind","konkurrenten","dollar","geht","finanzkrise","kosten","gibt","anlegern","tourismus","regierung","umfrage","soeder"
"40","informationen","europaeische","energieversorgung","vorjahr","chinesen","system","versicherungen","gesetzentwurf","liebe","freitag","hochschule","geld","erwarten","linke"
"41","nutzer","russlands","oelpreis","kunden","nato","glaube","branche","massnahmen","kirche","boersianer","universitaet","europa","duerfte","westerwelle"
"42","nutzen","ungarn","grad","operativen","hongkong","verstehen","investieren","koalition","konnte","staatsanleihen","wm","finanzmaerkten","exporte","lindner"
"43","computer","argentinien","bau","boersengang","york","richtig","banker","bundes","film","aktienkurse","veranstaltungen","japan","zweiten","ministerpraesidenten"
"44","technik","kommission","emissionen","vergangenen","russischen","angst","vermieter","mindestlohn","stunden","fondsmanager","quadratmeter","finanzminister","bruttoinlandsprodukt","umfragen"
"45","microsoft","frankreichs","branche","autos","amerikanische","arbeit","allianz","deutschland","frueher","fiel","aussteller","yen","china","merz"
"46","gibt","politische","umwelt","boerse","region","buch","investment","forderung","haus","aktienmaerkten","hannover","konjunktur","stark","bundeskanzler"
"47","apple","verhandlungen","dollar","basf","george","politiker","anbieter","union","alte","haendler","spiele","bank","vergleich","kohl"
"48","innovationen","paris","netz","zahlen","amerikas","gesellschaftlichen","kredit","gesetzgeber","beruf","aktienindex","klub","trichet","minus","bundeskanzlerin"
"49","technologie","eustaaten","gold","unternehmens","russische","vertrauen","hedgefonds","laender","geht","vergangenen","  ","risiken","stimmung","muentefering"
"50","berger","eukommission","gruene","aufsichtsrat","landes","autor","investiert","forderte","gut","titel","flughafen","weltwirtschaft","vergangenen","macron"
"51","business","konservativen","bundesregierung","ag","volksrepublik","generation","kfw","geplante","lebt","notierte","dortmund","notenbanker","lage","stimmen"
"52","technologien","erdogan","hersteller","halbjahr","indien","rolle","darlehen","gericht","gerne","erwartet","senat","inflationsrate","halbjahr","laschet"
"53","netz","abkommen","bp","vorstand","syrien","entscheidungen","eigentuemer","gesetzliche","kunst","commerzbank","kuenstler","spanien","wirtschaftsforschung","kanzleramt"
"54","gerade","franzosen","rohstoffe","porsche","vereinigten","geschichte","ertraege","milliarden","gefuehl","mdax","hoeness","bernanke","arbeitslosigkeit","schaeuble"
"55","werbung","praesidenten","rund","hauptversammlung","europaeer","braucht","preise","rentenversicherung","mensch","analyst","hansestadt","regierungen","ersten","minister"
"56","partner","brasilien","tonne","fusion","moskau","kapitalismus","investmentbanking","regeln","ging","verlor","urlauber","greenspan","wirtschaftswachstum","politischen"
"57","neuen","theresa","nord","verlust","barack","darf","kaufen","bundesrat","kopf","euro","bachelor","finanzkrise","wirtschaftsleistung","fraktion"
"58","beispielsweise","mehrheit","erdoel","bank","armee","grenzen","jahren","bundesfinanzminister","fragt","jones","gmbh","bundesbank","branchen","gewaehlt"
"59","beratung","regierungschef","winter","mitarbeiter","beziehungen","aufgabe","immobilienmarkt","oeffentlichen","angst","erholung","tui","milliarden","steigen","steinbrueck"
"60","industrie","premierministerin","benzin","dividende","europa","jahrhundert","privaten","vorschlaege","strasse","zaehler","bremen","chefvolkswirt","institut","sonntag"
"61","startup","politischen","markt","air","militaerische","begriff","institut","patienten","bilder","kurs","spielen","usnotenbank","eurozone","parteichef"
"62","online","hollande","megawatt","airbus","arabischen","handeln","bieten","heisst","erinnert","goldman","muenchner","zinssenkungen","trotz","schulz"
"63","konzerne","franzoesischen","kohlendioxid","aktienkurs","clinton","lernen","finanzaufsicht","kassen","namen","deutlich","absolventen","duisenberg","rund","parteitag"
"64","deutschen","regierungschefs","millionen","markt","gewalt","oekonomischen","geldhaeuser","arbeitsplaetze","wissen","notenbanken","league","zentralbanken","preise","horst"
"65","cloud","europas","erde","autobauer","westlichen","gefuehl","geschaeft","koenne","essen","rund","vereine","griechischen","jahres","linkspartei"
"66","unternehmensberatung","chirac","versorger","gesamtjahr","weissen","debatte","lebensversicherung","kritisierte","lang","maerkten","master","lagarde","niveau","landtag"
"67","deutsche","sozialisten","stream","sparte","fuehrung","kultur","beispielsweise","einfuehrung","tod","donnerstag","schueler","preisstabilitaet","insgesamt","landtagswahl"
"68","sap","spanien","kernenergie","kaeser","nordkorea","gesellschaftliche","privatanleger","umsetzung","karriere","unternehmen","zwei","waehrungshueter","punkte","wahlen"
"69","silicon","wladimir","jahren","tochter","nahen","veraenderungen","kapitalmarkt","bdi","maedchen","konjunkturdaten","sommer","griechenlands","gesunken","edmund"
"70","ki","boris","atomkraftwerke","opel","politische","ordnung","geldanlage","erhalten","geboren","jp","team","griechische","usa","koalitionspartner"
"71","kommunikation","partei","mengen","management","jinping","laesst","ackermann","arbeitsmarkt","glueck","bundesanleihen","hsv","ezbpraesident","aussichten","bundesregierung"
"72","siemens","de","gruenen","knapp","w","institutionen","anlegern","eukommission","musik","goldpreis","stuttgart","ezbrat","folge","buendnis"
"73","studie","beitritt","autos","stieg","terror","integration","quadratmeter","gutachten","all","dienstag","platz","deflation","produktion","abgeordneten"
"74","job","londoner","eeg","abschreibungen","taliban","falsch","transaktionen","darf","roman","stimmung","rund","athen","volkswirtschaft","kandidaten"
"75","ag","franzoesische","erwaermung","uebernahmen","taiwan","ueberhaupt","miete","rechtsunsicherheit","kennt","verluste","urlaub","geldpolitischen","wirtschaftliche","politiker"
"76","thema","tuerkische","landwirte","analyst","westliche","jahrhunderts","wertpapiere","geplanten","reden","wert","uni","laender","konjunkturelle","politische"
"77","haeufig","bruesseler","energiepolitik","finanzvorstand","militaerischen","interessen","finanzierung","wirtschaftsminister","gesagt","erwarten","stadion","federal","einbruch","steinmeier"
"78","bereich","wahlen","stromerzeugung","fahrzeuge","frieden","schaffen","wohnung","kritik","geld","verloren","frankfurt","portugal","steigende","rotgruen"
"79","kollegen","aussenminister","lebensmittel","gm","militaer","finden","investments","vorgaben","schueler","stieg","olympischen","euros","haushalte","rede"
"80","maschinen","iwf","kohlekraftwerke","erwartet","terroristen","wissenschaftler","verkauf","cdu","freunde","bonds","schalke","mario","export","wirtschaftsminister"
"81","heute","tories","tiere","weltweit","regime","weise","deutsche","finanzminister","the","duerfte","drei","liquiditaet","einzelhandel","kabinett"
"82","kunde","tuerkischen","investitionen","kosten","osten","gerechtigkeit","wert","mrd","kleine","duerften","bau","zinserhoehung","studie","helmut"
"83","arbeitgeber","binnenmarkt","kilometer","finanzchef","kongress","forschung","milliarden","ministerium","gern","new","nuernberg","eurolaender","staerker","regieren"
"84","valley","madrid","energietraeger","verkauft","politischen","herausforderungen","unternehmen","hartz","lesen","mittwoch","sponsoren","massnahmen","erwartungen","debatte"
"85","produkt","opposition","atomkraft","insgesamt","partei","fuehrt","kosten","millionen","gesicht","unsicherheit","veranstaltung","irland","wachsen","buergermeister"
"86","wettbewerb","neuwahlen","erneuerbarer","manager","terrorismus","dinge","produkte","fall","wort","zehnjaehrigen","semester","reformen","konsumenten","konservativen"
"87","digital","le","versorgungssicherheit","marken","truppen","probleme","makler","beitraege","art","oelpreis","wohnungen","erholung","einschaetzung","themen"
"88","innovation","italiens","klima","gut","mexiko","glauben","ikb","fordern","erzaehlen","geldpolitik","meter","eurostaaten","volkswirte","berliner"
"89","chefs","juncker","shell","produktion","wto","fortschritt","laufzeit","minister","arbeiten","stand","thomas","senken","zuwachs","fischer"
"90","kuenstliche","wirtschaft","fleisch","gestern","usregierung","oekonomische","kauf","aerzte","gemacht","knapp","duesseldorf","uswirtschaft","zahlen","nordrheinwestfalen"
"91","geschaeftsmodelle","england","energiewirtschaft","teilte","teheran","ungleichheit","portfolio","kuendigungsschutz","draussen","marke","schulen","weidmann","leicht","buerger"
"92","mittelstaendische","reformen","betreiber","marke","konflikt","problem","landesbanken","bundesagentur","los","zaehlern","galerien","schaeuble","steigenden","habeck"
"93","media","nordirland","betrieb","laufenden","demokratie","politisch","bonitaet","kritisiert","irgendwann","gestiegen","galerie","unsicherheit","oecd","wolfgang"
"94","vorstand","kontinent","strompreise","steuern","russlands","mag","jain","forderungen","augen","indizes","leipzig","griechen","laut","olaf"
"95","it","mitgliedstaaten","fossilen","muenchener","kim","neue","wohnen","hans","familien","vermoegensverwalter","spiel","notenbankchef","krise","parlament"
"96","stellen","russen","gigawatt","wettbewerber","nationen","werte","konditionen","behoerde","maennern","uswirtschaft","borussia","anleihekaeufe","sank","wulff"
"97","gut","irland","kernkraftwerke","audi","verbuendeten","wandel","haeuser","beschlossen","stolz","markets","studierenden","reserve","diw","muesse"
"98","arbeitet","korruption","weltweit","absatz","krieges","bundesrepublik","krediten","zusaetzliche","lehrer","strategen","polizei","gefahr","milliarden","ruettgers"
"99","buero","stimmen","diesel","milliarde","saudiarabien","mensch","hohe","behoerden","wusste","sachs","pro","glaeubiger","instituts","finanzminister"
"100","fragen","parteien","produzieren","monaten","suedkorea","idee","regel","klage","alter","s","champions","geldmenge","optimismus","bundespraesident"
"101","anbieten","auslaendische","kuenast","loescher","asien","fehler","aktienfonds","staat","buero","montag","tuerkei","finanzsystem","ausgaben","schroeders"
"102","geraete","monti","emissionshandel","drei","japan","sinne","beispiel","rentner","schoen","kursen","abgesagt","verschuldung","bruttoinlandsprodukts","mueller"
"103","gute","finanzminister","habeck","deutlich","pakistan","einzelnen","muenchen","solle","zwei","stark","berlins","oekonom","vormonat","kritik"
"104","bertelsmann","ministerpraesident","e","airlines","internationale","art","grossbanken","steuer","generation","p","stattfinden","esm","experten","franz"
"105","gmbh","brown","stahl","bilanz","waffen","moderne","zehn","arbeitslosen","jahren","fonds","lesen","vertrauen","privaten","spdchef"
"106","belegschaft","abstimmung","stromversorgung","ebit","islamischen","antwort","gibt","foerderung","ddr","steigende","hauptstadt","japans","lag","pds"
"107","aufsichtsrat","europaeer","rohoel","chrysler","aussenpolitik","aengste","landesbank","vorhaben","publikum","inflation","barcelona","maerkten","dritten","waehlen"
"108","branchen","konservative","windkraft","aktionaeren","saddam","realitaet","kunde","vorliegt","abend","rezession","kunstmarkt","italienischen","abschwung","koch"
"109","umsatz","putins","kilowattstunde","umsatzes","obamas","medien","kreditinstitute","industrie","schriftsteller","konjunktur","hamburgs","italienische","ausland","csuchef"
"110","weltweit","kreml","uniper","fluggesellschaft","internationalen","sozialer","hohen","beschaeftigung","heimat","stanley","bundesweit","staatsverschuldung","durchschnitt","fraktionschef"
"111","geht","verfassung","kupfer","erwirtschaftet","nation","bedeutet","gebuehren","vorschriften","ersten","kursgewinne","zuschauer","italiens","naechsten","wolle"
"112","geschaeftsmodell","deal","fossile","prognose","afrika","umgang","lebensversicherungen","zahlen","mag","usdollar","gebaeude","euroland","prozentpunkte","abgeordnete"
"113","technischen","mrd","teurer","rechnet","russen","entwicklung","westlb","beschaeftigte","arbeitet","stoxx","a","preise","dihk","landtagswahlen"
"114","arbeit","beziehungen","fukushima","belegschaft","aegypten","leute","verluste","koalitionsvertrag","tun","china","sammler","investoren","konjunkturellen","roesler"
"115","homeoffice","einigung","iea","autoindustrie","wladimir","oekonomie","haus","richter","gerade","nasdaq","professoren","volkswirte","gegenueber","thema"
"116","netzwerk","ankara","energieagentur","nettogewinn","kampf","wirklichkeit","einlagen","haushalt","freund","investment","reiseveranstalter","billionen","branche","rotgruenen"
"117","plattform","schottland","teuer","minus","westens","fuehren","verkauft","hoehe","polizei","york","studiengaenge","wirtschaftsleistung","beschaeftigung","gegner"
"118","team","blair","verbrauch","marktfuehrer","iranischen","eigene","verkaufen","krankenkassen","sitzen","steigen","spanien","finanzpolitik","laufenden","lafontaine"
"119","schnell","staaten","mill","steigern","li","oeffentlichkeit","dresdner","staatliche","welt","hsbc","ausbildung","basispunkte","kurzarbeit","sigmar"
"120","entwickeln","gazprom","fass","laufende","pekings","sinn","finanzbranche","iv","dinge","anstieg","st","wechselkurs","trend","baerbock"
"121","betrieb","slowakei","reaktoren","henkel","john","zeiten","estate","lohn","laesst","steigenden","besuchern","eurokrise","hohen","beck"
"122","mittelstaendischen","umfragen","jaehrlich","zukaeufe","vereinten","bedeutung","basel","bundesverband","minuten","kursverluste","teams","waehrungen","vierten","kandidat"
"123","angebote","staatspraesident","preisen","anteile","putins","strukturen","lebensversicherer","wolfgang","gott","nachmittag","branche","zinsschritt","unsicherheiten","legislaturperiode"
"124","datenschutz","tschechien","pflanzen","mercedes","auslaendische","weit","versicherungswirtschaft","bundeswirtschaftsminister","leuten","lag","buergermeister","institute","prognostiziert","reformen"
"125","erfolg","  ","teyssen","vorjahreszeitraum","demokratischen","genau","rating","gesetzlich","journalisten","deutsche","deutschen","geldpolitische","stieg","koehler"
"126","investieren","labour","anlage","wegen","iranische","geworden","jahr","pruefen","fernsehen","asset","studieren","washington","ifoinstitut","ruecktritt"
"127","kleine","david","sonne","general","volk","diskussion","mrd","bundeslaender","tochter","gestern","angebot","erhoehen","zulegen","frau"
"128","konkurrenz","lateinamerika","klimawandels","erloese","bevoelkerung","all","geldhaus","steuern","steht","zugelegt","ort","amerikanische","angesichts","aussenminister"
"129","qualitaet","kiew","russland","monsanto","uspraesidenten","fluechtlinge","jahre","verdi","deutsch","monaten","premiere","steigen","bundesregierung","christian"
"130","wissen","abgeordneten","produkte","kuendigte","abkommen","antworten","anteil","arbeitslose","kurz","legte","airlines","amerikanischen","zeigt","land"
"131","meist","nationalen","fahrzeuge","marktanteil","chinesischer","ideen","equity","arbeitslosengeld","lieber","merrill","teilnehmer","sitzung","sechs","runde"
"132","wirtschaftspruefer","moskauer","saudiarabien","autohersteller","angriff","erfolg","hoehere","aenderungen","lebens","dz","zahl","of","duerften","innenminister"
"133","knowhow","griechenland","pipeline","umsaetze","israels","erleben","investmentfonds","klagen","klingt","schwellenlaendern","koelner","schuldenkrise","ausfuhren","waehlern"
"134","befragten","barroso","meter","mitarbeitern","reich","besteht","anlage","gelten","kollegen","meint","angaben","niedrigen","optimistisch","vorsitzenden"
"135","service","rumaenien","produzenten","konzerne","joe","herausforderung","anlegen","steuerreform","lange","stiegen","staedte","wirtschaftswachstum","maschinenbau","bund"
"136","post","spanischen","windraeder","verkaufen","strafzoelle","chance","erwirtschaften","wirtschaft","nacht","fielen","bewerber","jeanclaude","knapp","badenwuerttemberg"
"137","bietet","wahl","energy","continental","sicherheit","gegenteil","objekte","antrag","tage","notiert","vereins","ezbchef","unsicherheit","gesagt"
"138","ideen","medwedjew","stadtwerke","kapitalerhoehung","weisse","mittelschicht","niedrigen","schmidt","fand","wochen","start","japanische","einkommen","links"
"139","hersteller","schweiz","gebaut","winterkorn","anschlaege","reformen","verbraucherzentrale","hundt","geworden","lynch","oesterreich","tsipras","auswirkungen","grosse"
"140","entwickelt","rom","energiekonzerne","dritten","laender","erkennen","rund","buerger","findet","nachrichten","mio","land","statistische","generalsekretaer"
"141","verlage","parlamentswahlen","technologien","angekuendigt","kalten","verhalten","vermoegensverwaltung","streit","dorf","bundesanleihe","kiel","niedrig","institute","nrw"
"142","eigene","pen","hektar","zweiten","zoelle","loesen","wohnimmobilien","zahl","bild","gemeinschaftswaehrung","ausstellungen","kreditvergabe","laufende","guido"
"143","produkten","brexits","wald","bosch","september","fehlt","zins","verordnung","begann","finanzmaerkten","region","folgen","hohe","niederlage"
"144","gegruendet","unterhaus","erderwaermung","neun","amerikanern","geben","verbraucherschuetzer","gesetzes","bruder","talfahrt","berichtet","gesenkt","weltkonjunktur","regiert"
"145","standort","euaustritt","kraftwerken","kerngeschaeft","sieg","vielmehr","frankfurter","loesung","buecher","juengsten","fifa","japanischen","bundesamt","regierungschef"
"146","erfahrung","josé","produziert","metro","bushs","sozial","ubs","erklaerte","kultur","positive","gebaut","lage","gewachsen","reihen"
"147","sat","vereinigte","gefoerdert","geplant","haus","wettbewerb","papiere","hiess","studiert","unten","plaetze","volkswirtschaften","iw","bundeswehr"
"148","rtl","investoren","schiffe","angaben","hauptstadt","form","liquiditaet","altmaier","hoert","waehrungen","samstag","hoehere","daten","juergen"
"149","roland","vertrag","china","groessten","anschlaegen","themen","hoehe","dihk","erste","schwankungen","restaurants","internationalen","wachstums","christdemokraten"
"150","beschaeftigten","la","bundesnetzagentur","abgelaufenen","schanghai","wahrheit","laut","recht","auto","depot","reise","null","arbeitslosenquote","friedrich"
"151","plattformen","waehrung","autofahrer","trotz","treffen","thema","real","erhoehung","verlag","management","jahr","strukturreformen","laendern","volkspartei"
"152","dienstleistungen","minister","windparks","ende","demokratische","land","angebot","moeglich","kennen","bewertungen","flaeche","stabilitaet","sinken","hessen"
"153","konkurrenten","italienische","vattenfall","hiess","fuehrer","solidaritaet","versicherung","erbschaftsteuer","geschrieben","rechnen","pandemie","alan","iwf","sachsen"
"154","genau","zollunion","oekologischen","konnte","korruption","armut","erzielen","kompromiss","wohnung","investmentbank","arena","schuldenschnitt","binnennachfrage","fluechtlinge"
"155","erfolgreich","silvio","netzbetreiber","plus","kabul","natur","gesellschaften","zeitarbeit","dachte","bewertet","museen","staatsschulden","april","vorsitzende"
"156","taetig","vereinigten","umweltminister","lag","hussein","oeffentlichen","beteiligungen","arbeitnehmern","erlebt","unternehmensanleihen","flughaefen","stark","wegen","bayerische"
"157","vertrieb","polnischen","kapazitaeten","boeing","bagdad","fuehlen","geschaeftsfuehrer","gebe","jugend","waehrung","arbeiten","zins","statistischen","liberale"
"158","finden","woche","atomausstieg","sank","aussenminister","generationen","riesterrente","betrieben","fotos","yen","werder","fedchef","gfk","frage"
"159","bitkom","warschau","anteil","groesste","pekinger","grosse","vermoegensverwalter","gefordert","sprache","schwellenlaender","winter","zinserhoehungen","positive","reden"
"160","prozesse","nicolas","kanada","geschaefte","bedrohung","politischer","aktionaere","betonte","morgen","feinunze","tage","defizit","handelsblatt","anhaenger"
"161","marketing","italienischen","region","ebitda","yuan","laendern","kreditvergabe","bundesverfassungsgericht","ort","positiv","projekt","bundesbankpraesident","aktuelle","krampkarrenbauer"
"162","konzern","verbleib","hohen","beteiligung","polizei","funktioniert","summe","einnahmen","ziemlich","kgv","buchungen","prozentpunkt","belebung","verantwortung"
"163","ingenieure","italiener","zehn","group","israelischen","lassen","alter","praxis","gehoert","notenbank","fliegen","anstieg","aktuellen","agenda"
"164","beschaeftigt","unabhaengigkeit","windenergie","legte","globalen","parteien","postbank","vorstoss","gelernt","kletterte","ag","spielraum","stagnation","niedersachsen"
"165","managern","waehrungsfonds","gentechnik","fuenf","irakischen","professor","anlagen","sprecherin","machte","handel","stiftung","fiskalpolitik","handel","wowereit"
"166","handelsblatt","bulgarien","ausstoss","handelsblatt","kerry","krisen","aufseher","arbeiten","faehrt","capital","vertrag","inflationsraten","unten","kurt"
"167","lieferanten","mexiko","bauen","holding","sowjetunion","stimmt","meist","faellen","herum","quartalszahlen","olympia","verhindern","wachstumsraten","huber"
"168","dienstleister","françois","nordsee","erklaerte","eskalation","perspektive","experten","arbeitgebern","spricht","landesbank","flaechen","efsf","schwache","fluechtlingspolitik"
"169","mckinsey","sanktionen","energieversorger","konkurrent","republikanischen","loesungen","anleihe","einkommen","sah","erwartungen","museum","erwartet","wachstumsprognose","neuwahlen"
"170","app","westen","verbraucht","kauf","konflikte","these","privatkundengeschaeft","warnte","wirkt","edelmetall","gaesten","probleme","gesamtjahr","nachfolger"
"171","innovative","polens","atomenergie","konkurrenz","weltkrieg","jahrzehnte","langfristig","pflicht","moechte","groessten","coronavirus","rom","kraeftig","zustimmung"
"172","zukunft","unsicherheit","gaskraftwerke","zulieferer","amerikanischer","entwickeln","aufsicht","entscheidung","lernen","marktteilnehmer","qualitaet","pleite","jahreshaelfte","konservative"
"173","systeme","osteuropa","eegumlage","margen","wall","theorie","ey","beschluss","spass","zehnjaehrige","dfb","politik","gewerbe","sozialdemokratischen"
"174","bieten","waehler","klimapolitik","allianz","militaerisch","erfahrungen","fuenf","mitarbeiter","schrieb","tecdax","reisebueros","donnerstag","jahren","stimme"
"175","unternehmensberater","harten","ziele","jahres","diktator","richtige","risikovorsorge","ausgaben","fahren","gefallen","abitur","volkswirtschaft","september","volksparteien"
"176","consulting","auslaendischen","menge","telekom","shanghai","letztlich","mietendeckel","ba","leser","vortag","fach","kurs","zew","guttenberg"
"177","personal","laender","milch","eads","demonstranten","erkenntnis","deutlich","plaene","stunde","hoeher","pink","schwellenlaender","anteil","streit"
"178","brauchen","politisch","energieeffizienz","oracle","transatlantischen","diejenigen","pro","abschaffung","hoeren","ubs","kostet","chefoekonom","hoehere","bayerns"
"179","lernen","athen","oekostrom","werk","indonesien","modernen","vergangenen","leistungen","abends","eurozone","business","lira","zuversicht","bayerischen"
"180","angestellten","eugipfel","nutzung","eon","islamisten","vergangenheit","raet","bruessel","morgens","zentralbank","halle","krediten","positiven","schwarzgelb"
"181","gefragt","sieg","opel","kurs","uhr","gesellschaften","gewinne","geben","geschichten","niveau","woche","risiko","juli","genossen"
"182","fuehrungskraeften","istanbul","afrika","chef","tuerkei","sprache","depot","verbaende","satz","stratege","corona","prozentpunkte","januar","spahn"
"183","suchen","mays","oekologisch","gewinnwarnung","vietnam","krise","vorstand","kraft","liess","europaeischen","paris","lockerung","zurueckgegangen","demokratie"
"184","schneller","amt","studie","airline","millionen","wirtschaftlichen","sparkasse","grundsaetzlich","wollten","legten","spielern","sparer","betriebe","roettgen"
"185","marken","rubel","rohstoffen","groesster","eu","verstaendnis","kreditwirtschaft","zustaendigen","literatur","gaben","bewerbung","vereinigten","positiv","beust"
"186","muenchen","koenigreichs","mais","verluste","irans","entsteht","gerade","vereinbart","stimme","ausblick","oktober","kapital","bundesbank","republik"
"187","kirch","eumitgliedschaft","energiebranche","aufsichtsratschef","handelskrieg","funktionieren","immobilienpreise","ii","schaut","kaufen","schleswigholstein","bip","drittel","koalitionsverhandlungen"
"188","springer","berlusconis","bse","zetsche","buergerkrieg","scheint","policen","steuereinnahmen","meter","emerging","uldall","franken","ausfallen","kanzlerkandidat"
