"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"63","neuen","spanien","landwirte","aktienkurs","barack","begriff","institut","umsetzung","erinnert","erholung","muenchner","bundesbank","trotz","parteichef"
"64","cloud","hollande","markt","air","jinping","falsch","geldhaeuser","arbeitsplaetze","bilder","maerkten","bremen","waehrungshueter","rund","steinbrueck"
"65","job","europas","nord","airbus","gewalt","handeln","geschaeft","einfuehrung","wissen","rund","gmbh","duisenberg","jahres","bundesregierung"
"66","industrie","franzoesische","kohlendioxid","sparte","arabischen","debatte","privaten","kassen","gesagt","unternehmen","absolventen","griechischen","insgesamt","schulz"
"67","unternehmensberatung","sozialisten","atomkraftwerke","gesamtjahr","weissen","gesellschaftliche","transaktionen","bundesrat","tod","zaehler","vereine","milliarden","eurozone","landtag"
"68","online","regierungschefs","benzin","knapp","fuehrung","ueberhaupt","bieten","geplanten","namen","jp","zwei","preisstabilitaet","gesunken","horst"
"69","studie","chirac","erdoel","management","westliche","veraenderungen","miete","darf","all","wert","sommer","griechenlands","aussichten","koalitionspartner"
"70","bereich","boris","megawatt","tochter","clinton","laesst","makler","kritik","karriere","goldpreis","stuttgart","ezbrat","volkswirtschaft","linkspartei"
"71","thema","de","jahren","kaeser","militaerischen","ordnung","beispielsweise","kritisierte","geboren","donnerstag","rund","griechische","punkte","landtagswahl"
"72","maschinen","tories","kernenergie","opel","politische","oekonomischen","finanzierung","vorgaben","glueck","konjunkturdaten","master","geldpolitischen","folge","buendnis"
"73","konzerne","wladimir","millionen","uebernahmen","nordkorea","kultur","privatanleger","bdi","kennt","bundesanleihen","hsv","ezbpraesident","steigende","abgeordneten"
"74","kommunikation","partei","klima","stieg","militaer","schaffen","lebensversicherung","koenne","maedchen","verluste","schueler","athen","konjunkturelle","wahlen"
"75","arbeitgeber","wahlen","autos","weltweit","nahen","interessen","kapitalmarkt","rechtsunsicherheit","geld","stimmung","platz","zinserhoehung","haushalte","wirtschaftsminister"
"76","kollegen","beitritt","erde","abschreibungen","frieden","integration","wertpapiere","ministerium","musik","dienstag","frankfurt","federal","wirtschaftliche","politiker"
"77","deutschen","londoner","stahl","analyst","partei","institutionen","wert","gutachten","zwei","stieg","urlaub","deflation","einbruch","edmund"
"78","haeufig","le","fleisch","fahrzeuge","russlands","jahrhunderts","milliarden","eukommission","reden","erwarten","schalke","laender","produktion","ampel"
"79","innovation","tuerkische","energiepolitik","finanzvorstand","regime","weise","ackermann","beschlossen","arbeiten","verloren","nuernberg","portugal","wachsen","kandidaten"
"80","produkt","bruesseler","kohlekraftwerke","marken","kongress","wissenschaftler","haeuser","wirtschaftsminister","roman","bonds","drei","mario","usa","buerger"
"81","digital","aussenminister","stream","verkauft","terror","glauben","geldanlage","arbeitsmarkt","draussen","duerften","stadion","euros","konsumenten","politische"
"82","silicon","iwf","energietraeger","gm","w","dinge","anlegern","millionen","erzaehlen","duerfte","olympischen","liquiditaet","einzelhandel","finanzminister"
"83","heute","england","fossilen","manager","taliban","herausforderungen","kosten","kritisiert","kleine","fonds","uni","senken","zahlen","regieren"
"84","deutsche","italiens","erneuerbarer","kosten","osten","finden","verkauf","minister","schueler","new","bau","eurolaender","staerker","steinmeier"
"85","ag","binnenmarkt","tiere","finanzchef","politischen","fuehrt","wohnen","finanzminister","freunde","zehnjaehrigen","sponsoren","notenbankchef","studie","rede"
"86","wettbewerb","mitgliedstaaten","stromerzeugung","erwartet","li","forschung","kauf","cdu","generation","unsicherheit","meter","massnahmen","laut","debatte"
"87","siemens","wirtschaft","eeg","marke","konflikt","probleme","investments","fordern","gemacht","oelpreis","veranstaltung","reformen","erwartungen","kabinett"
"88","kunde","neuwahlen","erwaermung","insgesamt","usregierung","gerechtigkeit","krediten","mrd","wort","gestiegen","polizei","irland","einschaetzung","themen"
"89","chefs","tuerkischen","kilometer","produktion","terroristen","politisch","einlagen","fall","irgendwann","mittwoch","wohnungen","unsicherheit","export","helmut"
"90","geschaeftsmodelle","madrid","produzieren","wettbewerber","truppen","problem","deutsche","hartz","gesicht","rezession","borussia","eurostaaten","leicht","konservativen"
"91","valley","opposition","betrieb","gut","internationale","fortschritt","laufzeit","beitraege","los","marke","duesseldorf","uswirtschaft","steigenden","buergermeister"
"92","fragen","juncker","atomkraft","milliarde","verbuendeten","oekonomische","konditionen","behoerde","the","vermoegensverwalter","spiel","erholung","zuwachs","berliner"
"93","stellen","nordirland","versorgungssicherheit","mercedes","krieges","mag","landesbanken","forderungen","jahren","sachs","leipzig","weidmann","krise","rotgruen"
"94","gut","reformen","lebensmittel","steuern","waffen","wandel","ikb","aerzte","schoen","stand","champions","griechen","volkswirte","parlament"
"95","media","kontinent","strompreise","laufenden","japan","ungleichheit","unternehmen","haushalt","buero","uswirtschaft","thomas","anleihekaeufe","sank","muesse"
"96","it","russen","gigawatt","absatz","kim","art","portfolio","zusaetzliche","augen","knapp","semester","schaeuble","instituts","baerbock"
"97","mittelstaendische","korruption","teurer","nettogewinn","nationen","fehler","produkte","behoerden","art","indizes","tuerkei","reserve","experten","nordrheinwestfalen"
"98","buero","irland","fossile","teilte","terrorismus","werte","grossbanken","foerderung","maennern","markets","galerien","finanzsystem","oecd","kritik"
"99","vorstand","parteien","energiewirtschaft","autoindustrie","mexiko","mensch","zehn","staat","gern","geldpolitik","zuschauer","gefahr","diw","fischer"
"100","arbeitet","konservative","betreiber","muenchener","suedkorea","sinne","muenchen","klage","stolz","strategen","schulen","verschuldung","vormonat","wolfgang"
"101","geraete","stimmen","shell","gestern","demokratie","medien","bonitaet","vorliegt","wusste","stark","berlins","oekonom","ausgaben","landtagswahlen"
"102","arbeit","ministerpraesident","waermepumpen","drei","wto","bundesrepublik","jain","kuendigungsschutz","lehrer","zaehlern","galerie","staatsverschuldung","lag","christian"
"103","belegschaft","deal","kilowattstunde","monaten","teheran","antwort","regel","steuer","alter","s","abgesagt","geldmenge","milliarden","bundespraesident"
"104","team","einigung","teuer","audi","wladimir","idee","hohe","vorhaben","familien","kursen","studierenden","glaeubiger","privaten","wolle"
"105","branchen","monti","kernkraftwerke","umsatzes","saudiarabien","moderne","haus","bundesagentur","lesen","steigende","hauptstadt","maerkten","dritten","spdchef"
"106","anbieten","auslaendische","emissionshandel","aktionaeren","aussenpolitik","neue","beispiel","solle","ddr","p","hamburgs","esm","hohen","wulff"
"107","gute","finanzminister","windkraft","belegschaft","putins","leute","aktienfonds","hans","tun","inflation","angaben","vertrauen","optimismus","abgeordnete"
"108","plattform","abstimmung","diesel","ebit","russen","realitaet","landesbank","koalitionsvertrag","heimat","montag","adidas","preise","durchschnitt","schroeders"
"109","entwickeln","europaeer","technologien","bilanz","asien","einzelnen","ubs","rentner","abend","konjunktur","stattfinden","italienischen","bruttoinlandsprodukts","ruettgers"
"110","geschaeftsmodell","beziehungen","weltweit","marktfuehrer","afrika","aengste","kreditinstitute","vorschriften","publikum","usdollar","pro","italienische","ausland","fraktionschef"
"111","investieren","brown","verbrauch","konzerne","internationalen","antworten","gibt","richter","ersten","stanley","barcelona","italiens","gegenueber","waehlen"
"112","umsatz","labour","subventionen","steigern","auslaendische","sinn","verkauft","hoehe","kurz","steigen","teams","sitzung","laufenden","csuchef"
"113","bertelsmann","putins","stromversorgung","deutlich","westens","all","kunde","bundesverband","welt","investment","kultur","japans","naechsten","friedrich"
"114","entwickelt","slowakei","windraeder","loescher","pakistan","sozialer","hohen","beschaeftigte","minuten","kursgewinne","sammler","wirtschaftsleistung","abschwung","pds"
"115","weltweit","kreml","energieagentur","chrysler","islamischen","zeiten","verkaufen","arbeitslosen","sitzen","stoxx","bundesweit","billionen","konjunkturellen","mueller"
"116","geht","verfassung","kuenast","erwirtschaftet","angriff","diskussion","credit","gelten","arbeitet","nasdaq","gebaeude","zinsschritt","beschaeftigung","thema"
"117","technischen","mrd","anlage","rechnet","nation","entwicklung","gebuehren","zahlen","gerade","steigenden","st","zinserhoehungen","prognostiziert","franz"
"118","datenschutz","umfragen","bundesnetzagentur","autohersteller","joe","oekonomie","lebensversicherungen","gesetzlich","polizei","china","kunstmarkt","steigen","prozentpunkte","gegner"
"119","gmbh","lateinamerika","kupfer","airlines","pekings","oeffentlichkeit","verluste","beschaeftigung","schriftsteller","asset","a","erhoehen","dihk","land"
"120","aufsichtsrat","tschechien","rohoel","prognose","saddam","umgang","jahre","krankenkassen","dinge","anstieg","spanien","basispunkte","trend","koch"
"121","homeoffice","schottland","uniper","laufende","obamas","wirklichkeit","estate","staatliche","freund","kursverluste","samstag","finanzpolitik","vierten","roesler"
"122","bietet","staaten","energy","henkel","laender","eigene","objekte","bundeslaender","mag","york","deutschen","eurokrise","branche","lafontaine"
"123","netzwerk","david","reaktoren","fluggesellschaft","vereinten","erleben","finanzbranche","industrie","leuten","hsbc","reiseveranstalter","volkswirte","kurzarbeit","rotgruenen"
"124","erfolg","ankara","preisen","umsaetze","aegypten","genau","westlb","pruefen","tochter","monaten","branche","euroland","stieg","bund"
"125","beschaeftigten","  ","e","vorjahreszeitraum","sicherheit","bedeutet","geldhaus","erklaerte","gott","lag","zahl","geldpolitische","inflation","waehlern"
"126","qualitaet","blair","gebaut","anteile","chinesischer","geworden","jahr","lohn","tage","zugelegt","ort","investoren","unsicherheiten","legislaturperiode"
"127","eigene","gazprom","sonne","minus","kampf","fuehren","hoehere","steuern","lebens","nachmittag","studiengaenge","washington","ifoinstitut","ruecktritt"
"128","erfahrung","staatspraesident","stadtwerke","zukaeufe","iranischen","krisen","lebensversicherer","iv","laesst","dz","airlines","waehrungen","zeigt","kandidat"
"129","gegruendet","nationalen","produziert","erloese","bevoelkerung","ideen","rund","gesetzes","steht","deutsche","professoren","wechselkurs","unsicherheit","sigmar"
"130","knowhow","kiew","produzenten","marktanteil","john","themen","basel","bundeswirtschaftsminister","lieber","legte","besuchern","niedrigen","angesichts","reformen"
"131","angebote","rumaenien","produkte","kuendigte","uspraesidenten","strukturen","wohnimmobilien","wolfgang","deutsch","gestern","tage","institute","hohe","bundeswehr"
"132","standort","spanischen","fukushima","wegen","demokratischen","geben","verbraucherzentrale","aenderungen","fernsehen","meint","premiere","amerikanische","sechs","beck"
"133","schnell","parlamentswahlen","klimawandels","monsanto","staatsfuehrung","weit","dresdner","antrag","lange","schwellenlaendern","staatsanwaltschaft","amerikanischen","iwf","runde"
"134","prozesse","griechenland","fass","bosch","reich","mittelschicht","zins","verdi","journalisten","stiegen","ausbildung","schuldenkrise","duerften","koehler"
"135","konkurrenz","abgeordneten","kapazitaeten","verkaufen","volk","bedeutung","versicherungswirtschaft","klagen","dorf","bewertet","restaurants","of","bundesregierung","hessen"
"136","kleine","pen","bauen","abgelaufenen","weisse","thema","mrd","arbeitslose","fand","notiert","koelner","wirtschaftswachstum","institute","links"
"137","service","barroso","mill","general","sieg","gegenteil","rating","buerger","geworden","bewertungen","start","niedrig","zulegen","zustimmung"
"138","wissen","moskauer","pflanzen","continental","iranische","erfolg","anteil","loesung","begann","wochen","angebot","hoehere","einkommen","streit"
"139","hersteller","wahl","netzbetreiber","mitarbeitern","strafzoelle","sozial","verbraucherschuetzer","wirtschaft","findet","fielen","buergermeister","jeanclaude","daten","sachsen"
"140","mittelstaendischen","unterhaus","iea","kerngeschaeft","israels","wahrheit","erwirtschaften","arbeitslosengeld","hoert","kgv","studieren","folgen","statistische","ampelkoalition"
"141","befragten","schweiz","jaehrlich","zweiten","abkommen","generationen","liquiditaet","verordnung","klingt","merrill","dfb","ezbchef","optimistisch","vorsitzenden"
"142","meist","euaustritt","russland","geschaefte","haus","erkennen","anlage","moeglich","bild","juengsten","oesterreich","tsipras","laufende","innenminister"
"143","betrieb","polnischen","gefoerdert","neun","hauptstadt","fluechtlinge","equity","steuerreform","auto","management","pandemie","japanische","auswirkungen","niederlage"
"144","plattformen","medwedjew","waerme","konnte","kalten","lassen","investmentfonds","zahl","kollegen","nachrichten","museen","land","iw","aussenminister"
"145","produkten","brexits","pipeline","zulieferer","zoelle","land","niedrigen","sprecherin","nacht","finanzmaerkten","berichtet","volkswirtschaften","knapp","generalsekretaer"
"146","ideen","rom","meter","kapitalerhoehung","amerikanern","verhalten","anlegen","kompromiss","fotos","depot","teilnehmer","null","bundesamt","volkspartei"
"147","systeme","vertrag","schiffe","angekuendigt","aussenminister","herausforderung","vermoegensverwaltung","streit","ort","bundesanleihe","paris","stark","schwache","frau"
"148","wirtschaftspruefer","josé","kraftwerken","dritten","anschlaege","fuehlen","hoehe","hundt","bruder","rechnen","staedte","kreditvergabe","ausfuhren","gesagt"
"149","post","la","erderwaermung","groessten","demokratische","vielmehr","laut","bundesverfassungsgericht","studiert","waehrungen","kiel","inflationsraten","aktuelle","regiert"
"150","mckinsey","vereinigte","teyssen","sank","treffen","grosse","geschaeftsfuehrer","gebe","dachte","positive","fliegen","gesenkt","weltkonjunktur","nrw"
"151","verlage","vereinigten","fahrzeuge","trotz","korruption","chance","versicherung","schmidt","erlebt","lynch","vereins","stabilitaet","sinken","vorsitzende"
"152","finden","italienische","ausstoss","lag","globalen","loesen","kreditvergabe","vorstoss","verlag","unten","fifa","staatsschulden","gewachsen","regierungschef"
"153","erfolgreich","warschau","energiekonzerne","konkurrenz","yuan","besteht","frankfurter","betrieben","meter","gemeinschaftswaehrung","amoc","lage","arbeitslosenquote","liberale"
"154","marketing","minister","verbraucht","group","bedrohung","reformen","angebot","arbeiten","geschrieben","schwankungen","stiftung","japanischen","wachstums","christdemokraten"
"155","roland","seite","anteil","winterkorn","bushs","armut","pro","einigung","herum","talfahrt","region","internationalen","laendern","reihen"
"156","handelsblatt","waehrung","hohen","plus","fuehrer","richtige","papiere","erhoehung","jugend","unternehmensanleihen","hertha","prozentpunkt","aktuellen","guido"
"157","dienstleistungen","investoren","gaskraftwerke","telekom","eskalation","fehlt","real","hiess","erste","waehrung","plaetze","strukturreformen","maschinenbau","frage"
"158","beschaeftigt","italienischen","oekologischen","geplant","september","loesungen","schweizer","dihk","moechte","groessten","reise","zins","stagnation","badenwuerttemberg"
"159","rtl","macron","saudiarabien","beteiligung","eu","politischer","suisse","geben","morgen","ubs","bewerber","fedchef","handelsblatt","grosse"
"160","sat","zollunion","klimaziele","ende","militaerisch","oeffentlichen","aktionaere","erbschaftsteuer","gehoert","schwellenlaender","mio","defizit","statistischen","agenda"
"161","bieten","françois","windparks","angaben","anschlaegen","natur","immobilienpreise","leistungen","faehrt","positiv","museum","alan","positive","bayerische"
"162","genau","silvio","ziele","ebitda","tuerkei","stimmt","aufsicht","recht","kennen","yen","vertrag","bundesbankpraesident","gewerbe","demokratie"
"163","transformation","bulgarien","menge","hiess","shanghai","professor","summe","gefordert","buecher","erwartungen","gebaut","schuldenschnitt","april","anhaenger"
"164","taetig","nicolas","windenergie","fuenf","schanghai","reden","beteiligungen","einnahmen","kultur","investmentbank","ausstellungen","erwartet","anteil","juergen"
"165","nachhaltigkeit","mexiko","klimapolitik","groesste","pekinger","erkenntnis","erzielen","altmaier","gelernt","capital","winter","anstieg","zurueckgegangen","bayerns"
"166","zukunft","polens","atomausstieg","boeing","israelischen","form","gesellschaften","grundsaetzlich","wohnung","edelmetall","buchungen","teuerung","wachstumsraten","reden"
"167","gefragt","waehrungsfonds","autofahrer","kauf","kabul","solidaritaet","postbank","faellen","sah","zehnjaehrige","flughaefen","chefoekonom","handel","konservative"
"168","app","italiener","energieversorger","metro","hussein","erklaeren","meist","praxis","schaut","hoeher","arena","fiskalpolitik","hoehere","niedersachsen"
"169","konkurrenten","verbleib","hektar","erklaerte","spannungen","jahrzehnte","aufseher","entscheidung","morgens","kletterte","corona","spielraum","wegen","verantwortung"
"170","bitkom","woche","china","holding","kreml","wettbewerb","privatkundengeschaeft","betonte","fahren","quartalszahlen","olympia","verhindern","binnennachfrage","neuwahlen"
"171","lernen","unabhaengigkeit","zehn","margen","bagdad","funktioniert","risikovorsorge","vereinbart","stunde","dividenden","werder","donnerstag","betriebe","fluechtlinge"
"172","vertrieb","laender","atomenergie","handelsblatt","polizei","laendern","riesterrente","verbaende","ziemlich","feinunze","madrid","prozentpunkte","juli","republik"
"173","lieferanten","waehler","kanada","legte","konflikte","verstaendnis","neugeschaeft","arbeitnehmern","machte","marktteilnehmer","mitarbeiter","pleite","belebung","rechten"
"174","einsatz","polnische","vattenfall","konkurrent","republikanischen","sprache","vermoegensverwalter","schutz","wirkt","niveau","oktober","lira","gesamtjahr","markus"
"175","consulting","sanktionen","oekostrom","werk","weltkrieg","krise","experten","einkommen","abends","landesbank","gaesten","kurs","gfk","nachfolger"
"176","ingenieure","europaparlament","gruener","nachfrage","ukrainischen","veraendern","deutlich","pflicht","wasser","gefallen","sonntag","rom","unten","sozialdemokratischen"
"177","schneller","westen","wald","firma","kommunistischen","perspektive","alter","zeitarbeit","geschichten","handel","coronavirus","politik","drittel","krampkarrenbauer"
"178","fuehrungskraeften","harten","region","jahres","sowjetunion","gesellschaften","verkaeufer","beschluss","hoeren","notenbank","spielern","efsf","kraeftig","bayerischen"
"179","konzern","politisch","umweltminister","chef","hamas","entwickeln","vergangenen","arbeitgebern","spricht","rally","flaeche","schwellenlaender","wachstumsprognose","wowereit"
"180","brauchen","amt","nordsee","gewinne","kerry","entsteht","wohnungsmarkt","zustaendigen","sprache","eurozone","reisebueros","volkswirtschaft","hierzulande","vizekanzler"
"181","managern","osteuropa","energieeffizienz","elektroautos","irakischen","theorie","depot","anfrage","wollten","zentralbank","pink","risiko","ausfallen","lager"
"182","innovative","auslaendischen","solaranlagen","allianz","amerikanischer","parteien","raet","verpflichtet","lernen","tecdax","menschen","krediten","zuversicht","abstimmung"
"183","angestellten","sunak","elektroautos","ceo","vietnam","these","anlagen","ausgaben","spass","risiken","ausstellung","probleme","jahreshaelfte","kurt"
"184","anwendungen","istanbul","netze","eads","indonesien","letztlich","fuenf","vorsitzende","schrieb","stratege","arbeiten","christine","januar","stimme"
"185","personal","streit","rohstoffen","kurs","wall","stellen","sparkasse","heil","hand","vortag","woche","lockerung","gestiegenen","huber"
"186","muenchen","eugipfel","eu","oracle","transatlantischen","vergangenheit","anleihe","kraft","liess","kaufen","projekt","bip","ifw","fluechtlingspolitik"
"187","besten","unsicherheit","gentechnik","strategie","demonstranten","erfahrungen","insgesamt","fdp","stimme","europaeischen","qualitaet","vereinigten","hoeheren","bundesrat"
"188","forschung","athen","kernkraft","eon","diktator","forscher","kreditwirtschaft","mitarbeiter","tuer","kursgewinnverhaeltnis","ag","schritt","positiven","genossen"
