"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"22","arbeiten","europa","opec","daimler","trumps","bevoelkerung","commerzbank","gewerkschaft","tag","rendite","kunst","usa","oekonomen","seehofer"
"23","anbieter","russische","wasserstoff","volkswagen","regierung","fragen","risiken","gesetzlichen","jungen","aktienmaerkte","reisen","waehrung","weltwirtschaft","scholz"
"24","produkte","referendum","erdgas","bayer","israel","marktwirtschaft","mieter","fordert","kind","experten","besucher","waehrungsunion","erholung","bundestag"
"25","beispiel","polen","erneuerbare","vw","xi","beispiel","kapital","clement","zeit","quartal","sport","rezession","firmen","bundestagswahl"
"26","unternehmer","johnson","landwirtschaft","aktionaere","uspraesident","brauchen","mieten","betriebe","geschichte","woche","hotels","finanzmaerkte","befragten","opposition"
"27","telekom","landes","anlagen","verkauf","ukraine","verantwortung","bafin","duerfen","schule","zinsen","liga","oekonomen","bip","berlin"
"28","geschaeft","praesident","foerderung","lufthansa","donald","denken","renditen","regelungen","sohn","maerkte","euro","krise","kommenden","liberalen"
"29","chef","union","bauern","ersten","afghanistan","sicherheit","sparer","vorschlag","kindern","leitindex","koeln","kredite","anstieg","gabriel"
"30","amazon","austritt","klimawandel","dollar","sanktionen","wissenschaft","institute","bahn","macht","wall","touristen","zinssenkung","rechnet","amt"
"31","berater","koenigreich","ausbau","bmw","demokraten","politische","kaeufer","entwurf","alt","morgan","fans","maerkte","verbraucher","merkels"
"32","markt","italien","liter","konzernchef","amerikanischen","gerade","frankfurt","verfahren","hause","renditen","mark","leitzinsen","plus","linken"
"33","facebook","premierminister","kosten","ergebnis","welt","recht","risiko","sprecher","job","plus","hotel","anleihen","vorjahr","gruene"
"34","familienunternehmen","berlusconi","jahr","sap","republikaner","wohlstand","wirecard","betroffenen","uhr","gewinne","veranstalter","staaten","prognosen","bayern"
"35","deutschland","sarkozy","deutschland","operative","westen","zeit","private","handelsblatt","sitzt","usnotenbank","klubs","wachstum","rechnen","gerhard"
"36","intelligenz","ukraine","wasser","thyssenkrupp","new","herr","anleihen","regierung","arbeit","street","bundesliga","leitzins","zahl","regierung"
"37","geschaeftsfuehrer","cameron","nachfrage","branche","biden","bildung","immobilienfonds","gesetzentwurf","alten","markt","universitaeten","wirtschaft","monaten","politik"
"38","management","grossbritanniens","wind","konkurrenten","soldaten","macht","finanzkrise","urteil","bisschen","anlegern","geschaeftsfuehrer","waehrungsfonds","gestiegen","mehrheit"
"39","mittelstand","insel","cent","hersteller","dollar","geht","deutschen","kosten","gibt","dow","tourismus","regierung","umfrage","soeder"
"40","informationen","europaeische","energieversorgung","kunden","chinesen","system","branche","massnahmen","liebe","freitag","hochschule","europa","erwarten","linke"
"41","nutzer","russlands","bau","vorjahr","nato","glaube","banker","bundestag","konnte","boersianer","universitaet","geld","duerfte","lindner"
"42","nutzen","ungarn","grad","operativen","russischen","verstehen","versicherungen","bundes","kirche","staatsanleihen","wm","finanzmaerkten","china","westerwelle"
"43","computer","argentinien","oelpreis","boersengang","hongkong","richtig","investieren","koalition","film","aktienkurse","aussteller","japan","zweiten","ministerpraesidenten"
"44","technik","kommission","emissionen","vergangenen","york","buch","vermieter","deutschland","stunden","fondsmanager","quadratmeter","finanzminister","exporte","umfragen"
"45","gibt","frankreichs","branche","basf","amerikanische","angst","allianz","mindestlohn","frueher","fiel","hannover","yen","stark","merz"
"46","microsoft","politische","umwelt","boerse","region","arbeit","investment","forderung","haus","aktienmaerkten","veranstaltungen","konjunktur","bruttoinlandsprodukt","bundeskanzler"
"47","apple","verhandlungen","netz","autos","russische","politiker","anbieter","union","alte","haendler","klub","bank","vergleich","kohl"
"48","innovationen","paris","gruene","zahlen","george","gesellschaftlichen","kredit","laender","beruf","vergangenen","spiele","risiken","minus","bundeskanzlerin"
"49","technologie","eustaaten","dollar","unternehmens","amerikas","vertrauen","hedgefonds","gesetzgeber","geht","aktienindex","  ","trichet","stimmung","stimmen"
"50","berger","eukommission","bundesregierung","aufsichtsrat","indien","autor","eigentuemer","gericht","gut","titel","flughafen","weltwirtschaft","vergangenen","muentefering"
"51","technologien","konservativen","gold","porsche","landes","generation","kfw","geplante","lebt","notierte","dortmund","notenbanker","lage","macron"
"52","business","abkommen","hersteller","ag","volksrepublik","rolle","darlehen","forderte","gerne","erwartet","senat","inflationsrate","halbjahr","kanzleramt"
"53","gerade","franzosen","rohstoffe","vorstand","syrien","entscheidungen","investiert","gesetzliche","mensch","commerzbank","kuenstler","spanien","ersten","laschet"
"54","partner","erdogan","bp","halbjahr","moskau","geschichte","preise","regeln","kunst","analyst","hoeness","bernanke","wirtschaftsforschung","minister"
"55","netz","praesidenten","rund","hauptversammlung","vereinigten","braucht","investmentbanking","milliarden","ging","mdax","urlauber","finanzkrise","arbeitslosigkeit","schaeuble"
"56","werbung","brasilien","winter","fusion","europaeer","kapitalismus","ertraege","rentenversicherung","kopf","verlor","hansestadt","regierungen","wirtschaftswachstum","politischen"
"57","neuen","mehrheit","nord","verlust","barack","darf","kaufen","bundesfinanzminister","gefuehl","euro","bachelor","greenspan","wirtschaftsleistung","fraktion"
"58","beispielsweise","theresa","tonne","bank","armee","grenzen","immobilienmarkt","bundesrat","angst","jones","gmbh","zinssenkungen","branchen","gewaehlt"
"59","ki","regierungschef","versorger","mitarbeiter","beziehungen","jahrhundert","jahren","oeffentlichen","fragt","erholung","bremen","bundesbank","steigen","sonntag"
"60","beratung","premierministerin","erdoel","dividende","europa","aufgabe","finanzaufsicht","heisst","strasse","kurs","tui","chefvolkswirt","institut","steinbrueck"
"61","online","franzoesischen","kohlendioxid","air","militaerische","begriff","institut","vorschlaege","bilder","zaehler","muenchner","usnotenbank","eurozone","parteichef"
"62","startup","politischen","gruenen","airbus","arabischen","handeln","privaten","patienten","erinnert","deutlich","spielen","milliarden","trotz","parteitag"
"63","industrie","hollande","benzin","aktienkurs","gewalt","lernen","bieten","kassen","wissen","goldman","league","zentralbanken","preise","schulz"
"64","cloud","europas","megawatt","markt","clinton","oekonomischen","geschaeft","arbeitsplaetze","essen","notenbanken","absolventen","duisenberg","rund","horst"
"65","konzerne","regierungschefs","markt","autobauer","westlichen","gefuehl","geldhaeuser","einfuehrung","lang","maerkten","vereine","griechischen","niveau","linkspartei"
"66","unternehmensberatung","chirac","mengen","gesamtjahr","fuehrung","debatte","lebensversicherung","koenne","namen","rund","master","lagarde","jahres","landtag"
"67","deutschen","sozialisten","millionen","sparte","weissen","kultur","beispielsweise","umsetzung","tod","jp","zwei","waehrungshueter","insgesamt","landtagswahl"
"68","sap","boris","erde","tochter","nordkorea","gesellschaftliche","privatanleger","kritisierte","karriere","unternehmen","schueler","preisstabilitaet","gesunken","koalitionspartner"
"69","deutsche","spanien","kernenergie","kaeser","taiwan","ordnung","kapitalmarkt","bdi","maedchen","donnerstag","team","griechenlands","punkte","wahlen"
"70","kommunikation","wladimir","stream","management","jinping","veraenderungen","quadratmeter","erhalten","geboren","konjunkturdaten","sommer","griechische","aussichten","edmund"
"71","job","partei","atomkraftwerke","opel","nahen","laesst","transaktionen","gutachten","glueck","bundesanleihen","rund","ezbpraesident","usa","bundesregierung"
"72","studie","beitritt","jahren","knapp","politische","institutionen","geldanlage","eukommission","musik","goldpreis","stuttgart","ezbrat","folge","buendnis"
"73","siemens","franzoesische","autos","uebernahmen","w","integration","wertpapiere","darf","all","wert","hsv","deflation","volkswirtschaft","abgeordneten"
"74","ag","de","landwirte","abschreibungen","terror","falsch","ackermann","wirtschaftsminister","roman","verluste","platz","geldpolitischen","produktion","kandidaten"
"75","haeufig","londoner","eeg","stieg","taliban","ueberhaupt","anlegern","arbeitsmarkt","kennt","stimmung","urlaub","athen","wirtschaftliche","politiker"
"76","thema","tuerkische","kohlekraftwerke","analyst","westliche","jahrhunderts","miete","geplanten","gesagt","dienstag","frankfurt","federal","steigende","politische"
"77","silicon","bruesseler","investitionen","finanzvorstand","militaerischen","interessen","finanzierung","rechtsunsicherheit","reden","verloren","uni","laender","einbruch","steinmeier"
"78","bereich","wahlen","erwaermung","fahrzeuge","frieden","schaffen","wohnung","kritik","geld","erwarten","stadion","portugal","konjunkturelle","kabinett"
"79","kollegen","aussenminister","stromerzeugung","weltweit","regime","wissenschaftler","milliarden","vorgaben","schueler","stieg","olympischen","mario","haushalte","wirtschaftsminister"
"80","heute","iwf","energiepolitik","gm","militaer","finden","wert","finanzminister","freunde","bonds","schalke","euros","studie","rotgruen"
"81","arbeitgeber","tories","lebensmittel","erwartet","terroristen","weise","verkauf","cdu","kleine","duerfte","drei","liquiditaet","export","rede"
"82","maschinen","tuerkischen","tiere","kosten","osten","gerechtigkeit","investments","ministerium","the","duerften","bau","zinserhoehung","einzelhandel","regieren"
"83","kunde","binnenmarkt","kilometer","finanzchef","kongress","forschung","makler","mrd","gesicht","new","nuernberg","eurolaender","wachsen","helmut"
"84","wettbewerb","le","energietraeger","verkauft","politischen","herausforderungen","deutsche","hartz","gern","mittwoch","sponsoren","massnahmen","staerker","debatte"
"85","produkt","madrid","erneuerbarer","insgesamt","partei","fuehrt","kosten","millionen","irgendwann","unsicherheit","veranstaltung","irland","erwartungen","habeck"
"86","digital","neuwahlen","atomkraft","manager","truppen","dinge","unternehmen","fall","erzaehlen","zehnjaehrigen","duesseldorf","senken","konsumenten","buergermeister"
"87","innovation","opposition","klima","marken","terrorismus","probleme","produkte","minister","wort","oelpreis","semester","reformen","einschaetzung","themen"
"88","kuenstliche","wirtschaft","versorgungssicherheit","gut","mexiko","glauben","ikb","beitraege","draussen","stand","wohnungen","eurostaaten","volkswirte","konservativen"
"89","chefs","italiens","fleisch","produktion","usregierung","fortschritt","kauf","fordern","art","marke","thomas","erholung","zahlen","berliner"
"90","valley","england","habeck","steuern","wto","oekonomische","laufzeit","aerzte","arbeiten","geldpolitik","lesen","uswirtschaft","zuwachs","olaf"
"91","geschaeftsmodelle","juncker","energiewirtschaft","gestern","russlands","ungleichheit","haeuser","kuendigungsschutz","gemacht","knapp","meter","notenbankchef","leicht","fischer"
"92","vorstand","nordirland","shell","teilte","konflikt","problem","krediten","forderungen","lesen","gestiegen","galerien","unsicherheit","steigenden","buerger"
"93","media","reformen","betreiber","wettbewerber","demokratie","politisch","portfolio","beschlossen","los","zaehlern","schulen","weidmann","oecd","nordrheinwestfalen"
"94","mittelstaendische","mitgliedstaaten","betrieb","marke","teheran","mag","bonitaet","kritisiert","maennern","vermoegensverwalter","spiel","schaeuble","laut","wolfgang"
"95","stellen","kontinent","fossilen","laufenden","nationen","neue","landesbanken","bundesagentur","augen","indizes","champions","griechen","krise","parlament"
"96","it","irland","gigawatt","muenchener","kim","werte","jain","behoerde","familien","uswirtschaft","galerie","anleihekaeufe","sank","finanzminister"
"97","gut","russen","produzieren","absatz","krieges","wandel","konditionen","hans","stolz","sachs","leipzig","reserve","diw","muesse"
"98","arbeitet","korruption","strompreise","audi","verbuendeten","mensch","wohnen","zusaetzliche","lehrer","markets","borussia","gefahr","milliarden","wulff"
"99","buero","parteien","kernkraftwerke","milliarde","suedkorea","idee","hohe","behoerden","zwei","strategen","polizei","finanzsystem","instituts","ruettgers"
"100","fragen","stimmen","stahl","drei","saudiarabien","bundesrepublik","grossbanken","klage","wusste","s","studierenden","glaeubiger","ausgaben","bundespraesident"
"101","anbieten","auslaendische","diesel","monaten","asien","fehler","einlagen","staat","schoen","p","tuerkei","geldmenge","optimismus","kritik"
"102","geraete","monti","weltweit","loescher","japan","art","regel","solle","alter","montag","pro","verschuldung","experten","schroeders"
"103","belegschaft","ministerpraesident","kuenast","deutlich","internationale","sinne","beispiel","rentner","buero","stark","abgesagt","oekonom","vormonat","mueller"
"104","gute","finanzminister","emissionshandel","bilanz","waffen","moderne","aktienfonds","steuer","generation","kursen","berlins","esm","bruttoinlandsprodukts","franz"
"105","bertelsmann","konservative","windkraft","ebit","pakistan","einzelnen","muenchen","foerderung","jahren","fonds","hauptstadt","vertrauen","privaten","spdchef"
"106","gmbh","brown","stromversorgung","aktionaeren","aussenpolitik","antwort","zehn","vorliegt","ddr","inflation","barcelona","maerkten","lag","wolle"
"107","branchen","abstimmung","verbrauch","airlines","islamischen","aengste","gibt","arbeitslosen","heimat","steigende","stattfinden","japans","dritten","pds"
"108","aufsichtsrat","europaeer","fossile","nettogewinn","li","realitaet","landesbank","vorhaben","publikum","rezession","kunstmarkt","staatsverschuldung","naechsten","baerbock"
"109","umsatz","deal","e","umsatzes","internationalen","medien","kunde","industrie","abend","konjunktur","hamburgs","italienischen","durchschnitt","waehlen"
"110","geht","putins","teurer","belegschaft","saddam","sozialer","kreditinstitute","koalitionsvertrag","schriftsteller","stanley","zuschauer","italienische","abschwung","koch"
"111","weltweit","kreml","kilowattstunde","chrysler","obamas","bedeutet","haus","beschaeftigung","ersten","kursgewinne","bundesweit","italiens","ausland","fraktionschef"
"112","geschaeftsmodell","verfassung","rohoel","erwirtschaftet","nation","umgang","gebuehren","beschaeftigte","tun","usdollar","gebaeude","preise","prozentpunkte","csuchef"
"113","arbeit","beziehungen","uniper","fluggesellschaft","afrika","entwicklung","ubs","zahlen","mag","nasdaq","a","billionen","laufenden","abgeordnete"
"114","technischen","mrd","windraeder","autoindustrie","russen","leute","hohen","vorschriften","arbeitet","stoxx","sammler","euroland","gegenueber","landtagswahlen"
"115","netzwerk","einigung","kupfer","rechnet","wladimir","oekonomie","lebensversicherungen","richter","welt","china","reiseveranstalter","investoren","konjunkturellen","roesler"
"116","homeoffice","ankara","teuer","prognose","aegypten","sinn","verluste","staatliche","freund","investment","professoren","volkswirte","dihk","thema"
"117","plattform","schottland","fukushima","minus","westens","wirklichkeit","westlb","krankenkassen","gerade","york","spanien","basispunkte","beschaeftigung","rotgruenen"
"118","team","blair","energieagentur","marktfuehrer","kampf","fuehren","verkauft","hoehe","sitzen","steigen","studiengaenge","wirtschaftsleistung","branche","gegner"
"119","entwickeln","staaten","iea","steigern","iranischen","zeiten","finanzbranche","haushalt","polizei","steigenden","besuchern","zinsschritt","hohen","lafontaine"
"120","schnell","slowakei","mill","laufende","vereinten","eigene","verkaufen","iv","dinge","anstieg","ausbildung","finanzpolitik","kurzarbeit","sigmar"
"121","datenschutz","gazprom","reaktoren","zukaeufe","pekings","genau","estate","lohn","laesst","hsbc","st","eurokrise","trend","kandidat"
"122","angebote","labour","anlage","henkel","putins","oeffentlichkeit","dresdner","bundesverband","gott","kursverluste","teams","wechselkurs","vierten","ruecktritt"
"123","betrieb","staatspraesident","bundesnetzagentur","mercedes","auslaendische","diskussion","basel","wolfgang","minuten","asset","branche","waehrungen","prognostiziert","beck"
"124","konkurrenz","umfragen","fass","anteile","john","geworden","jahr","bundeslaender","leuten","nachmittag","deutschen","erhoehen","unsicherheiten","reformen"
"125","investieren","tschechien","preisen","vorjahreszeitraum","demokratischen","weit","lebensversicherer","gesetzlich","tochter","deutsche","buergermeister","institute","stieg","legislaturperiode"
"126","bietet","  ","jaehrlich","wegen","bevoelkerung","all","geldhaus","bundeswirtschaftsminister","steht","lag","zahl","geldpolitische","ifoinstitut","koehler"
"127","mittelstaendischen","david","klimawandels","erloese","volk","strukturen","versicherungswirtschaft","verdi","fernsehen","gestern","ort","washington","angesichts","christian"
"128","kleine","lateinamerika","pflanzen","general","iranische","bedeutung","rating","pruefen","kurz","monaten","angebot","steigen","zulegen","frau"
"129","erfolg","abgeordneten","russland","monsanto","uspraesidenten","antworten","credit","steuern","lebens","zugelegt","studieren","sitzung","sechs","land"
"130","qualitaet","kiew","teyssen","kuendigte","chinesischer","fluechtlinge","jahre","arbeitslose","deutsch","legte","airlines","amerikanische","zeigt","runde"
"131","knowhow","nationalen","sonne","marktanteil","abkommen","ideen","mrd","aenderungen","journalisten","dz","angaben","amerikanischen","bundesregierung","aussenminister"
"132","wissen","griechenland","produkte","autohersteller","sicherheit","erfolg","hoehere","arbeitslosengeld","lieber","merrill","premiere","of","duerften","bund"
"133","meist","moskauer","meter","konzerne","joe","erleben","anteil","gelten","lange","meint","teilnehmer","niedrigen","optimistisch","vorsitzenden"
"134","befragten","barroso","produzenten","umsaetze","reich","gegenteil","equity","klagen","dorf","schwellenlaendern","koelner","schuldenkrise","auswirkungen","waehlern"
"135","wirtschaftspruefer","rumaenien","fahrzeuge","mitarbeitern","laender","mittelschicht","investmentfonds","steuerreform","kollegen","stiegen","samstag","wirtschaftswachstum","ausfuhren","innenminister"
"136","entwickelt","spanischen","pipeline","verkaufen","angriff","verhalten","objekte","wirtschaft","tage","fielen","staedte","jeanclaude","iwf","links"
"137","hersteller","wahl","gebaut","continental","israels","erkennen","anlage","antrag","klingt","notiert","start","ezbchef","unsicherheit","badenwuerttemberg"
"138","eigene","schweiz","energiekonzerne","kapitalerhoehung","strafzoelle","herausforderung","anlegen","zahl","fand","wochen","bewerber","japanische","knapp","gesagt"
"139","service","medwedjew","energy","winterkorn","weisse","besteht","verbraucherzentrale","buerger","nacht","lynch","vereins","tsipras","laufende","nrw"
"140","post","parlamentswahlen","technologien","zweiten","anschlaege","reformen","rund","hundt","geworden","nachrichten","oesterreich","land","einkommen","generalsekretaer"
"141","ideen","pen","saudiarabien","dritten","zoelle","chance","erwirtschaften","schmidt","findet","juengsten","mio","niedrig","institute","grosse"
"142","produkten","rom","stadtwerke","angekuendigt","kalten","fehlt","niedrigen","gesetzes","begann","finanzmaerkten","berichtet","kreditvergabe","maschinenbau","regierungschef"
"143","verlage","brexits","netzbetreiber","neun","september","loesen","wohnimmobilien","streit","bild","bundesanleihe","restaurants","zinserhoehungen","statistische","guido"
"144","gegruendet","euaustritt","erderwaermung","abgelaufenen","amerikanern","vielmehr","zins","verordnung","bruder","gemeinschaftswaehrung","region","folgen","hohe","regiert"
"145","erfahrung","unterhaus","wald","kerngeschaeft","sieg","geben","vermoegensverwaltung","loesung","kultur","talfahrt","pandemie","gesenkt","weltkonjunktur","niederlage"
"146","standort","vereinigte","hektar","bosch","hauptstadt","sozial","liquiditaet","erklaerte","buecher","positive","ausstellungen","japanischen","iw","bundeswehr"
"147","rtl","josé","produziert","geplant","bushs","themen","verbraucherschuetzer","altmaier","hoert","unten","kiel","lage","gewachsen","reihen"
"148","sat","vertrag","kraftwerken","metro","haus","wahrheit","papiere","moeglich","studiert","bewertungen","reise","null","arbeitslosenquote","friedrich"
"149","roland","investoren","schiffe","groessten","demokratische","thema","frankfurter","dihk","auto","waehrungen","fifa","volkswirtschaften","daten","christdemokraten"
"150","beschaeftigten","la","gefoerdert","angaben","anschlaegen","form","laut","hiess","erste","management","plaetze","stabilitaet","laendern","juergen"
"151","plattformen","minister","china","ende","treffen","wettbewerb","hoehe","recht","dachte","depot","gebaut","hoehere","wachstums","sachsen"
"152","dienstleistungen","waehrung","autofahrer","trotz","korruption","armut","angebot","erhoehung","verlag","schwankungen","museen","strukturreformen","bundesamt","volkspartei"
"153","finden","italienische","windparks","sank","fuehrer","oeffentlichen","real","arbeitnehmern","kennen","bewertet","flaeche","internationalen","sinken","vorsitzende"
"154","konkurrenten","zollunion","bauen","plus","schanghai","solidaritaet","aktionaere","gebe","geschrieben","rechnen","tage","stark","statistischen","hessen"
"155","erfolgreich","silvio","oekologischen","konnte","kabul","natur","versicherung","betrieben","jugend","waehrung","fliegen","staatsschulden","binnennachfrage","liberale"
"156","genau","vereinigten","umweltminister","lag","aussenminister","politischer","kreditvergabe","zeitarbeit","wohnung","unternehmensanleihen","arena","alan","april","fluechtlinge"
"157","taetig","warschau","vattenfall","hiess","hussein","land","beteiligungen","erbschaftsteuer","erlebt","investmentbank","flughaefen","schuldenschnitt","handelsblatt","bayerische"
"158","marketing","polnischen","verbraucht","boeing","bagdad","fuehlen","geschaeftsfuehrer","kompromiss","ort","positiv","buchungen","zins","wegen","frage"
"159","vertrieb","woche","anteil","ebitda","pekinger","grosse","erzielen","gefordert","fotos","yen","jahr","prozentpunkt","positive","reden"
"160","prozesse","nicolas","windenergie","groesste","bedrohung","lassen","gesellschaften","betonte","faehrt","feinunze","werder","fedchef","aktuelle","anhaenger"
"161","bitkom","verbleib","kapazitaeten","geschaefte","polizei","generationen","vermoegensverwalter","vorstoss","herum","schwellenlaender","winter","bundesbankpraesident","gfk","krampkarrenbauer"
"162","beschaeftigt","italienischen","atomausstieg","beteiligung","yuan","funktioniert","riesterrente","praxis","ziemlich","capital","reisebueros","defizit","belebung","verantwortung"
"163","ingenieure","waehrungsfonds","ausstoss","group","globalen","professor","summe","bundesverfassungsgericht","morgen","kgv","arbeiten","inflationsraten","aktuellen","niedersachsen"
"164","konzern","italiener","kanada","fuenf","israelischen","krisen","aufsicht","einnahmen","gehoert","kletterte","ag","anstieg","unten","wowereit"
"165","handelsblatt","unabhaengigkeit","region","erklaerte","irakischen","laendern","aufseher","faellen","spricht","erwartungen","projekt","fiskalpolitik","stagnation","agenda"
"166","managern","bulgarien","zehn","legte","kerry","stimmt","meist","arbeiten","sprache","notenbank","coronavirus","spielraum","schwache","zustimmung"
"167","app","mexiko","energieversorger","konkurrenz","konflikte","parteien","alter","sprecherin","gelernt","groessten","stiftung","pleite","handel","kurt"
"168","lieferanten","françois","hohen","handelsblatt","sowjetunion","perspektive","postbank","pflicht","sah","handel","vertrag","erwartet","wachstumsraten","huber"
"169","mckinsey","sanktionen","gentechnik","konkurrent","eskalation","loesungen","anlagen","arbeitgebern","machte","quartalszahlen","dfb","verhindern","wachstumsprognose","streit"
"170","dienstleister","westen","nordsee","holding","weltkrieg","richtige","privatkundengeschaeft","beschluss","wirkt","landesbank","museum","efsf","gewerbe","neuwahlen"
"171","zukunft","polens","klimapolitik","telekom","republikanischen","these","experten","einkommen","moechte","edelmetall","olympia","rom","gesamtjahr","fluechtlingspolitik"
"172","innovative","unsicherheit","atomenergie","kauf","amerikanischer","jahrzehnte","schweizer","entscheidung","lernen","marktteilnehmer","qualitaet","chefoekonom","kraeftig","sozialdemokratischen"
"173","bieten","harten","gaskraftwerke","margen","militaerisch","entwickeln","deutlich","mitarbeiter","spass","ubs","flaechen","kurs","hoehere","nachfolger"
"174","systeme","osteuropa","eegumlage","zulieferer","demonstranten","erfahrungen","langfristig","warnte","schrieb","gefallen","gaesten","politik","inflation","konservative"
"175","consulting","auslaendischen","ziele","jahres","wall","theorie","anleihe","ba","fahren","zehnjaehrige","paris","donnerstag","anteil","stimme"
"176","gefragt","waehler","menge","allianz","shanghai","letztlich","pro","geben","leser","tecdax","pink","probleme","jahreshaelfte","volksparteien"
"177","brauchen","politisch","energieeffizienz","eads","diktator","erkenntnis","depot","ausgaben","hoeren","niveau","fach","lira","zurueckgegangen","guttenberg"
"178","personal","laender","milch","oracle","transatlantischen","modernen","vergangenen","verbaende","meter","vortag","abitur","volkswirtschaft","jahren","bayerns"
"179","lernen","eugipfel","oekostrom","werk","indonesien","diejenigen","raet","abschaffung","abends","hoeher","woche","schwellenlaender","september","bayerischen"
"180","fuehrungskraeften","athen","nutzung","eon","islamisten","vergangenheit","ey","plaene","morgens","eurozone","corona","prozentpunkte","zew","schwarzgelb"
"181","unternehmensberater","sieg","subventionen","kurs","tuerkei","gesellschaften","risikovorsorge","leistungen","stunde","zentralbank","halle","krediten","positiven","genossen"
"182","angestellten","istanbul","afrika","chef","vietnam","krise","fuenf","bruessel","satz","stratege","business","risiko","juli","spahn"
"183","suchen","mays","rohstoffen","airline","eu","entsteht","suisse","kraft","geschichten","europaeischen","kostet","lockerung","januar","republik"
"184","nachhaltigkeit","amt","opel","aufsichtsratschef","uhr","sprache","mietendeckel","vereinbart","liess","legten","staatsanwaltschaft","vereinigten","zuversicht","koalitionsverhandlungen"
"185","muenchen","rubel","oekologisch","verluste","millionen","verstaendnis","immobilienpreise","grundsaetzlich","schaut","ausblick","oktober","kapital","drittel","demokratie"
"186","schneller","koenigreichs","studie","gewinnwarnung","irans","wirtschaftlichen","kreditwirtschaft","vorgesehen","wollten","kaufen","spielern","sparer","betriebe","roettgen"
"187","marken","eumitgliedschaft","energiebranche","groesster","handelskrieg","scheint","sparkasse","zustaendigen","literatur","gaben","bewerbung","bankensystem","positiv","beust"
"188","kirch","streit","mais","zetsche","provinz","gemeinsame","gewinne","ii","wasser","volatilitaet","schleswigholstein","bip","bundesbank","delegierten"
