"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"112","entwickelt","abstimmung","kernkraftwerke","bilanz","auslaendische","sinn","ubs","beschaeftigte","ersten","investment","studierenden","steigen","laufenden","schuldenbremse"
"113","weltweit","pen","windraeder","steigern","westens","neue","verkaufen","vorschriften","publikum","stoxx","stattfinden","zinserhoehungen","prozentpunkte","wulff"
"114","umsatz","kreml","weltweit","umsaetze","afrika","erleben","kunde","richter","minuten","stanley","sammler","zinsschritt","naechsten","ampelkoalition"
"115","erfolg","verfassung","verbrauch","deutlich","internationalen","oeffentlichkeit","jahre","bundesverband","polizei","nasdaq","teams","billionen","optimismus","schroeders"
"116","bietet","beziehungen","energy","anteile","laender","einzelnen","objekte","erklaerte","gerade","kursgewinne","hamburgs","italiens","prognostiziert","land"
"117","bertelsmann","brown","stromversorgung","rechnet","islamischen","sozialer","gebuehren","gesetzlich","welt","steigenden","gebaeude","italienische","konjunkturellen","csuchef"
"118","prozesse","putins","energieagentur","loescher","nation","genau","hohen","bundeslaender","arbeitet","asset","st","italienischen","ifoinstitut","ruettgers"
"119","datenschutz","mrd","sonne","chrysler","sicherheit","diskussion","wohnimmobilien","beschaeftigung","dinge","anstieg","bundesweit","erhoehen","zeigt","gegner"
"120","geht","parlamentswahlen","preisen","erwirtschaftet","pekings","wirklichkeit","estate","pruefen","tage","monaten","pro","basispunkte","stieg","pds"
"121","technischen","umfragen","bauen","laufende","chinesischer","themen","credit","arbeitslosen","schriftsteller","kursverluste","spanien","finanzpolitik","beschaeftigung","thema"
"122","eigene","staaten","produziert","prognose","pakistan","krisen","verluste","krankenkassen","leuten","china","seite","eurokrise","trend","mueller"
"123","beschaeftigten","lateinamerika","reaktoren","erloese","zoelle","land","lebensversicherungen","zahlen","meter","york","zahl","geldpolitische","abschwung","franz"
"124","knowhow","tschechien","kuenast","vorjahreszeitraum","vereinten","umgang","rund","lohn","lieber","lag","kunstmarkt","volkswirte","dihk","streit"
"125","homeoffice","david","gebaut","airlines","obamas","eigene","finanzbranche","steuern","lebens","hsbc","airlines","euroland","unsicherheit","bund"
"126","plattformen","rumaenien","kupfer","zukaeufe","iranischen","entwicklung","jahr","staatliche","freund","zugelegt","staatsanwaltschaft","washington","hohe","koch"
"127","standort","schottland","produkte","henkel","saddam","oekonomie","westlb","industrie","fernsehen","kgv","ort","investoren","branche","ruecktritt"
"128","netzwerk","  ","uniper","minus","bevoelkerung","geworden","geldhaus","aenderungen","mag","sp","samstag","wechselkurs","unsicherheiten","roesler"
"129","aufsichtsrat","ankara","rohoel","kuendigte","kampf","ideen","hoehere","verordnung","tochter","deutsche","tage","waehrungen","vierten","kandidat"
"130","konkurrenz","staatspraesident","produzenten","verkaufen","aegypten","thema","verbraucherzentrale","bundeswirtschaftsminister","gott","legte","reiseveranstalter","niedrigen","kurzarbeit","lafontaine"
"131","gegruendet","blair","kapazitaeten","fluggesellschaft","staatsfuehrung","bedeutet","zins","gesetzes","laesst","dz","deutschen","hoehere","daten","bundeswehr"
"132","erfahrung","nationalen","waerme","marktanteil","uspraesidenten","geben","lebensversicherer","antrag","fand","nachmittag","branche","institute","institute","zustimmung"
"133","angebote","gazprom","gefoerdert","zulieferer","john","fuehlen","basel","iv","steht","bewertet","premiere","schuldenkrise","einkommen","reformen"
"134","gmbh","spanischen","stadtwerke","bosch","sieg","strukturen","dresdner","verdi","hoert","meint","studiengaenge","amerikanische","bundesregierung","legislaturperiode"
"135","qualitaet","kiew","e","abgelaufenen","weisse","wahrheit","versicherungswirtschaft","wolfgang","journalisten","bewertungen","start","staatsschulden","duerften","rotgruenen"
"136","schnell","griechenland","klimawandels","wegen","demokratischen","fuehren","mrd","loesung","lange","gestern","professoren","amerikanischen","angesichts","runde"
"137","wissen","unterhaus","netzbetreiber","continental","strafzoelle","lassen","pro","buerger","findet","stiegen","besuchern","of","iwf","links"
"138","systeme","abgeordneten","ausstoss","monsanto","haus","weit","rating","klagen","dorf","schwellenlaendern","dfb","niedrig","statistische","thueringen"
"139","mittelstaendischen","la","gruener","geschaefte","volk","gegenteil","anteil","moeglich","auto","notiert","restaurants","folgen","zulegen","sigmar"
"140","kleine","rom","jaehrlich","kerngeschaeft","iranische","erkennen","immobilienpreise","arbeitslose","deutsch","wochen","taylor","wirtschaftswachstum","sechs","hessen"
"141","service","wahl","schiffe","mitarbeitern","aussenminister","bedeutung","verbraucherschuetzer","wirtschaft","begann","depot","ausbildung","volkswirtschaften","bundesamt","beck"
"142","hersteller","barroso","fass","konnte","reich","erfolg","hoehe","arbeitslosengeld","geworden","juengsten","koelner","stark","sinken","generalsekretaer"
"143","meist","moskauer","fukushima","neun","israels","generationen","liquiditaet","steuerreform","bild","fielen","museen","jeanclaude","knapp","liberale"
"144","finden","polnischen","mill","konkurrenz","hauptstadt","sozial","niedrigen","zahl","ort","management","menschen","gesenkt","stagnation","koehler"
"145","befragten","seite","iea","angekuendigt","kalten","mittelschicht","laut","sprecherin","fotos","merrill","pandemie","inflationsraten","iw","volkspartei"
"146","erfolgreich","sunak","klimaziele","general","abkommen","grosse","erwirtschaften","betrieben","kollegen","rechnen","oesterreich","null","aktuelle","vorsitzenden"
"147","betrieb","euaustritt","pflanzen","zweiten","treffen","reden","geschaeftsfuehrer","gebe","klingt","nachrichten","studieren","prozentpunkt","schwache","innenminister"
"148","produkten","schweiz","hohen","groessten","demokratische","vielmehr","equity","geben","bruder","finanzmaerkten","buergermeister","ezbchef","aktuellen","frage"
"149","bieten","italienische","russland","kapitalerhoehung","amerikanern","verhalten","anlage","streit","erlebt","groessten","arena","japanische","auswirkungen","niederlage"
"150","handelsblatt","medwedjew","erderwaermung","sank","yuan","migration","investmentfonds","kompromiss","dachte","ubs","angebot","tsipras","laufende","vorsitzende"
"151","ideen","brexits","meter","group","globalen","stimmt","anlegen","arbeiten","nacht","positive","fliegen","stabilitaet","optimistisch","regiert"
"152","mckinsey","vereinigten","pipeline","elektroautos","korruption","loesen","versicherung","hiess","studiert","bundesanleihe","ausstellungen","lage","maschinenbau","regierungschef"
"153","transformation","vertrag","anteil","trotz","bedrohung","herausforderung","vermoegensverwaltung","einigung","moechte","schwankungen","teilnehmer","defizit","gewachsen","aussenminister"
"154","zukunft","vereinigte","windparks","telekom","militaerisch","chance","angebot","grundsaetzlich","herum","waehrungen","berichtet","fedchef","ausfuhren","christdemokraten"
"155","nachhaltigkeit","leyen","eu","lag","eskalation","fluechtlinge","real","vorstoss","jugend","dividenden","museum","land","gewerbe","gesagt"
"156","wirtschaftspruefer","josé","kraftwerken","handelsblatt","eu","richtige","frankfurter","gefordert","erste","erwartungen","stiftung","japanischen","laendern","nrw"
"157","kuenstlicher","warschau","gaskraftwerke","dritten","anschlaege","armut","schweizer","bundesverfassungsgericht","geschrieben","edelmetall","staedte","kreditvergabe","handelsblatt","demokratie"
"158","post","françois","ziele","beteiligung","amtszeit","natur","kreditvergabe","leistungen","schaut","yen","fifa","strukturreformen","weltkonjunktur","rechten"
"159","verlage","minister","verbraucht","geplant","kreml","erklaeren","papiere","heil","faehrt","unten","vertrag","internationalen","wachstums","neuwahlen"
"160","roland","italienischen","oekostrom","kauf","fuehrer","besteht","aufsicht","hundt","gehoert","waehrung","vereins","zins","arbeitslosenquote","frau"
"161","einsatz","mexiko","saudiarabien","plus","shanghai","loesungen","suisse","vereinbart","verlag","unternehmensanleihen","plaetze","erwartet","statistischen","reihen"
"162","marketing","waehrung","menge","groesste","spannungen","politischer","postbank","erhoehung","morgen","lynch","flughaefen","bundesbankpraesident","zurueckgegangen","vizekanzler"
"163","taetig","investoren","teyssen","fuenf","israelischen","erkenntnis","aktionaere","schutz","kennen","schwellenlaender","kiel","anstieg","anteil","agenda"
"164","beschaeftigt","orbán","energiekonzerne","winterkorn","hamas","sehen","eigentumswohnungen","beschluss","wasser","gemeinschaftswaehrung","amoc","alan","positive","guido"
"165","gefragt","europaparlament","solaranlagen","angaben","bushs","oeffentlichen","wohnungsmarkt","schmidt","gelernt","positiv","ausstellung","schuldenschnitt","wachstumsraten","bayerische"
"166","genau","polens","fahrzeuge","ende","tuerkei","professor","summe","recht","fahren","capital","hertha","donnerstag","handel","badenwuerttemberg"
"167","app","zollunion","netze","ebitda","verteidigung","gesellschaften","beteiligungen","fdp","wohnung","investmentbank","region","teuerung","belebung","anhaenger"
"168","bitkom","viktor","elektroautos","holding","unterstuetzung","fehlt","aufseher","praxis","stunde","hoeher","mio","chefoekonom","ifw","grosse"
"169","dienstleistungen","silvio","oekologischen","erklaerte","anschlaegen","funktioniert","gesellschaften","entscheidung","buecher","talfahrt","oktober","prozentpunkte","unten","kanzlers"
"170","lernen","amt","windenergie","margen","hussein","reformen","deutlich","erbschaftsteuer","sah","quartalszahlen","reise","fiskalpolitik","april","markus"
"171","rtl","waehler","atomausstieg","boeing","schanghai","parteien","meist","einnahmen","kultur","risiken","winter","spielraum","betriebe","konservative"
"172","schneller","laender","klimapolitik","legte","ukrainischen","jahrzehnte","neugeschaeft","dihk","morgens","niveau","bewerber","verhindern","hoehere","reden"
"173","konkurrenten","nicolas","zehn","hiess","kommunistischen","veraendern","erzielen","ausgaben","wirkt","zehnjaehrige","buchungen","powell","juli","bayerns"
"174","brauchen","bulgarien","atomenergie","nachfrage","kabul","form","risikovorsorge","verpflichtet","abends","rally","corona","pleite","hierzulande","lager"
"175","lieferanten","polnische","energieversorger","werk","pekinger","westen","privatkundengeschaeft","arbeitgebern","geschichten","gefallen","olympia","christine","gesamtjahr","rechts"
"176","anwendungen","waehrungsfonds","nordsee","metro","kiew","krise","verkaeufer","einkommen","hoeren","marktteilnehmer","madrid","lira","drittel","abstimmung"
"177","vertrieb","unabhaengigkeit","china","firma","september","stellen","vergangenen","zustaendigen","ziemlich","kletterte","woche","volkswirtschaft","schrumpfen","niedersachsen"
"178","sat","woche","autofahrer","konkurrent","republikanischen","sprache","riesterrente","verbaende","wollten","feinunze","mitarbeiter","kurs","wegen","republik"
"179","fuehrungskraeften","verbleib","energieeffizienz","gewinne","konflikte","solidaritaet","alter","altmaier","spricht","landesbank","sonntag","politik","kraeftig","verantwortung"
"180","roboter","westen","herstellung","strategie","bagdad","laendern","gebaeude","arbeitnehmern","spass","kursgewinnverhaeltnis","gebaut","risiko","gestiegenen","juergen"
"181","aufgaben","italiener","kanada","chef","sowjetunion","verstaendnis","vermoegensverwalter","betonte","machte","handel","de","lockerung","gfk","bayerischen"
"182","ingenieure","streit","rohstoffen","jahres","weltkrieg","gut","wohnraum","anfrage","sprache","kaufen","gaesten","rom","binnennachfrage","nachfolger"
"183","consulting","politisch","region","cashflow","wirtschaft","vergangenheit","raet","pflicht","lernen","notenbank","spielern","efsf","bundesbank","fdpchef"
"184","konzern","parlamentswahl","transformation","marge","meer","wettbewerb","pleite","vorsitzende","hand","eurozone","werder","schwellenlaender","vorquartal","sozialdemokratischen"
"185","grosse","sanktionen","leistung","ceo","polizei","letztlich","sparkasse","faellen","liess","entwicklung","pink","bip","ausfallen","kraft"
"186","forschung","istanbul","hektar","verluste","handel","veraenderung","experten","zeitarbeit","schrieb","zentralbank","coronavirus","krediten","liegt","brandenburg"
"187","managern","harten","vattenfall","allianz","indiens","forscher","depot","notwendig","stimme","kursziel","flaechen","bruttoinlandsprodukts","wachstumsprognose","krampkarrenbauer"
"188","bewerber","of","kernkraft","aufsichtsratschef","diktator","these","insgesamt","vorgesehen","tuer","stratege","flaeche","schritt","stiegen","stimme"
