"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"2004-10-01",0.000659848234905972,0,0.00108735048930772,0,0.00541418516513265,0.00325119780971937,0,0,0.00697269029633934,0.00126486213002783,0,0.000998003992015968,0.00215111589136865,0
"2005-01-01",0.00137646249139711,0,0,0,0.00189513581806696,0.00414185865907326,0,0,0.00510783200908059,0.00329082682023859,0,0,0.00530035335689046,0
"2005-04-01",0.00135074290859973,0,0,0,0.00699300699300699,0.00359712230215827,0,0,0.00603500301750151,0.00145067698259188,0,0.000815660685154976,0.0037359900373599,0
"2005-07-01",0.000850340136054422,0,0,0,0.00410396716826265,0.00415953021776364,0,0,0.00595663569216107,0.00426075841499787,0,0,0.00114942528735632,0
"2005-10-01",0.000962463907603465,0,0.000832292967124428,0,0.00378071833648393,0.0034144893111639,0,0,0.0022814772565236,0.00280210157618214,0,0.000463177396943029,0.0019907100199071,0
"2006-01-01",0,0,0,0,0.00283486888731396,0.00480167014613779,0.000551267916207277,0.000472589792060492,0.00683890577507599,0.00165654334621756,0,0,0,0.000457038391224863
"2006-04-01",0.000562429696287964,0.000480076812289966,0.000577367205542725,0.00075642965204236,0.00546746856205577,0.00464396284829721,0.000965250965250965,0,0.00499375780274657,0.00399771559109081,0,0.00304259634888438,0.00159299084030267,0.00124766063630692
"2006-07-01",0.00234009360374415,0.00120048019207683,0,0.000907441016333938,0.00216138328530259,0.0152621101526211,0.000770416024653313,0,0.0170487948265726,0.00123406005758947,0.000666666666666667,0.000861326442721792,0.00200904068307383,0.0023094688221709
"2006-10-01",0.0014570179698883,0,0,0,0.00157068062827225,0.00614410724259914,0.0004739336492891,0.00111815132314573,0.00715800636267232,0.00237529691211401,0,0,0.00189663347558084,0.00113026278609777
"2007-01-01",0,0,0,0,0.00553709856035437,0.00300464354001639,0,0.000759878419452888,0.00616570327552987,0.000695410292072323,0,0.00102880658436214,0.0031023784901758,0
"2007-04-01",0,0,0,0,0.00186915887850467,0.00345560871876661,0,0,0.0056617126680821,0.00125523012552301,0.00247678018575851,0,0,0
"2007-07-01",0.000816326530612245,0.0010487676979549,0.00212765957446809,0.00153846153846154,0.00149476831091181,0.00347129506008011,0.000688231245698555,0.00213068181818182,0.00573394495412844,0.00241618846270009,0,0.0112994350282486,0.008028545941124,0.000564652738565782
"2007-10-01",0.00119118522930316,0,0,0,0.00181900864029104,0.00495166234378684,0.000942507068803016,0.000897263346792284,0.00326690623979092,0.00277497477295661,0.00056657223796034,0.00447427293064877,0.00121654501216545,0.00426894343649947
"2008-01-01",0,0,0.00113250283125708,0.000678886625933469,0.00294488851493479,0.0016,0.000266311584553928,0.000282087447108604,0.00406631216765718,0.00263374485596708,0.00166481687014428,0.00229240957717779,0.0010351966873706,0.000323310701584222
"2008-04-01",0,0.000950570342205323,0.000601684717208183,0,0.00138440239963083,0.00543633762517883,0.00111111111111111,0.000702493853178785,0.0101611772950245,0.00148478099480327,0,0.00131492439184747,0.00125234815278647,0.00189035916824197
"2008-07-01",0.000415973377703827,0.000334672021419009,0.000504032258064516,0.000647668393782383,0.00196914998359042,0.00694100148735746,0.00120530333467256,0.00137994480220791,0.00524754734200319,0.00118133490844654,0,0.00203045685279188,0.00108616944243302,0.002210433244916
"2008-10-01",0.00131984161900572,0.000683526999316473,0.000357398141529664,0.000359281437125748,0.00336004135435513,0.00325654323965746,0.000445483906893863,0.000699667657862515,0.00576784426820476,0.00156412930135558,0.00161943319838057,0.00113848064582902,0.000997755051134946,0.00122299225438239
"2009-01-01",0.00197970799307102,0.00116640746500778,0.00104202848211184,0.000141743444365698,0.00220604456210015,0.00468277945619335,0.00089126559714795,0,0.0034626744067624,0.00106382978723404,0.00186716457722059,0.002776492364646,0.00207634563168823,0.000886721347816449
"2009-04-01",0.00163719711853307,0,0.00112233445566779,0.000493827160493827,0.00159744408945687,0.00235251538183134,0.00170648464163823,0.000549450549450549,0.00243445692883895,0.00109529025191676,0,0.000908265213442325,0.00165214779212977,0.00127469725940089
"2009-07-01",0.00162972620599739,0,0,0,0.000791139240506329,0.00180261378999549,0.00124740124740125,0,0.00531712875047474,0.00172176308539945,0.000397614314115308,0.00148588410104012,0.00116279069767442,0.000674991562605467
"2009-10-01",0.00288350634371396,0.000506329113924051,0.00271370420624152,0.000713097218920846,0.00610820244328098,0.00311162971606379,0.00207954250064986,0.000957854406130268,0.00259852750108272,0.000744232200446539,0.00632911392405063,0.00217746325530757,0.00201072386058981,0.000885739592559787
"2010-01-01",0.00768639508070715,0.000728332119446468,0,0.000683526999316473,0.00130208333333333,0.00461065573770492,0.00373134328358209,0.000997506234413965,0.00362882322446864,0.00103284445362528,0.00226415094339623,0.000718046912398277,0.00144092219020173,0.000474721101352955
"2010-04-01",0.000910746812386157,0.000288018433179724,0.000557413600891862,0.000588408355398647,0.0022140221402214,0.00488599348534202,0.000980872976949485,0.000888494002665482,0.006875,0.000729749452687911,0.00304878048780488,0.00309777347531462,0.0027390438247012,0.00105042016806723
"2010-07-01",0.00277998411437649,0.000404694455685957,0.00117416829745597,0.000565610859728507,0.00492813141683778,0.00699815837937385,0.00288638152715823,0.0009765625,0.00469606052700235,0.0027359781121751,0.00351864883884588,0.00392927308447937,0.000919540229885057,0.00155159038013964
"2010-10-01",0.00146198830409357,0.00136705399863295,0.00102145045965271,0,0.00483968542044767,0.00756651208201123,0.000959923206143509,0.0013009540329575,0.00512945774303859,0.00241429261226461,0.000841750841750842,0.0022740193291643,0.00144248106743599,0.00270758122743682
"2011-01-01",0.00226500566251416,0.0016,0.0023071852340145,0,0.00450281425891182,0.0106934543097861,0,0.00195121951219512,0.00350175087543772,0.00465386852821408,0.000645577792123951,0.00380614057345851,0.00264550264550265,0.00409276944065484
"2011-04-01",0.00196979645436638,0,0.000972762645914397,0,0.00194174757281553,0.00504151838671412,0.000692520775623269,0.000378787878787879,0.00350175087543772,0.00216986980781153,0.000717875089734386,0.00236305048335124,0.00133214920071048,0.000711068973690448
"2011-07-01",0.00172314761631246,0,0.00414250207125104,0.00232828870779977,0.00497100248550124,0.00345849802371542,0.000801496126102057,0.000685400959561343,0.00755374782103428,0.00623119896862914,0.000750187546886722,0.00392397302268547,0.00256739409499358,0.000676132521974307
"2011-10-01",0.000413393964448119,0.000658761528326746,0.00149402390438247,0.000588466065123578,0.00301962757926522,0.00087719298245614,0.000921149594694178,0.000823723228995058,0.00403721256801825,0.00399028452463567,0.00363636363636364,0.0023961661341853,0.00202681633925787,0.00135013501350135
"2012-01-01",0.00121802679658952,0,0.00043917435221783,0.000224870699347875,0.00144352219415374,0.00150300601202405,0.000862812769628991,0,0.00446960667461263,0.00166285595510289,0.00314218381775334,0.00066744535291173,0.00102534055954299,0.000676361176868448
"2012-04-01",0.000447227191413238,0,0.0036101083032491,0,0,0.00218161985274066,0.000455580865603645,0,0.00203843913803145,0.00154679040989946,0.000527704485488127,0.00474074074074074,0.00379266750948167,0.000495294700346706
"2012-07-01",0.000716589036187746,0,0,0.000467581047381546,0,0.000909090909090909,0.00122699386503067,0.000253871541000254,0.00343580470162749,0.00249003984063745,0.00069468565474123,0.00108134086266971,0.000921375921375921,0.0009765625
"2012-10-01",0.000807102502017756,0.00143163922691482,0.00190331176246669,0.000254777070063694,0.00167056465085199,0.00177462289263532,0.00115207373271889,0.000316856780735108,0.00349578449516759,0.00317863954227591,0.00102564102564103,0.000951927653498334,0.00233402489626556,0
"2013-01-01",0,0.00126622348844571,0,0.000428082191780822,0.000317965023847377,0.000834724540901503,0.00154878678368611,0.00092378752886836,0.00205415499533147,0.00325839035516455,0,0.0053687482339644,0.0011983223487118,0.000323939099449304
"2013-04-01",0.000681663258350375,0.00037243947858473,0.000912825193975354,0,0.00183038438071995,0.000351185250219491,0.00144439094848339,0,0.00288778877887789,0.00212443095599393,0,0.00150570015057002,0.000469043151969981,0.0011214953271028
"2013-07-01",0.00393700787401575,0.000735564545788893,0.00122900450634986,0.000241779497098646,0.00167879127028539,0.000754489210804285,0.000898472596585804,0.000760167236792094,0.00629874025194961,0.00496213110472708,0.0014194464158978,0.00143472022955524,0.000527148128624143,0.00309597523219814
"2013-10-01",0.00277777777777778,0.00342026507054297,0.000565291124929339,0,0.000327011118378025,0.000842933408260747,0.00242382271468144,0.00103591160220994,0.0023696682464455,0.00136456675005686,0,0.00198767640628106,0.00031104199066874,0.000386847195357834
"2014-01-01",0.00761421319796954,0.0018450184501845,0.00600600600600601,0,0.00333472280116715,0.00194426441996111,0.00367309458218549,0.00081366965012205,0.00247279920870425,0.00538687561214496,0.00402010050251256,0.000458505272810637,0.00152827305145186,0.00209937018894332
"2014-04-01",0.00521739130434783,0.00125052105043768,0.0010351966873706,0,0.00154479917610711,0.000669120107059217,0.00106157112526539,0,0.00363730839179008,0.00223114680946006,0,0,0.00103626943005181,0.000837520938023451
"2014-07-01",0.00460475825019187,0.00423076923076923,0.000945179584120983,0,0,0.00229533282325937,0.00202020202020202,0,0.00190234622701332,0.000643915003219575,0.00131926121372032,0.000345423143350604,0.00270061728395062,0.000924214417744917
"2014-10-01",0.00149253731343284,0.00212089077412513,0.00232450023245002,0,0.00222345747637576,0.00200883889112093,0.000371195248700817,0,0.00545312905738769,0.00162502539102173,0.000552181115405853,0.000487092060399416,0.000390930414386239,0.000823045267489712
"2015-01-01",0.00276352151598895,0.00238095238095238,0.000414250207125104,0.00164812525751957,0.0023696682464455,0.00404103201740752,0,0.00061143381228982,0.0072007200720072,0.00066386368665634,0.000890075656430797,0.000460334509743747,0.00108108108108108,0.00220994475138122
"2015-04-01",0.00206504904491482,0.00163220892274211,0,0.000527426160337553,0.00158667195557319,0.00663160301852275,0,0.00153233220962305,0.0148401826484018,0.00179856115107914,0.0014194464158978,0.00359324469996407,0.0032017075773746,0.00104058272632674
"2015-07-01",0.000539374325782093,0.000549450549450549,0.00100603621730382,0,0.00352289884247609,0.00509286998202517,0.00065359477124183,0,0.00695559122525415,0.0047313281514025,0.00201612903225806,0.00154112887690233,0.00211491011632006,0.0016750418760469
"2015-10-01",0.000804073974805682,0.00162778079218665,0.000908265213442325,0.000187300992695261,0.00323101777059774,0.00975124378109453,0.00034952813701503,0.000618238021638331,0.0043087298613713,0.00134460238186708,0,0.0011609907120743,0.00464792005577504,0
"2016-01-01",0,0.00200561572402728,0.000723589001447178,0.00188946622579121,0.00282703675147777,0.00527263374485597,0.00126182965299685,0,0.00287065180682202,0.00140646976090014,0.0023767082590612,0.00242718446601942,0.00224680262703076,0.0025756600128783
"2016-04-01",0,0.00259067357512953,0.000920810313075506,0.000228154232261008,0.00190294957183635,0.00643352029033322,0.00394811054709532,0.000830334901743703,0.00390757730207271,0.00195838433292534,0.00089086859688196,0.00271370420624152,0.0018359853121175,0.00054525627044711
"2016-07-01",0.0012666244458518,0.00035056967572305,0.00148367952522255,0.000458400183360073,0.0037359900373599,0.00785340314136126,0.00180977277297406,0.000580888759802498,0.0059552551102527,0.00114285714285714,0.000997340425531915,0.000536672629695885,0.00187020759304283,0.000921234454168586
"2016-10-01",0.00170183798502383,0.00103869124902623,0.00107874865156419,0.00111049416990561,0.00661375661375661,0.0121690862510675,0.00219058050383352,0.000828843762950684,0.00503225806451613,0.0017174753112924,0.000807319698600646,0.0022667170381564,0.002002002002002,0.00181159420289855
"2017-01-01",0.000367511944138185,0.000481927710843373,0,0,0.000472321934630644,0.00573364607766484,0.000958466453674121,0.000301114122252334,0.00497287522603978,0.00125881168177241,0.000523286237571952,0.00147874306839187,0.000585617240571562,0.00114481969089868
"2017-04-01",0.00158019489070319,0,0.000317258883248731,0,0.00111037086386853,0.00429397192402973,0.000345781466113416,0,0.00343084145901047,0.00125588697017268,0,0.00113090189426067,0.000498587335881669,0.000846202665538396
"2017-07-01",0.000283446712018141,0.000777604976671851,0.000497265042267529,0,0.00165125495376486,0.00805188995750391,0,0.000257400257400257,0.00876623376623377,0.00394088669950739,0,0.000416146483562214,0.00118119536971415,0.00178412132024978
"2017-10-01",0.0017156862745098,0.000964320154291225,0.00211118930330753,0,0.00146914789422135,0.00569476082004556,0,0.000710732054015636,0.00327653997378768,0.00104356900600052,0.00294876520457059,0.00092038656235619,0.00139977603583427,0.000624609618988132
"2018-01-01",0.00155159038013964,0.00115141047783535,0.00150526843953838,0.00140105078809107,0.00259347309271666,0.00284384694932782,0.000715563506261181,0.00112233445566779,0.00272243534216062,0.00653145410794087,0.00324324324324324,0.00138632162661738,0.000657030223390276,0.00158982511923688
"2018-04-01",0.00146654445462878,0.00328299409061064,0.000582750582750583,0.00114836931557189,0.00169419737399407,0.0104228707564026,0.000799360511590727,0.000468384074941452,0.00732217573221757,0.00246862785435096,0.00163487738419619,0.00262881177707676,0.00122249388753056,0.00150602409638554
"2018-07-01",0.00394788787998421,0.00114843525696239,0.00116686114352392,0.000810865599026961,0.00274122807017544,0.0108870967741935,0.00021137180300148,0.00247754722824404,0.00226915692092861,0.00140270339199184,0.00203045685279188,0.00112233445566779,0.000671028350947827,0.000467945718296678
"2018-10-01",0.000485436893203883,0.000556896231668832,0.000363504180298073,0.0017742293191395,0.000873171796550971,0.00349083655404563,0.000670803286936106,0.000579262405869859,0.00200233605873519,0.000857878181298256,0.000464900046490005,0.000414995158389819,0.00050564638462835,0.000163478829491581
"2019-01-01",0.000971250971250971,0.00123762376237624,0,0.000231696014828545,0.00304228780042592,0.00482033304119194,0.00135906496330525,0.000488758553274682,0.00474799123447772,0.00213971050975456,0.00198150594451783,0.00118168389955687,0.00164572112507481,0.000609013398294762
"2019-04-01",0.00025,0.00125470514429109,0.000421940928270042,0,0.000951248513674197,0.00398914951332376,0.000630715862503942,0.000301295570955107,0.00143506338196604,0.00223964165733483,0.000564652738565782,0.000491159135559921,0.00142915475704369,0
"2019-07-01",0.000810898475510866,0.00180570603105814,0.001185536455246,0.000613591041570793,0.000839454354669465,0.0070859167404783,0.000930232558139535,0.00176678445229682,0.00218450680557889,0.00137443549970548,0.000910332271279017,0.000615384615384615,0.00123609394313968,0.00121457489878543
"2019-10-01",0.00114678899082569,0.000349344978165939,0.000460405156537753,0.000527426160337553,0.0019351717464925,0.00603668446714651,0.00149588631264024,0.000287769784172662,0.00284605433376455,0.00171673819742489,0.000868432479374729,0.000505816894284269,0.000272182906913446,0.000768344218209758
"2020-01-01",0.00108205590622182,0.000343406593406593,0.00143232275005968,0.000505561172901921,0.00113599480688088,0.00818181818181818,0.00139082058414465,0.00227131943010531,0.00976460331299041,0.00448071691470635,0.0113686051595977,0.00400641025641026,0.00221843003412969,0.00141793690180787
"2020-04-01",0.00142721217887726,0,0.000893255917820456,0.000528913963328632,0.00184569952011812,0.00802600833079346,0.000865613503570656,0.00123164377072477,0.00384735364458771,0.00149390944610434,0.00322216851941357,0.00170285227756492,0.000929512006196747,0.000891000891000891
"2020-07-01",0.000529380624669137,0,0.000461254612546125,0.000645161290322581,0.00340241261985772,0.00803137840866642,0.000911784818782767,0.00103860135018176,0.00300210147102972,0.000628930817610063,0.00268948655256724,0.000644745325596389,0.00170690075591319,0.000559597090095132
"2020-10-01",0.00139300017412502,0.00135623869801085,0.000330906684315023,0,0.00123131046613896,0.00381107935211651,0.000230255583697905,0.00114062245396774,0.00418118466898955,0.00156494522691706,0.00147831800262812,0.000761421319796954,0.000571232720210214,0.00095383441434567
"2021-01-01",0.000476077124494168,0.00259235255994815,0.000884173297966401,0.000383435582822086,0.00112264945270839,0.00705499276410999,0.00126984126984127,0.000704225352112676,0.00314514860827174,0.000846023688663283,0.00146842878120411,0.0025974025974026,0.000861326442721792,0
"2021-04-01",0.00248138957816377,0.00176782557454331,0,0,0.0021079258010118,0.00502272183688113,0,0.000744601638123604,0.00283582089552239,0.00112275449101796,0.000874890638670166,0,0.000632311097059753,0
"2021-07-01",0.00130832969908417,0,0.000678656260604004,0,0.00264042246759482,0.0049771878888428,0.000502765208647562,0.000290191526407429,0.00111557340473003,0.00324477793551004,0.000601684717208183,0.000933706816059757,0.000731885825811174,0.00277932184546971
"2021-10-01",0.00153295861011753,0.00077639751552795,0.00033178500331785,0.000421407501053519,0.00373552484124019,0.00765483646485734,0.000570450656018254,0.00160978750804894,0.00427553444180523,0.0019485580670304,0.00149625935162095,0.00126742712294043,0.000437732545414752,0.000843170320404722
"2022-01-01",0.00253421186011151,0.00120192307692308,0.000982318271119843,0,0.00214976710856324,0.00411522633744856,0.000515463917525773,0.000563380281690141,0.00223964165733483,0.00106894708711919,0.000863557858376511,0.00183187461835945,0,0.000637551801083838
"2022-04-01",0.000587371512481645,0.000274273176083379,0.000821467688937568,0.000461573967228248,0.00120536386921802,0.00482573726541555,0.000338409475465313,0.000309981401115933,0.00466815506393343,0.00255591054313099,0.000442673749446658,0.00198244123477768,0.000675858340091917,0.000177430801987225
"2022-07-01",0.00127203343630747,0,0.000537576604666165,0.000521014241055922,0.00278219395866455,0.0052102048149479,0.000234521575984991,0,0.00189393939393939,0.00304756857029283,0.000601142170123234,0.00280183392766174,0.00108426270136307,0.000906344410876133
"2022-10-01",0.000966417008939357,0,0.000636739891754218,0.000588408355398647,0.00130039011703511,0.00249609984399376,0.00052369730295889,0.000207168013258753,0.00284405119292147,0.00159489633173844,0.00107296137339056,0.00116913484021824,0.000860832137733142,0
"2023-01-01",0.00155803687353934,0,0.000540979172301866,0.000264270613107822,0.00240963855421687,0.00825536598789213,0,0,0.00276243093922652,0.00194931773879142,0.00167597765363128,0.00235626767200754,0.00134612148746424,0.00113314447592068
"2023-04-01",0.00172711571675302,0,0.0014446691707599,0,0.00110578695171397,0.00567991981289676,0,0,0.00314852840520192,0.00175182481751825,0,0.000364564345607,0.000477099236641221,0.000448631673396142
"2023-07-01",0,0,0.000344589937973811,0,0.000205212394828648,0.00193723363037582,0,0,0.000574382538770821,0,0,0,0,0.000685714285714286
