"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"55","berger","mehrheit","winter","dividende","george","autor","investment","rentenversicherung","gefuehl","verlor","hoeness","finanzkrise","arbeitslosigkeit","macron"
"56","beispielsweise","praesidenten","stahl","autobauer","armee","rolle","hedgefonds","forderte","angst","mdax","senat","spanien","wirtschaftsleistung","fraktion"
"57","sap","franzoesische","mengen","markt","europaeer","aufgabe","kaufen","umsetzung","ging","goldman","urlauber","zentralbanken","preise","muentefering"
"58","partner","brasilien","tonne","hauptversammlung","beziehungen","grenzen","jahren","oeffentlichen","strasse","deutlich","team","regierungen","wirtschaftswachstum","politischen"
"59","business","le","dollar","verlust","vereinigten","darf","institut","erhalten","lang","jones","spielen","bernanke","branchen","laschet"
"60","beratung","regierungschef","gold","fusion","militaerische","lernen","finanzaufsicht","mindestlohn","gerne","kurs","hansestadt","usnotenbank","steigen","gewaehlt"
"61","cloud","erdogan","rund","mitarbeiter","jinping","kapitalismus","investiert","vorschlaege","essen","notenbanken","tui","chefvolkswirt","institut","schaeuble"
"62","werbung","premierministerin","bp","aktienkurs","westlichen","begriff","ertraege","patienten","kunst","unternehmen","bachelor","waehrungshueter","niveau","bundesregierung"
"63","job","spanien","markt","bank","syrien","falsch","geldhaeuser","bundesfinanzminister","wissen","rund","muenchner","greenspan","rund","sonntag"
"64","neuen","politischen","kohlendioxid","air","barack","ueberhaupt","investmentbanking","arbeitsplaetze","erinnert","maerkten","bremen","bundesbank","trotz","parteitag"
"65","maschinen","theresa","versorger","sparte","gewalt","laesst","geschaeft","geplanten","geboren","erholung","gmbh","preisstabilitaet","gesunken","buendnis"
"66","netz","sozialisten","atomkraftwerke","airbus","weissen","gesellschaftliche","privaten","einfuehrung","bilder","euro","zwei","duisenberg","insgesamt","parteichef"
"67","arbeitgeber","boris","waermepumpen","knapp","westliche","debatte","miete","darf","gesagt","wert","swift","griechischen","aussichten","landtagswahl"
"68","industrie","macron","klima","gesamtjahr","militaerischen","jahrhundert","transaktionen","kritik","glueck","jp","vereine","milliarden","volkswirtschaft","steinbrueck"
"69","thema","hollande","landwirte","management","fuehrung","veraenderungen","bieten","beschlossen","all","zaehler","absolventen","ezbrat","jahres","koalitionspartner"
"70","bereich","europas","fossilen","tochter","arabischen","ordnung","finanzierung","kassen","tod","goldpreis","sommer","griechenlands","folge","wirtschaftsminister"
"71","online","regierungschefs","nord","kaeser","militaer","handeln","makler","kritisierte","kennt","bundesanleihen","stuttgart","griechische","punkte","landtag"
"72","produkt","de","megawatt","weltweit","nordkorea","schaffen","haeuser","bundesrat","namen","donnerstag","rund","geldpolitischen","eurozone","abgeordneten"
"73","unternehmensberatung","tories","benzin","uebernahmen","clinton","institutionen","beispielsweise","vorgaben","maedchen","stieg","master","federal","steigende","schulz"
"74","innovation","chirac","kernenergie","opel","russlands","oekonomischen","wert","ministerium","karriere","konjunkturdaten","frankfurt","ezbpraesident","konjunkturelle","finanzminister"
"75","studie","wahlen","jahren","stieg","politische","integration","kauf","gutachten","zwei","fonds","hsv","senken","wirtschaftliche","linkspartei"
"76","digital","londoner","autos","fahrzeuge","partei","kultur","privatanleger","koenne","arbeiten","verluste","platz","athen","haushalte","horst"
"77","konzerne","partei","erdoel","marken","regime","interessen","verkauf","rechtsunsicherheit","draussen","stimmung","schueler","zinserhoehung","einbruch","wahlen"
"78","haeufig","wladimir","produzieren","mercedes","frieden","dinge","wohnen","kritisiert","erzaehlen","erwarten","schalke","laender","wachsen","buerger"
"79","silicon","beitritt","erneuerbarer","analyst","nahen","weise","milliarden","bdi","irgendwann","dienstag","stadion","deflation","laut","steinmeier"
"80","kollegen","bruesseler","millionen","abschreibungen","kongress","glauben","wertpapiere","millionen","geld","bonds","urlaub","mario","produktion","kandidaten"
"81","wettbewerb","neuwahlen","energietraeger","verkauft","internationale","herausforderungen","kosten","wirtschaftsminister","generation","verloren","polizei","portugal","zahlen","politiker"
"82","kommunikation","tuerkische","erde","finanzvorstand","konflikt","probleme","lebensversicherung","eukommission","reden","gestiegen","kultur","liquiditaet","studie","regieren"
"83","heute","mitgliedstaaten","energiepolitik","manager","terror","wissenschaftler","ackermann","haushalt","musik","duerften","nuernberg","euros","konsumenten","themen"
"84","deutschen","england","atomkraft","produktion","li","fuehrt","geldanlage","fordern","roman","duerfte","olympischen","notenbankchef","einzelhandel","debatte"
"85","deutsche","aussenminister","stromerzeugung","autoindustrie","truppen","politisch","anlegern","behoerde","los","marke","drei","eurolaender","staerker","rede"
"86","ag","italiens","kohlekraftwerke","marke","usregierung","jahrhunderts","kapitalmarkt","arbeitsmarkt","kleine","vermoegensverwalter","uni","unsicherheit","leicht","politische"
"87","geschaeftsmodelle","iwf","kilometer","wettbewerber","osten","problem","muenchen","minister","freunde","rezession","meter","massnahmen","usa","kabinett"
"88","kunde","binnenmarkt","fleisch","finanzchef","politischen","forschung","investments","forderungen","gemacht","zehnjaehrigen","bau","uswirtschaft","krise","edmund"
"89","siemens","wirtschaft","stream","gm","verbuendeten","mag","krediten","finanzminister","gesicht","new","galerie","reformen","instituts","friedrich"
"90","valley","tuerkischen","betrieb","kosten","w","finden","konditionen","staat","schueler","unsicherheit","veranstaltung","reserve","experten","helmut"
"91","fragen","madrid","strompreise","insgesamt","taliban","oekonomische","laufzeit","cdu","jahren","indizes","sponsoren","eurostaaten","zuwachs","berliner"
"92","gut","opposition","eeg","milliarde","wladimir","medien","einlagen","beitraege","schoen","oelpreis","spiel","staatsverschuldung","erwartungen","konservativen"
"93","chefs","juncker","gigawatt","gut","japan","wandel","regel","mrd","maennern","sachs","galerien","verschuldung","einschaetzung","christian"
"94","stellen","nordirland","teurer","erwartet","mexiko","gerechtigkeit","landesbanken","zusaetzliche","buero","uswirtschaft","borussia","irland","steigenden","muesse"
"95","team","kontinent","versorgungssicherheit","audi","waffen","art","deutsche","fall","wort","mittwoch","leipzig","erholung","sank","parlament"
"96","it","konservative","tiere","absatz","terroristen","fortschritt","zehn","hartz","stolz","knapp","duesseldorf","weidmann","lag","baerbock"
"97","entwickeln","deal","fossile","nettogewinn","suedkorea","ungleichheit","haus","foerderung","augen","stand","wohnungen","gefahr","export","buergermeister"
"98","mittelstaendische","russen","subventionen","steuern","krieges","fehler","ikb","aerzte","wusste","strategen","champions","anleihekaeufe","ausgaben","rotgruen"
"99","buero","reformen","erwaermung","muenchener","putins","sinne","grossbanken","steuer","lehrer","markets","a","finanzsystem","vormonat","landtagswahlen"
"100","media","stimmen","teuer","laufenden","nationen","antwort","portfolio","vorhaben","gern","steigende","thomas","griechen","volkswirte","kritik"
"101","belegschaft","parteien","betreiber","teilte","teheran","bundesrepublik","produkte","vorliegt","art","stark","semester","schaeuble","oecd","bundespraesident"
"102","arbeitet","korruption","lebensmittel","monaten","joe","idee","jain","klage","alter","montag","zuschauer","oekonom","hohen","fischer"
"103","vorstand","labour","anlage","drei","kim","werte","bonitaet","behoerden","familien","kursen","tuerkei","maerkten","diw","nordrheinwestfalen"
"104","plattform","irland","energiewirtschaft","konzerne","demokratie","mensch","hohe","gelten","heimat","geldpolitik","schulen","geldmenge","dritten","wolle"
"105","arbeit","ministerpraesident","kilowattstunde","autohersteller","terrorismus","leute","unternehmen","kuendigungsschutz","the","s","berlins","glaeubiger","privaten","wolfgang"
"106","geraete","einigung","windkraft","belegschaft","angriff","realitaet","beispiel","solle","abend","steigen","abgesagt","sitzung","inflation","sachsen"
"107","branchen","monti","technologien","umsatzes","russen","all","aktienfonds","koalitionsvertrag","ddr","usdollar","angaben","wirtschaftsleistung","durchschnitt","abgeordnete"
"108","geschaeftsmodell","europaeer","shell","gestern","wto","antworten","verkauft","bundesagentur","tun","zaehlern","hauptstadt","zinserhoehungen","milliarden","waehlern"
"109","anbieten","auslaendische","bundesnetzagentur","aktionaeren","aussenpolitik","moderne","landesbank","rentner","sitzen","inflation","adidas","preise","ausland","schuldenbremse"
"110","gute","finanzminister","diesel","umsaetze","saudiarabien","aengste","gibt","hans","kurz","p","paris","esm","gegenueber","waehlen"
"111","investieren","slowakei","kernkraftwerke","marktfuehrer","asien","zeiten","kreditinstitute","hoehe","lesen","konjunktur","barcelona","steigen","bruttoinlandsprodukts","fraktionschef"
"112","entwickelt","abstimmung","emissionshandel","bilanz","auslaendische","sinn","jahre","beschaeftigte","ersten","investment","studierenden","japans","prozentpunkte","spdchef"
"113","weltweit","pen","windraeder","steigern","westens","erleben","kunde","vorschriften","minuten","nasdaq","stattfinden","vertrauen","laufenden","wulff"
"114","umsatz","kreml","energy","deutlich","sicherheit","neue","ubs","richter","publikum","stoxx","sammler","zinsschritt","naechsten","ampelkoalition"
"115","erfolg","verfassung","weltweit","ebit","zoelle","genau","verkaufen","gesetzlich","polizei","stanley","teams","billionen","zeigt","csuchef"
"116","bietet","beziehungen","verbrauch","anteile","afrika","oeffentlichkeit","objekte","bundesverband","gerade","kursgewinne","hamburgs","italienische","optimismus","schroeders"
"117","prozesse","brown","stromversorgung","rechnet","internationalen","diskussion","wohnimmobilien","erklaerte","arbeitet","steigenden","st","italiens","ifoinstitut","land"
"118","bertelsmann","putins","energieagentur","loescher","laender","sozialer","gebuehren","krankenkassen","dinge","asset","seite","erhoehen","konjunkturellen","ruettgers"
"119","geht","mrd","bauen","erwirtschaftet","islamischen","einzelnen","estate","pruefen","welt","monaten","gebaeude","italienischen","prognostiziert","gegner"
"120","plattformen","parlamentswahlen","sonne","laufende","nation","themen","hohen","bundeslaender","tage","anstieg","bundesweit","finanzpolitik","stieg","pds"
"121","datenschutz","umfragen","produziert","chrysler","pekings","land","credit","beschaeftigung","schriftsteller","kursverluste","pro","basispunkte","trend","thema"
"122","technischen","lateinamerika","preisen","vorjahreszeitraum","chinesischer","wirklichkeit","finanzbranche","arbeitslosen","meter","china","spanien","eurokrise","beschaeftigung","mueller"
"123","eigene","staaten","gebaut","prognose","pakistan","krisen","rund","zahlen","lieber","york","zahl","geldpolitische","unsicherheit","streit"
"124","beschaeftigten","tschechien","uniper","erloese","vereinten","umgang","verluste","steuern","leuten","lag","airlines","volkswirte","abschwung","franz"
"125","homeoffice","david","reaktoren","minus","obamas","eigene","jahr","lohn","lebens","sp","kunstmarkt","euroland","hohe","bund"
"126","knowhow","  ","kuenast","kuendigte","iranischen","geworden","lebensversicherungen","staatliche","freund","kgv","staatsanwaltschaft","washington","dihk","ruecktritt"
"127","netzwerk","rumaenien","kupfer","airlines","saddam","ideen","westlb","aenderungen","fernsehen","hsbc","ort","investoren","vierten","koch"
"128","standort","schottland","produkte","henkel","uspraesidenten","geben","geldhaus","industrie","tochter","zugelegt","samstag","wechselkurs","branche","kandidat"
"129","gegruendet","ankara","kapazitaeten","zukaeufe","staatsfuehrung","entwicklung","verbraucherzentrale","verordnung","mag","bewertet","tage","waehrungen","unsicherheiten","roesler"
"130","konkurrenz","staatspraesident","produzenten","verkaufen","kampf","thema","zins","bundeswirtschaftsminister","steht","bewertungen","reiseveranstalter","hoehere","kurzarbeit","bundeswehr"
"131","aufsichtsrat","blair","rohoel","fluggesellschaft","bevoelkerung","oekonomie","hoehere","gesetzes","fand","legte","branche","niedrigen","institute","lafontaine"
"132","angebote","nationalen","waerme","marktanteil","aegypten","bedeutet","lebensversicherer","antrag","gott","deutsche","deutschen","institute","bundesregierung","zustimmung"
"133","erfahrung","gazprom","gefoerdert","zulieferer","john","fuehlen","basel","iv","laesst","dz","premiere","schuldenkrise","einkommen","reformen"
"134","systeme","spanischen","stadtwerke","bosch","weisse","lassen","pro","verdi","hoert","nachmittag","studiengaenge","staatsschulden","duerften","legislaturperiode"
"135","gmbh","kiew","ausstoss","abgelaufenen","sieg","wahrheit","dresdner","loesung","lange","meint","start","of","daten","rotgruenen"
"136","qualitaet","griechenland","e","wegen","strafzoelle","strukturen","versicherungswirtschaft","wolfgang","deutsch","gestern","professoren","amerikanische","angesichts","runde"
"137","schnell","unterhaus","klimawandels","monsanto","haus","fuehren","mrd","buerger","findet","stiegen","restaurants","amerikanischen","statistische","links"
"138","mittelstaendischen","abgeordneten","gruener","continental","demokratischen","weit","rating","moeglich","journalisten","schwellenlaendern","besuchern","folgen","iwf","thueringen"
"139","wissen","la","netzbetreiber","geschaefte","aussenminister","generationen","immobilienpreise","klagen","auto","depot","dfb","niedrig","zulegen","sigmar"
"140","kleine","rom","klimaziele","kerngeschaeft","volk","erkennen","anteil","arbeitslose","dorf","notiert","taylor","wirtschaftswachstum","sechs","liberale"
"141","service","wahl","schiffe","konkurrenz","reich","gegenteil","verbraucherschuetzer","wirtschaft","begann","wochen","ausbildung","volkswirtschaften","bundesamt","hessen"
"142","befragten","barroso","fass","konnte","iranische","bedeutung","geschaeftsfuehrer","arbeitslosengeld","geworden","juengsten","koelner","stark","stagnation","generalsekretaer"
"143","finden","polnischen","jaehrlich","mitarbeitern","israels","erfolg","hoehe","zahl","fotos","fielen","menschen","gesenkt","iw","frage"
"144","erfolgreich","moskauer","fukushima","neun","hauptstadt","reden","liquiditaet","sprecherin","klingt","management","pandemie","jeanclaude","sinken","beck"
"145","hersteller","seite","mill","elektroautos","kalten","sozial","niedrigen","steuerreform","bild","rechnen","museen","inflationsraten","aktuellen","volkspartei"
"146","meist","sunak","iea","angekuendigt","amtszeit","grosse","laut","arbeiten","ort","groessten","oesterreich","prozentpunkt","knapp","vorsitzenden"
"147","bieten","euaustritt","gaskraftwerke","general","demokratische","mittelschicht","erwirtschaften","gebe","bruder","merrill","studieren","null","aktuelle","koehler"
"148","betrieb","schweiz","eu","zweiten","eu","migration","equity","betrieben","kollegen","nachrichten","buergermeister","defizit","schwache","niederlage"
"149","handelsblatt","italienische","pflanzen","groessten","abkommen","stimmt","schweizer","hiess","erlebt","finanzmaerkten","arena","ezbchef","maschinenbau","innenminister"
"150","produkten","medwedjew","erderwaermung","group","globalen","verhalten","anlage","streit","dachte","ubs","fliegen","japanische","auswirkungen","vorsitzende"
"151","kuenstlicher","brexits","hohen","kapitalerhoehung","treffen","vielmehr","angebot","geben","studiert","bundesanleihe","angebot","stabilitaet","laufende","rechten"
"152","nachhaltigkeit","leyen","pipeline","sank","amerikanern","loesen","versicherung","grundsaetzlich","nacht","positive","ausstellungen","tsipras","optimistisch","regiert"
"153","ideen","vereinigten","anteil","trotz","yuan","herausforderung","investmentfonds","leistungen","moechte","erwartungen","berichtet","fedchef","gewachsen","regierungschef"
"154","mckinsey","vertrag","windparks","telekom","korruption","chance","real","kompromiss","herum","yen","teilnehmer","lage","ausfuhren","aussenminister"
"155","transformation","vereinigte","russland","lag","bedrohung","richtige","anlegen","einigung","jugend","waehrungen","museum","land","gewerbe","christdemokraten"
"156","zukunft","josé","meter","handelsblatt","eskalation","fluechtlinge","vermoegensverwaltung","vorstoss","geschrieben","dividenden","stiftung","strukturreformen","laendern","gesagt"
"157","gefragt","warschau","solaranlagen","dritten","militaerisch","erklaeren","frankfurter","gefordert","schaut","schwankungen","fifa","japanischen","handelsblatt","demokratie"
"158","einsatz","françois","ziele","beteiligung","anschlaege","sehen","kreditvergabe","bundesverfassungsgericht","faehrt","edelmetall","staedte","kreditvergabe","wachstums","neuwahlen"
"159","wirtschaftspruefer","italienischen","kraftwerken","kauf","kreml","loesungen","papiere","heil","gehoert","waehrung","vertrag","zins","zurueckgegangen","nrw"
"160","post","mexiko","verbraucht","geplant","fuehrer","armut","aufsicht","schutz","erste","unten","vereins","internationalen","arbeitslosenquote","vizekanzler"
"161","verlage","minister","oekostrom","plus","shanghai","besteht","suisse","hundt","morgen","positiv","plaetze","erwartet","weltkonjunktur","agenda"
"162","roland","waehrung","menge","groesste","spannungen","natur","postbank","erhoehung","wasser","schwellenlaender","kiel","bundesbankpraesident","statistischen","reihen"
"163","taetig","orbán","energiekonzerne","fuenf","bushs","erkenntnis","aktionaere","vereinbart","verlag","unternehmensanleihen","flughaefen","anstieg","anteil","frau"
"164","marketing","polens","saudiarabien","angaben","israelischen","politischer","eigentumswohnungen","recht","kennen","gemeinschaftswaehrung","amoc","alan","positive","guido"
"165","beschaeftigt","viktor","elektroautos","winterkorn","verteidigung","oeffentlichen","deutlich","einnahmen","gelernt","lynch","ausstellung","schuldenschnitt","belebung","kanzlers"
"166","bitkom","investoren","teyssen","ende","hamas","funktioniert","wohnungsmarkt","beschluss","wohnung","hoeher","hertha","donnerstag","handel","bayerische"
"167","genau","amt","netze","ebitda","unterstuetzung","parteien","summe","fdp","fahren","capital","oktober","chefoekonom","wachstumsraten","markus"
"168","forschung","europaparlament","oekologischen","erklaerte","tuerkei","gesellschaften","meist","schmidt","stunde","investmentbank","region","teuerung","ifw","anhaenger"
"169","dienstleistungen","zollunion","fahrzeuge","holding","kiew","professor","verkaeufer","praxis","buecher","talfahrt","mio","prozentpunkte","betriebe","badenwuerttemberg"
"170","app","waehler","klimapolitik","margen","ukrainischen","reformen","beteiligungen","ausgaben","sah","quartalszahlen","reise","fiskalpolitik","hoehere","grosse"
"171","lernen","silvio","windenergie","nachfrage","kommunistischen","fehlt","aufseher","entscheidung","morgens","risiken","winter","spielraum","unten","konservative"
"172","brauchen","laender","atomausstieg","legte","anschlaegen","stellen","gesellschaften","einkommen","kultur","niveau","bewerber","verhindern","april","reden"
"173","rtl","nicolas","zehn","boeing","hussein","veraendern","neugeschaeft","erbschaftsteuer","hoeren","rally","corona","powell","hierzulande","abstimmung"
"174","lieferanten","polnische","atomenergie","werk","schanghai","jahrzehnte","erzielen","arbeitgebern","abends","zehnjaehrige","buchungen","christine","juli","rechts"
"175","konkurrenten","bulgarien","energieversorger","hiess","kabul","form","risikovorsorge","dihk","geschichten","gefallen","sonntag","pleite","schrumpfen","bayerns"
"176","schneller","waehrungsfonds","china","firma","republikanischen","krise","vergangenen","verpflichtet","ziemlich","kletterte","olympia","lira","gesamtjahr","lager"
"177","vertrieb","unabhaengigkeit","nordsee","metro","september","westen","privatkundengeschaeft","zustaendigen","wollten","marktteilnehmer","madrid","politik","drittel","republik"
"178","anwendungen","woche","autofahrer","konkurrent","pekinger","gut","riesterrente","verbaende","wirkt","feinunze","mitarbeiter","volkswirtschaft","wegen","niedersachsen"
"179","fuehrungskraeften","verbleib","transformation","gewinne","wirtschaft","verstaendnis","alter","altmaier","spricht","kursgewinnverhaeltnis","woche","kurs","kraeftig","verantwortung"
"180","sat","westen","herstellung","strategie","weltkrieg","sprache","raet","betonte","sprache","landesbank","gebaut","risiko","gestiegenen","juergen"
"181","aufgaben","streit","energieeffizienz","chef","meer","laendern","pleite","arbeitnehmern","spass","kaufen","de","lockerung","bundesbank","bayerischen"
"182","ingenieure","italiener","rohstoffen","jahres","sowjetunion","vergangenheit","vermoegensverwalter","pflicht","machte","handel","gaesten","rom","binnennachfrage","nachfolger"
"183","roboter","politisch","leistung","marge","konflikte","solidaritaet","wohnraum","vorsitzende","schrieb","notenbank","spielern","efsf","gfk","kraft"
"184","consulting","parlamentswahl","kanada","cashflow","bagdad","veraenderung","gebaeude","anfrage","lernen","entwicklung","werder","schwellenlaender","stiegen","fdpchef"
"185","konzern","sanktionen","vattenfall","werke","polizei","letztlich","sparkasse","faellen","hand","eurozone","pink","bip","vorquartal","europawahl"
"186","grosse","of","region","ceo","handel","forscher","insolvenz","zeitarbeit","liess","zentralbank","coronavirus","krediten","wachstumsprognose","sozialdemokratischen"
"187","personal","istanbul","hektar","verluste","indiens","wettbewerb","experten","notwendig","stimme","kursziel","flaechen","schritt","ausfallen","kanzlerkandidat"
"188","bewerber","harten","kernkraft","allianz","vietnam","erstens","depot","vorgesehen","tuer","stratege","flaeche","bruttoinlandsprodukts","liegt","bundesrat"
