"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"14","digitalen","europaeischen","eon","mill","bush","sozialen","rendite","berlin","heute","aktienmarkt","berliner","draghi","konsum","afd"
"15","fuehrungskraefte","frankreich","pro","siemens","irak","zukunft","aktien","unternehmen","erzaehlt","usa","fussball","italien","deutlich","parteien"
"16","branche","tuerkei","verbraucher","vorstandschef","chinesische","buerger","immobilie","arbeit","stadt","bank","hochschulen","dollar","investitionen","waehler"
"17","software","putin","kohle","rund","amerika","tun","eigenkapital","kommunen","mutter","punkte","studium","notenbanken","arbeitsmarkt","stoiber"
"18","neue","pfund","klimaschutz","analysten","amerikaner","staat","kredite","muesse","spaeter","fed","gaeste","europaeischen","rezession","wahl"
"19","gruender","moskau","preis","uebernahme","staaten","frage","markt","kommission","jahre","minus","mannschaft","euro","prognose","ministerpraesident"
"20","unternehmens","russischen","rwe","geschaeftsjahr","putin","politischen","altersvorsorge","regelung","junge","papiere","verein","europaeische","erwartet","scholz"
"21","mittelstaendler","may","produktion","konzerns","praesidenten","wissen","vermoegen","rente","buch","rendite","messen","schulden","nachfrage","sozialdemokraten"
"22","arbeiten","europa","kraftwerke","daimler","trumps","bevoelkerung","commerzbank","gewerkschaft","tag","index","kunst","usa","oekonomen","wahlkampf"
"23","beispiel","russische","erdgas","vw","ukraine","fragen","mieter","gesetzlichen","jungen","aktienmaerkte","sport","waehrung","weltwirtschaft","seehofer"
"24","anbieter","referendum","opec","volkswagen","regierung","marktwirtschaft","risiken","fordert","kind","experten","reisen","rezession","erholung","bundestag"
"25","produkte","polen","erneuerbare","bayer","xi","brauchen","kapital","clement","schule","zinsen","besucher","waehrungsunion","firmen","bundestagswahl"
"26","unternehmer","johnson","anlagen","verkauf","israel","verantwortung","mieten","betriebe","zeit","quartal","liga","finanzmaerkte","befragten","opposition"
"27","telekom","landes","landwirtschaft","aktionaere","donald","beispiel","bafin","duerfen","geschichte","maerkte","hotels","oekonomen","bip","berlin"
"28","amazon","praesident","foerderung","lufthansa","uspraesident","denken","renditen","regelungen","sohn","woche","euro","krise","anstieg","liberalen"
"29","intelligenz","union","klimawandel","ersten","sanktionen","sicherheit","kaeufer","vorschlag","kindern","leitindex","koeln","kredite","kommenden","gruene"
"30","geschaeft","koenigreich","bauern","dollar","afghanistan","wissenschaft","sparer","bahn","macht","renditen","touristen","zinssenkung","rechnet","linken"
"31","berater","austritt","ausbau","bmw","demokraten","politische","institute","entwurf","alt","morgan","fans","maerkte","verbraucher","amt"
"32","chef","premierminister","kosten","konzernchef","westen","gerade","frankfurt","verfahren","hause","wall","hotel","leitzinsen","plus","gabriel"
"33","markt","italien","liter","ergebnis","welt","zeit","private","sprecher","uhr","plus","mark","anleihen","vorjahr","regierung"
"34","ki","berlusconi","deutschland","sap","republikaner","wohlstand","wirecard","gesetzentwurf","job","gewinne","bundesliga","leitzins","rechnen","merkels"
"35","familienunternehmen","sarkozy","wasser","operative","amerikanischen","recht","risiko","handelsblatt","sitzt","usnotenbank","klubs","staaten","prognosen","lindner"
"36","facebook","ukraine","jahr","thyssenkrupp","biden","herr","anleihen","betroffenen","arbeit","street","veranstalter","wachstum","zahl","politik"
"37","deutschland","cameron","nachfrage","hersteller","new","bildung","deutschen","massnahmen","alten","markt","geschaeftsfuehrer","wirtschaft","monaten","bayern"
"38","management","grossbritanniens","cent","kunden","chinesen","macht","finanzkrise","regierung","bisschen","anlegern","tourismus","waehrungsfonds","gestiegen","soeder"
"39","mittelstand","insel","wind","branche","soldaten","geht","immobilienfonds","urteil","gibt","dow","universitaeten","regierung","umfrage","gerhard"
"40","geschaeftsfuehrer","europaeische","emissionen","konkurrenten","dollar","system","branche","kosten","liebe","freitag","hochschule","europa","erwarten","merz"
"41","informationen","ungarn","grad","vorjahr","russischen","glaube","versicherungen","bundes","stunden","boersianer","wm","finanzmaerkten","china","linke"
"42","nutzer","kommission","bau","operativen","nato","verstehen","banker","bundestag","konnte","staatsanleihen","universitaet","geld","duerfte","mehrheit"
"43","technologie","russlands","energieversorgung","boersengang","russische","richtig","investieren","koalition","kirche","aktienkurse","klub","japan","zweiten","umfragen"
"44","nutzen","argentinien","gruene","basf","hongkong","buch","vermieter","laender","film","fondsmanager","aussteller","finanzminister","stark","westerwelle"
"45","computer","frankreichs","bundesregierung","vergangenen","region","angst","allianz","forderung","frueher","aktienmaerkten","veranstaltungen","yen","bruttoinlandsprodukt","ministerpraesidenten"
"46","microsoft","verhandlungen","oelpreis","autos","york","gesellschaftlichen","eigentuemer","deutschland","haus","fiel","hannover","bank","vergleich","bundeskanzler"
"47","technik","politische","branche","boerse","amerikanische","politiker","anbieter","mindestlohn","alte","haendler","quadratmeter","konjunktur","exporte","stimmen"
"48","gibt","paris","umwelt","zahlen","volksrepublik","arbeit","kredit","union","beruf","vergangenen","spiele","notenbanker","minus","kohl"
"49","innovationen","eustaaten","netz","aufsichtsrat","george","vertrauen","darlehen","gesetzgeber","geht","aktienindex","  ","risiken","stimmung","bundeskanzlerin"
"50","apple","eukommission","dollar","porsche","amerikas","autor","investment","forderte","gut","titel","flughafen","trichet","lage","kanzleramt"
"51","technologien","konservativen","hersteller","unternehmens","indien","entscheidungen","hedgefonds","gericht","mensch","notierte","kuenstler","weltwirtschaft","vergangenen","macron"
"52","berger","abkommen","gold","vorstand","landes","generation","kfw","geplante","lebt","erwartet","dortmund","inflationsrate","halbjahr","muentefering"
"53","business","franzosen","winter","ag","moskau","rolle","immobilienmarkt","regeln","ging","commerzbank","senat","spanien","ersten","minister"
"54","gerade","praesidenten","rohstoffe","halbjahr","vereinigten","braucht","investiert","gesetzliche","kopf","analyst","hoeness","bernanke","wirtschaftsforschung","laschet"
"55","partner","erdogan","gruenen","hauptversammlung","europaeer","geschichte","preise","heisst","gerne","mdax","urlauber","finanzkrise","arbeitslosigkeit","schaeuble"
"56","beispielsweise","mehrheit","bp","fusion","syrien","kapitalismus","investmentbanking","rentenversicherung","gefuehl","verlor","hansestadt","regierungen","wirtschaftswachstum","fraktion"
"57","werbung","brasilien","tonne","verlust","armee","darf","kaufen","oeffentlichen","kunst","euro","tui","greenspan","wirtschaftsleistung","politischen"
"58","netz","regierungschef","rund","dividende","barack","grenzen","ertraege","milliarden","strasse","jones","bachelor","lagarde","branchen","gewaehlt"
"59","startup","premierministerin","versorger","bank","beziehungen","aufgabe","jahren","bundesfinanzminister","angst","goldman","league","chefvolkswirt","steigen","sonntag"
"60","neuen","theresa","nord","mitarbeiter","europa","jahrhundert","quadratmeter","bundesrat","fragt","erholung","bremen","usnotenbank","preise","parteichef"
"61","beratung","franzoesischen","mengen","markt","westlichen","begriff","finanzaufsicht","vorschlaege","bilder","notenbanken","gmbh","zinssenkungen","institut","parteitag"
"62","cloud","politischen","kohlendioxid","air","militaerische","gefuehl","institut","patienten","erinnert","deutlich","muenchner","zentralbanken","trotz","steinbrueck"
"63","online","hollande","markt","aktienkurs","gewalt","lernen","geldhaeuser","arbeitsplaetze","essen","kurs","spielen","bundesbank","niveau","habeck"
"64","industrie","europas","erdoel","autobauer","taiwan","handeln","wohnung","umsetzung","lang","zaehler","absolventen","milliarden","rund","schulz"
"65","sap","regierungschefs","benzin","airbus","arabischen","debatte","privaten","kassen","wissen","maerkten","vereine","duisenberg","eurozone","horst"
"66","unternehmensberatung","sozialisten","atomkraftwerke","sparte","clinton","gesellschaftliche","geschaeft","einfuehrung","namen","rund","zwei","griechischen","jahres","linkspartei"
"67","studie","chirac","megawatt","gesamtjahr","jinping","veraenderungen","bieten","kritisierte","karriere","jp","master","waehrungshueter","insgesamt","landtag"
"68","konzerne","spanien","millionen","tochter","fuehrung","oekonomischen","transaktionen","erhalten","tod","unternehmen","team","preisstabilitaet","gesunken","koalitionspartner"
"69","kuenstliche","boris","jahren","management","weissen","kultur","beispielsweise","koenne","maedchen","donnerstag","lesen","griechenlands","aussichten","bundesregierung"
"70","deutschen","franzoesische","investitionen","kaeser","nordkorea","falsch","lebensversicherung","darf","all","konjunkturdaten","sommer","griechische","punkte","landtagswahl"
"71","job","wladimir","erde","knapp","politische","laesst","privatanleger","bdi","kennt","goldpreis","rund","ezbrat","volkswirtschaft","abgeordneten"
"72","kommunikation","de","kernenergie","opel","westliche","ordnung","miete","kritik","geboren","wert","schueler","ezbpraesident","folge","buendnis"
"73","thema","partei","habeck","uebernahmen","nahen","ueberhaupt","kapitalmarkt","geplanten","glueck","bundesanleihen","stuttgart","geldpolitischen","usa","wahlen"
"74","bereich","beitritt","landwirte","abschreibungen","militaerischen","interessen","finanzierung","vorgaben","gesagt","stimmung","hsv","deflation","produktion","edmund"
"75","deutsche","londoner","autos","stieg","w","institutionen","wertpapiere","eukommission","musik","verluste","platz","athen","wirtschaftliche","kandidaten"
"76","haeufig","tories","stream","analyst","militaer","integration","geldanlage","rechtsunsicherheit","geld","dienstag","urlaub","federal","steigende","politiker"
"77","maschinen","tuerkische","eeg","finanzvorstand","terror","jahrhunderts","milliarden","wirtschaftsminister","reden","verloren","frankfurt","laender","konjunkturelle","wirtschaftsminister"
"78","silicon","wahlen","kohlekraftwerke","weltweit","taliban","schaffen","ackermann","gutachten","roman","erwarten","stadion","zinserhoehung","einbruch","olaf"
"79","siemens","bruesseler","energiepolitik","fahrzeuge","regime","wissenschaftler","anlegern","arbeitsmarkt","kleine","stieg","drei","mario","haushalte","politische"
"80","arbeitgeber","aussenminister","klima","gm","frieden","finden","makler","ministerium","schueler","bonds","uni","portugal","wachsen","kabinett"
"81","kollegen","iwf","stromerzeugung","kosten","partei","weise","wert","finanzminister","irgendwann","duerfte","schalke","euros","einzelhandel","steinmeier"
"82","ag","le","energietraeger","erwartet","kongress","gerechtigkeit","verkauf","cdu","erzaehlen","duerften","nuernberg","liquiditaet","staerker","debatte"
"83","heute","binnenmarkt","tiere","verkauft","terroristen","forschung","kosten","millionen","arbeiten","new","olympischen","eurolaender","studie","rede"
"84","produkt","neuwahlen","erneuerbarer","manager","osten","herausforderungen","investments","mrd","freunde","mittwoch","bau","massnahmen","konsumenten","regieren"
"85","digital","tuerkischen","erwaermung","finanzchef","politischen","dinge","kauf","hartz","draussen","unsicherheit","sponsoren","senken","export","helmut"
"86","wettbewerb","england","lebensmittel","marken","russlands","glauben","deutsche","fall","wort","zehnjaehrigen","veranstaltung","reformen","erwartungen","konservativen"
"87","innovation","italiens","kilometer","insgesamt","truppen","fuehrt","haeuser","beschlossen","the","oelpreis","duesseldorf","irland","zahlen","buerger"
"88","kunde","wirtschaft","fleisch","produktion","usregierung","probleme","wohnen","minister","gesicht","marke","wohnungen","eurostaaten","einschaetzung","rotgruen"
"89","chefs","madrid","atomkraft","marke","terrorismus","fortschritt","einlagen","fordern","gemacht","stand","semester","notenbankchef","zuwachs","themen"
"90","valley","opposition","betrieb","gut","konflikt","oekonomische","unternehmen","beitraege","los","gestiegen","borussia","erholung","volkswirte","buergermeister"
"91","geschaeftsmodelle","juncker","fossilen","wettbewerber","wto","ungleichheit","krediten","kritisiert","gern","vermoegensverwalter","thomas","uswirtschaft","steigenden","berliner"
"92","mittelstaendische","nordirland","versorgungssicherheit","steuern","demokratie","politisch","laufzeit","aerzte","art","geldpolitik","spiel","unsicherheit","leicht","finanzminister"
"93","media","mitgliedstaaten","energiewirtschaft","teilte","nationen","problem","ikb","forderungen","zwei","knapp","meter","weidmann","laut","nordrheinwestfalen"
"94","it","reformen","produzieren","gestern","mexiko","mag","produkte","kuendigungsschutz","augen","uswirtschaft","champions","griechen","krise","parlament"
"95","vorstand","kontinent","betreiber","laufenden","internationale","wandel","konditionen","behoerde","buero","fonds","galerien","schaeuble","oecd","fischer"
"96","stellen","russen","shell","milliarde","teheran","werte","portfolio","behoerden","familien","indizes","schulen","anleihekaeufe","sank","wolfgang"
"97","gut","irland","gigawatt","absatz","japan","mensch","landesbanken","bundesagentur","jahren","sachs","leipzig","finanzsystem","instituts","muesse"
"98","fragen","korruption","strompreise","muenchener","krieges","neue","bonitaet","zusaetzliche","generation","zaehlern","polizei","reserve","diw","kritik"
"99","buero","parteien","stahl","audi","verbuendeten","bundesrepublik","grossbanken","staat","schoen","strategen","galerie","gefahr","milliarden","baerbock"
"100","geraete","stimmen","fossile","drei","suedkorea","fehler","jain","hans","maennern","s","tuerkei","verschuldung","vormonat","bundespraesident"
"101","arbeitet","ministerpraesident","kilowattstunde","mercedes","kim","sinne","hohe","klage","lesen","rezession","berlins","geldmenge","ausgaben","wulff"
"102","anbieten","konservative","kernkraftwerke","autoindustrie","asien","art","zehn","steuer","wusste","markets","pro","glaeubiger","experten","ruettgers"
"103","belegschaft","monti","emissionshandel","monaten","li","idee","muenchen","solle","stolz","p","studierenden","oekonom","optimismus","spdchef"
"104","branchen","auslaendische","teurer","loescher","waffen","moderne","regel","foerderung","alter","kursen","abgesagt","esm","privaten","schroeders"
"105","gute","finanzminister","diesel","nettogewinn","saudiarabien","antwort","beispiel","vorliegt","lehrer","stark","hauptstadt","maerkten","lag","wolle"
"106","bertelsmann","deal","weltweit","aktionaeren","pakistan","medien","aktienfonds","rentner","ddr","inflation","barcelona","vertrauen","bruttoinlandsprodukts","fraktionschef"
"107","geschaeftsmodell","abstimmung","teuer","deutlich","aussenpolitik","einzelnen","haus","vorhaben","heimat","montag","zuschauer","staatsverschuldung","ausland","pds"
"108","umsatz","europaeer","verbrauch","bilanz","internationalen","realitaet","gibt","koalitionsvertrag","publikum","steigende","stattfinden","italienischen","abschwung","franz"
"109","arbeit","brown","windkraft","ebit","afrika","aengste","landesbank","arbeitslosen","ersten","konjunktur","hamburgs","japans","naechsten","mueller"
"110","gmbh","beziehungen","kuenast","belegschaft","islamischen","sozialer","ubs","vorschriften","abend","stanley","kunstmarkt","italienische","dritten","waehlen"
"111","aufsichtsrat","putins","stromversorgung","airlines","wladimir","umgang","kunde","richter","tun","usdollar","a","italiens","durchschnitt","landtagswahlen"
"112","geht","einigung","e","umsatzes","russen","sinn","kreditinstitute","beschaeftigung","welt","kursgewinne","bundesweit","preise","laufenden","abgeordnete"
"113","weltweit","kreml","uniper","chrysler","nation","zeiten","verkauft","beschaeftigte","arbeitet","nasdaq","gebaeude","zinsschritt","gegenueber","csuchef"
"114","technischen","verfassung","windraeder","erwirtschaftet","saddam","leute","hohen","zahlen","schriftsteller","stoxx","sammler","billionen","hohen","thema"
"115","team","mrd","rohoel","marktfuehrer","obamas","entwicklung","gebuehren","bundesverband","kurz","investment","st","wirtschaftsleistung","prozentpunkte","koch"
"116","plattform","labour","anlage","prognose","westens","bedeutet","lebensversicherungen","industrie","mag","china","spanien","basispunkte","dihk","christian"
"117","investieren","slowakei","kupfer","fluggesellschaft","putins","oekonomie","verluste","staatliche","minuten","steigen","reiseveranstalter","finanzpolitik","konjunkturellen","roesler"
"118","entwickeln","ankara","waermepumpen","rechnet","auslaendische","oeffentlichkeit","verkaufen","hoehe","polizei","steigenden","deutschen","volkswirte","beschaeftigung","lafontaine"
"119","homeoffice","schottland","energieagentur","steigern","pekings","antworten","credit","krankenkassen","gerade","york","professoren","euroland","branche","gegner"
"120","netzwerk","blair","fukushima","minus","aegypten","all","finanzbranche","haushalt","dinge","anstieg","teams","investoren","prognostiziert","rotgruenen"
"121","datenschutz","staaten","preisen","laufende","vereinten","eigene","westlb","gesetzlich","sitzen","asset","studiengaenge","eurokrise","trend","sigmar"
"122","angebote","umfragen","bundesnetzagentur","zukaeufe","kampf","diskussion","jahr","iv","freund","kursverluste","besuchern","erhoehen","unsicherheiten","ruecktritt"
"123","entwickelt","tschechien","reaktoren","henkel","iranischen","wirklichkeit","lebensversicherer","lohn","gott","hsbc","branche","steigen","vierten","legislaturperiode"
"124","qualitaet","gazprom","iea","anteile","john","fuehren","estate","bundeslaender","laesst","lag","angaben","geldpolitische","kurzarbeit","ampel"
"125","bietet","staatspraesident","mill","vorjahreszeitraum","chinesischer","genau","objekte","pruefen","leuten","nachmittag","ausbildung","sitzung","stieg","kandidat"
"126","konkurrenz","  ","technologien","konzerne","bevoelkerung","geworden","jahre","gelten","tochter","deutsche","samstag","waehrungen","ifoinstitut","reformen"
"127","kleine","lateinamerika","klimawandels","autohersteller","laender","strukturen","dresdner","wolfgang","steht","monaten","zahl","zinserhoehungen","zeigt","beck"
"128","schnell","david","pflanzen","erloese","demokratischen","erleben","basel","gesetzes","deutsch","zugelegt","ort","wechselkurs","angesichts","friedrich"
"129","erfolg","kiew","jaehrlich","marktanteil","joe","bedeutung","geldhaus","steuern","fernsehen","legte","buergermeister","washington","sechs","land"
"130","knowhow","nationalen","fass","kuendigte","angriff","weit","hoehere","bundeswirtschaftsminister","lebens","gestern","premiere","institute","zulegen","koehler"
"131","eigene","abgeordneten","gebaut","wegen","sicherheit","mittelschicht","versicherungswirtschaft","verdi","journalisten","dz","angebot","niedrigen","duerften","bund"
"132","hersteller","griechenland","produzenten","monsanto","volk","erfolg","verbraucherzentrale","aenderungen","lieber","meint","studieren","amerikanische","bundesregierung","runde"
"133","mittelstaendischen","rumaenien","sonne","umsaetze","uspraesidenten","ideen","rating","arbeitslose","lange","schwellenlaendern","airlines","amerikanischen","unsicherheit","links"
"134","meist","spanischen","stadtwerke","general","iranische","fluechtlinge","mrd","antrag","tage","merrill","koelner","schuldenkrise","hohe","waehlern"
"135","wissen","barroso","produkte","mitarbeitern","reich","gegenteil","rund","arbeitslosengeld","geworden","stiegen","start","of","institute","frau"
"136","betrieb","moskauer","energy","verkaufen","abkommen","verhalten","anteil","klagen","dorf","notiert","museen","wirtschaftswachstum","einkommen","aussenminister"
"137","befragten","parlamentswahlen","russland","abgelaufenen","weisse","erkennen","verbraucherschuetzer","wirtschaft","fand","fielen","teilnehmer","jeanclaude","statistische","innenminister"
"138","service","pen","meter","zweiten","strafzoelle","herausforderung","equity","buerger","findet","wochen","oesterreich","ezbchef","ausfuhren","vorsitzenden"
"139","standort","schweiz","teyssen","kapitalerhoehung","israels","sozial","zins","zahl","klingt","bewertungen","restaurants","japanische","iwf","gesagt"
"140","erfahrung","wahl","pipeline","kerngeschaeft","anschlaege","geben","wohnimmobilien","erklaerte","begann","juengsten","pandemie","niedrig","optimistisch","generalsekretaer"
"141","gegruendet","medwedjew","fahrzeuge","continental","kalten","besteht","anlage","steuerreform","kollegen","nachrichten","staedte","tsipras","auswirkungen","nrw"
"142","wirtschaftspruefer","euaustritt","subventionen","angekuendigt","sieg","chance","erwirtschaften","hundt","bild","lynch","berichtet","land","laufende","bundeswehr"
"143","ideen","brexits","energiekonzerne","winterkorn","hauptstadt","reformen","investmentfonds","verordnung","nacht","finanzmaerkten","tage","folgen","daten","regiert"
"144","post","rom","netzbetreiber","dritten","amerikanern","themen","anlegen","streit","hoert","bundesanleihe","vereins","hoehere","knapp","niederlage"
"145","produkten","unterhaus","gefoerdert","neun","zoelle","vielmehr","vermoegensverwaltung","schmidt","bruder","gemeinschaftswaehrung","bewerber","kreditvergabe","bundesamt","regierungschef"
"146","beschaeftigten","josé","produziert","konnte","september","wahrheit","niedrigen","loesung","auto","bewertet","fliegen","null","iw","badenwuerttemberg"
"147","verlage","vereinigte","erderwaermung","groessten","demokratische","fehlt","liquiditaet","moeglich","studiert","management","mio","volkswirtschaften","weltkonjunktur","christdemokraten"
"148","plattformen","polnischen","saudiarabien","bosch","bushs","loesen","hoehe","dihk","erste","positive","kiel","gesenkt","gewachsen","guido"
"149","rtl","vertrag","schiffe","trotz","aussenminister","thema","laut","hiess","dachte","waehrungen","staatsanwaltschaft","stabilitaet","maschinenbau","grosse"
"150","sat","la","kapazitaeten","sank","haus","armut","papiere","altmaier","buecher","talfahrt","reise","lage","inflation","reihen"
"151","roland","investoren","kraftwerken","ende","treffen","grosse","frankfurter","gebe","ort","unten","fifa","japanischen","arbeitslosenquote","volkspartei"
"152","prozesse","italienische","bauen","geplant","fuehrer","fuehlen","geschaeftsfuehrer","erhoehung","kultur","depot","region","stark","wachstums","liberale"
"153","finden","warschau","oekologischen","lag","korruption","lassen","kreditvergabe","erbschaftsteuer","fotos","rechnen","ausstellungen","internationalen","sinken","streit"
"154","dienstleistungen","waehrung","anteil","plus","anschlaegen","krisen","versicherung","betrieben","verlag","schwankungen","hertha","strukturreformen","aktuelle","zustimmung"
"155","erfolgreich","vereinigten","ausstoss","angaben","yuan","form","angebot","bundesverfassungsgericht","geschrieben","waehrung","plaetze","staatsschulden","laendern","sachsen"
"156","genau","minister","hohen","hiess","schanghai","oeffentlichen","real","vorstoss","jugend","unternehmensanleihen","gebaut","zins","handelsblatt","vorsitzende"
"157","konkurrenten","zollunion","autofahrer","geschaefte","globalen","land","aktionaere","kompromiss","kennen","yen","museum","alan","statistischen","hessen"
"158","taetig","silvio","china","boeing","kabul","natur","beteiligungen","sprecherin","faehrt","kgv","buchungen","schuldenschnitt","april","frage"
"159","bitkom","italienischen","hektar","groesste","bedrohung","generationen","summe","recht","erlebt","positiv","stiftung","fedchef","schwache","juergen"
"160","marketing","nicolas","verbraucht","ebitda","hussein","politischer","aufsicht","arbeitnehmern","wohnung","groessten","jahr","inflationsraten","aktuellen","bayerische"
"161","systeme","woche","kanada","konkurrenz","pekinger","loesungen","suisse","gefordert","gehoert","investmentbank","paris","prozentpunkt","positive","reden"
"162","beschaeftigt","bulgarien","windenergie","metro","bagdad","wettbewerb","erzielen","praxis","herum","schwellenlaender","arena","bundesbankpraesident","wegen","anhaenger"
"163","vertrieb","italiener","energieversorger","beteiligung","polizei","richtige","pro","faellen","meter","capital","flughaefen","anstieg","stagnation","fluechtlinge"
"164","handelsblatt","verbleib","windparks","fuenf","staatsfuehrung","solidaritaet","meist","zeitarbeit","gelernt","erwartungen","vertrag","defizit","binnennachfrage","niedersachsen"
"165","mckinsey","waehrungsfonds","atomausstieg","telekom","militaerisch","professor","gesellschaften","betonte","morgen","feinunze","winter","spielraum","wachstumsraten","verantwortung"
"166","ingenieure","unabhaengigkeit","zehn","group","israelischen","funktioniert","riesterrente","arbeiten","ziemlich","kletterte","werder","fiskalpolitik","gewerbe","konservative"
"167","lieferanten","mexiko","wald","konkurrent","eskalation","jahrzehnte","schweizer","einnahmen","sah","ubs","arbeiten","erwartet","juli","agenda"
"168","app","françois","vattenfall","holding","kerry","stimmt","vermoegensverwalter","geben","sprache","quartalszahlen","flaeche","chefoekonom","gesamtjahr","krampkarrenbauer"
"169","konzern","polens","waerme","erklaerte","irakischen","perspektive","privatkundengeschaeft","beschluss","machte","edelmetall","dfb","verhindern","belebung","wowereit"
"170","bieten","sanktionen","umweltminister","handelsblatt","konflikte","laendern","postbank","pflicht","spricht","notenbank","reisebueros","pleite","gfk","sozialdemokratischen"
"171","zukunft","westen","klimapolitik","zulieferer","weltkrieg","entwickeln","aufseher","einkommen","fahren","landesbank","coronavirus","donnerstag","zurueckgegangen","demokratie"
"172","managern","laender","region","legte","shanghai","theorie","deutlich","arbeitgebern","wirkt","marktteilnehmer","woche","rom","hoehere","bayerns"
"173","gefragt","harten","ziele","kauf","sowjetunion","parteien","alter","entscheidung","morgens","handel","gaesten","lira","unten","kurt"
"174","lernen","waehler","menge","margen","republikanischen","these","neugeschaeft","mitarbeiter","lernen","niveau","projekt","teuerung","handel","huber"
"175","nachhaltigkeit","auslaendischen","nordsee","jahres","amerikanischer","letztlich","experten","verbaende","moechte","zehnjaehrige","olympia","kurs","anteil","neuwahlen"
"176","innovative","politisch","energieeffizienz","werk","eu","erkenntnis","immobilienpreise","zustaendigen","spass","hoeher","ag","efsf","betriebe","nachfolger"
"177","dienstleister","osteuropa","gentechnik","allianz","demonstranten","erfahrungen","anlagen","leistungen","abends","gefallen","qualitaet","prozentpunkte","drittel","stimme"
"178","fuehrungskraeften","unsicherheit","atomenergie","eads","wall","entsteht","risikovorsorge","vereinbart","schrieb","tecdax","pink","politik","kraeftig","fluechtlingspolitik"
"179","angestellten","seite","oekostrom","oracle","tuerkei","sprache","vergangenen","warnte","wasser","vortag","corona","schwellenlaender","wachstumsprognose","republik"
"180","brauchen","eugipfel","gaskraftwerke","eon","diktator","verstaendnis","anleihe","grundsaetzlich","stunde","eurozone","kostet","probleme","jahreshaelfte","volksparteien"
"181","consulting","amt","rohstoffen","kurs","indonesien","vergangenheit","langfristig","plaene","hoeren","dividenden","abitur","volkswirtschaft","januar","ampelkoalition"
"182","einsatz","athen","eegumlage","chef","vietnam","modernen","depot","einigung","liess","zentralbank","flaechen","krediten","zuversicht","bayerischen"
"183","besten","polnische","klimaziele","firma","transatlantischen","krise","raet","kraft","geschichten","stratege","fach","risiko","zew","genossen"
"184","muenchen","istanbul","milch","gewinnwarnung","spannungen","gesellschaften","ey","ausgaben","schaut","europaeischen","business","lockerung","ausfallen","guttenberg"
"185","schneller","sieg","nutzung","verluste","islamisten","erklaeren","fuenf","ba","leser","rally","oktober","kapital","positiven","lager"
"186","personal","mays","netze","airline","kommunistischen","veraendern","mietendeckel","anfrage","satz","kaufen","halle","vereinigten","hoeheren","spahn"
"187","transformation","streit","oekologisch","nachfrage","grenze","stellen","verkaeufer","schutz","wollten","erneut","spielern","sparer","hierzulande","schwarzgelb"
"188","marken","koenigreichs","afrika","aufsichtsratschef","uhr","reden","sparkasse","verpflichtet","stimme","volatilitaet","madrid","bip","positiv","koalitionsverhandlungen"
