"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"55","beispielsweise","franzoesischen","investitionen","hauptversammlung","europaeer","rolle","wohnung","rentenversicherung","gefuehl","mdax","senat","finanzkrise","arbeitslosigkeit","fraktion"
"56","gerade","praesidenten","dollar","dividende","armee","gefuehl","hedgefonds","milliarden","angst","verlor","league","zentralbanken","wirtschaftsleistung","laschet"
"57","business","erdogan","gold","verlust","europa","aufgabe","kaufen","mindestlohn","fragt","goldman","spielen","zinssenkungen","preise","olaf"
"58","partner","brasilien","tonne","fusion","vereinigten","darf","investiert","oeffentlichen","strasse","jones","urlauber","regierungen","wirtschaftswachstum","schaeuble"
"59","beratung","regierungschef","bp","markt","beziehungen","grenzen","finanzaufsicht","vorschlaege","gerne","euro","hansestadt","bernanke","branchen","politischen"
"60","werbung","premierministerin","mengen","mitarbeiter","syrien","kapitalismus","jahren","bundesfinanzminister","lang","notenbanken","team","usnotenbank","steigen","gewaehlt"
"61","cloud","franzoesische","rund","bank","westlichen","lernen","institut","patienten","kunst","kurs","tui","chefvolkswirt","institut","sonntag"
"62","netz","theresa","versorger","autobauer","jinping","begriff","ertraege","erhalten","essen","deutlich","bachelor","greenspan","niveau","parteitag"
"63","sap","spanien","markt","aktienkurs","militaerische","jahrhundert","investmentbanking","umsetzung","erinnert","erholung","muenchner","waehrungshueter","rund","bundesregierung"
"64","neuen","politischen","landwirte","air","barack","falsch","geldhaeuser","arbeitsplaetze","bilder","maerkten","bremen","bundesbank","trotz","parteichef"
"65","job","sozialisten","kohlendioxid","sparte","gewalt","debatte","geschaeft","einfuehrung","wissen","rund","gmbh","duisenberg","gesunken","steinbrueck"
"66","industrie","hollande","nord","airbus","arabischen","gesellschaftliche","privaten","geplanten","gesagt","unternehmen","zwei","preisstabilitaet","jahres","ampel"
"67","online","le","stahl","gesamtjahr","fuehrung","ueberhaupt","transaktionen","kritik","tod","jp","absolventen","griechischen","insgesamt","koalitionspartner"
"68","maschinen","europas","atomkraftwerke","knapp","weissen","handeln","bieten","kassen","geboren","zaehler","vereine","milliarden","aussichten","schulz"
"69","unternehmensberatung","boris","benzin","management","westliche","laesst","miete","darf","glueck","goldpreis","sommer","griechenlands","eurozone","landtag"
"70","thema","regierungschefs","klima","tochter","militaerischen","veraenderungen","makler","bundesrat","namen","wert","swift","ezbrat","volkswirtschaft","buendnis"
"71","studie","chirac","megawatt","kaeser","clinton","ordnung","beispielsweise","kritisierte","all","donnerstag","stuttgart","griechische","punkte","landtagswahl"
"72","bereich","tories","jahren","opel","nordkorea","oekonomischen","finanzierung","vorgaben","maedchen","konjunkturdaten","rund","geldpolitischen","folge","horst"
"73","innovation","de","erdoel","uebernahmen","politische","schaffen","privatanleger","ministerium","kennt","bundesanleihen","master","ezbpraesident","steigende","linkspartei"
"74","produkt","wahlen","kernenergie","stieg","militaer","kultur","wertpapiere","bdi","karriere","stieg","frankfurt","federal","konjunkturelle","abgeordneten"
"75","kollegen","partei","autos","weltweit","partei","interessen","wert","rechtsunsicherheit","zwei","verluste","hsv","athen","wirtschaftliche","wirtschaftsminister"
"76","arbeitgeber","londoner","millionen","analyst","frieden","integration","milliarden","gutachten","geld","stimmung","platz","zinserhoehung","haushalte","wahlen"
"77","konzerne","wladimir","erde","abschreibungen","nahen","institutionen","lebensversicherung","koenne","arbeiten","erwarten","schueler","deflation","einbruch","kandidaten"
"78","kommunikation","beitritt","erneuerbarer","fahrzeuge","russlands","jahrhunderts","haeuser","beschlossen","reden","dienstag","schalke","laender","produktion","finanzminister"
"79","digital","bruesseler","fossilen","marken","regime","weise","kapitalmarkt","eukommission","musik","verloren","urlaub","mario","wachsen","politiker"
"80","silicon","tuerkische","fleisch","finanzvorstand","kongress","dinge","kosten","kritisiert","draussen","bonds","stadion","senken","usa","buerger"
"81","deutschen","neuwahlen","energiepolitik","verkauft","terror","wissenschaftler","ackermann","millionen","roman","fonds","drei","portugal","zahlen","regieren"
"82","haeufig","aussenminister","kohlekraftwerke","manager","w","glauben","geldanlage","wirtschaftsminister","generation","duerften","nuernberg","euros","konsumenten","edmund"
"83","heute","england","stream","mercedes","taliban","herausforderungen","verkauf","arbeitsmarkt","erzaehlen","duerfte","olympischen","liquiditaet","einzelhandel","politische"
"84","deutsche","iwf","energietraeger","gm","li","fuehrt","anlegern","minister","kleine","new","polizei","notenbankchef","laut","kabinett"
"85","wettbewerb","mitgliedstaaten","stromerzeugung","finanzchef","politischen","forschung","wohnen","fordern","irgendwann","gestiegen","uni","eurolaender","staerker","steinmeier"
"86","ag","wirtschaft","kilometer","kosten","osten","finden","kauf","finanzminister","los","zehnjaehrigen","bau","massnahmen","studie","rede"
"87","siemens","italiens","produzieren","produktion","usregierung","politisch","investments","cdu","gemacht","unsicherheit","meter","reformen","erwartungen","debatte"
"88","kunde","binnenmarkt","eeg","wettbewerber","konflikt","problem","krediten","behoerde","schueler","oelpreis","sponsoren","unsicherheit","zuwachs","themen"
"89","chefs","tuerkischen","tiere","insgesamt","internationale","probleme","einlagen","forderungen","gesicht","mittwoch","veranstaltung","eurostaaten","einschaetzung","helmut"
"90","geschaeftsmodelle","madrid","atomkraft","erwartet","truppen","gerechtigkeit","laufzeit","mrd","freunde","rezession","spiel","uswirtschaft","leicht","berliner"
"91","valley","opposition","betrieb","marke","terroristen","mag","deutsche","haushalt","wort","marke","wohnungen","irland","steigenden","konservativen"
"92","gut","juncker","erwaermung","gut","verbuendeten","fortschritt","konditionen","fall","jahren","vermoegensverwalter","leipzig","erholung","export","buergermeister"
"93","fragen","macron","waermepumpen","milliarde","japan","oekonomische","landesbanken","hartz","schoen","sachs","borussia","reserve","krise","parlament"
"94","stellen","nordirland","versorgungssicherheit","steuern","waffen","wandel","muenchen","beitraege","maennern","stand","duesseldorf","weidmann","instituts","muesse"
"95","media","kontinent","gigawatt","absatz","krieges","ungleichheit","ikb","aerzte","augen","knapp","kultur","griechen","experten","rotgruen"
"96","mittelstaendische","reformen","teurer","autoindustrie","wladimir","art","portfolio","zusaetzliche","art","uswirtschaft","champions","anleihekaeufe","volkswirte","baerbock"
"97","buero","russen","lebensmittel","laufenden","suedkorea","fehler","unternehmen","staat","buero","indizes","galerien","finanzsystem","sank","kritik"
"98","it","konservative","strompreise","nettogewinn","kim","werte","regel","behoerden","stolz","markets","tuerkei","schaeuble","oecd","christian"
"99","vorstand","parteien","fossile","muenchener","nationen","medien","grossbanken","klage","gern","geldpolitik","semester","gefahr","lag","nordrheinwestfalen"
"100","team","stimmen","betreiber","teilte","mexiko","antwort","produkte","foerderung","the","strategen","thomas","verschuldung","ausgaben","fischer"
"101","arbeitet","korruption","energiewirtschaft","drei","terrorismus","mensch","zehn","steuer","wusste","stark","zuschauer","staatsverschuldung","vormonat","wolfgang"
"102","arbeit","deal","shell","gestern","putins","bundesrepublik","bonitaet","vorhaben","lehrer","s","schulen","oekonom","diw","landtagswahlen"
"103","geraete","irland","kilowattstunde","monaten","demokratie","sinne","jain","vorliegt","alter","steigende","berlins","geldmenge","privaten","bundespraesident"
"104","belegschaft","ministerpraesident","teuer","umsatzes","teheran","idee","haus","kuendigungsschutz","familien","kursen","galerie","glaeubiger","milliarden","wolle"
"105","branchen","labour","windkraft","audi","wto","moderne","hohe","bundesagentur","abend","zaehlern","abgesagt","maerkten","hohen","friedrich"
"106","anbieten","einigung","emissionshandel","aktionaeren","russen","leute","beispiel","solle","ddr","p","a","esm","dritten","abgeordnete"
"107","plattform","monti","kernkraftwerke","belegschaft","saudiarabien","realitaet","aktienfonds","hans","tun","inflation","angaben","vertrauen","durchschnitt","wulff"
"108","gute","auslaendische","diesel","marktfuehrer","aussenpolitik","neue","verkauft","rentner","heimat","montag","adidas","preise","ausland","spdchef"
"109","entwickeln","finanzminister","subventionen","konzerne","asien","antworten","landesbank","koalitionsvertrag","lesen","usdollar","hauptstadt","wirtschaftsleistung","gegenueber","schroeders"
"110","geschaeftsmodell","europaeer","windraeder","ebit","joe","all","gibt","gelten","ersten","konjunktur","studierenden","sitzung","optimismus","fraktionschef"
"111","investieren","abstimmung","technologien","deutlich","angriff","einzelnen","kreditinstitute","vorschriften","kurz","steigen","barcelona","italienischen","bruttoinlandsprodukts","waehlen"
"112","entwickelt","beziehungen","bundesnetzagentur","bilanz","internationalen","aengste","ubs","richter","publikum","stanley","teams","italienische","laufenden","ruettgers"
"113","umsatz","slowakei","weltweit","steigern","afrika","zeiten","kunde","hoehe","sitzen","investment","hamburgs","italiens","naechsten","csuchef"
"114","bertelsmann","brown","anlage","loescher","westens","sinn","hohen","bundesverband","minuten","kursgewinne","stattfinden","japans","konjunkturellen","land"
"115","weltweit","putins","verbrauch","anteile","auslaendische","sozialer","verkaufen","beschaeftigte","welt","stoxx","sammler","zinserhoehungen","inflation","pds"
"116","technischen","verfassung","stromversorgung","autohersteller","pakistan","oeffentlichkeit","gebuehren","gesetzlich","arbeitet","nasdaq","paris","billionen","beschaeftigung","waehlern"
"117","geht","kreml","energieagentur","rechnet","islamischen","diskussion","credit","bundeslaender","gerade","steigenden","pro","zinsschritt","abschwung","thema"
"118","datenschutz","mrd","kuenast","chrysler","nation","erleben","jahre","arbeitslosen","polizei","asset","bundesweit","steigen","prognostiziert","mueller"
"119","bietet","parlamentswahlen","rohoel","erwirtschaftet","pekings","wirklichkeit","lebensversicherungen","beschaeftigung","schriftsteller","china","st","erhoehen","prozentpunkte","gegner"
"120","erfolg","pen","kupfer","prognose","sicherheit","umgang","objekte","zahlen","dinge","anstieg","gebaeude","finanzpolitik","trend","franz"
"121","aufsichtsrat","umfragen","energy","airlines","chinesischer","entwicklung","estate","pruefen","leuten","york","kunstmarkt","basispunkte","stieg","koch"
"122","homeoffice","lateinamerika","preisen","umsaetze","laender","oekonomie","verluste","krankenkassen","freund","monaten","zahl","eurokrise","dihk","roesler"
"123","netzwerk","david","uniper","laufende","saddam","eigene","finanzbranche","staatliche","tage","kursverluste","spanien","volkswirte","ifoinstitut","lafontaine"
"124","gmbh","tschechien","reaktoren","henkel","obamas","genau","westlb","lohn","mag","hsbc","staatsanwaltschaft","geldpolitische","unsicherheiten","bund"
"125","standort","staaten","gebaut","vorjahreszeitraum","vereinten","bedeutet","wohnimmobilien","erklaerte","lebens","lag","samstag","euroland","vierten","bundeswehr"
"126","eigene","schottland","sonne","fluggesellschaft","aegypten","themen","geldhaus","industrie","tochter","zugelegt","ort","investoren","kurzarbeit","kandidat"
"127","prozesse","ankara","produkte","minus","iranischen","krisen","rund","steuern","gott","dz","reiseveranstalter","washington","zeigt","ampelkoalition"
"128","plattformen","  ","produzenten","zukaeufe","kampf","ideen","jahr","aenderungen","lieber","nachmittag","deutschen","waehrungen","branche","rotgruenen"
"129","beschaeftigten","blair","stadtwerke","erloese","bevoelkerung","geworden","verbraucherzentrale","bundeswirtschaftsminister","laesst","deutsche","branche","wechselkurs","unsicherheit","sachsen"
"130","knowhow","staatspraesident","e","kuendigte","staatsfuehrung","geben","hoehere","gesetzes","fernsehen","legte","airlines","niedrigen","hohe","legislaturperiode"
"131","gegruendet","gazprom","produziert","marktanteil","john","fuehren","lebensversicherer","wolfgang","steht","gestern","tage","institute","angesichts","reformen"
"132","angebote","nationalen","kapazitaeten","wegen","uspraesidenten","strukturen","basel","antrag","journalisten","meint","studiengaenge","schuldenkrise","duerften","ruecktritt"
"133","qualitaet","kiew","bauen","verkaufen","demokratischen","thema","zins","iv","lange","schwellenlaendern","professoren","amerikanische","sechs","streit"
"134","erfahrung","rumaenien","klimawandels","monsanto","sieg","bedeutung","dresdner","buerger","fand","bewertet","besuchern","amerikanischen","bundesregierung","sigmar"
"135","konkurrenz","spanischen","fukushima","abgelaufenen","zoelle","gegenteil","versicherungswirtschaft","klagen","deutsch","stiegen","premiere","of","iwf","runde"
"136","schnell","griechenland","fass","bosch","weisse","weit","mrd","verdi","dorf","bewertungen","restaurants","hoehere","daten","zustimmung"
"137","service","abgeordneten","netzbetreiber","continental","volk","erfolg","rating","verordnung","findet","kgv","dfb","staatsschulden","institute","hessen"
"138","kleine","unterhaus","waerme","general","reich","mittelschicht","anteil","arbeitslose","hoert","notiert","ausbildung","niedrig","einkommen","beck"
"139","systeme","barroso","mill","zulieferer","strafzoelle","wahrheit","verbraucherschuetzer","loesung","geworden","wochen","start","wirtschaftswachstum","zulegen","links"
"140","mittelstaendischen","wahl","pflanzen","kerngeschaeft","haus","sozial","liquiditaet","wirtschaft","begann","fielen","koelner","folgen","statistische","koehler"
"141","meist","moskauer","jaehrlich","mitarbeitern","iranische","erkennen","erwirtschaften","moeglich","bild","depot","pandemie","jeanclaude","laufende","niederlage"
"142","hersteller","la","gefoerdert","geschaefte","israels","generationen","anlage","arbeitslosengeld","auto","merrill","seite","ezbchef","optimistisch","innenminister"
"143","befragten","polnischen","russland","konnte","kalten","land","equity","steuerreform","fotos","juengsten","studieren","stark","schwache","vorsitzenden"
"144","wissen","euaustritt","iea","zweiten","abkommen","fuehlen","niedrigen","zahl","kollegen","management","oesterreich","volkswirtschaften","auswirkungen","volkspartei"
"145","betrieb","schweiz","ausstoss","neun","aussenminister","lassen","investmentfonds","kompromiss","klingt","nachrichten","angebot","tsipras","bundesamt","generalsekretaer"
"146","produkten","rom","schiffe","angekuendigt","hauptstadt","grosse","laut","sprecherin","nacht","finanzmaerkten","buergermeister","null","iw","liberale"
"147","ideen","brexits","meter","kapitalerhoehung","treffen","verhalten","pro","gebe","bruder","rechnen","museen","japanische","knapp","aussenminister"
"148","erfolgreich","medwedjew","pipeline","konkurrenz","amerikanern","fluechtlinge","anlegen","streit","dachte","bundesanleihe","taylor","land","aktuelle","vorsitzende"
"149","mckinsey","sunak","erderwaermung","groessten","demokratische","vielmehr","geschaeftsfuehrer","einigung","ort","positive","teilnehmer","gesenkt","sinken","regiert"
"150","finden","seite","windparks","sank","anschlaege","herausforderung","hoehe","vorstoss","studiert","waehrungen","berichtet","stabilitaet","ausfuhren","schuldenbremse"
"151","wirtschaftspruefer","vertrag","kraftwerken","trotz","globalen","loesen","vermoegensverwaltung","betrieben","erlebt","unten","menschen","lage","gewachsen","regierungschef"
"152","post","josé","teyssen","group","korruption","besteht","versicherung","hundt","meter","groessten","arena","inflationsraten","weltkonjunktur","gesagt"
"153","verlage","vereinigten","fahrzeuge","dritten","yuan","richtige","angebot","bundesverfassungsgericht","herum","lynch","stiftung","kreditvergabe","aktuellen","christdemokraten"
"154","handelsblatt","vereinigte","anteil","lag","bedrohung","chance","kreditvergabe","arbeiten","moechte","schwankungen","staedte","prozentpunkt","wachstums","nrw"
"155","transformation","warschau","energiekonzerne","telekom","eskalation","armut","real","hiess","jugend","ubs","fliegen","internationalen","laendern","frage"
"156","bieten","italienische","verbraucht","plus","fuehrer","stimmt","schweizer","erhoehung","geschrieben","gemeinschaftswaehrung","kiel","japanischen","stagnation","frau"
"157","roland","waehrung","klimaziele","geplant","eu","natur","frankfurter","schmidt","verlag","waehrung","vereins","strukturreformen","handelsblatt","reihen"
"158","marketing","minister","hohen","beteiligung","militaerisch","politischer","papiere","gefordert","morgen","unternehmensanleihen","fifa","defizit","maschinenbau","rechten"
"159","dienstleistungen","françois","menge","winterkorn","bushs","reden","immobilienpreise","geben","erste","talfahrt","plaetze","zins","arbeitslosenquote","demokratie"
"160","beschaeftigt","italienischen","ziele","ende","spannungen","loesungen","suisse","grundsaetzlich","faehrt","schwellenlaender","amoc","erwartet","gewerbe","guido"
"161","nachhaltigkeit","investoren","oekologischen","angaben","shanghai","oeffentlichen","aktionaere","dihk","gehoert","erwartungen","flughaefen","fedchef","statistischen","agenda"
"162","gefragt","mexiko","gaskraftwerke","groesste","september","reformen","aufsicht","leistungen","kennen","edelmetall","vertrag","alan","zurueckgegangen","badenwuerttemberg"
"163","rtl","zollunion","saudiarabien","kauf","kreml","professor","postbank","einnahmen","buecher","positiv","hertha","bundesbankpraesident","april","grosse"
"164","zukunft","silvio","gruener","ebitda","tuerkei","fehlt","summe","erbschaftsteuer","gelernt","investmentbank","ausstellungen","schuldenschnitt","positive","bayerische"
"165","sat","polens","windenergie","boeing","anschlaegen","erkenntnis","beteiligungen","recht","schaut","yen","region","anstieg","anteil","anhaenger"
"166","genau","bulgarien","klimapolitik","hiess","schanghai","erklaeren","gesellschaften","entscheidung","kultur","capital","bewerber","teuerung","handel","bayerns"
"167","taetig","europaparlament","atomausstieg","fuenf","israelischen","form","meist","altmaier","wohnung","zehnjaehrige","mio","chefoekonom","wachstumsraten","vizekanzler"
"168","lernen","waehler","oekostrom","erklaerte","pekinger","jahrzehnte","erzielen","vereinbart","sah","quartalszahlen","reise","fiskalpolitik","belebung","reden"
"169","bitkom","nicolas","autofahrer","metro","kabul","solidaritaet","neugeschaeft","schutz","morgens","hoeher","museum","spielraum","hoehere","niedersachsen"
"170","app","polnische","nordsee","holding","hamas","veraendern","aufseher","praxis","fahren","kletterte","buchungen","verhindern","betriebe","konservative"
"171","konkurrenten","waehrungsfonds","energieversorger","handelsblatt","hussein","gesellschaften","privatkundengeschaeft","zustaendigen","stunde","dividenden","winter","donnerstag","binnennachfrage","juergen"
"172","lieferanten","italiener","elektroautos","legte","kommunistischen","wettbewerb","risikovorsorge","faellen","wirkt","marktteilnehmer","olympia","prozentpunkte","wegen","neuwahlen"
"173","einsatz","laender","atomenergie","elektroautos","bagdad","sprache","riesterrente","einkommen","ziemlich","feinunze","corona","pleite","gesamtjahr","lager"
"174","vertrieb","unabhaengigkeit","solaranlagen","margen","republikanischen","laendern","wohnungsmarkt","betonte","abends","landesbank","gebaut","lira","drittel","verantwortung"
"175","brauchen","woche","zehn","konkurrent","polizei","funktioniert","vermoegensverwalter","arbeitnehmern","wasser","gefallen","madrid","kurs","juli","republik"
"176","schneller","verbleib","hektar","firma","weltkrieg","stellen","alter","verbaende","hoeren","niveau","sonntag","rom","unten","abstimmung"
"177","fuehrungskraeften","politisch","china","werk","konflikte","perspektive","deutlich","beschluss","machte","sp","oktober","politik","gfk","markus"
"178","ingenieure","sanktionen","netze","nachfrage","ukrainischen","krise","verkaeufer","pflicht","spricht","handel","mitarbeiter","efsf","kraeftig","nachfolger"
"179","consulting","amt","eu","jahres","sowjetunion","parteien","vergangenen","arbeitgebern","spass","notenbank","werder","christine","wachstumsprognose","bayerischen"
"180","kuenstlicher","westen","kanada","chef","verteidigung","verstaendnis","experten","anfrage","geschichten","rally","gaesten","volkswirtschaft","hierzulande","fluechtlinge"
"181","konzern","harten","vattenfall","gewinne","vietnam","letztlich","raet","verpflichtet","wollten","eurozone","spielern","schwellenlaender","gestiegenen","sozialdemokratischen"
"182","anwendungen","viktor","region","allianz","kiew","these","anleihe","heil","sprache","risiken","de","risiko","jahreshaelfte","krampkarrenbauer"
"183","managern","streit","wald","strategie","kerry","entsteht","sparkasse","zeitarbeit","lernen","kaufen","ausstellung","probleme","ifw","kurt"
"184","forschung","osteuropa","umweltminister","ceo","irakischen","entwickeln","eigentumswohnungen","vorsitzende","schrieb","zentralbank","coronavirus","krediten","ausfallen","wowereit"
"185","besten","istanbul","energieeffizienz","marge","wirtschaft","sehen","depot","fdp","hand","tecdax","pink","bip","januar","stimme"
"186","aufgaben","of","rohstoffen","cashflow","meer","theorie","insgesamt","ausgaben","liess","stratege","flaechen","lockerung","positiv","thueringen"
"187","innovative","sieg","gentechnik","eads","amerikanischer","forscher","pleite","kraft","stimme","vortag","reisebueros","turbulenzen","zew","genossen"
"188","angestellten","auslaendischen","kernkraft","kurs","handel","vergangenheit","anlagen","vorgesehen","tuer","kursgewinnverhaeltnis","flaeche","schritt","zuversicht","huber"
