"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"13","startups","premier","pro","jahr","bush","sozialen","investoren","metall","vater","aktie","spieler","euroraum","investitionen","kanzler"
"14","digitalen","europaeischen","verbraucher","mill","land","leben","rendite","berlin","heute","aktienmarkt","berliner","draghi","industrie","parteien"
"15","fuehrungskraefte","tuerkei","kohle","siemens","irak","buerger","aktien","unternehmen","erzaehlt","punkte","fussball","italien","deutlich","stoiber"
"16","branche","frankreich","klimaschutz","vorstandschef","amerika","staat","eigenkapital","arbeit","mutter","usa","hochschulen","dollar","konsum","waehler"
"17","neue","putin","industrie","rund","chinesische","zukunft","immobilie","muesse","stadt","bank","studium","europaeischen","arbeitsmarkt","ministerpraesident"
"18","software","moskau","preis","analysten","amerikaner","tun","kredite","kommission","spaeter","fed","gaeste","euro","rezession","wahl"
"19","unternehmens","pfund","kraftwerke","uebernahme","staaten","frage","markt","regelung","buch","minus","mannschaft","notenbanken","prognose","afd"
"20","mittelstaendler","russischen","rwe","geschaeftsjahr","praesidenten","politischen","altersvorsorge","kommunen","jahre","papiere","verein","europaeische","erwartet","sozialdemokraten"
"21","gruender","may","produktion","konzerns","putin","wissen","vermoegen","rente","junge","index","messen","schulden","nachfrage","wahlkampf"
"22","arbeiten","europa","opec","daimler","trumps","fragen","commerzbank","gewerkschaft","tag","rendite","kunst","usa","oekonomen","seehofer"
"23","anbieter","russische","wasserstoff","volkswagen","regierung","bevoelkerung","risiken","gesetzlichen","jungen","aktienmaerkte","reisen","waehrung","weltwirtschaft","scholz"
"24","produkte","referendum","erdgas","bayer","israel","marktwirtschaft","mieter","fordert","kind","experten","besucher","waehrungsunion","erholung","bundestag"
"25","beispiel","polen","erneuerbare","vw","xi","beispiel","kapital","clement","schule","quartal","sport","rezession","firmen","bundestagswahl"
"26","unternehmer","johnson","landwirtschaft","aktionaere","uspraesident","brauchen","mieten","betriebe","geschichte","woche","hotels","finanzmaerkte","befragten","opposition"
"27","telekom","landes","anlagen","verkauf","donald","denken","bafin","duerfen","zeit","maerkte","liga","oekonomen","bip","berlin"
"28","geschaeft","praesident","foerderung","lufthansa","ukraine","verantwortung","renditen","regelungen","sohn","zinsen","euro","krise","kommenden","liberalen"
"29","chef","union","klimawandel","ersten","afghanistan","sicherheit","sparer","vorschlag","kindern","leitindex","koeln","kredite","anstieg","gabriel"
"30","amazon","austritt","bauern","dollar","sanktionen","wissenschaft","kaeufer","bahn","macht","wall","touristen","zinssenkung","rechnet","amt"
"31","berater","koenigreich","liter","bmw","demokraten","politische","institute","entwurf","alt","renditen","fans","maerkte","verbraucher","merkels"
"32","markt","italien","ausbau","konzernchef","amerikanischen","wohlstand","frankfurt","verfahren","hause","morgan","mark","leitzinsen","plus","linken"
"33","facebook","premierminister","kosten","ergebnis","republikaner","recht","risiko","betroffenen","job","plus","hotel","anleihen","vorjahr","gruene"
"34","familienunternehmen","berlusconi","jahr","sap","welt","gerade","wirecard","sprecher","uhr","gewinne","veranstalter","staaten","prognosen","bayern"
"35","deutschland","sarkozy","wasser","operative","new","zeit","private","regierung","arbeit","usnotenbank","klubs","wachstum","rechnen","gerhard"
"36","geschaeftsfuehrer","ukraine","nachfrage","thyssenkrupp","westen","herr","anleihen","handelsblatt","sitzt","street","bundesliga","leitzins","zahl","politik"
"37","intelligenz","cameron","deutschland","branche","biden","bildung","immobilienfonds","urteil","alten","markt","universitaeten","wirtschaft","monaten","regierung"
"38","management","grossbritanniens","cent","konkurrenten","soldaten","macht","deutschen","gesetzentwurf","bisschen","dow","geschaeftsfuehrer","waehrungsfonds","umfrage","mehrheit"
"39","mittelstand","insel","wind","hersteller","chinesen","geht","finanzkrise","kosten","gibt","anlegern","tourismus","regierung","gestiegen","soeder"
"40","informationen","europaeische","energieversorgung","kunden","dollar","system","branche","massnahmen","liebe","freitag","hochschule","geld","erwarten","linke"
"41","nutzer","russlands","grad","vorjahr","nato","glaube","banker","bundestag","kirche","boersianer","universitaet","europa","duerfte","westerwelle"
"42","nutzen","ungarn","oelpreis","operativen","hongkong","verstehen","versicherungen","bundes","konnte","staatsanleihen","wm","finanzmaerkten","zweiten","lindner"
"43","computer","argentinien","bau","boersengang","russischen","richtig","investieren","koalition","film","aktienkurse","quadratmeter","japan","exporte","ministerpraesidenten"
"44","technik","kommission","emissionen","vergangenen","york","buch","vermieter","deutschland","stunden","fondsmanager","hannover","finanzminister","china","umfragen"
"45","gibt","frankreichs","branche","boerse","amerikanische","angst","allianz","mindestlohn","frueher","fiel","veranstaltungen","yen","bruttoinlandsprodukt","merz"
"46","microsoft","politische","umwelt","autos","region","arbeit","investment","forderung","haus","aktienmaerkten","aussteller","konjunktur","stark","bundeskanzler"
"47","innovationen","verhandlungen","dollar","basf","george","politiker","anbieter","union","alte","haendler","klub","bank","vergleich","kohl"
"48","apple","paris","netz","zahlen","amerikas","gesellschaftlichen","kredit","laender","beruf","aktienindex","spiele","trichet","minus","bundeskanzlerin"
"49","technologie","eustaaten","gruene","unternehmens","russische","vertrauen","hedgefonds","gesetzgeber","geht","vergangenen","  ","risiken","stimmung","muentefering"
"50","berger","eukommission","bundesregierung","aufsichtsrat","landes","autor","eigentuemer","gericht","gut","titel","flughafen","weltwirtschaft","vergangenen","stimmen"
"51","business","konservativen","gold","porsche","volksrepublik","generation","darlehen","forderte","lebt","notierte","dortmund","notenbanker","lage","macron"
"52","technologien","abkommen","hersteller","ag","indien","rolle","kfw","geplante","mensch","erwartet","senat","inflationsrate","halbjahr","kanzleramt"
"53","gerade","erdogan","rohstoffe","halbjahr","syrien","entscheidungen","investiert","gesetzliche","ging","commerzbank","kuenstler","spanien","wirtschaftsforschung","laschet"
"54","netz","franzosen","bp","vorstand","vereinigten","geschichte","investmentbanking","regeln","gerne","analyst","hoeness","bernanke","ersten","schaeuble"
"55","partner","praesidenten","rund","hauptversammlung","moskau","braucht","ertraege","milliarden","gefuehl","mdax","hansestadt","finanzkrise","arbeitslosigkeit","minister"
"56","werbung","brasilien","winter","fusion","europaeer","kapitalismus","preise","rentenversicherung","kunst","verlor","urlauber","regierungen","wirtschaftswachstum","politischen"
"57","neuen","mehrheit","versorger","verlust","barack","darf","kaufen","bundesrat","kopf","euro","bachelor","greenspan","wirtschaftsleistung","fraktion"
"58","beispielsweise","theresa","nord","bank","armee","grenzen","jahren","bundesfinanzminister","fragt","jones","gmbh","zinssenkungen","branchen","gewaehlt"
"59","beratung","regierungschef","tonne","mitarbeiter","beziehungen","aufgabe","immobilienmarkt","oeffentlichen","angst","erholung","bremen","usnotenbank","steigen","steinbrueck"
"60","online","premierministerin","erdoel","dividende","europa","jahrhundert","finanzaufsicht","vorschlaege","strasse","zaehler","tui","bundesbank","institut","sonntag"
"61","industrie","politischen","benzin","air","militaerische","begriff","institut","heisst","bilder","kurs","spielen","chefvolkswirt","eurozone","parteichef"
"62","startup","franzoesischen","kohlendioxid","airbus","arabischen","handeln","privaten","patienten","erinnert","deutlich","muenchner","milliarden","trotz","schulz"
"63","cloud","hollande","markt","aktienkurs","clinton","lernen","bieten","kassen","wissen","goldman","league","zentralbanken","rund","parteitag"
"64","konzerne","regierungschefs","megawatt","markt","gewalt","oekonomischen","geldhaeuser","arbeitsplaetze","namen","notenbanken","absolventen","duisenberg","preise","horst"
"65","unternehmensberatung","europas","millionen","autobauer","westlichen","gefuehl","geschaeft","koenne","essen","rund","vereine","griechischen","niveau","linkspartei"
"66","deutschen","chirac","gruenen","gesamtjahr","fuehrung","debatte","lebensversicherung","umsetzung","lang","maerkten","master","lagarde","jahres","landtag"
"67","ki","sozialisten","mengen","sparte","weissen","kultur","beispielsweise","einfuehrung","tod","unternehmen","zwei","preisstabilitaet","insgesamt","landtagswahl"
"68","sap","boris","kernenergie","kaeser","nordkorea","gesellschaftliche","privatanleger","kritisierte","karriere","donnerstag","schueler","waehrungshueter","punkte","koalitionspartner"
"69","deutsche","spanien","erde","tochter","jinping","veraenderungen","kapitalmarkt","bdi","maedchen","jp","sommer","griechenlands","gesunken","wahlen"
"70","kommunikation","wladimir","stream","management","taiwan","laesst","quadratmeter","erhalten","geboren","konjunkturdaten","team","griechische","usa","edmund"
"71","studie","partei","atomkraftwerke","opel","nahen","ordnung","geldanlage","arbeitsmarkt","glueck","goldpreis","stuttgart","ezbpraesident","aussichten","bundesregierung"
"72","siemens","de","jahren","knapp","politische","institutionen","ackermann","darf","roman","bundesanleihen","hsv","ezbrat","folge","buendnis"
"73","job","beitritt","autos","uebernahmen","w","integration","anlegern","eukommission","musik","wert","rund","deflation","volkswirtschaft","abgeordneten"
"74","ag","franzoesische","eeg","abschreibungen","terror","falsch","wertpapiere","geplanten","all","verluste","platz","geldpolitischen","produktion","kandidaten"
"75","haeufig","londoner","landwirte","stieg","taliban","ueberhaupt","transaktionen","wirtschaftsminister","kennt","stimmung","urlaub","athen","wirtschaftliche","politiker"
"76","thema","tuerkische","erwaermung","analyst","militaerischen","jahrhunderts","miete","gutachten","reden","dienstag","frankfurt","laender","konjunkturelle","politische"
"77","silicon","bruesseler","investitionen","finanzvorstand","westliche","interessen","finanzierung","rechtsunsicherheit","gesagt","verloren","uni","federal","steigende","steinmeier"
"78","bereich","wahlen","stromerzeugung","fahrzeuge","frieden","schaffen","wohnung","kritik","geld","erwarten","stadion","portugal","einbruch","kabinett"
"79","kollegen","aussenminister","energiepolitik","gm","militaer","wissenschaftler","milliarden","vorgaben","schueler","stieg","olympischen","mario","haushalte","wirtschaftsminister"
"80","heute","iwf","kohlekraftwerke","weltweit","terroristen","finden","wert","finanzminister","freunde","bonds","schalke","euros","export","rotgruen"
"81","maschinen","tories","lebensmittel","erwartet","osten","weise","investments","cdu","kleine","duerfte","bau","liquiditaet","studie","rede"
"82","arbeitgeber","tuerkischen","tiere","kosten","regime","gerechtigkeit","verkauf","ministerium","the","duerften","drei","zinserhoehung","einzelhandel","regieren"
"83","kunde","binnenmarkt","kilometer","finanzchef","kongress","forschung","makler","mrd","gern","new","nuernberg","eurolaender","staerker","helmut"
"84","produkt","madrid","energietraeger","verkauft","politischen","herausforderungen","deutsche","hartz","gesicht","mittwoch","sponsoren","massnahmen","wachsen","debatte"
"85","wettbewerb","neuwahlen","erneuerbarer","insgesamt","partei","fuehrt","kosten","millionen","art","unsicherheit","veranstaltung","irland","erwartungen","buergermeister"
"86","digital","opposition","atomkraft","manager","truppen","dinge","unternehmen","fall","wort","zehnjaehrigen","wohnungen","reformen","konsumenten","konservativen"
"87","innovation","le","klima","marken","terrorismus","probleme","produkte","beitraege","lesen","oelpreis","semester","senken","volkswirte","habeck"
"88","chefs","wirtschaft","versorgungssicherheit","gut","mexiko","glauben","ikb","minister","erzaehlen","stand","duesseldorf","eurostaaten","einschaetzung","themen"
"89","valley","italiens","shell","produktion","wto","fortschritt","kauf","fordern","arbeiten","geldpolitik","meter","erholung","zuwachs","berliner"
"90","kuenstliche","england","fleisch","gestern","usregierung","oekonomische","portfolio","aerzte","gemacht","knapp","thomas","uswirtschaft","zahlen","fischer"
"91","geschaeftsmodelle","juncker","betreiber","teilte","konflikt","ungleichheit","laufzeit","kuendigungsschutz","irgendwann","marke","galerien","unsicherheit","leicht","buerger"
"92","vorstand","nordirland","habeck","marke","teheran","problem","landesbanken","forderungen","draussen","gestiegen","schulen","notenbankchef","oecd","nordrheinwestfalen"
"93","mittelstaendische","reformen","energiewirtschaft","steuern","demokratie","politisch","bonitaet","bundesagentur","los","zaehlern","spiel","weidmann","steigenden","olaf"
"94","media","kontinent","betrieb","laufenden","russlands","mag","jain","kritisiert","maennern","vermoegensverwalter","galerie","schaeuble","laut","wolfgang"
"95","stellen","mitgliedstaaten","fossilen","wettbewerber","nationen","neue","haeuser","beschlossen","augen","indizes","champions","griechen","krise","parlament"
"96","gut","irland","strompreise","muenchener","kim","werte","wohnen","hans","familien","uswirtschaft","leipzig","anleihekaeufe","sank","finanzminister"
"97","it","russen","gigawatt","audi","verbuendeten","wandel","krediten","behoerde","stolz","markets","lesen","reserve","diw","muesse"
"98","arbeitet","korruption","stahl","absatz","krieges","mensch","konditionen","zusaetzliche","lehrer","sachs","borussia","gefahr","milliarden","wulff"
"99","buero","parteien","kernkraftwerke","milliarde","suedkorea","bundesrepublik","hohe","behoerden","wusste","strategen","polizei","finanzsystem","instituts","ruettgers"
"100","fragen","stimmen","produzieren","monaten","saudiarabien","idee","regel","klage","schoen","s","studierenden","geldmenge","optimismus","bundespraesident"
"101","anbieten","auslaendische","weltweit","loescher","asien","fehler","beispiel","staat","alter","montag","tuerkei","glaeubiger","ausgaben","schroeders"
"102","geraete","monti","diesel","drei","japan","art","grossbanken","rentner","buero","stark","pro","verschuldung","bruttoinlandsprodukts","kritik"
"103","belegschaft","ministerpraesident","kuenast","deutlich","internationale","sinne","aktienfonds","solle","zwei","kursen","abgesagt","oekonom","vormonat","mueller"
"104","gute","finanzminister","emissionshandel","bilanz","pakistan","einzelnen","muenchen","steuer","generation","p","berlins","esm","experten","franz"
"105","bertelsmann","konservative","windkraft","airlines","waffen","moderne","zehn","foerderung","jahren","fonds","hauptstadt","vertrauen","privaten","spdchef"
"106","gmbh","brown","fossile","ebit","aussenpolitik","antwort","einlagen","arbeitslosen","ddr","inflation","barcelona","maerkten","lag","pds"
"107","aufsichtsrat","abstimmung","e","aktionaeren","islamischen","aengste","gibt","vorliegt","publikum","steigende","stattfinden","japans","dritten","wolle"
"108","branchen","europaeer","stromversorgung","chrysler","li","realitaet","landesbank","vorhaben","heimat","rezession","kunstmarkt","staatsverschuldung","ausland","waehlen"
"109","umsatz","putins","kilowattstunde","umsatzes","internationalen","medien","kunde","industrie","abend","konjunktur","hamburgs","italienischen","abschwung","koch"
"110","geht","kreml","rohoel","erwirtschaftet","saddam","sozialer","kreditinstitute","beschaeftigung","schriftsteller","stanley","zuschauer","italienische","naechsten","fraktionschef"
"111","weltweit","deal","teurer","fluggesellschaft","obamas","bedeutet","haus","koalitionsvertrag","ersten","kursgewinne","bundesweit","italiens","durchschnitt","csuchef"
"112","geschaeftsmodell","verfassung","verbrauch","nettogewinn","nation","umgang","gebuehren","beschaeftigte","mag","stoxx","gebaeude","billionen","prozentpunkte","abgeordnete"
"113","technischen","beziehungen","uniper","prognose","afrika","entwicklung","hohen","vorschriften","tun","usdollar","a","preise","dihk","landtagswahlen"
"114","arbeit","mrd","kupfer","belegschaft","russen","leute","lebensversicherungen","zahlen","arbeitet","nasdaq","sammler","euroland","gegenueber","roesler"
"115","netzwerk","einigung","teuer","autoindustrie","wladimir","oekonomie","ubs","richter","welt","china","reiseveranstalter","investoren","konjunkturellen","baerbock"
"116","homeoffice","ankara","energieagentur","rechnet","aegypten","wirklichkeit","verluste","krankenkassen","freund","investment","professoren","volkswirte","laufenden","thema"
"117","plattform","schottland","fukushima","minus","westens","sinn","westlb","staatliche","gerade","york","studiengaenge","basispunkte","beschaeftigung","rotgruenen"
"118","team","blair","iea","marktfuehrer","kampf","fuehren","verkauft","haushalt","sitzen","steigen","spanien","wirtschaftsleistung","branche","gegner"
"119","entwickeln","staaten","mill","steigern","iranischen","eigene","finanzbranche","hoehe","polizei","steigenden","besuchern","zinsschritt","kurzarbeit","lafontaine"
"120","schnell","gazprom","anlage","laufende","pekings","genau","verkaufen","iv","dinge","anstieg","ausbildung","finanzpolitik","hohen","sigmar"
"121","datenschutz","labour","fass","henkel","putins","oeffentlichkeit","estate","lohn","minuten","hsbc","st","eurokrise","trend","kandidat"
"122","angebote","staatspraesident","reaktoren","zukaeufe","vereinten","zeiten","dresdner","bundesverband","laesst","kursverluste","teams","wechselkurs","unsicherheiten","beck"
"123","konkurrenz","umfragen","jaehrlich","anteile","john","diskussion","basel","wolfgang","gott","asset","branche","waehrungen","vierten","legislaturperiode"
"124","betrieb","slowakei","preisen","vorjahreszeitraum","auslaendische","bedeutung","lebensversicherer","bundeslaender","leuten","nachmittag","deutschen","erhoehen","prognostiziert","ruecktritt"
"125","investieren","tschechien","klimawandels","mercedes","demokratischen","geworden","geldhaus","gesetzlich","steht","deutsche","buergermeister","institute","stieg","reformen"
"126","mittelstaendischen","  ","pflanzen","wegen","bevoelkerung","weit","jahr","bundeswirtschaftsminister","fernsehen","lag","zahl","geldpolitische","ifoinstitut","koehler"
"127","kleine","david","teyssen","erloese","volk","strukturen","versicherungswirtschaft","pruefen","tochter","gestern","ort","washington","angesichts","christian"
"128","erfolg","lateinamerika","russland","general","iranische","all","rating","verdi","lebens","zugelegt","studieren","steigen","zulegen","frau"
"129","wissen","kiew","windraeder","monsanto","uspraesidenten","fluechtlinge","jahre","steuern","kurz","monaten","angebot","amerikanische","sechs","land"
"130","qualitaet","abgeordneten","sonne","kuendigte","chinesischer","antworten","mrd","arbeitslose","journalisten","legte","airlines","sitzung","bundesregierung","runde"
"131","knowhow","nationalen","meter","marktanteil","abkommen","ideen","credit","arbeitslosengeld","deutsch","dz","premiere","amerikanischen","zeigt","aussenminister"
"132","bietet","moskauer","produkte","autohersteller","angriff","erfolg","hoehere","aenderungen","lieber","merrill","angaben","of","duerften","vorsitzenden"
"133","befragten","griechenland","fahrzeuge","umsaetze","reich","erleben","anteil","gelten","kollegen","schwellenlaendern","teilnehmer","niedrigen","optimistisch","waehlern"
"134","meist","barroso","pipeline","konzerne","joe","verhalten","equity","klagen","lange","meint","koelner","schuldenkrise","ausfuhren","innenminister"
"135","wirtschaftspruefer","rumaenien","saudiarabien","mitarbeitern","sicherheit","herausforderung","investmentfonds","steuerreform","nacht","stiegen","samstag","wirtschaftswachstum","unsicherheit","bund"
"136","post","spanischen","produzenten","verkaufen","israels","mittelschicht","anlage","wirtschaft","klingt","fielen","staedte","jeanclaude","auswirkungen","badenwuerttemberg"
"137","service","wahl","energy","kapitalerhoehung","laender","erkennen","anlegen","antrag","tage","notiert","bewerber","ezbchef","knapp","links"
"138","eigene","schweiz","gebaut","continental","strafzoelle","gegenteil","verbraucherzentrale","buerger","fand","wochen","vereins","japanische","maschinenbau","gesagt"
"139","entwickelt","medwedjew","stadtwerke","winterkorn","weisse","chance","objekte","zahl","dorf","lynch","oesterreich","tsipras","einkommen","grosse"
"140","ideen","parlamentswahlen","energiekonzerne","dritten","anschlaege","besteht","rund","hundt","geworden","nachrichten","start","land","statistische","generalsekretaer"
"141","hersteller","rom","technologien","angekuendigt","zoelle","reformen","erwirtschaften","schmidt","findet","finanzmaerkten","mio","niedrig","hohe","nrw"
"142","verlage","brexits","erderwaermung","neun","kalten","fehlt","niedrigen","gesetzes","bild","bundesanleihe","pandemie","kreditvergabe","institute","regierungschef"
"143","produkten","euaustritt","wald","kerngeschaeft","amerikanern","loesen","vermoegensverwaltung","streit","begann","gemeinschaftswaehrung","berichtet","folgen","laufende","guido"
"144","gegruendet","pen","bundesnetzagentur","zweiten","september","vielmehr","wohnimmobilien","verordnung","bruder","juengsten","restaurants","gesenkt","weltkonjunktur","regiert"
"145","standort","unterhaus","hektar","abgelaufenen","sieg","geben","zins","loesung","kultur","talfahrt","ausstellungen","japanischen","gewachsen","niederlage"
"146","erfahrung","vereinigte","produziert","geplant","hauptstadt","sozial","verbraucherschuetzer","erklaerte","buecher","positive","reise","lage","iw","bundeswehr"
"147","rtl","josé","kraftwerken","metro","bushs","form","liquiditaet","altmaier","studiert","unten","kiel","null","arbeitslosenquote","reihen"
"148","sat","vertrag","gefoerdert","angaben","haus","themen","frankfurter","dihk","hoert","waehrungen","region","hoehere","bundesamt","christdemokraten"
"149","roland","investoren","schiffe","bosch","anschlaegen","thema","papiere","moeglich","verlag","bewertungen","fifa","volkswirtschaften","daten","juergen"
"150","beschaeftigten","la","china","groessten","demokratische","wahrheit","laut","hiess","erste","depot","gebaut","stabilitaet","wachstums","friedrich"
"151","plattformen","minister","autofahrer","plus","treffen","wettbewerb","hoehe","recht","geschrieben","management","plaetze","strukturreformen","laendern","volkspartei"
"152","dienstleistungen","waehrung","windparks","trotz","fuehrer","land","real","erhoehung","kennen","schwankungen","museen","internationalen","iwf","sachsen"
"153","konkurrenten","italienische","netzbetreiber","ende","schanghai","solidaritaet","aktionaere","gebe","auto","bewertet","flaeche","zinserhoehungen","sinken","hessen"
"154","genau","zollunion","vattenfall","konnte","korruption","natur","angebot","erbschaftsteuer","dachte","rechnen","tage","staatsschulden","binnennachfrage","liberale"
"155","finden","vereinigten","oekologischen","hiess","kabul","oeffentlichen","versicherung","arbeitnehmern","jugend","unternehmensanleihen","fliegen","alan","april","vorsitzende"
"156","erfolgreich","silvio","umweltminister","lag","hussein","grosse","beteiligungen","zeitarbeit","wohnung","waehrung","arena","schuldenschnitt","statistischen","fluechtlinge"
"157","taetig","polnischen","kapazitaeten","sank","aussenminister","fuehlen","erzielen","kompromiss","erlebt","investmentbank","flughaefen","stark","wegen","bayerische"
"158","marketing","warschau","anteil","boeing","bagdad","armut","geschaeftsfuehrer","betrieben","fotos","yen","buchungen","fedchef","positive","frage"
"159","vertrieb","woche","atomausstieg","ebitda","pekinger","generationen","gesellschaften","gefordert","ort","positiv","jahr","zins","gfk","reden"
"160","prozesse","nicolas","windenergie","groesste","bedrohung","politischer","kreditvergabe","betonte","sprache","feinunze","winter","prozentpunkt","aktuelle","anhaenger"
"161","bitkom","verbleib","kanada","geschaefte","yuan","lassen","vermoegensverwalter","bundesverfassungsgericht","morgen","schwellenlaender","werder","defizit","belebung","krampkarrenbauer"
"162","beschaeftigt","italienischen","ausstoss","beteiligung","polizei","funktioniert","riesterrente","vorstoss","faehrt","capital","arbeiten","bundesbankpraesident","handelsblatt","verantwortung"
"163","ingenieure","italiener","region","fuenf","israelischen","stimmt","summe","praxis","gehoert","kgv","reisebueros","anstieg","aktuellen","niedersachsen"
"164","konzern","waehrungsfonds","zehn","group","globalen","laendern","aufseher","einnahmen","herum","notenbank","ag","inflationsraten","stagnation","wowereit"
"165","handelsblatt","unabhaengigkeit","energieversorger","legte","irakischen","professor","aufsicht","faellen","ziemlich","kletterte","projekt","spielraum","handel","agenda"
"166","managern","mexiko","hohen","handelsblatt","kerry","parteien","alter","arbeiten","gelernt","erwartungen","coronavirus","fiskalpolitik","unten","kurt"
"167","app","bulgarien","bauen","erklaerte","eskalation","krisen","postbank","sprecherin","machte","handel","stiftung","verhindern","wachstumsraten","huber"
"168","lieferanten","françois","gentechnik","holding","konflikte","perspektive","meist","arbeitgebern","spricht","groessten","dfb","pleite","schwache","zustimmung"
"169","dienstleister","sanktionen","verbraucht","kauf","sowjetunion","loesungen","anlagen","pflicht","sah","landesbank","olympia","erwartet","gesamtjahr","neuwahlen"
"170","zukunft","westen","nordsee","konkurrent","republikanischen","richtige","experten","beschluss","wirkt","edelmetall","vertrag","efsf","kraeftig","fluechtlingspolitik"
"171","mckinsey","unsicherheit","atomenergie","konkurrenz","weltkrieg","these","privatkundengeschaeft","einkommen","moechte","quartalszahlen","museum","probleme","wachstumsprognose","konservative"
"172","innovative","polens","gaskraftwerke","zulieferer","amerikanischer","theorie","langfristig","entscheidung","lernen","marktteilnehmer","qualitaet","politik","gewerbe","sozialdemokratischen"
"173","bieten","osteuropa","eegumlage","margen","demonstranten","jahrzehnte","anleihe","mitarbeiter","schrieb","gefallen","flaechen","kurs","jahreshaelfte","nachfolger"
"174","systeme","harten","klimapolitik","allianz","militaerisch","erfahrungen","schweizer","warnte","spass","ubs","gaesten","donnerstag","hoehere","stimme"
"175","lernen","waehler","ziele","jahres","shanghai","entwickeln","pro","ausgaben","fahren","zehnjaehrige","abitur","volkswirtschaft","jahren","volksparteien"
"176","personal","auslaendischen","menge","telekom","wall","letztlich","depot","geben","leser","tecdax","fach","rom","september","streit"
"177","brauchen","politisch","milch","eads","diktator","erkenntnis","deutlich","ba","hoeren","vortag","paris","chefoekonom","zew","guttenberg"
"178","unternehmensberater","laender","energieeffizienz","oracle","transatlantischen","diejenigen","fuenf","leistungen","stunde","niveau","woche","lira","anteil","bayerns"
"179","gefragt","eugipfel","oekostrom","werk","indonesien","modernen","ey","plaene","morgens","eurozone","pink","schwellenlaender","zurueckgegangen","bayerischen"
"180","consulting","athen","nutzung","eon","islamisten","vergangenheit","risikovorsorge","abschaffung","abends","hoeher","corona","krediten","juli","schwarzgelb"
"181","fuehrungskraeften","sieg","opel","kurs","tuerkei","gesellschaften","vergangenen","verbaende","geschichten","zentralbank","kostet","prozentpunkte","positiven","genossen"
"182","angestellten","istanbul","afrika","airline","vietnam","krise","raet","bruessel","satz","stratege","halle","risiko","inflation","spahn"
"183","suchen","mays","oekologisch","aufsichtsratschef","uhr","sprache","mietendeckel","kraft","liess","europaeischen","business","lockerung","zuversicht","koalitionsverhandlungen"
"184","muenchen","amt","subventionen","chef","eu","entsteht","sparkasse","vereinbart","wollten","legten","oktober","kapital","januar","republik"
"185","marken","rubel","rohstoffen","verluste","millionen","verstaendnis","gewinne","vorgesehen","literatur","kaufen","spielern","sparer","betriebe","demokratie"
"186","schneller","koenigreichs","studie","gewinnwarnung","irans","wirtschaftlichen","suisse","grundsaetzlich","stimme","ausblick","bewerbung","vereinigten","drittel","roettgen"
"187","nachhaltigkeit","eumitgliedschaft","mais","groesster","handelskrieg","funktionieren","vorstand","zustaendigen","wasser","gaben","staatsanwaltschaft","bankensystem","positiv","beust"
"188","kirch","berlusconis","energiebranche","zetsche","proteste","stellen","kreditwirtschaft","ii","schaut","volatilitaet","schleswigholstein","bip","bundesbank","kanzlerkandidat"
