"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"20","arbeiten","may","produktion","geschaeftsjahr","putin","politischen","vermoegen","kommission","junge","papiere","verein","europaeische","prognose","ministerpraesident"
"21","unternehmens","russischen","rwe","konzerns","ukraine","wissen","altersvorsorge","rente","buch","rendite","sport","schulden","nachfrage","sozialdemokraten"
"22","gruender","europa","kraftwerke","daimler","praesidenten","bevoelkerung","commerzbank","gewerkschaft","tag","index","messen","usa","oekonomen","wahlkampf"
"23","mittelstaendler","russische","erdgas","bayer","trumps","fragen","mieter","gesetzlichen","jungen","aktienmaerkte","kunst","waehrung","weltwirtschaft","bundestag"
"24","intelligenz","polen","erneuerbare","vw","regierung","marktwirtschaft","risiken","fordert","kind","zinsen","reisen","rezession","erholung","seehofer"
"25","beispiel","referendum","opec","volkswagen","xi","verantwortung","mieten","clement","schule","experten","besucher","waehrungsunion","firmen","berlin"
"26","produkte","johnson","anlagen","verkauf","uspraesident","brauchen","kapital","duerfen","sohn","quartal","liga","finanzmaerkte","befragten","bundestagswahl"
"27","anbieter","landes","foerderung","aktionaere","donald","beispiel","kaeufer","bahn","geschichte","renditen","hotels","oekonomen","bip","opposition"
"28","unternehmer","praesident","landwirtschaft","lufthansa","israel","denken","bafin","betriebe","zeit","maerkte","euro","krise","anstieg","liberalen"
"29","geschaeft","koenigreich","klimawandel","ersten","biden","sicherheit","renditen","regelungen","kindern","leitindex","touristen","kredite","kommenden","gruene"
"30","telekom","union","ausbau","bmw","sanktionen","wissenschaft","sparer","vorschlag","macht","woche","koeln","zinssenkung","rechnet","lindner"
"31","amazon","austritt","deutschland","dollar","demokraten","gerade","institute","entwurf","alt","morgan","fans","leitzins","verbraucher","linken"
"32","berater","premierminister","bauern","konzernchef","westen","politische","frankfurt","verfahren","hause","gewinne","hotel","maerkte","plus","amt"
"33","chef","italien","kosten","sap","afghanistan","herr","private","sprecher","uhr","wall","bundesliga","leitzinsen","vorjahr","soeder"
"34","markt","berlusconi","liter","ergebnis","welt","zeit","wirecard","urteil","job","plus","klubs","anleihen","rechnen","regierung"
"35","familienunternehmen","sarkozy","wasser","operative","republikaner","wohlstand","risiko","massnahmen","sitzt","usnotenbank","mark","staaten","prognosen","merz"
"36","deutschland","ukraine","cent","hersteller","amerikanischen","recht","anleihen","gesetzentwurf","arbeit","markt","veranstalter","wachstum","zahl","gabriel"
"37","facebook","cameron","jahr","kunden","new","bildung","branche","handelsblatt","alten","street","geschaeftsfuehrer","wirtschaft","monaten","bayern"
"38","management","grossbritanniens","nachfrage","thyssenkrupp","chinesen","macht","finanzkrise","betroffenen","bisschen","anlegern","tourismus","waehrungsfonds","gestiegen","merkels"
"39","mittelstand","insel","emissionen","branche","soldaten","geht","immobilienfonds","regierung","gibt","dow","universitaeten","europa","umfrage","politik"
"40","geschaeftsfuehrer","europaeische","wind","konkurrenten","russischen","buch","deutschen","bundes","liebe","freitag","wm","regierung","erwarten","linke"
"41","technologie","ungarn","grad","vorjahr","dollar","system","banker","kosten","stunden","staatsanleihen","hochschule","finanzmaerkten","china","gerhard"
"42","informationen","kommission","bundesregierung","basf","nato","verstehen","versicherungen","bundestag","konnte","boersianer","klub","geld","stark","mehrheit"
"43","nutzer","argentinien","energieversorgung","operativen","russische","glaube","investieren","koalition","kirche","fondsmanager","spiele","japan","zweiten","umfragen"
"44","microsoft","russlands","gruene","boersengang","region","richtig","vermieter","laender","haus","aktienkurse","universitaet","finanzminister","duerfte","westerwelle"
"45","nutzen","frankreichs","bau","vergangenen","volksrepublik","angst","allianz","forderung","frueher","aktienmaerkten","hannover","bank","vergleich","ministerpraesidenten"
"46","computer","verhandlungen","umwelt","boerse","hongkong","gesellschaftlichen","eigentuemer","gericht","film","fiel","aussteller","yen","bruttoinlandsprodukt","bundeskanzler"
"47","innovationen","paris","oelpreis","autos","amerikanische","politiker","darlehen","regeln","alte","vergangenen","quadratmeter","konjunktur","exporte","stimmen"
"48","technik","politische","branche","zahlen","york","arbeit","kredit","deutschland","beruf","haendler","veranstaltungen","notenbanker","minus","kanzleramt"
"49","gibt","abkommen","netz","aufsichtsrat","indien","entscheidungen","anbieter","union","gut","aktienindex","kuenstler","risiken","stimmung","kohl"
"50","apple","eustaaten","hersteller","unternehmens","amerikas","vertrauen","investment","gesetzgeber","geht","titel","flughafen","weltwirtschaft","lage","bundeskanzlerin"
"51","technologien","eukommission","winter","porsche","george","autor","immobilienmarkt","forderte","kopf","erwartet","  ","inflationsrate","halbjahr","macron"
"52","berger","konservativen","dollar","vorstand","landes","braucht","kfw","geplante","mensch","notierte","dortmund","trichet","vergangenen","muentefering"
"53","kuenstliche","franzosen","gold","ag","moskau","generation","hedgefonds","mindestlohn","lebt","commerzbank","senat","spanien","ersten","minister"
"54","beispielsweise","praesidenten","gruenen","halbjahr","europaeer","geschichte","preise","rentenversicherung","ging","analyst","hoeness","finanzkrise","wirtschaftsforschung","laschet"
"55","business","mehrheit","rohstoffe","hauptversammlung","vereinigten","rolle","quadratmeter","heisst","gefuehl","mdax","lesen","bernanke","arbeitslosigkeit","habeck"
"56","startup","erdogan","bp","fusion","syrien","kapitalismus","investiert","gesetzliche","gerne","verlor","urlauber","regierungen","wirtschaftswachstum","fraktion"
"57","gerade","brasilien","habeck","dividende","armee","darf","kaufen","oeffentlichen","angst","jones","league","lagarde","wirtschaftsleistung","schaeuble"
"58","partner","regierungschef","rund","verlust","beziehungen","grenzen","wohnung","bundesfinanzminister","fragt","euro","hansestadt","greenspan","branchen","politischen"
"59","werbung","franzoesischen","tonne","bank","barack","aufgabe","investmentbanking","milliarden","kunst","goldman","tui","zentralbanken","preise","gewaehlt"
"60","netz","theresa","versorger","mitarbeiter","europa","gefuehl","ertraege","patienten","strasse","deutlich","bachelor","chefvolkswirt","steigen","sonntag"
"61","beratung","premierministerin","kohlendioxid","markt","westlichen","jahrhundert","jahren","vorschlaege","lang","notenbanken","muenchner","usnotenbank","institut","parteitag"
"62","neuen","politischen","nord","autobauer","taiwan","begriff","finanzaufsicht","bundesrat","bilder","kurs","bremen","zinssenkungen","niveau","parteichef"
"63","cloud","hollande","mengen","aktienkurs","militaerische","lernen","institut","arbeitsplaetze","erinnert","erholung","gmbh","bundesbank","trotz","steinbrueck"
"64","sap","europas","markt","air","gewalt","debatte","geldhaeuser","umsetzung","essen","zaehler","spielen","milliarden","rund","schulz"
"65","online","sozialisten","investitionen","airbus","arabischen","handeln","privaten","einfuehrung","tod","maerkten","absolventen","duisenberg","eurozone","landtag"
"66","industrie","regierungschefs","benzin","sparte","jinping","gesellschaftliche","geschaeft","erhalten","wissen","rund","vereine","griechischen","jahres","bundesregierung"
"67","studie","spanien","erdoel","gesamtjahr","weissen","veraenderungen","transaktionen","kassen","namen","jp","zwei","waehrungshueter","insgesamt","horst"
"68","unternehmensberatung","chirac","atomkraftwerke","tochter","clinton","falsch","bieten","kritisierte","karriere","unternehmen","team","preisstabilitaet","gesunken","linkspartei"
"69","job","boris","megawatt","management","fuehrung","oekonomischen","miete","darf","kennt","donnerstag","master","griechenlands","aussichten","koalitionspartner"
"70","thema","franzoesische","jahren","knapp","nordkorea","ueberhaupt","beispielsweise","koenne","all","wert","rund","griechische","punkte","landtagswahl"
"71","konzerne","wladimir","millionen","kaeser","politische","laesst","privatanleger","geplanten","gesagt","konjunkturdaten","sommer","ezbrat","volkswirtschaft","olaf"
"72","deutschen","de","kernenergie","opel","westliche","ordnung","finanzierung","bdi","maedchen","goldpreis","stuttgart","ezbpraesident","folge","buendnis"
"73","bereich","partei","erde","uebernahmen","nahen","kultur","lebensversicherung","kritik","glueck","bundesanleihen","schueler","geldpolitischen","steigende","abgeordneten"
"74","maschinen","beitritt","landwirte","stieg","militaerischen","interessen","kapitalmarkt","vorgaben","geboren","verluste","hsv","athen","konjunkturelle","wahlen"
"75","kommunikation","tories","klima","abschreibungen","militaer","schaffen","wertpapiere","rechtsunsicherheit","musik","stimmung","platz","deflation","produktion","wirtschaftsminister"
"76","haeufig","londoner","autos","analyst","frieden","integration","makler","ministerium","geld","dienstag","urlaub","zinserhoehung","einbruch","edmund"
"77","kollegen","wahlen","stream","weltweit","terror","institutionen","milliarden","eukommission","reden","stieg","frankfurt","federal","wirtschaftliche","kandidaten"
"78","silicon","tuerkische","kohlekraftwerke","fahrzeuge","w","jahrhunderts","geldanlage","gutachten","roman","verloren","drei","laender","usa","politiker"
"79","deutsche","bruesseler","energiepolitik","finanzvorstand","regime","wissenschaftler","ackermann","wirtschaftsminister","zwei","erwarten","schalke","portugal","haushalte","politische"
"80","arbeitgeber","le","eeg","marken","taliban","weise","anlegern","arbeitsmarkt","kleine","bonds","stadion","mario","wachsen","regieren"
"81","heute","aussenminister","erwaermung","gm","partei","finden","wert","beschlossen","schueler","duerfte","olympischen","liquiditaet","einzelhandel","steinmeier"
"82","produkt","iwf","tiere","verkauft","kongress","herausforderungen","verkauf","millionen","irgendwann","duerften","nuernberg","euros","konsumenten","rede"
"83","digital","england","energietraeger","kosten","osten","forschung","kosten","cdu","erzaehlen","new","uni","eurolaender","staerker","kabinett"
"84","ag","wirtschaft","stromerzeugung","manager","terroristen","dinge","haeuser","finanzminister","freunde","zehnjaehrigen","bau","senken","studie","buerger"
"85","siemens","binnenmarkt","erneuerbarer","erwartet","politischen","gerechtigkeit","kauf","minister","arbeiten","mittwoch","sponsoren","massnahmen","erwartungen","debatte"
"86","innovation","neuwahlen","atomkraft","finanzchef","russlands","glauben","investments","mrd","draussen","unsicherheit","veranstaltung","notenbankchef","zahlen","helmut"
"87","wettbewerb","italiens","fleisch","marke","usregierung","fuehrt","wohnen","kritisiert","wort","oelpreis","wohnungen","reformen","export","themen"
"88","kunde","tuerkischen","fossilen","insgesamt","truppen","probleme","einlagen","hartz","gesicht","fonds","polizei","irland","einschaetzung","konservativen"
"89","valley","madrid","kilometer","gut","konflikt","politisch","deutsche","fall","gemacht","marke","duesseldorf","eurostaaten","steigenden","finanzminister"
"90","geschaeftsmodelle","opposition","lebensmittel","produktion","internationale","fortschritt","krediten","fordern","the","gestiegen","borussia","unsicherheit","zuwachs","berliner"
"91","chefs","mitgliedstaaten","betrieb","wettbewerber","terrorismus","oekonomische","laufzeit","beitraege","los","rezession","spiel","erholung","leicht","buergermeister"
"92","mittelstaendische","juncker","produzieren","steuern","nationen","problem","konditionen","aerzte","jahren","stand","leipzig","uswirtschaft","laut","rotgruen"
"93","media","nordirland","versorgungssicherheit","absatz","wto","ungleichheit","unternehmen","forderungen","augen","vermoegensverwalter","semester","weidmann","volkswirte","ampel"
"94","it","reformen","stahl","milliarde","demokratie","mag","ikb","behoerde","buero","sachs","thomas","griechen","krise","parlament"
"95","gut","kontinent","strompreise","teilte","verbuendeten","wandel","produkte","behoerden","schoen","knapp","champions","anleihekaeufe","sank","nordrheinwestfalen"
"96","stellen","russen","shell","laufenden","mexiko","werte","portfolio","staat","gern","uswirtschaft","meter","schaeuble","instituts","muesse"
"97","fragen","irland","energiewirtschaft","muenchener","krieges","art","landesbanken","kuendigungsschutz","art","geldpolitik","galerien","finanzsystem","oecd","fischer"
"98","geraete","korruption","gigawatt","gestern","teheran","sinne","grossbanken","foerderung","generation","indizes","tuerkei","reserve","diw","baerbock"
"99","buero","parteien","betreiber","nettogewinn","japan","mensch","bonitaet","zusaetzliche","maennern","strategen","schulen","gefahr","experten","wolfgang"
"100","vorstand","stimmen","fossile","mercedes","li","bundesrepublik","jain","bundesagentur","wusste","zaehlern","galerie","verschuldung","vormonat","kritik"
"101","arbeitet","ministerpraesident","teurer","drei","suedkorea","fehler","zehn","klage","lehrer","markets","berlins","geldmenge","ausgaben","bundespraesident"
"102","belegschaft","konservative","kilowattstunde","autoindustrie","waffen","neue","muenchen","haushalt","stolz","s","studierenden","glaeubiger","milliarden","landtagswahlen"
"103","anbieten","deal","kernkraftwerke","audi","aussenpolitik","medien","hohe","hans","familien","stark","pro","oekonom","lag","wolle"
"104","gute","auslaendische","teuer","monaten","kim","idee","regel","solle","lesen","p","abgesagt","staatsverschuldung","privaten","wulff"
"105","branchen","monti","emissionshandel","umsatzes","asien","antwort","beispiel","steuer","alter","kursen","zuschauer","maerkten","dritten","spdchef"
"106","team","finanzminister","waermepumpen","aktionaeren","saudiarabien","moderne","aktienfonds","vorliegt","heimat","steigende","hauptstadt","esm","optimismus","ruettgers"
"107","arbeit","einigung","windkraft","ebit","wladimir","realitaet","haus","vorhaben","ddr","montag","barcelona","vertrauen","bruttoinlandsprodukts","christian"
"108","geschaeftsmodell","abstimmung","weltweit","deutlich","afrika","einzelnen","gibt","koalitionsvertrag","abend","inflation","stattfinden","italienische","durchschnitt","schroeders"
"109","bertelsmann","europaeer","diesel","bilanz","pakistan","aengste","ubs","rentner","tun","konjunktur","adidas","japans","gegenueber","fraktionschef"
"110","umsatz","beziehungen","verbrauch","loescher","internationalen","sozialer","landesbank","richter","publikum","usdollar","hamburgs","italienischen","ausland","abgeordnete"
"111","entwickeln","brown","stromversorgung","belegschaft","islamischen","leute","kunde","vorschriften","ersten","stanley","sammler","italiens","naechsten","waehlen"
"112","geht","putins","kuenast","marktfuehrer","nation","sinn","kreditinstitute","arbeitslosen","kurz","kursgewinne","bundesweit","preise","hohen","csuchef"
"113","investieren","kreml","anlage","steigern","russen","umgang","verkauft","hoehe","welt","steigen","kunstmarkt","wirtschaftsleistung","abschwung","pds"
"114","plattform","verfassung","energieagentur","chrysler","saddam","zeiten","lebensversicherungen","bundesverband","arbeitet","investment","gebaeude","billionen","laufenden","mueller"
"115","weltweit","mrd","technologien","erwirtschaftet","obamas","bedeutet","hohen","beschaeftigte","schriftsteller","nasdaq","teams","zinsschritt","prozentpunkte","franz"
"116","gmbh","labour","rohoel","airlines","westens","antworten","gebuehren","zahlen","minuten","stoxx","a","sitzung","konjunkturellen","thema"
"117","aufsichtsrat","slowakei","windraeder","prognose","putins","all","verkaufen","beschaeftigung","sitzen","steigenden","st","zinserhoehungen","beschaeftigung","koch"
"118","technischen","umfragen","e","rechnet","auslaendische","diskussion","credit","staatliche","gerade","china","angaben","basispunkte","dihk","gegner"
"119","entwickelt","schottland","uniper","fluggesellschaft","pekings","entwicklung","verluste","industrie","polizei","anstieg","deutschen","finanzpolitik","prognostiziert","roesler"
"120","netzwerk","staaten","kupfer","henkel","aegypten","oeffentlichkeit","finanzbranche","krankenkassen","dinge","asset","spanien","volkswirte","branche","lafontaine"
"121","datenschutz","ankara","preisen","minus","vereinten","oekonomie","westlb","gelten","mag","kursverluste","reiseveranstalter","euroland","trend","friedrich"
"122","homeoffice","blair","energy","laufende","kampf","eigene","jahre","bundeslaender","freund","york","samstag","eurokrise","vierten","land"
"123","erfolg","lateinamerika","bundesnetzagentur","zukaeufe","joe","genau","objekte","gesetzlich","gott","hsbc","branche","erhoehen","unsicherheiten","rotgruenen"
"124","bietet","tschechien","reaktoren","konzerne","iranischen","wirklichkeit","estate","lohn","laesst","lag","professoren","steigen","stieg","ruecktritt"
"125","qualitaet","david","fukushima","vorjahreszeitraum","laender","fuehren","geldhaus","iv","tochter","monaten","zahl","investoren","kurzarbeit","sigmar"
"126","knowhow","gazprom","gebaut","anteile","angriff","erleben","lebensversicherer","pruefen","leuten","deutsche","studiengaenge","geldpolitische","ifoinstitut","legislaturperiode"
"127","angebote","  ","fass","autohersteller","bevoelkerung","geworden","jahr","wolfgang","steht","nachmittag","besuchern","waehrungen","zeigt","bund"
"128","konkurrenz","staatspraesident","produzenten","erloese","john","strukturen","basel","steuern","deutsch","zugelegt","ort","washington","sechs","beck"
"129","schnell","nationalen","klimawandels","umsaetze","chinesischer","weit","dresdner","bundeswirtschaftsminister","lebens","legte","airlines","wechselkurs","angesichts","kandidat"
"130","kleine","kiew","subventionen","marktanteil","sicherheit","bedeutung","hoehere","gesetzes","fernsehen","dz","ausbildung","institute","unsicherheit","waehlern"
"131","standort","abgeordneten","mill","kuendigte","demokratischen","mittelschicht","verbraucherzentrale","aenderungen","lange","gestern","kultur","niedrigen","zulegen","reformen"
"132","eigene","griechenland","sonne","wegen","uspraesidenten","erfolg","versicherungswirtschaft","verdi","lieber","meint","premiere","amerikanische","hohe","koehler"
"133","hersteller","rumaenien","iea","monsanto","volk","ideen","rating","erklaerte","journalisten","stiegen","koelner","amerikanischen","duerften","runde"
"134","gegruendet","spanischen","pflanzen","general","iranische","gegenteil","mrd","antrag","tage","schwellenlaendern","buergermeister","schuldenkrise","bundesregierung","links"
"135","erfahrung","parlamentswahlen","jaehrlich","verkaufen","reich","fluechtlinge","rund","arbeitslose","geworden","notiert","start","of","inflation","hessen"
"136","service","barroso","produkte","mitarbeitern","weisse","themen","zins","arbeitslosengeld","fand","fielen","angebot","wirtschaftswachstum","statistische","innenminister"
"137","wissen","moskauer","russland","abgelaufenen","abkommen","geben","wohnimmobilien","wirtschaft","dorf","merrill","studieren","jeanclaude","institute","aussenminister"
"138","mittelstaendischen","pen","stadtwerke","zweiten","israels","sozial","anteil","buerger","klingt","wochen","restaurants","niedrig","einkommen","bundeswehr"
"139","beschaeftigten","wahl","produziert","kerngeschaeft","strafzoelle","erkennen","verbraucherschuetzer","klagen","findet","juengsten","tage","ezbchef","iwf","vorsitzenden"
"140","befragten","unterhaus","bauen","continental","sieg","krisen","erwirtschaften","verordnung","begann","bewertet","pandemie","japanische","daten","frau"
"141","meist","euaustritt","waerme","neun","hauptstadt","wahrheit","equity","zahl","bild","bewertungen","staatsanwaltschaft","tsipras","auswirkungen","niederlage"
"142","betrieb","schweiz","meter","kapitalerhoehung","kalten","herausforderung","anlage","steuerreform","kollegen","finanzmaerkten","museen","folgen","optimistisch","generalsekretaer"
"143","prozesse","medwedjew","pipeline","angekuendigt","anschlaege","verhalten","investmentfonds","loesung","auto","nachrichten","teilnehmer","hoehere","laufende","gesagt"
"144","ideen","brexits","teyssen","dritten","zoelle","thema","liquiditaet","moeglich","hoert","management","oesterreich","land","ausfuhren","zustimmung"
"145","produkten","rom","netzbetreiber","bosch","amerikanern","reformen","anlegen","hundt","nacht","bundesanleihe","berichtet","volkswirtschaften","iw","regiert"
"146","wirtschaftspruefer","josé","gefoerdert","konnte","haus","besteht","niedrigen","streit","fotos","waehrungen","staedte","null","knapp","nrw"
"147","post","la","kapazitaeten","geschaefte","demokratische","vielmehr","vermoegensverwaltung","schmidt","bruder","lynch","plaetze","kreditvergabe","weltkonjunktur","volkspartei"
"148","verlage","vertrag","schiffe","sank","aussenminister","loesen","laut","gebe","dachte","unten","vereins","stabilitaet","bundesamt","regierungschef"
"149","plattformen","polnischen","energiekonzerne","trotz","treffen","lassen","hoehe","bundesverfassungsgericht","ort","positive","fliegen","gesenkt","aktuelle","sachsen"
"150","mckinsey","vereinigte","fahrzeuge","winterkorn","bushs","chance","geschaeftsfuehrer","hiess","studiert","gemeinschaftswaehrung","paris","lage","maschinenbau","christdemokraten"
"151","finden","vereinigten","erderwaermung","lag","korruption","grosse","angebot","kompromiss","erste","kgv","bewerber","stark","gewachsen","streit"
"152","systeme","warschau","saudiarabien","groessten","september","fehlt","kreditvergabe","vorstoss","geschrieben","depot","kiel","japanischen","wachstums","badenwuerttemberg"
"153","roland","investoren","kraftwerken","ende","fuehrer","fuehlen","papiere","dihk","kultur","rechnen","hertha","staatsschulden","arbeitslosenquote","guido"
"154","rtl","italienische","ausstoss","geplant","globalen","armut","frankfurter","sprecherin","meter","talfahrt","mio","internationalen","sinken","reihen"
"155","erfolgreich","waehrung","anteil","plus","bedrohung","land","versicherung","erhoehung","kennen","schwankungen","fifa","inflationsraten","schwache","vorsitzende"
"156","sat","minister","hohen","angaben","yuan","loesungen","pro","erbschaftsteuer","buecher","unternehmensanleihen","museum","strukturreformen","laendern","liberale"
"157","dienstleistungen","zollunion","windparks","hiess","anschlaegen","politischer","real","altmaier","verlag","waehrung","region","prozentpunkt","handelsblatt","grosse"
"158","marketing","italienischen","oekologischen","konkurrenz","staatsfuehrung","natur","aktionaere","betrieben","jugend","groessten","reise","fedchef","aktuellen","ampelkoalition"
"159","genau","silvio","verbraucht","ebitda","schanghai","oeffentlichen","suisse","gefordert","morgen","positiv","ausstellungen","zins","stagnation","frage"
"160","beschaeftigt","françois","autofahrer","fuenf","kabul","form","beteiligungen","recht","herum","ubs","vertrag","alan","april","bayerische"
"161","konkurrenten","bulgarien","hektar","telekom","hussein","generationen","summe","praxis","faehrt","investmentbank","buchungen","schuldenschnitt","positive","juergen"
"162","taetig","nicolas","klimapolitik","beteiligung","tuerkei","richtige","aufsicht","geben","erlebt","yen","gebaut","defizit","statistischen","anhaenger"
"163","handelsblatt","woche","energieversorger","group","pekinger","stimmt","schweizer","faellen","gehoert","capital","stiftung","bundesbankpraesident","wegen","reden"
"164","bitkom","mexiko","windenergie","groesste","militaerisch","professor","erzielen","einigung","moechte","erwartungen","flughaefen","anstieg","gewerbe","bayerns"
"165","bieten","italiener","atomausstieg","boeing","bagdad","solidaritaet","meist","betonte","gelernt","schwellenlaender","corona","erwartet","wachstumsraten","niedersachsen"
"166","vertrieb","verbleib","gaskraftwerke","kauf","israelischen","wettbewerb","postbank","arbeitnehmern","wohnung","quartalszahlen","arena","fiskalpolitik","juli","agenda"
"167","nachhaltigkeit","waehrungsfonds","kanada","zulieferer","eskalation","jahrzehnte","gesellschaften","arbeiten","sah","zehnjaehrige","winter","chefoekonom","binnennachfrage","verantwortung"
"168","app","seite","china","metro","polizei","funktioniert","riesterrente","zeitarbeit","ziemlich","feinunze","dfb","spielraum","hoehere","konservative"
"169","lernen","unabhaengigkeit","ziele","erklaerte","konflikte","perspektive","privatkundengeschaeft","einnahmen","morgens","kletterte","jahr","verhindern","zurueckgegangen","fluechtlinge"
"170","gefragt","waehler","wald","handelsblatt","eu","erkenntnis","immobilienpreise","beschluss","spricht","hoeher","werder","teuerung","handel","neuwahlen"
"171","lieferanten","polens","klimaziele","holding","shanghai","theorie","vermoegensverwalter","entscheidung","schaut","edelmetall","woche","pleite","gesamtjahr","demokratie"
"172","ingenieure","laender","vattenfall","konkurrent","republikanischen","entwickeln","risikovorsorge","einkommen","fahren","niveau","flaeche","donnerstag","belebung","krampkarrenbauer"
"173","zukunft","sanktionen","region","legte","weltkrieg","these","deutlich","verbaende","sprache","landesbank","coronavirus","kurs","gfk","republik"
"174","konzern","westen","zehn","margen","kerry","erklaeren","experten","pflicht","machte","marktteilnehmer","reisebueros","lira","anteil","wowereit"
"175","fuehrungskraeften","harten","umweltminister","jahres","sowjetunion","laendern","aufseher","leistungen","wirkt","gefallen","arbeiten","rom","unten","nachfolger"
"176","einsatz","politisch","menge","werk","irakischen","reden","neugeschaeft","vereinbart","wasser","notenbank","olympia","prozentpunkte","betriebe","sozialdemokratischen"
"177","transformation","auslaendischen","nordsee","nachfrage","amerikanischer","parteien","alter","grundsaetzlich","abends","handel","gaesten","efsf","drittel","huber"
"178","managern","osteuropa","oekostrom","allianz","vietnam","krise","verkaeufer","ausgaben","lernen","dividenden","pink","politik","kraeftig","kurt"
"179","innovative","polnische","energieeffizienz","eads","spannungen","sprache","vergangenen","schutz","stunde","tecdax","qualitaet","schwellenlaender","jahreshaelfte","bayerischen"
"180","brauchen","unsicherheit","atomenergie","chef","demonstranten","veraendern","raet","arbeitgebern","spass","eurozone","projekt","volkswirtschaft","wachstumsprognose","stimme"
"181","consulting","eugipfel","gruener","firma","diktator","erfahrungen","anlagen","zustaendigen","hoeren","vortag","oktober","probleme","ausfallen","rechten"
"182","angestellten","istanbul","gentechnik","oracle","transatlantischen","entsteht","anleihe","mitarbeiter","geschichten","zentralbank","ag","krediten","zuversicht","lager"
"183","besten","amt","rohstoffen","kurs","indonesien","letztlich","langfristig","warnte","schrieb","europaeischen","kostet","risiko","januar","fluechtlingspolitik"
"184","personal","athen","netze","eon","wall","verstaendnis","depot","verpflichtet","liess","stratege","spielern","vereinigten","positiven","markus"
"185","dienstleister","streit","eegumlage","gewinnwarnung","hamas","gesellschaften","wohnungsmarkt","anfrage","wollten","rally","de","lockerung","zew","vizekanzler"
"186","anwendungen","sieg","elektroautos","gewinne","irans","vergangenheit","fuenf","vorsitzende","hand","risiken","abitur","bip","hoeheren","delegierten"
"187","schneller","europaparlament","milch","ceo","grenze","stellen","sparkasse","kraft","stimme","kaufen","flaechen","christine","hierzulande","volksparteien"
"188","muenchen","mays","nutzung","groesster","kreml","modernen","kreditwirtschaft","plaene","satz","erneut","menschen","turbulenzen","positiv","genossen"
