"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"73","sap","beitritt","autos","uebernahmen","taliban","laesst","transaktionen","eukommission","musik","stimmung","platz","deflation","produktion","abgeordneten"
"74","ag","londoner","eeg","abschreibungen","terror","falsch","wertpapiere","darf","roman","dienstag","rund","athen","volkswirtschaft","kandidaten"
"75","thema","franzoesische","erwaermung","stieg","militaerischen","ueberhaupt","finanzierung","geplanten","kennt","verluste","urlaub","geldpolitischen","wirtschaftliche","politiker"
"76","haeufig","tuerkische","energiepolitik","analyst","terroristen","jahrhunderts","miete","wirtschaftsminister","reden","wert","uni","laender","konjunkturelle","politische"
"77","bereich","bruesseler","landwirte","finanzvorstand","westliche","interessen","wohnung","kritik","gesagt","erwarten","stadion","portugal","einbruch","steinmeier"
"78","kollegen","wahlen","lebensmittel","fahrzeuge","militaer","schaffen","quadratmeter","rechtsunsicherheit","geld","verloren","frankfurt","federal","steigende","rotgruen"
"79","arbeitgeber","aussenminister","stromerzeugung","gm","frieden","finden","investments","vorgaben","freunde","stieg","olympischen","euros","haushalte","helmut"
"80","heute","iwf","tiere","erwartet","osten","wissenschaftler","deutsche","cdu","schueler","bonds","bau","mario","export","rede"
"81","kunde","tories","kohlekraftwerke","weltweit","kongress","gerechtigkeit","wert","finanzminister","kleine","duerfte","nuernberg","liquiditaet","einzelhandel","wirtschaftsminister"
"82","maschinen","tuerkischen","investitionen","kosten","taiwan","weise","verkauf","mrd","the","duerften","sponsoren","zinserhoehung","studie","kabinett"
"83","produkt","binnenmarkt","kilometer","finanzchef","regime","forschung","milliarden","hartz","gern","new","schalke","eurolaender","staerker","regieren"
"84","wettbewerb","madrid","energietraeger","verkauft","politischen","herausforderungen","unternehmen","ministerium","lesen","mittwoch","drei","massnahmen","erwartungen","debatte"
"85","valley","opposition","atomkraft","insgesamt","terrorismus","fuehrt","produkte","millionen","gesicht","zehnjaehrigen","veranstaltung","irland","wachsen","buergermeister"
"86","chefs","neuwahlen","erneuerbarer","manager","partei","dinge","ikb","beitraege","art","unsicherheit","semester","reformen","konsumenten","konservativen"
"87","digital","le","klima","marken","truppen","probleme","makler","fall","wort","oelpreis","wohnungen","erholung","einschaetzung","themen"
"88","innovation","italiens","shell","gut","mexiko","glauben","kosten","minister","erzaehlen","stand","meter","eurostaaten","volkswirte","berliner"
"89","mittelstaendische","juncker","versorgungssicherheit","gestern","wto","fortschritt","laufzeit","fordern","arbeiten","geldpolitik","thomas","senken","zuwachs","fischer"
"90","vorstand","wirtschaft","fleisch","produktion","usregierung","oekonomische","portfolio","aerzte","gemacht","marke","galerien","weidmann","leicht","nordrheinwestfalen"
"91","media","england","energiewirtschaft","teilte","teheran","ungleichheit","landesbanken","kuendigungsschutz","los","knapp","schulen","schaeuble","zahlen","buerger"
"92","geschaeftsmodelle","reformen","betreiber","laufenden","konflikt","problem","bonitaet","kritisiert","draussen","zaehlern","duesseldorf","uswirtschaft","oecd","habeck"
"93","kuenstliche","kontinent","strompreise","marke","demokratie","politisch","jain","forderungen","augen","gestiegen","galerie","unsicherheit","steigenden","wolfgang"
"94","it","nordirland","betrieb","steuern","kim","werte","kauf","bundesagentur","irgendwann","indizes","spiel","griechen","laut","olaf"
"95","stellen","mitgliedstaaten","kernkraftwerke","muenchener","nationen","neue","wohnen","hans","familien","vermoegensverwalter","leipzig","anleihekaeufe","krise","parlament"
"96","gut","russen","fossilen","audi","krieges","wandel","hohe","beschlossen","stolz","markets","studierenden","notenbankchef","diw","wulff"
"97","arbeitet","irland","weltweit","wettbewerber","saudiarabien","mag","konditionen","behoerde","maennern","uswirtschaft","polizei","reserve","sank","muesse"
"98","buero","korruption","kuenast","milliarde","suedkorea","bundesrepublik","krediten","zusaetzliche","lehrer","strategen","pro","gefahr","milliarden","ruettgers"
"99","fragen","stimmen","diesel","absatz","verbuendeten","idee","haeuser","behoerden","wusste","sachs","borussia","glaeubiger","ausgaben","bundespraesident"
"100","anbieten","parteien","gigawatt","monaten","russlands","mensch","regel","staat","buero","montag","tuerkei","geldmenge","instituts","finanzminister"
"101","ki","auslaendische","produzieren","loescher","asien","fehler","aktienfonds","klage","alter","s","champions","finanzsystem","optimismus","schroeders"
"102","geraete","monti","e","drei","japan","einzelnen","beispiel","rentner","schoen","kursen","abgesagt","verschuldung","bruttoinlandsprodukts","mueller"
"103","bertelsmann","finanzminister","emissionshandel","airlines","pakistan","sinne","muenchen","solle","zwei","stark","berlins","esm","vormonat","franz"
"104","gute","europaeer","stahl","deutlich","internationale","moderne","grossbanken","steuer","generation","p","hauptstadt","oekonom","privaten","kritik"
"105","gmbh","brown","stromversorgung","prognose","islamischen","art","zehn","arbeitslosen","jahren","fonds","barcelona","vertrauen","experten","spdchef"
"106","belegschaft","abstimmung","habeck","bilanz","obamas","antwort","gibt","foerderung","ddr","steigende","stattfinden","japans","dritten","pds"
"107","aufsichtsrat","ministerpraesident","rohoel","ebit","saddam","aengste","landesbank","vorhaben","publikum","inflation","kunstmarkt","maerkten","lag","waehlen"
"108","branchen","putins","kilowattstunde","chrysler","aussenpolitik","realitaet","kunde","industrie","abend","stanley","hamburgs","italienischen","abschwung","koch"
"109","umsatz","konservative","kupfer","umsatzes","waffen","bedeutet","kreditinstitute","vorliegt","schriftsteller","kursgewinne","zuschauer","italienische","ausland","csuchef"
"110","weltweit","kreml","teurer","fluggesellschaft","internationalen","sozialer","gebuehren","beschaeftigung","heimat","konjunktur","bundesweit","staatsverschuldung","naechsten","fraktionschef"
"111","geht","verfassung","fukushima","aktionaeren","afrika","medien","hohen","beschaeftigte","mag","rezession","lesen","italiens","durchschnitt","wolle"
"112","geschaeftsmodell","mrd","iea","erwirtschaftet","nation","umgang","lebensversicherungen","vorschriften","ersten","usdollar","gebaeude","euroland","dihk","abgeordnete"
"113","technischen","beziehungen","mill","rechnet","aegypten","entwicklung","verluste","zahlen","arbeitet","china","sammler","investoren","konjunkturellen","landtagswahlen"
"114","arbeit","deal","windkraft","autoindustrie","russen","leute","westlb","richter","tun","nasdaq","a","preise","branche","roesler"
"115","homeoffice","ankara","fossile","minus","kampf","oekonomie","einlagen","koalitionsvertrag","freund","stoxx","professoren","volkswirte","prozentpunkte","rotgruenen"
"116","netzwerk","staaten","teuer","belegschaft","westens","eigene","haus","krankenkassen","gerade","york","studiengaenge","billionen","beschaeftigung","thema"
"117","team","schottland","energieagentur","marktfuehrer","iranischen","fuehren","verkaufen","hoehe","sitzen","investment","ausbildung","wirtschaftsleistung","gegenueber","gegner"
"118","plattform","einigung","verbrauch","henkel","wladimir","oeffentlichkeit","verkauft","staatliche","polizei","steigen","reiseveranstalter","finanzpolitik","laufenden","lafontaine"
"119","schnell","blair","fass","zukaeufe","li","sinn","dresdner","haushalt","laesst","hsbc","st","wechselkurs","kurzarbeit","sigmar"
"120","betrieb","gazprom","jaehrlich","laufende","john","wirklichkeit","finanzbranche","iv","dinge","steigenden","besuchern","basispunkte","trend","baerbock"
"121","mittelstaendischen","slowakei","reaktoren","nettogewinn","vereinten","strukturen","basel","lohn","minuten","anstieg","spanien","eurokrise","vierten","beck"
"122","angebote","umfragen","teyssen","steigern","pekings","bedeutung","lebensversicherer","bundesverband","welt","kursverluste","deutschen","waehrungen","prognostiziert","legislaturperiode"
"123","entwickeln","staatspraesident","pflanzen","anteile","auslaendische","zeiten","estate","wolfgang","gott","nachmittag","teams","zinsschritt","unsicherheiten","kandidat"
"124","erfolg","tschechien","preisen","vorjahreszeitraum","putins","geworden","versicherungswirtschaft","bundeswirtschaftsminister","leuten","lag","buergermeister","institute","hohen","reformen"
"125","kleine","labour","anlage","wegen","demokratischen","genau","rating","gesetzlich","tochter","deutsche","angebot","washington","stieg","koehler"
"126","datenschutz","  ","klimawandels","general","iranische","weit","jahr","pruefen","journalisten","asset","studieren","geldpolitische","ifoinstitut","ruecktritt"
"127","wissen","kiew","uniper","monsanto","volk","diskussion","mrd","steuern","kurz","gestern","ort","erhoehen","zulegen","frau"
"128","konkurrenz","david","fahrzeuge","erloese","abkommen","all","geldhaus","arbeitslose","deutsch","monaten","airlines","amerikanische","angesichts","aussenminister"
"129","qualitaet","lateinamerika","russland","kuendigte","bevoelkerung","fluechtlinge","jahre","bundeslaender","fernsehen","zugelegt","branche","amerikanischen","bundesregierung","runde"
"130","wirtschaftspruefer","abgeordneten","produkte","marktanteil","uspraesidenten","ideen","anteil","verdi","steht","legte","teilnehmer","steigen","zeigt","land"
"131","investieren","moskauer","saudiarabien","autohersteller","chinesischer","antworten","equity","arbeitslosengeld","lieber","merrill","koelner","of","sechs","christian"
"132","meist","nationalen","sonne","mercedes","israels","erfolg","investmentfonds","aenderungen","lebens","dz","zahl","sitzung","duerften","vorsitzenden"
"133","befragten","griechenland","meter","mitarbeitern","reich","erleben","anlage","klagen","kollegen","schwellenlaendern","premiere","schuldenkrise","optimistisch","waehlern"
"134","knowhow","barroso","pipeline","umsaetze","weisse","besteht","hoehere","steuerreform","klingt","meint","staedte","niedrigen","ausfuhren","badenwuerttemberg"
"135","post","rumaenien","produzenten","konzerne","strafzoelle","herausforderung","erwirtschaften","gelten","tage","fielen","angaben","wirtschaftswachstum","einkommen","innenminister"
"136","service","spanischen","energy","kapitalerhoehung","anschlaege","chance","anlegen","wirtschaft","lange","notiert","bewerber","jeanclaude","knapp","gesagt"
"137","bietet","medwedjew","energiekonzerne","continental","sicherheit","gegenteil","objekte","antrag","nacht","stiegen","vereins","ezbchef","maschinenbau","bund"
"138","verlage","schweiz","technologien","winterkorn","joe","reformen","niedrigen","schmidt","fand","wochen","mio","japanische","auswirkungen","links"
"139","ideen","rom","gebaut","verkaufen","angriff","mittelschicht","verbraucherzentrale","hundt","geworden","lynch","start","tsipras","institute","grosse"
"140","eigene","wahl","stadtwerke","dritten","zoelle","verhalten","vermoegensverwaltung","streit","findet","nachrichten","kiel","land","unsicherheit","generalsekretaer"
"141","hersteller","parlamentswahlen","hektar","zweiten","september","fehlt","rund","buerger","dorf","bundesanleihe","ausstellungen","niedrig","laufende","nrw"
"142","gegruendet","pen","wald","neun","laender","erkennen","verbraucherschuetzer","verordnung","bild","gemeinschaftswaehrung","oesterreich","kreditvergabe","weltkonjunktur","guido"
"143","produkten","brexits","kraftwerken","bosch","amerikanern","loesen","frankfurter","zahl","bruder","finanzmaerkten","fifa","folgen","statistische","regiert"
"144","entwickelt","unterhaus","erderwaermung","metro","kalten","geben","zins","gesetzes","begann","talfahrt","region","gesenkt","hohe","reihen"
"145","standort","euaustritt","windraeder","geplant","bushs","vielmehr","wohnimmobilien","loesung","buecher","juengsten","plaetze","japanischen","gewachsen","niederlage"
"146","erfahrung","josé","china","angekuendigt","sieg","sozial","ubs","erklaerte","kultur","positive","samstag","lage","laendern","regierungschef"
"147","sat","vereinigte","schiffe","angaben","hauptstadt","form","papiere","altmaier","hoert","unten","flaeche","volkswirtschaften","iw","juergen"
"148","rtl","investoren","autofahrer","kerngeschaeft","haus","wettbewerb","liquiditaet","hiess","studiert","waehrungen","restaurants","internationalen","bundesamt","christdemokraten"
"149","roland","vertrag","windparks","ende","anschlaegen","themen","hoehe","dihk","verlag","schwankungen","berichtet","null","daten","bundeswehr"
"150","beschaeftigten","waehrung","vattenfall","groessten","schanghai","wahrheit","laut","recht","auto","management","gebaut","strukturreformen","wachstums","friedrich"
"151","plattformen","minister","produziert","hiess","demokratische","thema","real","erhoehung","erste","rechnen","jahr","hoehere","arbeitslosenquote","volkspartei"
"152","konkurrenten","la","oekologischen","trotz","fuehrer","land","angebot","erbschaftsteuer","kennen","investmentbank","reise","stabilitaet","iwf","hessen"
"153","genau","italienische","gefoerdert","plus","treffen","natur","versicherung","moeglich","geschrieben","bewertungen","arena","alan","sinken","sachsen"
"154","dienstleistungen","zollunion","umweltminister","konnte","kabul","solidaritaet","erzielen","zeitarbeit","wohnung","unternehmensanleihen","museen","schuldenschnitt","april","fluechtlinge"
"155","erfolgreich","silvio","bundesnetzagentur","boeing","korruption","armut","beteiligungen","kompromiss","dachte","depot","winter","staatsschulden","binnennachfrage","bayerische"
"156","bitkom","vereinigten","atomausstieg","lag","hussein","oeffentlichen","gesellschaften","arbeitnehmern","jugend","waehrung","werder","stark","wegen","vorsitzende"
"157","vertrieb","polnischen","region","abgelaufenen","bagdad","generationen","riesterrente","betrieben","erlebt","bewertet","flughaefen","fedchef","gfk","frage"
"158","taetig","warschau","kanada","sank","aussenminister","grosse","geschaeftsfuehrer","gebe","fotos","yen","projekt","defizit","positive","liberale"
"159","finden","nicolas","zehn","groesste","pekinger","fuehlen","vermoegensverwalter","betonte","sprache","feinunze","ag","zins","statistischen","reden"
"160","konzern","woche","netzbetreiber","geschaefte","yuan","laendern","aktionaere","gefordert","ort","schwellenlaender","buchungen","bundesbankpraesident","belebung","anhaenger"
"161","marketing","italienischen","anteil","ebitda","bedrohung","politischer","kreditvergabe","bundesverfassungsgericht","morgen","positiv","fliegen","prozentpunkt","handelsblatt","krampkarrenbauer"
"162","prozesse","verbleib","gentechnik","group","polizei","funktioniert","summe","einnahmen","machte","kletterte","stiftung","anstieg","aktuelle","verantwortung"
"163","beschaeftigt","italiener","ausstoss","beteiligung","israelischen","lassen","alter","praxis","gelernt","notenbank","arbeiten","zinserhoehungen","aktuellen","wowereit"
"164","ingenieure","unabhaengigkeit","hohen","legte","irakischen","parteien","anlagen","vorstoss","faehrt","handel","pandemie","spielraum","stagnation","niedersachsen"
"165","managern","bulgarien","kapazitaeten","handelsblatt","kerry","professor","postbank","sprecherin","ziemlich","kgv","tage","inflationsraten","wachstumsraten","agenda"
"166","handelsblatt","waehrungsfonds","bauen","fuenf","globalen","perspektive","aufseher","arbeiten","herum","capital","vertrag","fiskalpolitik","unten","kurt"
"167","lieferanten","mexiko","nordsee","holding","republikanischen","krisen","meist","faellen","spricht","landesbank","olympia","verhindern","handel","huber"
"168","innovative","françois","windenergie","erklaerte","sowjetunion","stimmt","langfristig","arbeitgebern","gehoert","quartalszahlen","flaechen","efsf","schwache","fluechtlingspolitik"
"169","mckinsey","sanktionen","verbraucht","kauf","amerikanischer","loesungen","privatkundengeschaeft","warnte","moechte","edelmetall","museum","erwartet","wachstumsprognose","neuwahlen"
"170","dienstleister","westen","eegumlage","konkurrent","weltkrieg","entwickeln","aufsicht","einkommen","sah","erwartungen","qualitaet","probleme","gesamtjahr","nachfolger"
"171","app","polens","atomenergie","konkurrenz","konflikte","theorie","anleihe","pflicht","wirkt","marktteilnehmer","gaesten","rom","kraeftig","konservative"
"172","bieten","unsicherheit","klimapolitik","zulieferer","eskalation","jahrzehnte","fuenf","mitarbeiter","lernen","groessten","coronavirus","pleite","gewerbe","sozialdemokratischen"
"173","zukunft","osteuropa","energieversorger","allianz","wall","erfahrungen","experten","beschluss","schrieb","zehnjaehrige","dfb","politik","jahren","stimme"
"174","unternehmensberater","waehler","milch","margen","diktator","erkenntnis","ey","entscheidung","spass","tecdax","fach","donnerstag","september","volksparteien"
"175","brauchen","harten","ziele","jahres","shanghai","richtige","mietendeckel","ausgaben","stunde","gefallen","abitur","kurs","zew","zustimmung"
"176","consulting","auslaendischen","gaskraftwerke","eads","demonstranten","vergangenheit","raet","ba","fahren","vortag","reisebueros","volkswirtschaft","jahreshaelfte","guttenberg"
"177","angestellten","laender","energieeffizienz","oracle","transatlantischen","diejenigen","deutlich","abschaffung","leser","ubs","halle","schwellenlaender","hoehere","bayerns"
"178","personal","athen","menge","werk","militaerisch","letztlich","vergangenen","plaene","abends","hoeher","woche","lira","zuversicht","bayerischen"
"179","suchen","politisch","afrika","telekom","islamisten","these","risikovorsorge","bruessel","hoeren","zentralbank","spielern","chefoekonom","positiven","genossen"
"180","fuehrungskraeften","eugipfel","opel","eon","indonesien","modernen","pro","geben","morgens","eurozone","bewerbung","krediten","anteil","schwarzgelb"
"181","lernen","istanbul","oekostrom","kurs","uhr","gesellschaften","gewinne","leistungen","geschichten","stratege","oktober","risiko","juli","spahn"
"182","systeme","mays","nutzung","chef","tuerkei","wirtschaftlichen","depot","kraft","satz","niveau","kostet","prozentpunkte","zurueckgegangen","streit"
"183","gefragt","sieg","oekologisch","gewinnwarnung","vietnam","entsteht","sparkasse","verbaende","wollten","europaeischen","schleswigholstein","lockerung","positiv","roettgen"
"184","marken","amt","studie","airline","millionen","krise","vorstand","grundsaetzlich","liess","legten","geld","sparer","bundesbank","beust"
"185","muenchen","rubel","mais","aufsichtsratschef","irans","sprache","kreditwirtschaft","steuereinnahmen","literatur","gaben","business","vereinigten","betriebe","republik"
"186","schneller","koenigreichs","rohstoffen","groesster","handelskrieg","verstaendnis","gerade","zustaendigen","stimme","ausblick","uldall","kapital","januar","koalitionsverhandlungen"
"187","kirch","eumitgliedschaft","bse","verluste","eu","funktionieren","policen","csu","schaut","kaufen","bvb","bip","drittel","demokratie"
"188","springer","berlusconis","meer","zetsche","buergerkrieg","gehoert","immobilienpreise","ii","tuer","emerging","dresden","franken","drei","kanzlerkandidat"
